混淆的,Searge,Spigot,Mojang,Yarn,Intermediary
app,net/minecraft/src/C_5354_,net/minecraft/server/commands/CommandPlaySound,net/minecraft/server/commands/PlaySoundCommand,net/minecraft/server/command/PlaySoundCommand,net/minecraft/class_3091
aqd,net/minecraft/src/C_5367_,net/minecraft/server/commands/CommandScoreboard,net/minecraft/server/commands/ScoreboardCommand,net/minecraft/server/command/ScoreboardCommand,net/minecraft/class_3115
aor$d,net/minecraft/src/C_5320_$C_5321_,net/minecraft/server/commands/CommandFill$Mode,net/minecraft/server/commands/FillCommand$Mode,net/minecraft/server/command/FillCommand$Mode,net/minecraft/class_3057$class_3058
apo,net/minecraft/src/C_212936_,net/minecraft/server/commands/PlaceCommand,net/minecraft/server/commands/PlaceCommand,net/minecraft/server/command/PlaceCommand,net/minecraft/class_6852
aor,net/minecraft/src/C_5320_,net/minecraft/server/commands/CommandFill,net/minecraft/server/commands/FillCommand,net/minecraft/server/command/FillCommand,net/minecraft/class_3057
aqk,net/minecraft/src/C_265833_,net/minecraft/server/commands/SpawnArmorTrimsCommand,net/minecraft/server/commands/SpawnArmorTrimsCommand,net/minecraft/server/command/SpawnArmorTrimsCommand,net/minecraft/class_8044
aod$b,net/minecraft/src/C_5309_$C_141896_,net/minecraft/server/commands/CommandDebug$b,net/minecraft/server/commands/DebugCommand$Tracer,net/minecraft/server/command/DebugCommand$Tracer,net/minecraft/class_3032$class_6347
aop,net/minecraft/src/C_411384_,net/minecraft/server/commands/FetchProfileCommand,net/minecraft/server/commands/FetchProfileCommand,net/minecraft/server/command/FetchProfileCommand,net/minecraft/class_11753
apv$a,net/minecraft/src/C_279508_$C_301876_,net/minecraft/server/commands/ReturnCommand$a,net/minecraft/server/commands/ReturnCommand$ReturnFailCustomExecutor,net/minecraft/server/command/ReturnCommand$FailCommand,net/minecraft/class_8503$class_8933
aqx,net/minecraft/src/C_5388_,net/minecraft/server/commands/CommandTitle,net/minecraft/server/commands/TitleCommand,net/minecraft/server/command/TitleCommand,net/minecraft/class_3151
aqu,net/minecraft/src/C_5386_,net/minecraft/server/commands/CommandTellRaw,net/minecraft/server/commands/TellRawCommand,net/minecraft/server/command/TellRawCommand,net/minecraft/class_3146
aov,net/minecraft/src/C_5336_,net/minecraft/server/commands/CommandGamerule,net/minecraft/server/commands/GameRuleCommand,net/minecraft/server/command/GameRuleCommand,net/minecraft/class_3065
aqf,net/minecraft/src/C_301881_,net/minecraft/server/commands/ServerPackCommand,net/minecraft/server/commands/ServerPackCommand,net/minecraft/server/command/ServerPackCommand,net/minecraft/class_9027
arf,net/minecraft/src/C_5392_,net/minecraft/server/commands/CommandWorldBorder,net/minecraft/server/commands/WorldBorderCommand,net/minecraft/server/command/WorldBorderCommand,net/minecraft/class_3158
aot$1,net/minecraft/src/C_5334_$C_301936_,net/minecraft/server/commands/CommandFunction$1,net/minecraft/server/commands/FunctionCommand$1,net/minecraft/server/command/FunctionCommand$1,net/minecraft/class_3062$1
apa,net/minecraft/src/C_182764_,net/minecraft/server/commands/JfrCommand,net/minecraft/server/commands/JfrCommand,net/minecraft/server/command/JfrCommand,net/minecraft/class_6607
any,net/minecraft/src/C_5302_,net/minecraft/server/commands/CommandClear,net/minecraft/server/commands/ClearInventoryCommands,net/minecraft/server/command/ClearCommand,net/minecraft/class_3020
aot$2,net/minecraft/src/C_5334_$C_302029_,net/minecraft/server/commands/CommandFunction$2,net/minecraft/server/commands/FunctionCommand$2,net/minecraft/server/command/FunctionCommand$2,net/minecraft/class_3062$2
anz$d,net/minecraft/src/C_5303_$C_5305_,net/minecraft/server/commands/CommandClone$Mode,net/minecraft/server/commands/CloneCommands$Mode,net/minecraft/server/command/CloneCommand$Mode,net/minecraft/class_3023$class_3025
apv,net/minecraft/src/C_279508_,net/minecraft/server/commands/ReturnCommand,net/minecraft/server/commands/ReturnCommand,net/minecraft/server/command/ReturnCommand,net/minecraft/class_8503
aqq,net/minecraft/src/C_5381_,net/minecraft/server/commands/CommandTag,net/minecraft/server/commands/TagCommand,net/minecraft/server/command/TagCommand,net/minecraft/class_3140
anz$c,net/minecraft/src/C_5303_$C_263598_,net/minecraft/server/commands/CommandClone$c,net/minecraft/server/commands/CloneCommands$DimensionAndPosition,net/minecraft/server/command/CloneCommand$DimensionalPos,net/minecraft/class_3023$class_8010
ark$1,net/minecraft/src/C_5404_$C_5405_,net/minecraft/server/commands/data/CommandDataStorage$1,net/minecraft/server/commands/data/StorageDataAccessor$1,net/minecraft/command/StorageDataObject$1,net/minecraft/class_4580$1
arj$1,net/minecraft/src/C_5402_$C_5403_,net/minecraft/server/commands/data/CommandDataAccessorEntity$1,net/minecraft/server/commands/data/EntityDataAccessor$1,net/minecraft/command/EntityDataObject$1,net/minecraft/class_3169$1
arg,net/minecraft/src/C_5393_,net/minecraft/server/commands/data/CommandDataAccessorTile,net/minecraft/server/commands/data/BlockDataAccessor,net/minecraft/command/BlockDataObject,net/minecraft/class_3161
ark,net/minecraft/src/C_5404_,net/minecraft/server/commands/data/CommandDataStorage,net/minecraft/server/commands/data/StorageDataAccessor,net/minecraft/command/StorageDataObject,net/minecraft/class_4580
ari$d,net/minecraft/src/C_5398_$C_287784_,net/minecraft/server/commands/data/CommandData$d,net/minecraft/server/commands/data/DataCommands$StringProcessor,net/minecraft/server/command/DataCommand$Processor,net/minecraft/class_3164$class_8569
arh,net/minecraft/src/C_5395_,net/minecraft/server/commands/data/CommandDataAccessor,net/minecraft/server/commands/data/DataAccessor,net/minecraft/command/DataCommandObject,net/minecraft/class_3162
arj,net/minecraft/src/C_5402_,net/minecraft/server/commands/data/CommandDataAccessorEntity,net/minecraft/server/commands/data/EntityDataAccessor,net/minecraft/command/EntityDataObject,net/minecraft/class_3169
ari$a,net/minecraft/src/C_5398_$C_5399_,net/minecraft/server/commands/data/CommandData$a,net/minecraft/server/commands/data/DataCommands$DataManipulator,net/minecraft/server/command/DataCommand$ModifyOperation,net/minecraft/class_3164$class_3165
ari,net/minecraft/src/C_5398_,net/minecraft/server/commands/data/CommandData,net/minecraft/server/commands/data/DataCommands,net/minecraft/server/command/DataCommand,net/minecraft/class_3164
ari$c,net/minecraft/src/C_5398_$C_5401_,net/minecraft/server/commands/data/CommandData$c,net/minecraft/server/commands/data/DataCommands$DataProvider,net/minecraft/server/command/DataCommand$ObjectType,net/minecraft/class_3164$class_3167
ari$b,net/minecraft/src/C_5398_$C_5400_,net/minecraft/server/commands/data/CommandData$b,net/minecraft/server/commands/data/DataCommands$DataManipulatorDecorator,net/minecraft/server/command/DataCommand$ModifyArgumentCreator,net/minecraft/class_3164$class_3166
arg$1,net/minecraft/src/C_5393_$C_5394_,net/minecraft/server/commands/data/CommandDataAccessorTile$1,net/minecraft/server/commands/data/BlockDataAccessor$1,net/minecraft/command/BlockDataObject$1,net/minecraft/class_3161$1
anr$a$2,net/minecraft/src/C_5291_$C_5293_$C_5295_,net/minecraft/server/commands/CommandAdvancement$Action$2,net/minecraft/server/commands/AdvancementCommands$Action$2,net/minecraft/server/command/AdvancementCommand$Operation$2,net/minecraft/class_3008$class_3009$2
aoj,net/minecraft/src/C_5311_,net/minecraft/server/commands/CommandDifficulty,net/minecraft/server/commands/DifficultyCommand,net/minecraft/server/command/DifficultyCommand,net/minecraft/class_3036
aoq,net/minecraft/src/C_260424_,net/minecraft/server/commands/FillBiomeCommand,net/minecraft/server/commands/FillBiomeCommand,net/minecraft/server/command/FillBiomeCommand,net/minecraft/class_7926
aor$e,net/minecraft/src/C_5320_$C_379001_,net/minecraft/server/commands/CommandFill$e,net/minecraft/server/commands/FillCommand$NullableCommandFunction,net/minecraft/server/command/FillCommand$OptionalArgumentResolver,net/minecraft/class_3057$class_10557
ara,net/minecraft/src/C_398568_,net/minecraft/server/commands/VersionCommand,net/minecraft/server/commands/VersionCommand,net/minecraft/server/command/VersionCommand,net/minecraft/class_11177
apg$c,net/minecraft/src/C_5345_$C_5348_,net/minecraft/server/commands/CommandLoot$c,net/minecraft/server/commands/LootCommand$TailProvider,net/minecraft/server/command/LootCommand$SourceConstructor,net/minecraft/class_3039$class_3042
aoi,net/minecraft/src/C_398379_,net/minecraft/server/commands/DialogCommand,net/minecraft/server/commands/DialogCommand,net/minecraft/server/command/DialogCommand,net/minecraft/class_11412
aot$4,net/minecraft/src/C_5334_$C_302099_,net/minecraft/server/commands/CommandFunction$4,net/minecraft/server/commands/FunctionCommand$4,net/minecraft/server/command/FunctionCommand$4,net/minecraft/class_3062$4
aoe,net/minecraft/src/C_290239_,net/minecraft/server/commands/DebugConfigCommand,net/minecraft/server/commands/DebugConfigCommand,net/minecraft/server/command/DebugConfigCommand,net/minecraft/class_8600
aqg$a,net/minecraft/src/C_5369_$C_5371_,net/minecraft/server/commands/CommandSetBlock$Mode,net/minecraft/server/commands/SetBlockCommand$Mode,net/minecraft/server/command/SetBlockCommand$Mode,net/minecraft/class_3119$class_3121
aoa,net/minecraft/src/C_268367_,net/minecraft/server/commands/DamageCommand,net/minecraft/server/commands/DamageCommand,net/minecraft/server/command/DamageCommand,net/minecraft/class_8102
apy,net/minecraft/src/C_5359_,net/minecraft/server/commands/CommandSaveAll,net/minecraft/server/commands/SaveAllCommand,net/minecraft/server/dedicated/command/SaveAllCommand,net/minecraft/class_3104
aon,net/minecraft/src/C_5315_,net/minecraft/server/commands/CommandExecute,net/minecraft/server/commands/ExecuteCommand,net/minecraft/server/command/ExecuteCommand,net/minecraft/class_3050
aot$a,net/minecraft/src/C_5334_$C_301989_,net/minecraft/server/commands/CommandFunction$a,net/minecraft/server/commands/FunctionCommand$1Accumulator,net/minecraft/server/command/FunctionCommand$ReturnValueAdder,net/minecraft/class_3062$class_8932
aot$5,net/minecraft/src/C_5334_$C_302049_,net/minecraft/server/commands/CommandFunction$5,net/minecraft/server/commands/FunctionCommand$5,net/minecraft/server/command/FunctionCommand$5,net/minecraft/class_3062$5
aoz,net/minecraft/src/C_141899_,net/minecraft/server/commands/ItemCommands,net/minecraft/server/commands/ItemCommands,net/minecraft/server/command/ItemCommand,net/minecraft/class_5687
anb$b,net/minecraft/src/C_336525_$C_336454_,net/minecraft/server/ServerLinks$KnownLinkType,net/minecraft/server/ServerLinks$KnownLinkType,net/minecraft/server/ServerLinks$Known,net/minecraft/class_9782$class_9784
ayo,net/minecraft/src/C_411032_,net/minecraft/server/notifications/NotificationManager,net/minecraft/server/notifications/NotificationManager,net/minecraft/server/dedicated/management/listener/CompositeManagementListener,net/minecraft/class_11870
ayp,net/minecraft/src/C_411169_,net/minecraft/server/notifications/NotificationService,net/minecraft/server/notifications/NotificationService,net/minecraft/server/dedicated/management/listener/ManagementListener,net/minecraft/class_11871
ayn,net/minecraft/src/C_411289_,net/minecraft/server/notifications/EmptyNotificationService,net/minecraft/server/notifications/EmptyNotificationService,net/minecraft/server/dedicated/management/listener/BlankManagementListener,net/minecraft/class_11869
ang,net/minecraft/src/C_5288_,net/minecraft/server/TickTask,net/minecraft/server/TickTask,net/minecraft/server/ServerTask,net/minecraft/class_3738
and,net/minecraft/src/C_302003_,net/minecraft/server/ServerTickRateManager,net/minecraft/server/ServerTickRateManager,net/minecraft/server/ServerTickManager,net/minecraft/class_8915
atr,net/minecraft/src/C_411001_,net/minecraft/server/jsonrpc/PendingRpcRequest,net/minecraft/server/jsonrpc/PendingRpcRequest,net/minecraft/server/dedicated/management/PendingResponse,net/minecraft/class_11815
atk,net/minecraft/src/C_411003_,net/minecraft/server/jsonrpc/JsonRPCErrors,net/minecraft/server/jsonrpc/JsonRPCErrors,net/minecraft/server/dedicated/management/ManagementError,net/minecraft/class_11803
auq,net/minecraft/src/C_410884_,net/minecraft/server/jsonrpc/internalapi/MinecraftServerSettingsService,net/minecraft/server/jsonrpc/internalapi/MinecraftServerSettingsService,net/minecraft/server/dedicated/management/handler/PropertiesManagementHandler,net/minecraft/class_11832
auo,net/minecraft/src/C_411425_,net/minecraft/server/jsonrpc/internalapi/MinecraftPlayerListService,net/minecraft/server/jsonrpc/internalapi/MinecraftPlayerListService,net/minecraft/server/dedicated/management/handler/PlayerListManagementHandler,net/minecraft/class_11831
auf,net/minecraft/src/C_411156_,net/minecraft/server/jsonrpc/internalapi/MinecraftApi,net/minecraft/server/jsonrpc/internalapi/MinecraftApi,net/minecraft/server/dedicated/management/dispatch/ManagementHandlerDispatcher,net/minecraft/class_11827
aup,net/minecraft/src/C_411241_,net/minecraft/server/jsonrpc/internalapi/MinecraftPlayerListServiceImpl,net/minecraft/server/jsonrpc/internalapi/MinecraftPlayerListServiceImpl,net/minecraft/server/dedicated/management/handler/PlayerListManagementHandlerImpl,net/minecraft/class_11995
aul,net/minecraft/src/C_411167_,net/minecraft/server/jsonrpc/internalapi/MinecraftGameRuleServiceImpl,net/minecraft/server/jsonrpc/internalapi/MinecraftGameRuleServiceImpl,net/minecraft/server/dedicated/management/handler/GameRuleManagementHandlerImpl,net/minecraft/class_11993
auh,net/minecraft/src/C_410931_,net/minecraft/server/jsonrpc/internalapi/MinecraftBanListServiceImpl,net/minecraft/server/jsonrpc/internalapi/MinecraftBanListServiceImpl,net/minecraft/server/dedicated/management/handler/BanManagementHandlerImpl,net/minecraft/class_11990
aum,net/minecraft/src/C_411151_,net/minecraft/server/jsonrpc/internalapi/MinecraftOperatorListService,net/minecraft/server/jsonrpc/internalapi/MinecraftOperatorListService,net/minecraft/server/dedicated/management/handler/OperatorManagementHandler,net/minecraft/class_11830
auj,net/minecraft/src/C_411283_,net/minecraft/server/jsonrpc/internalapi/MinecraftExecutorServiceImpl,net/minecraft/server/jsonrpc/internalapi/MinecraftExecutorServiceImpl,net/minecraft/server/dedicated/management/DedicatedServerSubmitter,net/minecraft/class_11992
aur,net/minecraft/src/C_411353_,net/minecraft/server/jsonrpc/internalapi/MinecraftServerSettingsServiceImpl,net/minecraft/server/jsonrpc/internalapi/MinecraftServerSettingsServiceImpl,net/minecraft/server/dedicated/management/handler/PropertiesManagementHandlerImpl,net/minecraft/class_11996
aus,net/minecraft/src/C_411067_,net/minecraft/server/jsonrpc/internalapi/MinecraftServerStateService,net/minecraft/server/jsonrpc/internalapi/MinecraftServerStateService,net/minecraft/server/dedicated/management/handler/ServerManagementHandler,net/minecraft/class_11833
aug,net/minecraft/src/C_411325_,net/minecraft/server/jsonrpc/internalapi/MinecraftBanListService,net/minecraft/server/jsonrpc/internalapi/MinecraftBanListService,net/minecraft/server/dedicated/management/handler/BanManagementHandler,net/minecraft/class_11828
aud,net/minecraft/src/C_411312_,net/minecraft/server/jsonrpc/internalapi/MinecraftAllowListService,net/minecraft/server/jsonrpc/internalapi/MinecraftAllowListService,net/minecraft/server/dedicated/management/handler/AllowlistManagementHandler,net/minecraft/class_11826
aui,net/minecraft/src/C_411016_,net/minecraft/server/jsonrpc/internalapi/MinecraftExecutorService,net/minecraft/server/jsonrpc/internalapi/MinecraftExecutorService,net/minecraft/server/dedicated/management/Submitter,net/minecraft/class_11991
auc,net/minecraft/src/C_411117_,,net/minecraft/server/jsonrpc/internalapi/GameRules,net/minecraft/world/GameRuleGetter,net/minecraft/class_11987
aue,net/minecraft/src/C_411145_,net/minecraft/server/jsonrpc/internalapi/MinecraftAllowListServiceImpl,net/minecraft/server/jsonrpc/internalapi/MinecraftAllowListServiceImpl,net/minecraft/server/dedicated/management/handler/AllowlistManagementHandlerImpl,net/minecraft/class_11988
aut,net/minecraft/src/C_410853_,net/minecraft/server/jsonrpc/internalapi/MinecraftServerStateServiceImpl,net/minecraft/server/jsonrpc/internalapi/MinecraftServerStateServiceImpl,net/minecraft/server/dedicated/management/handler/ServerManagementHandlerImpl,net/minecraft/class_11997
auk,net/minecraft/src/C_411137_,net/minecraft/server/jsonrpc/internalapi/MinecraftGameRuleService,net/minecraft/server/jsonrpc/internalapi/MinecraftGameRuleService,net/minecraft/server/dedicated/management/handler/GameRuleManagementHandler,net/minecraft/class_11829
aun,net/minecraft/src/C_411284_,net/minecraft/server/jsonrpc/internalapi/MinecraftOperatorListServiceImpl,net/minecraft/server/jsonrpc/internalapi/MinecraftOperatorListServiceImpl,net/minecraft/server/dedicated/management/handler/OperatorManagementHandlerImpl,net/minecraft/class_11994
atp$g,net/minecraft/src/C_410842_$C_410984_,net/minecraft/server/jsonrpc/OutgoingRpcMethod$g,net/minecraft/server/jsonrpc/OutgoingRpcMethod$ParmeterlessNotification,net/minecraft/server/dedicated/management/OutgoingRpcMethod$Simple,net/minecraft/class_11808$class_11813
ath,net/minecraft/src/C_411152_,net/minecraft/server/jsonrpc/Connection,net/minecraft/server/jsonrpc/Connection,net/minecraft/server/dedicated/management/network/ManagementConnectionHandler,net/minecraft/class_11795
atj,net/minecraft/src/C_411377_,net/minecraft/server/jsonrpc/IncomingRpcMethods,net/minecraft/server/jsonrpc/IncomingRpcMethods,net/minecraft/server/dedicated/management/IncomingRpcMethods,net/minecraft/class_11802
atp,net/minecraft/src/C_410842_,net/minecraft/server/jsonrpc/OutgoingRpcMethod,net/minecraft/server/jsonrpc/OutgoingRpcMethod,net/minecraft/server/dedicated/management/OutgoingRpcMethod,net/minecraft/class_11808
ato,net/minecraft/src/C_411331_,net/minecraft/server/jsonrpc/ManagementServer,net/minecraft/server/jsonrpc/ManagementServer,net/minecraft/server/dedicated/management/ManagementServer,net/minecraft/class_11807
avu,net/minecraft/src/C_410985_,net/minecraft/server/jsonrpc/websocket/WebSocketToJsonCodec,net/minecraft/server/jsonrpc/websocket/WebSocketToJsonCodec,net/minecraft/server/dedicated/management/network/WebSocketFrameToJsonElementDecoder,net/minecraft/class_11867
avt,net/minecraft/src/C_411223_,net/minecraft/server/jsonrpc/websocket/JsonToWebSocketEncoder,net/minecraft/server/jsonrpc/websocket/JsonToWebSocketEncoder,net/minecraft/server/dedicated/management/network/JsonElementToWebSocketFrameEncoder,net/minecraft/class_11866
atp$b,net/minecraft/src/C_410842_$C_411253_,net/minecraft/server/jsonrpc/OutgoingRpcMethod$b,net/minecraft/server/jsonrpc/OutgoingRpcMethod$Factory,net/minecraft/server/dedicated/management/OutgoingRpcMethod$Factory,net/minecraft/class_11808$class_12056
ati$c,net/minecraft/src/C_411372_$C_411187_,net/minecraft/server/jsonrpc/IncomingRpcMethod$c,net/minecraft/server/jsonrpc/IncomingRpcMethod$IncomingRpcMethodBuilder,net/minecraft/server/dedicated/management/IncomingRpcMethod$Builder,net/minecraft/class_11796$class_11797
ati$g,net/minecraft/src/C_411372_$C_411053_,net/minecraft/server/jsonrpc/IncomingRpcMethod$g,net/minecraft/server/jsonrpc/IncomingRpcMethod$RpcMethodFunction,net/minecraft/server/dedicated/management/IncomingRpcMethod$ParameterizedHandler,net/minecraft/class_11796$class_11801
aua,net/minecraft/src/C_410934_,,net/minecraft/server/jsonrpc/dataprovider/JsonRpcApiSchema,net/minecraft/server/dedicated/management/schema/RpcSchemaReferenceJsonProvider,net/minecraft/class_11825
atn,net/minecraft/src/C_411107_,net/minecraft/server/jsonrpc/JsonRpcNotificationService,net/minecraft/server/jsonrpc/JsonRpcNotificationService,net/minecraft/server/dedicated/management/listener/NotificationManagementListener,net/minecraft/class_11806
ati,net/minecraft/src/C_411372_,net/minecraft/server/jsonrpc/IncomingRpcMethod,net/minecraft/server/jsonrpc/IncomingRpcMethod,net/minecraft/server/dedicated/management/IncomingRpcMethod,net/minecraft/class_11796
atw,net/minecraft/src/C_410926_,net/minecraft/server/jsonrpc/api/ResultInfo,net/minecraft/server/jsonrpc/api/ResultInfo,net/minecraft/server/dedicated/management/RpcResponseResult,net/minecraft/class_11820
ats$a,net/minecraft/src/C_411221_$C_411191_,net/minecraft/server/jsonrpc/api/MethodInfo$a,net/minecraft/server/jsonrpc/api/MethodInfo$Named,net/minecraft/server/dedicated/management/RpcMethodInfo$Entry,net/minecraft/class_11817$class_12057
atx,net/minecraft/src/C_411336_,net/minecraft/server/jsonrpc/api/Schema,net/minecraft/server/jsonrpc/api/Schema,net/minecraft/server/dedicated/management/schema/RpcSchema,net/minecraft/class_11821
atv,net/minecraft/src/C_411072_,net/minecraft/server/jsonrpc/api/ReferenceUtil,net/minecraft/server/jsonrpc/api/ReferenceUtil,net/minecraft/server/dedicated/management/UriUtil,net/minecraft/class_12058
aty,net/minecraft/src/C_411028_,net/minecraft/server/jsonrpc/api/SchemaComponent,net/minecraft/server/jsonrpc/api/SchemaComponent,net/minecraft/server/dedicated/management/schema/RpcSchemaEntry,net/minecraft/class_11822
att,net/minecraft/src/C_411031_,net/minecraft/server/jsonrpc/api/ParamInfo,net/minecraft/server/jsonrpc/api/ParamInfo,net/minecraft/server/dedicated/management/RpcRequestParameter,net/minecraft/class_11818
ats,net/minecraft/src/C_411221_,net/minecraft/server/jsonrpc/api/MethodInfo,net/minecraft/server/jsonrpc/api/MethodInfo,net/minecraft/server/dedicated/management/RpcMethodInfo,net/minecraft/class_11817
atu,net/minecraft/src/C_411159_,net/minecraft/server/jsonrpc/api/PlayerDto,net/minecraft/server/jsonrpc/api/PlayerDto,net/minecraft/server/dedicated/management/RpcPlayer,net/minecraft/class_11819
atp$a,net/minecraft/src/C_410842_$C_411174_,net/minecraft/server/jsonrpc/OutgoingRpcMethod$a,net/minecraft/server/jsonrpc/OutgoingRpcMethod$Attributes,net/minecraft/server/dedicated/management/OutgoingRpcMethod$Attributes,net/minecraft/class_11808$class_12055
ati$e,net/minecraft/src/C_411372_$C_411027_,net/minecraft/server/jsonrpc/IncomingRpcMethod$e,net/minecraft/server/jsonrpc/IncomingRpcMethod$ParameterlessMethod,net/minecraft/server/dedicated/management/IncomingRpcMethod$Parameterless,net/minecraft/class_11796$class_11799
ato$1,net/minecraft/src/C_411331_$C_411271_,net/minecraft/server/jsonrpc/ManagementServer$1,net/minecraft/server/jsonrpc/ManagementServer$1,net/minecraft/server/dedicated/management/ManagementServer$1,net/minecraft/class_11807$1
atq,net/minecraft/src/C_410995_,net/minecraft/server/jsonrpc/OutgoingRpcMethods,net/minecraft/server/jsonrpc/OutgoingRpcMethods,net/minecraft/server/dedicated/management/OutgoingRpcMethods,net/minecraft/class_11814
ati$b,net/minecraft/src/C_411372_$C_411408_,net/minecraft/server/jsonrpc/IncomingRpcMethod$b,net/minecraft/server/jsonrpc/IncomingRpcMethod$Factory,net/minecraft/server/dedicated/management/IncomingRpcMethod$Factory,net/minecraft/class_11796$class_12054
atp$c,net/minecraft/src/C_410842_$C_411090_,net/minecraft/server/jsonrpc/OutgoingRpcMethod$c,net/minecraft/server/jsonrpc/OutgoingRpcMethod$Method,net/minecraft/server/dedicated/management/OutgoingRpcMethod$Parameterized,net/minecraft/class_11808$class_11809
avr,net/minecraft/src/C_411069_,net/minecraft/server/jsonrpc/security/SecurityConfig,net/minecraft/server/jsonrpc/security/SecurityConfig,net/minecraft/network/encryption/BearerToken,net/minecraft/class_12003
avq,net/minecraft/src/C_411255_,net/minecraft/server/jsonrpc/security/JsonRpcSslContextProvider,net/minecraft/server/jsonrpc/security/JsonRpcSslContextProvider,net/minecraft/server/dedicated/management/ManagementServerEncryption,net/minecraft/class_12002
avp$a,net/minecraft/src/C_410845_$C_410920_,net/minecraft/server/jsonrpc/security/AuthenticationHandler$a,net/minecraft/server/jsonrpc/security/AuthenticationHandler$SecurityCheckResult,net/minecraft/server/dedicated/management/network/BearerAuthenticationHandler$Result,net/minecraft/class_12000$class_12001
avp,net/minecraft/src/C_410845_,net/minecraft/server/jsonrpc/security/AuthenticationHandler,net/minecraft/server/jsonrpc/security/AuthenticationHandler,net/minecraft/server/dedicated/management/network/BearerAuthenticationHandler,net/minecraft/class_12000
atp$e,net/minecraft/src/C_410842_$C_411350_,net/minecraft/server/jsonrpc/OutgoingRpcMethod$e,net/minecraft/server/jsonrpc/OutgoingRpcMethod$OutgoingRpcMethodBuilder,net/minecraft/server/dedicated/management/OutgoingRpcMethod$Builder,net/minecraft/class_11808$class_11811
ati$a,net/minecraft/src/C_411372_$C_411184_,net/minecraft/server/jsonrpc/IncomingRpcMethod$a,net/minecraft/server/jsonrpc/IncomingRpcMethod$Attributes,net/minecraft/server/dedicated/management/IncomingRpcMethod$Attributes,net/minecraft/class_11796$class_12053
atp$f,net/minecraft/src/C_410842_$C_411049_,net/minecraft/server/jsonrpc/OutgoingRpcMethod$f,net/minecraft/server/jsonrpc/OutgoingRpcMethod$ParameterlessMethod,net/minecraft/server/dedicated/management/OutgoingRpcMethod$Parameterless,net/minecraft/class_11808$class_11812
ati$f,net/minecraft/src/C_411372_$C_411374_,net/minecraft/server/jsonrpc/IncomingRpcMethod$f,net/minecraft/server/jsonrpc/IncomingRpcMethod$ParameterlessRpcMethodFunction,net/minecraft/server/dedicated/management/IncomingRpcMethod$ParameterlessHandler,net/minecraft/class_11796$class_11800
atl,net/minecraft/src/C_411212_,net/minecraft/server/jsonrpc/JsonRPCUtils,net/minecraft/server/jsonrpc/JsonRPCUtils,net/minecraft/server/dedicated/management/JsonRpc,net/minecraft/class_11804
atp$d,net/minecraft/src/C_410842_$C_411292_,net/minecraft/server/jsonrpc/OutgoingRpcMethod$d,net/minecraft/server/jsonrpc/OutgoingRpcMethod$Notification,net/minecraft/server/dedicated/management/OutgoingRpcMethod$Notification,net/minecraft/class_11808$class_11810
ati$d,net/minecraft/src/C_411372_$C_411396_,net/minecraft/server/jsonrpc/IncomingRpcMethod$d,net/minecraft/server/jsonrpc/IncomingRpcMethod$Method,net/minecraft/server/dedicated/management/IncomingRpcMethod$Parameterized,net/minecraft/class_11796$class_11798
auz$c,net/minecraft/src/C_411005_$C_410961_,net/minecraft/server/jsonrpc/methods/DiscoveryService$c,net/minecraft/server/jsonrpc/methods/DiscoveryService$DiscoverResponse,net/minecraft/server/dedicated/management/RpcDiscover$Document,net/minecraft/class_11839$class_11842
avg,net/minecraft/src/C_410852_,net/minecraft/server/jsonrpc/methods/Message,net/minecraft/server/jsonrpc/methods/Message,net/minecraft/server/dedicated/management/RpcKickReason,net/minecraft/class_11853
avf,net/minecraft/src/C_411322_,net/minecraft/server/jsonrpc/methods/IpBanlistService,net/minecraft/server/jsonrpc/methods/IpBanlistService,net/minecraft/server/dedicated/management/dispatch/IpBansRpcDispatcher,net/minecraft/class_11849
avm$a,net/minecraft/src/C_410967_$C_411185_,net/minecraft/server/jsonrpc/methods/ServerStateService$a,net/minecraft/server/jsonrpc/methods/ServerStateService$ServerState,net/minecraft/server/dedicated/management/dispatch/ServerRpcDispatcher$RpcStatus,net/minecraft/class_11861$class_11862
avi$a,net/minecraft/src/C_410883_$C_411430_,net/minecraft/server/jsonrpc/methods/OperatorService$a,net/minecraft/server/jsonrpc/methods/OperatorService$Op,net/minecraft/server/dedicated/management/dispatch/OperatorsRpcDispatcher$ConfigEntry,net/minecraft/class_11854$class_11855
ave,net/minecraft/src/C_411313_,net/minecraft/server/jsonrpc/methods/InvalidRequestJsonRpcException,net/minecraft/server/jsonrpc/methods/InvalidRequestJsonRpcException,net/minecraft/server/dedicated/management/InvalidRpcRequestException,net/minecraft/class_11998
auw$a,net/minecraft/src/C_411153_$C_411302_,net/minecraft/server/jsonrpc/methods/BanlistService$a,net/minecraft/server/jsonrpc/methods/BanlistService$UserBan,net/minecraft/server/dedicated/management/dispatch/PlayerBansRpcDispatcher$ConfigEntry,net/minecraft/class_11835$class_11836
avb$c,net/minecraft/src/C_410832_$C_411288_,net/minecraft/server/jsonrpc/methods/GameRulesService$c,net/minecraft/server/jsonrpc/methods/GameRulesService$UntypedRule,net/minecraft/server/dedicated/management/dispatch/GameRuleRpcDispatcher$UntypedRule,net/minecraft/class_11844$class_11847
avi,net/minecraft/src/C_410883_,net/minecraft/server/jsonrpc/methods/OperatorService,net/minecraft/server/jsonrpc/methods/OperatorService,net/minecraft/server/dedicated/management/dispatch/OperatorsRpcDispatcher,net/minecraft/class_11854
