混淆的,Searge,Spigot,Mojang,Yarn,Intermediary
vw$1,net/minecraft/src/C_242986_$C_242981_,net/minecraft/network/PacketSendListener$1,net/minecraft/network/PacketSendListener$1,net/minecraft/network/PacketCallbacks$1,net/minecraft/class_7648$1
vx,net/minecraft/src/C_313600_,net/minecraft/network/ProtocolInfo,net/minecraft/network/ProtocolInfo,net/minecraft/network/NetworkState,net/minecraft/class_9127
vk,net/minecraft/src/C_336456_,net/minecraft/network/DisconnectionDetails,net/minecraft/network/DisconnectionDetails,net/minecraft/network/DisconnectionInfo,net/minecraft/class_9812
vj,net/minecraft/src/C_4965_,net/minecraft/network/EnumProtocol,net/minecraft/network/ConnectionProtocol,net/minecraft/network/NetworkPhase,net/minecraft/class_2539
vh,net/minecraft/src/C_4960_,net/minecraft/network/PacketCompressor,net/minecraft/network/CompressionEncoder,net/minecraft/network/handler/PacketDeflater,net/minecraft/class_2534
vo,net/minecraft/src/C_370354_,net/minecraft/network/LocalFrameDecoder,net/minecraft/network/LocalFrameDecoder,net/minecraft/network/handler/LocalBufUnpacker,net/minecraft/class_10551
wa,net/minecraft/src/C_313350_,net/minecraft/network/RegistryFriendlyByteBuf,net/minecraft/network/RegistryFriendlyByteBuf,net/minecraft/network/RegistryByteBuf,net/minecraft/class_9129
wf,net/minecraft/src/C_290224_,net/minecraft/network/Utf8String,net/minecraft/network/Utf8String,net/minecraft/network/encoding/StringEncoding,net/minecraft/class_8702
vx$a,net/minecraft/src/C_313600_$C_313580_,net/minecraft/network/ProtocolInfo$a,net/minecraft/network/ProtocolInfo$Unbound,net/minecraft/network/NetworkState$Factory,net/minecraft/class_9127$class_9128
wg,net/minecraft/src/C_290082_,net/minecraft/network/VarInt,net/minecraft/network/VarInt,net/minecraft/network/encoding/VarInts,net/minecraft/class_8703
wh,net/minecraft/src/C_290076_,net/minecraft/network/VarLong,net/minecraft/network/VarLong,net/minecraft/network/encoding/VarLongs,net/minecraft/class_8704
wb,net/minecraft/src/C_290289_,net/minecraft/network/ServerboundPacketListener,net/minecraft/network/ServerboundPacketListener,net/minecraft/network/listener/ServerPacketListener,net/minecraft/class_8701
vt,net/minecraft/src/C_4984_,net/minecraft/network/PacketDecoder,net/minecraft/network/PacketDecoder,net/minecraft/network/handler/DecoderHandler,net/minecraft/class_2543
wm$a$a,net/minecraft/src/C_238473_$C_238504_$C_238490_,net/minecraft/network/chat/ChatDecoration$a$a,net/minecraft/network/chat/ChatTypeDecoration$Parameter$Selector,net/minecraft/text/Decoration$Parameter$Selector,net/minecraft/class_7463$class_7464$class_7465
xl$a,net/minecraft/src/C_240849_$C_240841_,net/minecraft/network/chat/SignedMessageValidator$a,net/minecraft/network/chat/SignedMessageValidator$KeyBased,net/minecraft/network/message/MessageVerifier$Impl,net/minecraft/class_7615$class_7616
xn,net/minecraft/src/C_5023_,,net/minecraft/network/chat/SubStringSource,net/minecraft/text/TextReorderingProcessor,net/minecraft/class_5492
xe$b,net/minecraft/src/C_243559_$C_243476_,net/minecraft/network/chat/OutgoingChatMessage$b,net/minecraft/network/chat/OutgoingChatMessage$Player,net/minecraft/network/message/SentMessage$Chat,net/minecraft/class_7604$class_7607
xh,net/minecraft/src/C_243567_,net/minecraft/network/chat/SignableCommand,net/minecraft/network/chat/SignableCommand,net/minecraft/command/argument/SignedArgumentList,net/minecraft/class_7644
wr,net/minecraft/src/C_302096_,net/minecraft/network/chat/ComponentSerialization,net/minecraft/network/chat/ComponentSerialization,net/minecraft/text/TextCodecs,net/minecraft/class_8824
wo,net/minecraft/src/C_4995_,net/minecraft/network/chat/CommonComponents,net/minecraft/network/chat/CommonComponents,net/minecraft/screen/ScreenTexts,net/minecraft/class_5244
wl$a,net/minecraft/src/C_4992_$C_240838_,net/minecraft/network/chat/ChatMessageType$a,net/minecraft/network/chat/ChatType$Bound,net/minecraft/network/message/MessageType$Parameters,net/minecraft/class_2556$class_7602
xl,net/minecraft/src/C_240849_,net/minecraft/network/chat/SignedMessageValidator,net/minecraft/network/chat/SignedMessageValidator,net/minecraft/network/message/MessageVerifier,net/minecraft/class_7615
wm,net/minecraft/src/C_238473_,net/minecraft/network/chat/ChatDecoration,net/minecraft/network/chat/ChatTypeDecoration,net/minecraft/text/Decoration,net/minecraft/class_7463
wr$a,net/minecraft/src/C_302096_$C_302091_,net/minecraft/network/chat/ComponentSerialization$a,net/minecraft/network/chat/ComponentSerialization$FuzzyCodec,net/minecraft/text/TextCodecs$FuzzyCodec,net/minecraft/class_8824$class_8825
xp,net/minecraft/src/C_213512_,net/minecraft/network/chat/ThrowingComponent,net/minecraft/network/chat/ThrowingComponent,net/minecraft/util/TextifiedException,net/minecraft/class_7437
wv$a,net/minecraft/src/C_5007_$C_5008_,net/minecraft/network/chat/ChatHoverable$EnumHoverAction,net/minecraft/network/chat/HoverEvent$Action,net/minecraft/text/HoverEvent$Action,net/minecraft/class_2568$class_5247
wn,net/minecraft/src/C_4993_,net/minecraft/network/chat/ChatClickable,net/minecraft/network/chat/ClickEvent,net/minecraft/text/ClickEvent,net/minecraft/class_2558
xb,net/minecraft/src/C_213508_,net/minecraft/network/chat/MessageSignature,net/minecraft/network/chat/MessageSignature,net/minecraft/network/message/MessageSignatureData,net/minecraft/class_7469
wp$a,net/minecraft/src/C_4996_$C_4997_,net/minecraft/network/chat/IChatBaseComponent$ChatSerializer,net/minecraft/network/chat/Component$Serializer,net/minecraft/text/Text$Serialization,net/minecraft/class_2561$class_2562
wt$a,net/minecraft/src/C_242983_$C_242984_,net/minecraft/network/chat/FilterMask$a,net/minecraft/network/chat/FilterMask$Type,net/minecraft/network/message/FilterMask$FilterStatus,net/minecraft/class_7649$class_7650
wv$e,net/minecraft/src/C_5007_$C_301908_,net/minecraft/network/chat/ChatHoverable$e,net/minecraft/network/chat/HoverEvent$TypedHoverEvent,net/minecraft/text/HoverEvent$EventData,net/minecraft/class_2568$class_8826
wz,net/minecraft/src/C_243644_,net/minecraft/network/chat/LastSeenTrackedEntry,net/minecraft/network/chat/LastSeenTrackedEntry,net/minecraft/network/message/AcknowledgedMessage,net/minecraft/class_7817
wv$a$1,net/minecraft/src/C_5007_$C_5008_$C_313460_,net/minecraft/network/chat/ChatHoverable$EnumHoverAction$1,net/minecraft/network/chat/HoverEvent$Action$1,net/minecraft/text/HoverEvent$Action$1,net/minecraft/class_2568$class_5247$1
wk,net/minecraft/src/C_213499_,net/minecraft/network/chat/ChatDecorator,net/minecraft/network/chat/ChatDecorator,net/minecraft/network/message/MessageDecorator,net/minecraft/class_7492
xh$a,net/minecraft/src/C_243567_$C_243625_,net/minecraft/network/chat/SignableCommand$a,net/minecraft/network/chat/SignableCommand$Argument,net/minecraft/command/argument/SignedArgumentList$ParsedArgument,net/minecraft/class_7644$class_7645
wy,net/minecraft/src/C_241595_,net/minecraft/network/chat/LastSeenMessagesValidator,net/minecraft/network/chat/LastSeenMessagesValidator,net/minecraft/network/message/AcknowledgmentValidator,net/minecraft/class_7638
wr$b,net/minecraft/src/C_302096_$C_301912_,net/minecraft/network/chat/ComponentSerialization$b,net/minecraft/network/chat/ComponentSerialization$StrictEither,net/minecraft/text/TextCodecs$DispatchingCodec,net/minecraft/class_8824$class_8912
xm,net/minecraft/src/C_5020_,net/minecraft/network/chat/ChatModifier,net/minecraft/network/chat/Style,net/minecraft/text/Style,net/minecraft/class_2583
wv$b,net/minecraft/src/C_5007_$C_5009_,net/minecraft/network/chat/ChatHoverable$b,net/minecraft/network/chat/HoverEvent$EntityTooltipInfo,net/minecraft/text/HoverEvent$EntityContent,net/minecraft/class_2568$class_5248
wq,net/minecraft/src/C_213506_,net/minecraft/network/chat/ComponentContents,net/minecraft/network/chat/ComponentContents,net/minecraft/text/TextContent,net/minecraft/class_7417
wu$4,net/minecraft/src/C_5000_$C_5004_,net/minecraft/network/chat/IChatFormatted$4,net/minecraft/network/chat/FormattedText$4,net/minecraft/text/StringVisitable$4,net/minecraft/class_5348$4
wu$b,net/minecraft/src/C_5000_$C_5006_,net/minecraft/network/chat/IChatFormatted$b,net/minecraft/network/chat/FormattedText$StyledContentConsumer,net/minecraft/text/StringVisitable$StyledVisitor,net/minecraft/class_5348$class_5246
wv$d,net/minecraft/src/C_5007_$C_313277_,net/minecraft/network/chat/ChatHoverable$d,net/minecraft/network/chat/HoverEvent$LegacyConverter,net/minecraft/text/HoverEvent$LegacySerializer,net/minecraft/class_2568$class_9341
xm$b,net/minecraft/src/C_5020_$C_5022_,net/minecraft/network/chat/ChatModifier$ChatModifierSerializer,net/minecraft/network/chat/Style$Serializer,net/minecraft/text/Style$Codecs,net/minecraft/class_2583$class_2584
xj$1,net/minecraft/src/C_240854_$C_313822_,net/minecraft/network/chat/SignedMessageChain$1,net/minecraft/network/chat/SignedMessageChain$1,net/minecraft/network/message/MessageChain$1,net/minecraft/class_7610$1
ww,net/minecraft/src/C_241590_,net/minecraft/network/chat/LastSeenMessages,net/minecraft/network/chat/LastSeenMessages,net/minecraft/network/message/LastSeenMessageList,net/minecraft/class_7635
xj$c,net/minecraft/src/C_240854_$C_240844_,net/minecraft/network/chat/SignedMessageChain$c,net/minecraft/network/chat/SignedMessageChain$Encoder,net/minecraft/network/message/MessageChain$Packer,net/minecraft/class_7610$class_7612
xf,net/minecraft/src/C_213510_,net/minecraft/network/chat/PlayerChatMessage,net/minecraft/network/chat/PlayerChatMessage,net/minecraft/network/message/SignedMessage,net/minecraft/class_7471
xs,net/minecraft/src/C_213515_,net/minecraft/network/chat/contents/EntityDataSource,net/minecraft/network/chat/contents/EntityDataSource,net/minecraft/text/EntityNbtDataSource,net/minecraft/class_2576
xw,net/minecraft/src/C_301906_,net/minecraft/network/chat/contents/LiteralContents,net/minecraft/network/chat/contents/PlainTextContents,net/minecraft/text/PlainTextContent,net/minecraft/class_8828
yb,net/minecraft/src/C_213524_,net/minecraft/network/chat/contents/TranslatableFormatException,net/minecraft/network/chat/contents/TranslatableFormatException,net/minecraft/text/TranslationException,net/minecraft/class_2590
xx,net/minecraft/src/C_213520_,net/minecraft/network/chat/contents/ScoreContents,net/minecraft/network/chat/contents/ScoreContents,net/minecraft/text/ScoreTextContent,net/minecraft/class_2578
ya,net/minecraft/src/C_213523_,net/minecraft/network/chat/contents/TranslatableContents,net/minecraft/network/chat/contents/TranslatableContents,net/minecraft/text/TranslatableTextContent,net/minecraft/class_2588
xr,net/minecraft/src/C_213514_,net/minecraft/network/chat/contents/DataSource,net/minecraft/network/chat/contents/DataSource,net/minecraft/text/NbtDataSource,net/minecraft/class_7419
xy,net/minecraft/src/C_213521_,net/minecraft/network/chat/contents/SelectorContents,net/minecraft/network/chat/contents/SelectorContents,net/minecraft/text/SelectorTextContent,net/minecraft/class_2579
xv,net/minecraft/src/C_213519_,net/minecraft/network/chat/contents/NbtContents,net/minecraft/network/chat/contents/NbtContents,net/minecraft/text/NbtTextContent,net/minecraft/class_2574
xq,net/minecraft/src/C_213513_,net/minecraft/network/chat/contents/BlockDataSource,net/minecraft/network/chat/contents/BlockDataSource,net/minecraft/text/BlockNbtDataSource,net/minecraft/class_2575
xr$a,net/minecraft/src/C_213514_$C_301883_,net/minecraft/network/chat/contents/DataSource$a,net/minecraft/network/chat/contents/DataSource$Type,net/minecraft/text/NbtDataSource$Type,net/minecraft/class_7419$class_8827
xz,net/minecraft/src/C_213522_,net/minecraft/network/chat/contents/StorageDataSource,net/minecraft/network/chat/contents/StorageDataSource,net/minecraft/text/StorageNbtDataSource,net/minecraft/class_4616
xt,net/minecraft/src/C_213516_,net/minecraft/network/chat/contents/KeybindContents,net/minecraft/network/chat/contents/KeybindContents,net/minecraft/text/KeybindTextContent,net/minecraft/class_2572
xu,net/minecraft/src/C_213517_,net/minecraft/network/chat/contents/KeybindResolver,net/minecraft/network/chat/contents/KeybindResolver,net/minecraft/text/KeybindTranslations,net/minecraft/class_7420
xw$1,net/minecraft/src/C_301906_$C_302014_,net/minecraft/network/chat/contents/LiteralContents$1,net/minecraft/network/chat/contents/PlainTextContents$1,net/minecraft/text/PlainTextContent$1,net/minecraft/class_8828$1
xw$a,net/minecraft/src/C_301906_$C_302035_,net/minecraft/network/chat/contents/LiteralContents$a,net/minecraft/network/chat/contents/PlainTextContents$LiteralContents,net/minecraft/text/PlainTextContent$Literal,net/minecraft/class_8828$class_2585
xg$a,net/minecraft/src/C_243633_$C_243573_,net/minecraft/network/chat/RemoteChatSession$a,net/minecraft/network/chat/RemoteChatSession$Data,net/minecraft/network/encryption/PublicPlayerSession$Serialized,net/minecraft/class_7822$class_7823
xb$a,net/minecraft/src/C_213508_$C_243651_,net/minecraft/network/chat/MessageSignature$a,net/minecraft/network/chat/MessageSignature$Packed,net/minecraft/network/message/MessageSignatureData$Indexed,net/minecraft/class_7469$class_7819
yg,net/minecraft/src/C_302172_,net/minecraft/network/chat/numbers/NumberFormatType,net/minecraft/network/chat/numbers/NumberFormatType,net/minecraft/scoreboard/number/NumberFormatType,net/minecraft/class_9023
yf,net/minecraft/src/C_302080_,net/minecraft/network/chat/numbers/NumberFormat,net/minecraft/network/chat/numbers/NumberFormat,net/minecraft/scoreboard/number/NumberFormat,net/minecraft/class_9022
yi,net/minecraft/src/C_301995_,net/minecraft/network/chat/numbers/StyledFormat,net/minecraft/network/chat/numbers/StyledFormat,net/minecraft/scoreboard/number/StyledNumberFormat,net/minecraft/class_9025
ye$1,net/minecraft/src/C_302092_$C_302107_,net/minecraft/network/chat/numbers/FixedFormat$1,net/minecraft/network/chat/numbers/FixedFormat$1,net/minecraft/scoreboard/number/FixedNumberFormat$1,net/minecraft/class_9021$1
yi$1,net/minecraft/src/C_301995_$C_301899_,net/minecraft/network/chat/numbers/StyledFormat$1,net/minecraft/network/chat/numbers/StyledFormat$1,net/minecraft/scoreboard/number/StyledNumberFormat$1,net/minecraft/class_9025$1
yh,net/minecraft/src/C_302110_,net/minecraft/network/chat/numbers/NumberFormatTypes,net/minecraft/network/chat/numbers/NumberFormatTypes,net/minecraft/scoreboard/number/NumberFormatTypes,net/minecraft/class_9024
yd$1,net/minecraft/src/C_301999_$C_301880_,net/minecraft/network/chat/numbers/BlankFormat$1,net/minecraft/network/chat/numbers/BlankFormat$1,net/minecraft/scoreboard/number/BlankNumberFormat$1,net/minecraft/class_9020$1
ye,net/minecraft/src/C_302092_,net/minecraft/network/chat/numbers/FixedFormat,net/minecraft/network/chat/numbers/FixedFormat,net/minecraft/scoreboard/number/FixedNumberFormat,net/minecraft/class_9021
yd,net/minecraft/src/C_301999_,net/minecraft/network/chat/numbers/BlankFormat,net/minecraft/network/chat/numbers/BlankFormat,net/minecraft/scoreboard/number/BlankNumberFormat,net/minecraft/class_9020
wv$c,net/minecraft/src/C_5007_$C_5010_,net/minecraft/network/chat/ChatHoverable$c,net/minecraft/network/chat/HoverEvent$ItemStackInfo,net/minecraft/text/HoverEvent$ItemStackContent,net/minecraft/class_2568$class_5249
xc,net/minecraft/src/C_243549_,net/minecraft/network/chat/MessageSignatureCache,net/minecraft/network/chat/MessageSignatureCache,net/minecraft/network/message/MessageSignatureStorage,net/minecraft/class_7561
xe,net/minecraft/src/C_243559_,net/minecraft/network/chat/OutgoingChatMessage,net/minecraft/network/chat/OutgoingChatMessage,net/minecraft/network/message/SentMessage,net/minecraft/class_7604
xa,net/minecraft/src/C_243480_,,net/minecraft/network/chat/LocalChatSession,net/minecraft/network/encryption/ClientPlayerSession,net/minecraft/class_7818
wn$a,net/minecraft/src/C_4993_$C_4994_,net/minecraft/network/chat/ChatClickable$EnumClickAction,net/minecraft/network/chat/ClickEvent$Action,net/minecraft/text/ClickEvent$Action,net/minecraft/class_2558$class_2559
xo,net/minecraft/src/C_5024_,net/minecraft/network/chat/ChatHexColor,net/minecraft/network/chat/TextColor,net/minecraft/text/TextColor,net/minecraft/class_5251
wu$1,net/minecraft/src/C_5000_$C_5001_,net/minecraft/network/chat/IChatFormatted$1,net/minecraft/network/chat/FormattedText$1,net/minecraft/text/StringVisitable$1,net/minecraft/class_5348$1
xm$a,net/minecraft/src/C_5020_$C_213511_,net/minecraft/network/chat/ChatModifier$a,net/minecraft/network/chat/Style$1Collector,net/minecraft/text/Style$Writer,net/minecraft/class_2583$class_7418
xe$a,net/minecraft/src/C_243559_$C_243553_,net/minecraft/network/chat/OutgoingChatMessage$a,net/minecraft/network/chat/OutgoingChatMessage$Disguised,net/minecraft/network/message/SentMessage$Profileless,net/minecraft/class_7604$class_7606
xj$a,net/minecraft/src/C_240854_$C_243508_,net/minecraft/network/chat/SignedMessageChain$a,net/minecraft/network/chat/SignedMessageChain$DecodeException,net/minecraft/network/message/MessageChain$MessageChainException,net/minecraft/class_7610$class_7825
ws,net/minecraft/src/C_4998_,net/minecraft/network/chat/ChatComponentUtils,net/minecraft/network/chat/ComponentUtils,net/minecraft/text/Texts,net/minecraft/class_2564
wr$1,net/minecraft/src/C_302096_$C_313509_,net/minecraft/network/chat/ComponentSerialization$1,net/minecraft/network/chat/ComponentSerialization$1,net/minecraft/text/TextCodecs$1,net/minecraft/class_8824$1
wx$a,net/minecraft/src/C_241596_$C_243629_,,net/minecraft/network/chat/LastSeenMessagesTracker$Update,net/minecraft/network/message/LastSeenMessagesCollector$LastSeenMessages,net/minecraft/class_7637$class_7816
wq$a,net/minecraft/src/C_213506_$C_302008_,net/minecraft/network/chat/ComponentContents$a,net/minecraft/network/chat/ComponentContents$Type,net/minecraft/text/TextContent$Type,net/minecraft/class_7417$class_8823
xd,net/minecraft/src/C_5012_,net/minecraft/network/chat/IChatMutableComponent,net/minecraft/network/chat/MutableComponent,net/minecraft/text/MutableText,net/minecraft/class_5250
wu$a,net/minecraft/src/C_5000_$C_5005_,net/minecraft/network/chat/IChatFormatted$a,net/minecraft/network/chat/FormattedText$ContentConsumer,net/minecraft/text/StringVisitable$Visitor,net/minecraft/class_5348$class_5245
xi$a,net/minecraft/src/C_240836_$C_243424_,net/minecraft/network/chat/SignedMessageBody$a,net/minecraft/network/chat/SignedMessageBody$Packed,net/minecraft/network/message/MessageBody$Serialized,net/minecraft/class_7608$class_7824
wv,net/minecraft/src/C_5007_,net/minecraft/network/chat/ChatHoverable,net/minecraft/network/chat/HoverEvent,net/minecraft/text/HoverEvent,net/minecraft/class_2568
wx,net/minecraft/src/C_241596_,,net/minecraft/network/chat/LastSeenMessagesTracker,net/minecraft/network/message/LastSeenMessagesCollector,net/minecraft/class_7637
xi,net/minecraft/src/C_240836_,net/minecraft/network/chat/SignedMessageBody,net/minecraft/network/chat/SignedMessageBody,net/minecraft/network/message/MessageBody,net/minecraft/class_7608
xj$b,net/minecraft/src/C_240854_$C_240847_,net/minecraft/network/chat/SignedMessageChain$b,net/minecraft/network/chat/SignedMessageChain$Decoder,net/minecraft/network/message/MessageChain$Unpacker,net/minecraft/class_7610$class_7611
wm$a,net/minecraft/src/C_238473_$C_238504_,net/minecraft/network/chat/ChatDecoration$a,net/minecraft/network/chat/ChatTypeDecoration$Parameter,net/minecraft/text/Decoration$Parameter,net/minecraft/class_7463$class_7464
ww$a,net/minecraft/src/C_241590_$C_243649_,net/minecraft/network/chat/LastSeenMessages$a,net/minecraft/network/chat/LastSeenMessages$Packed,net/minecraft/network/message/LastSeenMessageList$Indexed,net/minecraft/class_7635$class_7815
ww$b,net/minecraft/src/C_241590_$C_241589_,net/minecraft/network/chat/LastSeenMessages$b,net/minecraft/network/chat/LastSeenMessages$Update,net/minecraft/network/message/LastSeenMessageList$Acknowledgment,net/minecraft/class_7635$class_7636
wl,net/minecraft/src/C_4992_,net/minecraft/network/chat/ChatMessageType,net/minecraft/network/chat/ChatType,net/minecraft/network/message/MessageType,net/minecraft/class_2556
wp,net/minecraft/src/C_4996_,net/minecraft/network/chat/IChatBaseComponent,net/minecraft/network/chat/Component,net/minecraft/text/Text,net/minecraft/class_2561
wu$2,net/minecraft/src/C_5000_$C_5002_,net/minecraft/network/chat/IChatFormatted$2,net/minecraft/network/chat/FormattedText$2,net/minecraft/text/StringVisitable$2,net/minecraft/class_5348$2
xj,net/minecraft/src/C_240854_,net/minecraft/network/chat/SignedMessageChain,net/minecraft/network/chat/SignedMessageChain,net/minecraft/network/message/MessageChain,net/minecraft/class_7610
xk,net/minecraft/src/C_243628_,net/minecraft/network/chat/SignedMessageLink,net/minecraft/network/chat/SignedMessageLink,net/minecraft/network/message/MessageLink,net/minecraft/class_7826
wu,net/minecraft/src/C_5000_,net/minecraft/network/chat/IChatFormatted,net/minecraft/network/chat/FormattedText,net/minecraft/text/StringVisitable,net/minecraft/class_5348
wp$b,net/minecraft/src/C_4996_$C_302142_,net/minecraft/network/chat/IChatBaseComponent$b,net/minecraft/network/chat/Component$SerializerAdapter,net/minecraft/text/Text$Serializer,net/minecraft/class_2561$class_8822
xg,net/minecraft/src/C_243633_,net/minecraft/network/chat/RemoteChatSession,net/minecraft/network/chat/RemoteChatSession,net/minecraft/network/encryption/PublicPlayerSession,net/minecraft/class_7822
wu$3,net/minecraft/src/C_5000_$C_5003_,net/minecraft/network/chat/IChatFormatted$3,net/minecraft/network/chat/FormattedText$3,net/minecraft/text/StringVisitable$3,net/minecraft/class_5348$3
wt,net/minecraft/src/C_242983_,net/minecraft/network/chat/FilterMask,net/minecraft/network/chat/FilterMask,net/minecraft/network/message/FilterMask,net/minecraft/class_7649
we$d,net/minecraft/src/C_313668_$C_313869_,net/minecraft/network/UnconfiguredPipelineHandler$d,net/minecraft/network/UnconfiguredPipelineHandler$OutboundConfigurationTask,net/minecraft/network/handler/NetworkStateTransitions$EncoderTransitioner,net/minecraft/class_9130$class_9134
vc,net/minecraft/src/C_4955_,net/minecraft/network/PacketEncryptionHandler,net/minecraft/network/CipherBase,net/minecraft/network/encryption/PacketEncryptionManager,net/minecraft/class_2524
air,net/minecraft/src/C_5203_,net/minecraft/network/protocol/login/PacketLoginOutCustomPayload,net/minecraft/network/protocol/login/ClientboundCustomQueryPacket,net/minecraft/network/packet/s2c/login/LoginQueryRequestS2CPacket,net/minecraft/class_2899
aiq,net/minecraft/src/C_5202_,net/minecraft/network/protocol/login/PacketLoginOutListener,net/minecraft/network/protocol/login/ClientLoginPacketListener,net/minecraft/network/listener/ClientLoginPacketListener,net/minecraft/class_2896
ait,net/minecraft/src/C_5207_,net/minecraft/network/protocol/login/PacketLoginOutSetCompression,net/minecraft/network/protocol/login/ClientboundLoginCompressionPacket,net/minecraft/network/packet/s2c/login/LoginCompressionS2CPacket,net/minecraft/class_2907
aiz,net/minecraft/src/C_290304_,net/minecraft/network/protocol/login/ServerboundCustomQueryAnswerPacket,net/minecraft/network/protocol/login/ServerboundCustomQueryAnswerPacket,net/minecraft/network/packet/c2s/login/LoginQueryResponseC2SPacket,net/minecraft/class_2913
aiw,net/minecraft/src/C_313457_,net/minecraft/network/protocol/login/LoginPacketTypes,net/minecraft/network/protocol/login/LoginPacketTypes,net/minecraft/network/packet/LoginPackets,net/minecraft/class_9098
aja,net/minecraft/src/C_5211_,net/minecraft/network/protocol/login/PacketLoginInStart,net/minecraft/network/protocol/login/ServerboundHelloPacket,net/minecraft/network/packet/c2s/login/LoginHelloC2SPacket,net/minecraft/class_2915
ais,net/minecraft/src/C_5206_,net/minecraft/network/protocol/login/PacketLoginOutEncryptionBegin,net/minecraft/network/protocol/login/ClientboundHelloPacket,net/minecraft/network/packet/s2c/login/LoginHelloS2CPacket,net/minecraft/class_2905
aiv,net/minecraft/src/C_345935_,net/minecraft/network/protocol/login/PacketLoginOutSuccess,net/minecraft/network/protocol/login/ClientboundLoginFinishedPacket,net/minecraft/network/packet/s2c/login/LoginSuccessS2CPacket,net/minecraft/class_2901
ajb,net/minecraft/src/C_5212_,net/minecraft/network/protocol/login/PacketLoginInEncryptionBegin,net/minecraft/network/protocol/login/ServerboundKeyPacket,net/minecraft/network/packet/c2s/login/LoginKeyC2SPacket,net/minecraft/class_2917
aiy,net/minecraft/src/C_5209_,net/minecraft/network/protocol/login/PacketLoginInListener,net/minecraft/network/protocol/login/ServerLoginPacketListener,net/minecraft/network/listener/ServerLoginPacketListener,net/minecraft/class_2911
ajc,net/minecraft/src/C_290055_,net/minecraft/network/protocol/login/ServerboundLoginAcknowledgedPacket,net/minecraft/network/protocol/login/ServerboundLoginAcknowledgedPacket,net/minecraft/network/packet/c2s/login/EnterConfigurationC2SPacket,net/minecraft/class_8593
aix,net/minecraft/src/C_313459_,net/minecraft/network/protocol/login/LoginProtocols,net/minecraft/network/protocol/login/LoginProtocols,net/minecraft/network/state/LoginStates,net/minecraft/class_9099
ajf,net/minecraft/src/C_290115_,net/minecraft/network/protocol/login/custom/DiscardedQueryAnswerPayload,net/minecraft/network/protocol/login/custom/DiscardedQueryAnswerPayload,net/minecraft/network/packet/c2s/login/UnknownLoginQueryResponsePayload,net/minecraft/class_8596
aje,net/minecraft/src/C_290298_,net/minecraft/network/protocol/login/custom/CustomQueryPayload,net/minecraft/network/protocol/login/custom/CustomQueryPayload,net/minecraft/network/packet/s2c/login/LoginQueryRequestPayload,net/minecraft/class_8595
ajg,net/minecraft/src/C_290122_,net/minecraft/network/protocol/login/custom/DiscardedQueryPayload,net/minecraft/network/protocol/login/custom/DiscardedQueryPayload,net/minecraft/network/packet/s2c/login/UnknownLoginQueryRequestPayload,net/minecraft/class_8597
ajd,net/minecraft/src/C_290269_,net/minecraft/network/protocol/login/custom/CustomQueryAnswerPayload,net/minecraft/network/protocol/login/custom/CustomQueryAnswerPayload,net/minecraft/network/packet/c2s/login/LoginQueryResponsePayload,net/minecraft/class_8594
aiu,net/minecraft/src/C_5208_,net/minecraft/network/protocol/login/PacketLoginOutDisconnect,net/minecraft/network/protocol/login/ClientboundLoginDisconnectPacket,net/minecraft/network/packet/s2c/login/LoginDisconnectS2CPacket,net/minecraft/class_2909
yv,net/minecraft/src/C_263639_,net/minecraft/network/protocol/BundlerInfo,net/minecraft/network/protocol/BundlerInfo,net/minecraft/network/handler/PacketBundleHandler,net/minecraft/class_8039
yt,net/minecraft/src/C_263607_,net/minecraft/network/protocol/BundleDelimiterPacket,net/minecraft/network/protocol/BundleDelimiterPacket,net/minecraft/network/packet/BundleSplitterPacket,net/minecraft/class_8037
za,net/minecraft/src/C_313367_,net/minecraft/network/protocol/ProtocolCodecBuilder,net/minecraft/network/protocol/ProtocolCodecBuilder,net/minecraft/network/handler/SideValidatingDispatchingCodecBuilder,net/minecraft/class_9146
aaw,net/minecraft/src/C_313688_,net/minecraft/network/protocol/configuration/ClientboundResetChatPacket,net/minecraft/network/protocol/configuration/ClientboundResetChatPacket,net/minecraft/network/packet/s2c/config/ResetChatS2CPacket,net/minecraft/class_9448
abc,net/minecraft/src/C_290053_,net/minecraft/network/protocol/configuration/ServerboundFinishConfigurationPacket,net/minecraft/network/protocol/configuration/ServerboundFinishConfigurationPacket,net/minecraft/network/packet/c2s/config/ReadyC2SPacket,net/minecraft/class_8736
aay,net/minecraft/src/C_290231_,net/minecraft/network/protocol/configuration/ClientboundUpdateEnabledFeaturesPacket,net/minecraft/network/protocol/configuration/ClientboundUpdateEnabledFeaturesPacket,net/minecraft/network/packet/s2c/config/FeaturesS2CPacket,net/minecraft/class_7832
aav,net/minecraft/src/C_290258_,net/minecraft/network/protocol/configuration/ClientboundRegistryDataPacket,net/minecraft/network/protocol/configuration/ClientboundRegistryDataPacket,net/minecraft/network/packet/s2c/config/DynamicRegistriesS2CPacket,net/minecraft/class_8734
aaz,net/minecraft/src/C_313501_,net/minecraft/network/protocol/configuration/ConfigurationPacketTypes,net/minecraft/network/protocol/configuration/ConfigurationPacketTypes,net/minecraft/network/packet/ConfigPackets,net/minecraft/class_9156
