owner_obf,混淆的,Searge,Spigot,Mojang,Yarn,Intermediary,kind,signature,descriptor,return_type
a,<init>,,,,,,constructor,"(arg0, arg1, arg2)",(Ljava/lang/String;CI)V,private
a,<init>,,,,,,constructor,"(arg0, arg1, arg2)",(Ljava/lang/String;CZ)V,private
a,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3)",(Ljava/lang/String;CZI)V,private
a,c(String arg0),func_175745_c(String arg0),,,,,method,c(String arg0),(Ljava/lang/String;)Ljava/lang/String;,String
a,b(),func_175746_b(),,,,,method,b(),()I,int
a,c(),func_96301_b(),isFormat(),,,,method,c(),()Z,boolean
a,d(),func_96302_c(),,,,,method,d(),()Z,boolean
a,e(),func_96297_d(),,,,,method,e(),()Ljava/lang/String;,String
a,a(String arg0),func_110646_a(String arg0),,,,,method,a(String arg0),(Ljava/lang/String;)Ljava/lang/String;,String
a,b(String arg0),func_96300_b(String arg0),,,,,method,b(String arg0),(Ljava/lang/String;)La;,EnumChatFormat
a,a(int arg0),func_175744_a(int arg0),,,,,method,a(int arg0),(I)La;,EnumChatFormat
a,"a(boolean arg0, boolean arg1)","func_96296_a(boolean arg0, boolean arg1)",,,,,method,"a(boolean arg0, boolean arg1)",(ZZ)Ljava/util/Collection;,Collection<String>
aa,<init>,,,,,,constructor,(),()V,public
aa,c(),func_71517_b(),getCommand(),,,,method,c(),()Ljava/lang/String;,String
aa,a(),func_82362_a(),,,,,method,a(),()I,int
aa,b(n arg0),func_71518_a(ICommandSender arg0),getUsage(ICommandListener arg0),,,,method,b(n arg0),(Ln;)Ljava/lang/String;,String
aa,"a(MinecraftServer arg0, n arg1, String[] arg2)","func_184881_a(MinecraftServer arg0, ICommandSender arg1, String[] arg2)","execute(MinecraftServer arg0, ICommandListener arg1, String[] arg2)",,,,method,"a(MinecraftServer arg0, n arg1, String[] arg2)",(Lnet/minecraft/server/MinecraftServer;Ln;[Ljava/lang/String;)V,void
aa,"a(MinecraftServer arg0, n arg1, String[] arg2, co arg3)","func_184883_a(MinecraftServer arg0, ICommandSender arg1, String[] arg2, BlockPos arg3)","tabComplete(MinecraftServer arg0, ICommandListener arg1, String[] arg2, BlockPosition arg3)",,,,method,"a(MinecraftServer arg0, n arg1, String[] arg2, co arg3)",(Lnet/minecraft/server/MinecraftServer;Ln;[Ljava/lang/String;Lco;)Ljava/util/List;,List<String>
aa,"b(String[] arg0, int arg1)","func_82358_a(String[] arg0, int arg1)","isListStart(String[] arg0, int arg1)",,,,method,"b(String[] arg0, int arg1)",([Ljava/lang/String;I)Z,boolean
aaa$a,<init>,,,,,,constructor,(arg0),(Laaa;)V,public
aaa$a,a(),func_75250_a(),,,,,method,a(),()Z,boolean
aaa$b,<init>,,,,,,constructor,(arg0),(Laaa;)V,public
aaa$b,"a(td arg0, sv arg1)","func_179446_a(EntityCreature arg0, EntityLivingBase arg1)",,,,,method,"a(td arg0, sv arg1)",(Ltd;Lsv;)V,void
aaa,<init>,,,,,,constructor,(arg0),(Lajq;)V,public
aaa,a(sv arg0),func_70604_c(EntityLivingBase arg0),,,,,method,a(sv arg0),(Lsv;)V,void
aaa,dk(),func_175456_n(),,,,,method,dk(),()V,void
aaa,bE(),func_110147_ax(),initAttributes(),,,,method,bE(),()V,void
aaa,M(),func_70619_bc(),,,,,method,M(),()V,void
aaa,cM(),func_70601_bi(),,,,,method,cM(),()Z,boolean
aaa,cN(),func_70058_J(),canSpawn(),,,,method,cN(),()Z,boolean
aaa,b(ph arg0),func_189781_b(DataFixer arg0),,,,,method,b(ph arg0),(Lph;)V,void
aaa,b(du arg0),func_70014_b(NBTTagCompound arg0),,,,,method,b(du arg0),(Ldu;)V,void
aaa,a(du arg0),func_70037_a(NBTTagCompound arg0),,,,,method,a(du arg0),(Ldu;)V,void
aaa,"a(rx arg0, float arg1)","func_70097_a(DamageSource arg0, float arg1)","damageEntity(DamageSource arg0, float arg1)",,,,method,"a(rx arg0, float arg1)",(Lrx;F)Z,boolean
aaa,a(sm arg0),func_70835_c(Entity arg0),,,,,method,a(sm arg0),(Lsm;)V,void
aaa,dl(),func_175457_ck(),,,,,method,dl(),()Z,boolean
aaa,G(),func_184639_G(),,,,,method,G(),()Lnm;,SoundEffect
aaa,bW(),func_184601_bQ(),,,,,method,bW(),()Lnm;,SoundEffect
aaa,bX(),func_184615_bR(),,,,,method,bX(),()Lnm;,SoundEffect
aaa,J(),func_184647_J(),,,,,method,J(),()Lkq;,MinecraftKey
aaa,"a(aax arg0, rh arg1)","func_184645_a(EntityPlayer arg0, EnumHand arg1)",,,,,method,"a(aax arg0, rh arg1)",(Laax;Lrh;)Z,boolean
aaa,a(rg arg0),func_180481_a(DifficultyInstance arg0),,,,,method,a(rg arg0),(Lrg;)V,void
aaa,dj(),func_190732_dj(),,,,,method,dj(),()Lafi;,ItemStack
aab,"a(sv arg0, float arg1)","func_82196_d(EntityLivingBase arg0, float arg1)",,,,,method,"a(sv arg0, float arg1)",(Lsv;F)V,void
aac,a(tm arg0),func_111257_a(AbstractAttributeMap arg0),,,,,method,a(tm arg0),(Ltm;)Lea;,NBTTagList
aac,a(tj arg0),func_111261_a(IAttributeInstance arg0),,,,,method,a(tj arg0),(Ltj;)Ldu;,NBTTagCompound
aac,a(tk arg0),func_111262_a(AttributeModifier arg0),,,,,method,a(tk arg0),(Ltk;)Ldu;,NBTTagCompound
aac,"a(tm arg0, ea arg1)","func_151475_a(AbstractAttributeMap arg0, NBTTagList arg1)",,,,,method,"a(tm arg0, ea arg1)",(Ltm;Lea;)V,void
aac,"a(tj arg0, du arg1)","func_111258_a(IAttributeInstance arg0, NBTTagCompound arg1)",,,,,method,"a(tj arg0, du arg1)",(Ltj;Ldu;)V,void
aac,a(du arg0),func_111259_a(NBTTagCompound arg0),,,,,method,a(du arg0),(Ldu;)Ltk;,AttributeModifier
aad$a,<init>,,,,,,constructor,(arg0),(Laad;)V,public
aad$a,a(),func_75250_a(),,,,,method,a(),()Z,boolean
aad$a,c(),func_75249_e(),,,,,method,c(),()V,void
aad$a,d(),func_75251_c(),,,,,method,d(),()V,void
aad$a,e(),func_75246_d(),,,,,method,e(),()V,void
aad$b,<init>,,,,,,constructor,"(arg0, arg1)",(Laad;Lsv;)V,public
aad$b,a(),func_75664_a(),,,,,method,a(),()V,void
aad$c$1,<init>,,,,,,constructor,(),()V,
aad$c$1,a(sv arg0),apply(EntityLivingBase arg0),,,,,method,a(sv arg0),(Lsv;)Z,boolean
aad$c,<init>,,,,,,constructor,(arg0),(Laad;)V,public
aad$c,a(),func_75250_a(),,,,,method,a(),()Z,boolean
aad$c,a(double arg0),func_188511_a(double arg0),,,,,method,a(double arg0),(D)Lbdr;,AxisAlignedBB
aad$d,<init>,,,,,,constructor,"(arg0, arg1)",(Laad;Laad;)V,public
aad$d,a(),func_75250_a(),,,,,method,a(),()Z,boolean
aad$d,a(double arg0),func_188511_a(double arg0),,,,,method,a(double arg0),(D)Lbdr;,AxisAlignedBB
aad$e,<init>,,,,,,constructor,(arg0),(Laad;)V,private
aad$e,a(),func_75250_a(),,,,,method,a(),()Z,boolean
aad$e,b(),func_75253_b(),,,,,method,b(),()Z,boolean
aad$e,c(),func_75249_e(),,,,,method,c(),()V,void
aad$e,d(),func_75251_c(),,,,,method,d(),()V,void
aad$e,e(),func_75246_d(),,,,,method,e(),()V,void
aad,<init>,,,,,,constructor,(arg0),(Lajq;)V,public
aad,"a(rg arg0, sy arg1)","func_180482_a(DifficultyInstance arg0, IEntityLivingData arg1)","prepare(DifficultyDamageScaler arg0, GroupDataEntity arg1)",,,,method,"a(rg arg0, sy arg1)",(Lrg;Lsy;)Lsy;,GroupDataEntity
aad,r(),func_184651_r(),,,,,method,r(),()V,void
aad,af(),func_70041_e_(),playStepSound(),,,,method,af(),()Z,boolean
aad,bC(),func_184176_by(),,,,,method,bC(),()Lno;,SoundCategory
aad,G(),func_184639_G(),,,,,method,G(),()Lnm;,SoundEffect
aad,D(),func_70642_aH(),,,,,method,D(),()V,void
aad,bX(),func_184615_bR(),,,,,method,bX(),()Lnm;,SoundEffect
aad,bW(),func_184601_bQ(),,,,,method,bW(),()Lnm;,SoundEffect
aad,i(),func_70088_a(),,,,,method,i(),()V,void
aad,bE(),func_110147_ax(),initAttributes(),,,,method,bE(),()V,void
aad,s(),func_184650_s(),,,,,method,s(),()Ltr;,EntityAIBodyControl
aad,b(ph arg0),func_189757_b(DataFixer arg0),,,,,method,b(ph arg0),(Lph;)V,void
aad,a(du arg0),func_70037_a(NBTTagCompound arg0),,,,,method,a(du arg0),(Ldu;)V,void
aad,b(du arg0),func_70014_b(NBTTagCompound arg0),,,,,method,b(du arg0),(Ldu;)V,void
aad,A_(),func_70071_h_(),,,,,method,A_(),()V,void
aad,"a(tb arg0, double arg1, double arg2, double arg3)","func_70091_d(MoverType arg0, double arg1, double arg2, double arg3)","move(EnumMoveType arg0, double arg1, double arg2, double arg3)",,,,method,"a(tb arg0, double arg1, double arg2, double arg3)",(Ltb;DDD)V,void
aad,"b(double arg0, double arg1, double arg2)","func_70107_b(double arg0, double arg1, double arg2)","setPosition(double arg0, double arg1, double arg2)",,,,method,"b(double arg0, double arg1, double arg2)",(DDD)V,void
aad,o(),func_184689_o(),,,,,method,o(),()Z,boolean
aad,n(),func_70636_d(),,,,,method,n(),()V,void
aad,a(kk<?> arg0),func_184206_a(DataParameter<?> arg0),,,,,method,a(kk<?> arg0),(Lkk;)V,void
aad,"a(rx arg0, float arg1)","func_70097_a(DamageSource arg0, float arg1)","damageEntity(DamageSource arg0, float arg1)",,,,method,"a(rx arg0, float arg1)",(Lrx;F)Z,boolean
aad,do(),func_184686_df(),,,,,method,do(),()Z,boolean
aad,ag(),func_70046_E(),,,,,method,ag(),()Lbdr;,AxisAlignedBB
aad,dh(),func_184696_cZ(),,,,,method,dh(),()Lcv;,EnumDirection
aad,di(),func_184699_da(),,,,,method,di(),()Lco;,BlockPosition
aad,g(co arg0),func_184694_g(BlockPos arg0),,,,,method,g(co arg0),(Lco;)V,void
aad,dj(),func_184684_db(),,,,,method,dj(),()I,int
aad,a(int arg0),func_184691_a(int arg0),,,,,method,a(int arg0),(I)V,void
aad,bq(),func_70047_e(),getHeadHeight(),,,,method,bq(),()F,float
aad,N(),func_70646_bf(),,,,,method,N(),()I,int
aad,cL(),func_184649_cE(),,,,,method,cL(),()I,int
aad,i(sm arg0),func_70108_f(Entity arg0),collide(Entity arg0),,,,method,i(sm arg0),(Lsm;)V,void
aad,aA(),func_70111_Y(),,,,,method,aA(),()F,float
aad,J(),func_184647_J(),,,,,method,J(),()Lkq;,MinecraftKey
aad,"a(double arg0, double arg1, double arg2, float arg3, float arg4, int arg5, boolean arg6)","func_180426_a(double arg0, double arg1, double arg2, float arg3, float arg4, int arg5, boolean arg6)",,,,,method,"a(double arg0, double arg1, double arg2, float arg3, float arg4, int arg5, boolean arg6)",(DDDFFIZ)V,void
aad,a(float arg0),func_184688_a(float arg0),,,,,method,a(float arg0),(F)F,float
aad,dk(),func_184693_dc(),,,,,method,dk(),()I,int
aad,dl(),func_184692_dd(),,,,,method,dl(),()Lco;,BlockPosition
aad,dm(),func_184697_de(),,,,,method,dm(),()Z,boolean
aad,dn(),func_190769_dn(),,,,,method,dn(),()Lael;,EnumColor
aae$a,<init>,,,,,,constructor,(arg0),(Laae;)V,public
aae$a,a(),func_75250_a(),,,,,method,a(),()Z,boolean
aae$a,b(),func_75253_b(),,,,,method,b(),()Z,boolean
aae$a,c(),func_75249_e(),,,,,method,c(),()V,void
aae$b,<init>,,,,,,constructor,(arg0),(Laae;)V,public
aae$b,f(),func_179462_f(),,,,,method,f(),()V,void
aae$b,a(),func_75250_a(),,,,,method,a(),()Z,boolean
aae$b,e(),func_75246_d(),,,,,method,e(),()V,void
aae,<init>,,,,,,constructor,(arg0),(Lajq;)V,public
aae,b(ph arg0),func_189767_b(DataFixer arg0),,,,,method,b(ph arg0),(Lph;)V,void
aae,r(),func_184651_r(),,,,,method,r(),()V,void
aae,ax(),func_70033_W(),,,,,method,ax(),()D,double
aae,bq(),func_70047_e(),getHeadHeight(),,,,method,bq(),()F,float
aae,bE(),func_110147_ax(),initAttributes(),,,,method,bE(),()V,void
aae,af(),func_70041_e_(),playStepSound(),,,,method,af(),()Z,boolean
aae,G(),func_184639_G(),,,,,method,G(),()Lnm;,SoundEffect
aae,bW(),func_184601_bQ(),,,,,method,bW(),()Lnm;,SoundEffect
aae,bX(),func_184615_bR(),,,,,method,bX(),()Lnm;,SoundEffect
aae,"a(co arg0, als arg1)","func_180429_a(BlockPos arg0, Block arg1)",,,,,method,"a(co arg0, als arg1)",(Lco;Lals;)V,void
aae,"a(rx arg0, float arg1)","func_70097_a(DamageSource arg0, float arg1)","damageEntity(DamageSource arg0, float arg1)",,,,method,"a(rx arg0, float arg1)",(Lrx;F)Z,boolean
aae,J(),func_184647_J(),,,,,method,J(),()Lkq;,MinecraftKey
aae,A_(),func_70071_h_(),,,,,method,A_(),()V,void
aae,i(float arg0),func_181013_g(float arg0),,,,,method,i(float arg0),(F)V,void
aae,a(co arg0),func_180484_a(BlockPos arg0),,,,,method,a(co arg0),(Lco;)F,float
aae,r_(),func_70814_o(),,,,,method,r_(),()Z,boolean
aae,cM(),func_70601_bi(),,,,,method,cM(),()Z,boolean
aae,cf(),func_70668_bt(),getMonsterType(),,,,method,cf(),()Lta;,EnumMonsterType
aaf,<init>,,,,,,constructor,(arg0),(Lajq;)V,public
aaf,b(ph arg0),func_189772_b(DataFixer arg0),,,,,method,b(ph arg0),(Lph;)V,void
aaf,J(),func_184647_J(),,,,,method,J(),()Lkq;,MinecraftKey
aaf,G(),func_184639_G(),,,,,method,G(),()Lnm;,SoundEffect
aaf,bW(),func_184601_bQ(),,,,,method,bW(),()Lnm;,SoundEffect
aaf,bX(),func_184615_bR(),,,,,method,bX(),()Lnm;,SoundEffect
aaf,o(),func_190727_o(),,,,,method,o(),()Lnm;,SoundEffect
aaf,a(rx arg0),func_70645_a(DamageSource arg0),die(DamageSource arg0),,,,method,a(rx arg0),(Lrx;)V,void
aaf,a(float arg0),func_190726_a(float arg0),,,,,method,a(float arg0),(F)Laba;,EntityArrow
aag$a,<init>,,,,,,constructor,(arg0),(Laag;)V,public
aag$a,a(),func_75250_a(),,,,,method,a(),()Z,boolean
aag$a,c(),func_75249_e(),,,,,method,c(),()V,void
aag$a,b(),func_75253_b(),,,,,method,b(),()Z,boolean
aag$a,e(),func_75246_d(),,,,,method,e(),()V,void
aag$b,<init>,,,,,,constructor,(arg0),(Laag;)V,public
aag$b,a(),func_75250_a(),,,,,method,a(),()Z,boolean
aag$b,e(),func_75246_d(),,,,,method,e(),()V,void
aag$c,<init>,,,,,,constructor,(arg0),(Laag;)V,public
aag$c,a(),func_75250_a(),,,,,method,a(),()Z,boolean
aag$c,e(),func_75246_d(),,,,,method,e(),()V,void
aag$d,<init>,,,,,,constructor,(arg0),(Laag;)V,public
aag$d,"a(float arg0, boolean arg1)","func_179920_a(float arg0, boolean arg1)",,,,,method,"a(float arg0, boolean arg1)",(FZ)V,void
aag$d,a(double arg0),func_179921_a(double arg0),,,,,method,a(double arg0),(D)V,void
aag$d,c(),func_75641_c(),,,,,method,c(),()V,void
aag$e,<init>,,,,,,constructor,(arg0),(Laag;)V,public
aag$e,a(),func_75250_a(),,,,,method,a(),()Z,boolean
aag$e,e(),func_75246_d(),,,,,method,e(),()V,void
aag,<init>,,,,,,constructor,(arg0),(Lajq;)V,public
aag,r(),func_184651_r(),,,,,method,r(),()V,void
aag,i(),func_70088_a(),,,,,method,i(),()V,void
aag,"a(int arg0, boolean arg1)","func_70799_a(int arg0, boolean arg1)","setSize(int arg0, boolean arg1)",,,,method,"a(int arg0, boolean arg1)",(IZ)V,void
aag,dh(),func_70809_q(),getSize(),,,,method,dh(),()I,int
aag,c(ph arg0),func_189758_c(DataFixer arg0),,,,,method,c(ph arg0),(Lph;)V,void
aag,b(du arg0),func_70014_b(NBTTagCompound arg0),,,,,method,b(du arg0),(Ldu;)V,void
aag,a(du arg0),func_70037_a(NBTTagCompound arg0),,,,,method,a(du arg0),(Ldu;)V,void
aag,di(),func_189101_db(),,,,,method,di(),()Z,boolean
aag,o(),func_180487_n(),,,,,method,o(),()Lde;,EnumParticle
aag,A_(),func_70071_h_(),,,,,method,A_(),()V,void
aag,dc(),func_70808_l(),,,,,method,dc(),()V,void
aag,db(),func_70806_k(),,,,,method,db(),()I,int
aag,da(),func_70802_j(),,,,,method,da(),()Laag;,EntitySlime
aag,a(kk<?> arg0),func_184206_a(DataParameter<?> arg0),,,,,method,a(kk<?> arg0),(Lkk;)V,void
aag,T(),func_70106_y(),die(),,,,method,T(),()V,void
aag,i(sm arg0),func_70108_f(Entity arg0),collide(Entity arg0),,,,method,i(sm arg0),(Lsm;)V,void
aag,d(aax arg0),func_70100_b_(EntityPlayer arg0),,,,,method,d(aax arg0),(Laax;)V,void
aag,e(sv arg0),func_175451_e(EntityLivingBase arg0),,,,,method,e(sv arg0),(Lsv;)V,void
aag,bq(),func_70047_e(),getHeadHeight(),,,,method,bq(),()F,float
aag,dd(),func_70800_m(),,,,,method,dd(),()Z,boolean
aag,de(),func_70805_n(),,,,,method,de(),()I,int
aag,bW(),func_184601_bQ(),,,,,method,bW(),()Lnm;,SoundEffect
aag,bX(),func_184615_bR(),,,,,method,bX(),()Lnm;,SoundEffect
aag,df(),func_184709_cY(),,,,,method,df(),()Lnm;,SoundEffect
aag,I(),func_146068_u(),getLoot(),,,,method,I(),()Lafg;,Item
aag,J(),func_184647_J(),,,,,method,J(),()Lkq;,MinecraftKey
aag,cM(),func_70601_bi(),,,,,method,cM(),()Z,boolean
aag,ci(),func_70599_aP(),,,,,method,ci(),()F,float
aag,N(),func_70646_bf(),,,,,method,N(),()I,int
aag,dj(),func_70807_r(),,,,,method,dj(),()Z,boolean
aag,cm(),func_70664_aZ(),,,,,method,cm(),()V,void
aag,"a(rg arg0, sy arg1)","func_180482_a(DifficultyInstance arg0, IEntityLivingData arg1)","prepare(DifficultyDamageScaler arg0, GroupDataEntity arg1)",,,,method,"a(rg arg0, sy arg1)",(Lrg;Lsy;)Lsy;,GroupDataEntity
aag,dg(),func_184710_cZ(),,,,,method,dg(),()Lnm;,SoundEffect
aah$a,<init>,,,,,,constructor,(arg0),(Laah;)V,public
aah$a,b(),func_75253_b(),,,,,method,b(),()Z,boolean
aah$a,a(sv arg0),func_179512_a(EntityLivingBase arg0),,,,,method,a(sv arg0),(Lsv;)D,double
aah$b,<init>,,,,,,constructor,(),()V,public
aah$b,a(Random arg0),func_111104_a(Random arg0),,,,,method,a(Random arg0),(Ljava/util/Random;)V,void
aah$c,<init>,,,,,,constructor,"(arg0, arg1)",(Laah;Ljava/lang/Class;)V,public
aah$c,a(),func_75250_a(),,,,,method,a(),()Z,boolean
aah,<init>,,,,,,constructor,(arg0),(Lajq;)V,public
aah,c(ph arg0),func_189774_d(DataFixer arg0),,,,,method,c(ph arg0),(Lph;)V,void
aah,r(),func_184651_r(),,,,,method,r(),()V,void
aah,ay(),func_70042_X(),,,,,method,ay(),()D,double
aah,b(ajq arg0),func_175447_b(World arg0),,,,,method,b(ajq arg0),(Lajq;)Lwe;,NavigationAbstract
aah,i(),func_70088_a(),,,,,method,i(),()V,void
aah,A_(),func_70071_h_(),,,,,method,A_(),()V,void
aah,bE(),func_110147_ax(),initAttributes(),,,,method,bE(),()V,void
aah,G(),func_184639_G(),,,,,method,G(),()Lnm;,SoundEffect
aah,bW(),func_184601_bQ(),,,,,method,bW(),()Lnm;,SoundEffect
aah,bX(),func_184615_bR(),,,,,method,bX(),()Lnm;,SoundEffect
aah,"a(co arg0, als arg1)","func_180429_a(BlockPos arg0, Block arg1)",,,,,method,"a(co arg0, als arg1)",(Lco;Lals;)V,void
aah,J(),func_184647_J(),,,,,method,J(),()Lkq;,MinecraftKey
aah,m_(),func_70617_f_(),,,,,method,m_(),()Z,boolean
aah,aS(),func_70110_aj(),,,,,method,aS(),()V,void
aah,cf(),func_70668_bt(),getMonsterType(),,,,method,cf(),()Lta;,EnumMonsterType
aah,d(sg arg0),func_70687_e(PotionEffect arg0),,,,,method,d(sg arg0),(Lsg;)Z,boolean
aah,o(),func_70841_p(),,,,,method,o(),()Z,boolean
aah,a(boolean arg0),func_70839_e(boolean arg0),,,,,method,a(boolean arg0),(Z)V,void
aah,"a(rg arg0, sy arg1)","func_180482_a(DifficultyInstance arg0, IEntityLivingData arg1)","prepare(DifficultyDamageScaler arg0, GroupDataEntity arg1)",,,,method,"a(rg arg0, sy arg1)",(Lrg;Lsy;)Lsy;,GroupDataEntity
aah,bq(),func_70047_e(),getHeadHeight(),,,,method,bq(),()F,float
aai,<init>,,,,,,constructor,(arg0),(Lajq;)V,public
aai,b(ph arg0),func_190728_b(DataFixer arg0),,,,,method,b(ph arg0),(Lph;)V,void
aai,cM(),func_70601_bi(),,,,,method,cM(),()Z,boolean
aai,J(),func_184647_J(),,,,,method,J(),()Lkq;,MinecraftKey
aai,G(),func_184639_G(),,,,,method,G(),()Lnm;,SoundEffect
aai,bW(),func_184601_bQ(),,,,,method,bW(),()Lnm;,SoundEffect
aai,bX(),func_184615_bR(),,,,,method,bX(),()Lnm;,SoundEffect
aai,o(),func_190727_o(),,,,,method,o(),()Lnm;,SoundEffect
aai,a(float arg0),func_190726_a(float arg0),,,,,method,a(float arg0),(F)Laba;,EntityArrow
aaj$a,<init>,,,,,,constructor,(arg0),(Laaj;)V,public
aaj$a,a(),func_75250_a(),,,,,method,a(),()Z,boolean
aaj$a,b(),func_75253_b(),,,,,method,b(),()Z,boolean
aaj$a,c(),func_75249_e(),,,,,method,c(),()V,void
aaj$a,d(),func_75251_c(),,,,,method,d(),()V,void
aaj$a,e(),func_75246_d(),,,,,method,e(),()V,void
aaj$b,<init>,,,,,,constructor,"(arg0, arg1)",(Laaj;Ltd;)V,public
aaj$b,a(),func_75250_a(),,,,,method,a(),()Z,boolean
aaj$b,c(),func_75249_e(),,,,,method,c(),()V,void
aaj$c,<init>,,,,,,constructor,"(arg0, arg1)",(Laaj;Laaj;)V,public
aaj$c,c(),func_75641_c(),,,,,method,c(),()V,void
aaj$d,<init>,,,,,,constructor,(arg0),(Laaj;)V,public
aaj$d,a(),func_75250_a(),,,,,method,a(),()Z,boolean
aaj$d,b(),func_75253_b(),,,,,method,b(),()Z,boolean
aaj$d,e(),func_75246_d(),,,,,method,e(),()V,void
aaj,<init>,,,,,,constructor,(arg0),(Lajq;)V,public
aaj,"a(tb arg0, double arg1, double arg2, double arg3)","func_70091_d(MoverType arg0, double arg1, double arg2, double arg3)","move(EnumMoveType arg0, double arg1, double arg2, double arg3)",,,,method,"a(tb arg0, double arg1, double arg2, double arg3)",(Ltb;DDD)V,void
aaj,A_(),func_70071_h_(),,,,,method,A_(),()V,void
aaj,r(),func_184651_r(),,,,,method,r(),()V,void
aaj,bE(),func_110147_ax(),initAttributes(),,,,method,bE(),()V,void
aaj,i(),func_70088_a(),,,,,method,i(),()V,void
aaj,b(ph arg0),func_190663_b(DataFixer arg0),,,,,method,b(ph arg0),(Lph;)V,void
aaj,a(du arg0),func_70037_a(NBTTagCompound arg0),,,,,method,a(du arg0),(Ldu;)V,void
aaj,b(du arg0),func_70014_b(NBTTagCompound arg0),,,,,method,b(du arg0),(Ldu;)V,void
aaj,o(),func_190645_o(),,,,,method,o(),()Lsw;,EntityInsentient
aaj,di(),func_190646_di(),,,,,method,di(),()Lco;,BlockPosition
aaj,g(co arg0),func_190651_g(BlockPos arg0),,,,,method,g(co arg0),(Lco;)V,void
aaj,b(int arg0),func_190656_b(int arg0),,,,,method,b(int arg0),(I)Z,boolean
aaj,"a(int arg0, boolean arg1)","func_190660_a(int arg0, boolean arg1)",,,,,method,"a(int arg0, boolean arg1)",(IZ)V,void
aaj,dj(),func_190647_dj(),,,,,method,dj(),()Z,boolean
aaj,a(boolean arg0),func_190648_a(boolean arg0),,,,,method,a(boolean arg0),(Z)V,void
aaj,a(sw arg0),func_190658_a(EntityLiving arg0),,,,,method,a(sw arg0),(Lsw;)V,void
aaj,a(int arg0),func_190653_a(int arg0),,,,,method,a(int arg0),(I)V,void
aaj,G(),func_184639_G(),,,,,method,G(),()Lnm;,SoundEffect
aaj,bX(),func_184615_bR(),,,,,method,bX(),()Lnm;,SoundEffect
aaj,bW(),func_184601_bQ(),,,,,method,bW(),()Lnm;,SoundEffect
aaj,J(),func_184647_J(),,,,,method,J(),()Lkq;,MinecraftKey
aaj,e(float arg0),func_70013_c(float arg0),,,,,method,e(float arg0),(F)F,float
aaj,"a(rg arg0, sy arg1)","func_180482_a(DifficultyInstance arg0, IEntityLivingData arg1)","prepare(DifficultyDamageScaler arg0, GroupDataEntity arg1)",,,,method,"a(rg arg0, sy arg1)",(Lrg;Lsy;)Lsy;,GroupDataEntity
aaj,a(rg arg0),func_180481_a(DifficultyInstance arg0),,,,,method,a(rg arg0),(Lrg;)V,void
aaj,d(float arg0),func_70070_b(float arg0),,,,,method,d(float arg0),(F)I,int
aak$1,<init>,,,,,,constructor,(),()V,
aak$1,a(sm arg0),apply(Entity arg0),,,,,method,a(sm arg0),(Lsm;)Z,boolean
aak$a,<init>,,,,,,constructor,(arg0),(Laak;)V,public
aak$a,a(),func_75250_a(),,,,,method,a(),()Z,boolean
aak,<init>,,,,,,constructor,(arg0),(Lajq;)V,public
aak,b(ph arg0),func_190641_b(DataFixer arg0),,,,,method,b(ph arg0),(Lph;)V,void
aak,r(),func_184651_r(),,,,,method,r(),()V,void
aak,bE(),func_110147_ax(),initAttributes(),,,,method,bE(),()V,void
aak,i(),func_70088_a(),,,,,method,i(),()V,void
aak,cf(),func_70668_bt(),getMonsterType(),,,,method,cf(),()Lta;,EnumMonsterType
aak,J(),func_184647_J(),,,,,method,J(),()Lkq;,MinecraftKey
aak,"a(int arg0, boolean arg1)","func_190638_a(int arg0, boolean arg1)",,,,,method,"a(int arg0, boolean arg1)",(IZ)V,void
aak,a(boolean arg0),func_190636_a(boolean arg0),,,,,method,a(boolean arg0),(Z)V,void
aak,b(du arg0),func_70014_b(NBTTagCompound arg0),,,,,method,b(du arg0),(Ldu;)V,void
aak,a(du arg0),func_70037_a(NBTTagCompound arg0),,,,,method,a(du arg0),(Ldu;)V,void
aak,"a(rg arg0, sy arg1)","func_180482_a(DifficultyInstance arg0, IEntityLivingData arg1)","prepare(DifficultyDamageScaler arg0, GroupDataEntity arg1)",,,,method,"a(rg arg0, sy arg1)",(Lrg;Lsy;)Lsy;,GroupDataEntity
aak,a(rg arg0),func_180481_a(DifficultyInstance arg0),,,,,method,a(rg arg0),(Lrg;)V,void
aak,M(),func_70619_bc(),,,,,method,M(),()V,void
aak,r(sm arg0),func_184191_r(Entity arg0),,,,,method,r(sm arg0),(Lsm;)Z,boolean
aak,c(String arg0),func_96094_a(String arg0),setCustomName(String arg0),,,,method,c(String arg0),(Ljava/lang/String;)V,void
aak,G(),func_184639_G(),,,,,method,G(),()Lnm;,SoundEffect
aak,bX(),func_184615_bR(),,,,,method,bX(),()Lnm;,SoundEffect
aak,bW(),func_184601_bQ(),,,,,method,bW(),()Lnm;,SoundEffect
aak,a(int arg0),func_190637_a(int arg0),,,,,method,a(int arg0),(I)Z,boolean
aak,o(),func_190639_o(),,,,,method,o(),()Z,boolean
aal,<init>,,,,,,constructor,(arg0),(Lajq;)V,public
aal,b(ph arg0),func_189776_b(DataFixer arg0),,,,,method,b(ph arg0),(Lph;)V,void
aal,r(),func_184651_r(),,,,,method,r(),()V,void
aal,i(),func_70088_a(),,,,,method,i(),()V,void
aal,G(),func_184639_G(),,,,,method,G(),()Lnm;,SoundEffect
