混淆的,Searge,Spigot,Mojang,Yarn,Intermediary
asp$2,net/minecraft/tileentity/TileEntityMobSpawner$2,net/minecraft/server/v1_11_R1/TileEntityMobSpawner$2,,,
asp,net/minecraft/tileentity/TileEntityMobSpawner,net/minecraft/server/v1_11_R1/TileEntityMobSpawner,,,
asq,net/minecraft/tileentity/TileEntityNote,net/minecraft/server/v1_11_R1/TileEntityNote,,,
asr,net/minecraft/tileentity/TileEntityLockableLoot,net/minecraft/server/v1_11_R1/TileEntityLootable,,,
ass$a,net/minecraft/tileentity/TileEntityShulkerBox$AnimationStatus,net/minecraft/server/v1_11_R1/TileEntityShulkerBox$AnimationPhase,,,
ass,net/minecraft/tileentity/TileEntityShulkerBox,net/minecraft/server/v1_11_R1/TileEntityShulkerBox,,,
ast$1,net/minecraft/tileentity/TileEntitySign$1,net/minecraft/server/v1_11_R1/TileEntitySign$1,,,
ast$2,net/minecraft/tileentity/TileEntitySign$2,net/minecraft/server/v1_11_R1/TileEntitySign$2,,,
ast,net/minecraft/tileentity/TileEntitySign,net/minecraft/server/v1_11_R1/TileEntitySign,,,
asu,net/minecraft/tileentity/TileEntitySkull,net/minecraft/server/v1_11_R1/TileEntitySkull,,,
asv$1,net/minecraft/tileentity/TileEntityStructure$1,net/minecraft/server/v1_11_R1/TileEntityStructure$1,,,
asv$a,net/minecraft/tileentity/TileEntityStructure$Mode,net/minecraft/server/v1_11_R1/TileEntityStructure$UsageMode,,,
asv,net/minecraft/tileentity/TileEntityStructure,net/minecraft/server/v1_11_R1/TileEntityStructure,,,
asw,net/minecraft/tileentity/TileEntityEndGateway,net/minecraft/server/v1_11_R1/TileEntityEndGateway,,,
asx,net/minecraft/tileentity/TileEntityEndPortal,net/minecraft/server/v1_11_R1/TileEntityEnderPortal,,,
at,net/minecraft/command/server/CommandPardonPlayer,net/minecraft/server/v1_11_R1/CommandPardon,,,
ata,net/minecraft/block/BlockPistonBase,net/minecraft/server/v1_11_R1/BlockPiston,,,
atb$a,net/minecraft/block/BlockPistonExtension$EnumPistonType,net/minecraft/server/v1_11_R1/BlockPistonExtension$EnumPistonType,,,
atb,net/minecraft/block/BlockPistonExtension,net/minecraft/server/v1_11_R1/BlockPistonExtension,,,
atc,net/minecraft/block/BlockPistonMoving,net/minecraft/server/v1_11_R1/BlockPistonMoving,,,
atd$1,net/minecraft/tileentity/TileEntityPiston$1,net/minecraft/server/v1_11_R1/TileEntityPiston$1,,,
atd,net/minecraft/tileentity/TileEntityPiston,net/minecraft/server/v1_11_R1/TileEntityPiston,,,
ate,net/minecraft/block/state/BlockPistonStructureHelper,net/minecraft/server/v1_11_R1/PistonExtendsChecker,,,
atg$1,net/minecraft/block/state/BlockStateBase$1,net/minecraft/server/v1_11_R1/BlockDataAbstract$1,,,
atg,net/minecraft/block/state/BlockStateBase,net/minecraft/server/v1_11_R1/BlockDataAbstract,,,
ath,net/minecraft/block/state/IBlockBehaviors,net/minecraft/server/v1_11_R1/IBlockPhysics,,,
ati,net/minecraft/block/state/IBlockProperties,net/minecraft/server/v1_11_R1/IBlockProperties,,,
atj,net/minecraft/block/state/IBlockState,net/minecraft/server/v1_11_R1/IBlockData,,,
atk$1,net/minecraft/block/state/BlockStateContainer$1,net/minecraft/server/v1_11_R1/BlockStateList$1,,,
atk$a,net/minecraft/block/state/BlockStateContainer$StateImplementation,net/minecraft/server/v1_11_R1/BlockStateList$BlockData,,,
atk,net/minecraft/block/state/BlockStateContainer,net/minecraft/server/v1_11_R1/BlockStateList,,,
atm$1,net/minecraft/block/state/BlockWorldState$1,net/minecraft/server/v1_11_R1/ShapeDetectorBlock$1,,,
atm,net/minecraft/block/state/BlockWorldState,net/minecraft/server/v1_11_R1/ShapeDetectorBlock,,,
atn$a,net/minecraft/block/state/pattern/BlockPattern$CacheLoader,net/minecraft/server/v1_11_R1/ShapeDetector$BlockLoader,,,
atn$b,net/minecraft/block/state/pattern/BlockPattern$PatternHelper,net/minecraft/server/v1_11_R1/ShapeDetector$ShapeDetectorCollection,,,
atn,net/minecraft/block/state/pattern/BlockPattern,net/minecraft/server/v1_11_R1/ShapeDetector,,,
ato,net/minecraft/block/state/pattern/FactoryBlockPattern,net/minecraft/server/v1_11_R1/ShapeDetectorBuilder,,,
atq,net/minecraft/block/state/pattern/BlockMaterialMatcher,net/minecraft/server/v1_11_R1/MaterialPredicate,,,
atr,net/minecraft/block/state/pattern/BlockMatcher,net/minecraft/server/v1_11_R1/BlockPredicate,,,
ats$1,net/minecraft/block/state/pattern/BlockStateMatcher$1,net/minecraft/server/v1_11_R1/BlockStatePredicate$1,,,
ats,net/minecraft/block/state/pattern/BlockStateMatcher,net/minecraft/server/v1_11_R1/BlockStatePredicate,,,
atu,net/minecraft/block/properties/PropertyHelper,net/minecraft/server/v1_11_R1/BlockState,,,
atv,net/minecraft/block/properties/PropertyBool,net/minecraft/server/v1_11_R1/BlockStateBoolean,,,
atw,net/minecraft/block/properties/PropertyDirection,net/minecraft/server/v1_11_R1/BlockStateDirection,,,
atx,net/minecraft/block/properties/PropertyEnum,net/minecraft/server/v1_11_R1/BlockStateEnum,,,
aty,net/minecraft/block/properties/PropertyInteger,net/minecraft/server/v1_11_R1/BlockStateInteger,,,
atz,net/minecraft/block/properties/IProperty,net/minecraft/server/v1_11_R1/IBlockState,,,
au,net/minecraft/command/CommandParticle,net/minecraft/server/v1_11_R1/CommandParticle,,,
aub,net/minecraft/world/border/IBorderListener,net/minecraft/server/v1_11_R1/IWorldBorderListener,,,
auc,net/minecraft/world/border/EnumBorderStatus,net/minecraft/server/v1_11_R1/EnumWorldBorderState,,,
aud,net/minecraft/world/border/WorldBorder,net/minecraft/server/v1_11_R1/WorldBorder,,,
auf,net/minecraft/world/chunk/BlockStateContainer,net/minecraft/server/v1_11_R1/DataPaletteBlock,,,
aug,net/minecraft/world/chunk/IChunkGenerator,net/minecraft/server/v1_11_R1/ChunkGenerator,,,
auh,net/minecraft/world/chunk/IChunkProvider,net/minecraft/server/v1_11_R1/IChunkProvider,,,
aui,net/minecraft/world/chunk/NibbleArray,net/minecraft/server/v1_11_R1/NibbleArray,,,
auk,net/minecraft/world/chunk/BlockStatePaletteRegistry,net/minecraft/server/v1_11_R1/DataPaletteGlobal,,,
aul,net/minecraft/world/chunk/BlockStatePaletteHashMap,net/minecraft/server/v1_11_R1/DataPaletteHash,,,
aum$1,net/minecraft/world/chunk/Chunk$1,net/minecraft/server/v1_11_R1/Chunk$1,,,
aum$a,net/minecraft/world/chunk/Chunk$EnumCreateEntityType,net/minecraft/server/v1_11_R1/Chunk$EnumTileEntityState,,,
aum,net/minecraft/world/chunk/Chunk,net/minecraft/server/v1_11_R1/Chunk,,,
aun,net/minecraft/world/chunk/storage/ExtendedBlockStorage,net/minecraft/server/v1_11_R1/ChunkSection,,,
auo,net/minecraft/world/chunk/BlockStatePaletteLinear,net/minecraft/server/v1_11_R1/DataPaletteLinear,,,
aup,net/minecraft/world/chunk/storage/NibbleArrayReader,net/minecraft/server/v1_11_R1/OldNibbleArray,,,
auq,net/minecraft/world/chunk/IBlockStatePalette,net/minecraft/server/v1_11_R1/DataPalette,,,
aur,net/minecraft/world/chunk/IBlockStatePaletteResizer,net/minecraft/server/v1_11_R1/DataPaletteExpandable,,,
auu,net/minecraft/world/chunk/storage/IChunkLoader,net/minecraft/server/v1_11_R1/IChunkLoader,,,
auy$a,net/minecraft/world/chunk/storage/ChunkLoader$AnvilConverterData,net/minecraft/server/v1_11_R1/OldChunkLoader$OldChunk,,,
auy,net/minecraft/world/chunk/storage/ChunkLoader,net/minecraft/server/v1_11_R1/OldChunkLoader,,,
auz$a,net/minecraft/world/chunk/storage/RegionFile$ChunkBuffer,net/minecraft/server/v1_11_R1/RegionFile$ChunkBuffer,,,
auz,net/minecraft/world/chunk/storage/RegionFile,net/minecraft/server/v1_11_R1/RegionFile,,,
av,net/minecraft/command/CommandPlaySound,net/minecraft/server/v1_11_R1/CommandPlaySound,,,
ava,net/minecraft/world/chunk/storage/RegionFileCache,net/minecraft/server/v1_11_R1/RegionFileCache,,,
avb$1,net/minecraft/world/chunk/storage/AnvilChunkLoader$1,net/minecraft/server/v1_11_R1/ChunkRegionLoader$1,,,
avb,net/minecraft/world/chunk/storage/AnvilChunkLoader,net/minecraft/server/v1_11_R1/ChunkRegionLoader,,,
avd,net/minecraft/world/WorldProvider,net/minecraft/server/v1_11_R1/WorldProvider,,,
ave,net/minecraft/world/DimensionType,net/minecraft/server/v1_11_R1/DimensionManager,,,
avf$1,net/minecraft/world/WorldProviderHell$1,net/minecraft/server/v1_11_R1/WorldProviderHell$1,,,
avf,net/minecraft/world/WorldProviderHell,net/minecraft/server/v1_11_R1/WorldProviderHell,,,
avg,net/minecraft/world/WorldProviderSurface,net/minecraft/server/v1_11_R1/WorldProviderNormal,,,
avh$1,net/minecraft/world/end/DragonSpawnManager$1,net/minecraft/server/v1_11_R1/EnumDragonRespawn$1,,,
avh$2,net/minecraft/world/end/DragonSpawnManager$2,net/minecraft/server/v1_11_R1/EnumDragonRespawn$2,,,
avh$3,net/minecraft/world/end/DragonSpawnManager$3,net/minecraft/server/v1_11_R1/EnumDragonRespawn$3,,,
avh$4,net/minecraft/world/end/DragonSpawnManager$4,net/minecraft/server/v1_11_R1/EnumDragonRespawn$4,,,
avh$5,net/minecraft/world/end/DragonSpawnManager$5,net/minecraft/server/v1_11_R1/EnumDragonRespawn$5,,,
avh,net/minecraft/world/end/DragonSpawnManager,net/minecraft/server/v1_11_R1/EnumDragonRespawn,,,
avi,net/minecraft/world/end/DragonFightManager,net/minecraft/server/v1_11_R1/EnderDragonBattle,,,
avj,net/minecraft/world/WorldProviderEnd,net/minecraft/server/v1_11_R1/WorldProviderTheEnd,,,
avm,net/minecraft/world/gen/MapGenRavine,net/minecraft/server/v1_11_R1/WorldGenCanyon,,,
avn,net/minecraft/world/chunk/ChunkPrimer,net/minecraft/server/v1_11_R1/ChunkSnapshot,,,
avo$a,net/minecraft/world/gen/ChunkProviderSettings$Factory,net/minecraft/server/v1_11_R1/CustomWorldSettingsFinal$CustomWorldSettings,,,
avo$b,net/minecraft/world/gen/ChunkProviderSettings$Serializer,net/minecraft/server/v1_11_R1/CustomWorldSettingsFinal$CustomWorldSettingsSerializer,,,
avo,net/minecraft/world/gen/ChunkProviderSettings,net/minecraft/server/v1_11_R1/CustomWorldSettingsFinal,,,
avp,net/minecraft/world/gen/ChunkProviderDebug,net/minecraft/server/v1_11_R1/ChunkProviderDebug,,,
avq,net/minecraft/world/gen/ChunkProviderFlat,net/minecraft/server/v1_11_R1/ChunkProviderFlat,,,
avr,net/minecraft/world/gen/MapGenCaves,net/minecraft/server/v1_11_R1/WorldGenCaves,,,
avs,net/minecraft/world/gen/MapGenBase,net/minecraft/server/v1_11_R1/WorldGenBase,,,
avt,net/minecraft/world/gen/MapGenCavesHell,net/minecraft/server/v1_11_R1/WorldGenCavesHell,,,
avu,net/minecraft/world/gen/ChunkProviderHell,net/minecraft/server/v1_11_R1/ChunkProviderHell,,,
avv,net/minecraft/world/gen/ChunkProviderOverworld,net/minecraft/server/v1_11_R1/ChunkProviderGenerate,,,
avw,net/minecraft/world/gen/ChunkProviderEnd,net/minecraft/server/v1_11_R1/ChunkProviderTheEnd,,,
avx,net/minecraft/world/gen/feature/WorldGenAbstractTree,net/minecraft/server/v1_11_R1/WorldGenTreeAbstract,,,
avy$a,net/minecraft/world/gen/feature/WorldGenBigTree$FoliageCoordinates,net/minecraft/server/v1_11_R1/WorldGenBigTree$Position,,,
avy,net/minecraft/world/gen/feature/WorldGenBigTree,net/minecraft/server/v1_11_R1/WorldGenBigTree,,,
avz,net/minecraft/world/gen/feature/WorldGenBirchTree,net/minecraft/server/v1_11_R1/WorldGenForest,,,
aw,net/minecraft/command/server/CommandPublishLocalServer,net/minecraft/server/v1_11_R1/CommandPublish,,,
awa,net/minecraft/world/gen/feature/WorldGenBlockBlob,net/minecraft/server/v1_11_R1/WorldGenTaigaStructure,,,
awb,net/minecraft/world/gen/feature/WorldGeneratorBonusChest,net/minecraft/server/v1_11_R1/WorldGenBonusChest,,,
awc,net/minecraft/world/gen/feature/WorldGenBush,net/minecraft/server/v1_11_R1/WorldGenMushrooms,,,
awd,net/minecraft/world/gen/feature/WorldGenCactus,net/minecraft/server/v1_11_R1/WorldGenCactus,,,
awe,net/minecraft/world/gen/feature/WorldGenClay,net/minecraft/server/v1_11_R1/WorldGenClay,,,
awf,net/minecraft/world/gen/feature/WorldGenDeadBush,net/minecraft/server/v1_11_R1/WorldGenDeadBush,,,
awg,net/minecraft/world/gen/feature/WorldGenDesertWells,net/minecraft/server/v1_11_R1/WorldGenDesertWell,,,
awh,net/minecraft/world/gen/feature/WorldGenDoublePlant,net/minecraft/server/v1_11_R1/WorldGenTallPlant,,,
awi,net/minecraft/world/gen/feature/WorldGenEndGateway,net/minecraft/server/v1_11_R1/WorldGenEndGateway,,,
awj,net/minecraft/world/gen/feature/WorldGenEndIsland,net/minecraft/server/v1_11_R1/WorldGenEndIsland,,,
awk,net/minecraft/world/gen/feature/WorldGenEndPodium,net/minecraft/server/v1_11_R1/WorldGenEndTrophy,,,
awl,net/minecraft/world/gen/feature/WorldGenerator,net/minecraft/server/v1_11_R1/WorldGenerator,,,
awm,net/minecraft/world/gen/feature/WorldGenFlowers,net/minecraft/server/v1_11_R1/WorldGenFlowers,,,
awn,net/minecraft/world/gen/feature/WorldGenFossils,net/minecraft/server/v1_11_R1/WorldGenFossils,,,
awo,net/minecraft/world/gen/feature/WorldGenShrub,net/minecraft/server/v1_11_R1/WorldGenGroundBush,,,
awp,net/minecraft/world/gen/feature/WorldGenFire,net/minecraft/server/v1_11_R1/WorldGenFire,,,
awq,net/minecraft/world/gen/feature/WorldGenGlowStone2,net/minecraft/server/v1_11_R1/WorldGenLightStone2,,,
awr,net/minecraft/world/gen/feature/WorldGenHellLava,net/minecraft/server/v1_11_R1/WorldGenHellLava,,,
aws,net/minecraft/world/gen/feature/WorldGenBigMushroom,net/minecraft/server/v1_11_R1/WorldGenHugeMushroom,,,
awt,net/minecraft/world/gen/feature/WorldGenIcePath,net/minecraft/server/v1_11_R1/WorldGenPackedIce1,,,
awu,net/minecraft/world/gen/feature/WorldGenIceSpike,net/minecraft/server/v1_11_R1/WorldGenPackedIce2,,,
awv,net/minecraft/world/gen/feature/WorldGenLakes,net/minecraft/server/v1_11_R1/WorldGenLakes,,,
aww,net/minecraft/world/gen/feature/WorldGenGlowStone1,net/minecraft/server/v1_11_R1/WorldGenLightStone1,,,
awx,net/minecraft/world/gen/feature/WorldGenMegaJungle,net/minecraft/server/v1_11_R1/WorldGenJungleTree,,,
awy,net/minecraft/world/gen/feature/WorldGenMegaPineTree,net/minecraft/server/v1_11_R1/WorldGenMegaTree,,,
awz,net/minecraft/world/gen/feature/WorldGenHugeTrees,net/minecraft/server/v1_11_R1/WorldGenMegaTreeAbstract,,,
ax,net/minecraft/command/CommandReplaceItem,net/minecraft/server/v1_11_R1/CommandReplaceItem,,,
axa,net/minecraft/world/gen/feature/WorldGenMelon,net/minecraft/server/v1_11_R1/WorldGenMelon,,,
axb,net/minecraft/world/gen/feature/WorldGenDungeons,net/minecraft/server/v1_11_R1/WorldGenDungeons,,,
axc$a,net/minecraft/world/gen/feature/WorldGenMinable$StonePredicate,net/minecraft/server/v1_11_R1/WorldGenMinable$a,,,
axc,net/minecraft/world/gen/feature/WorldGenMinable,net/minecraft/server/v1_11_R1/WorldGenMinable,,,
axd,net/minecraft/world/gen/feature/WorldGenTaiga1,net/minecraft/server/v1_11_R1/WorldGenTaiga1,,,
axe,net/minecraft/world/gen/feature/WorldGenPumpkin,net/minecraft/server/v1_11_R1/WorldGenPumpkin,,,
axf,net/minecraft/world/gen/feature/WorldGenReed,net/minecraft/server/v1_11_R1/WorldGenReed,,,
axg,net/minecraft/world/gen/feature/WorldGenCanopyTree,net/minecraft/server/v1_11_R1/WorldGenForestTree,,,
axh,net/minecraft/world/gen/feature/WorldGenSand,net/minecraft/server/v1_11_R1/WorldGenSand,,,
axi,net/minecraft/world/gen/feature/WorldGenSavannaTree,net/minecraft/server/v1_11_R1/WorldGenAcaciaTree,,,
axj$a,net/minecraft/world/gen/feature/WorldGenSpikes$EndSpike,net/minecraft/server/v1_11_R1/WorldGenEnder$Spike,,,
axj,net/minecraft/world/gen/feature/WorldGenSpikes,net/minecraft/server/v1_11_R1/WorldGenEnder,,,
axk,net/minecraft/world/gen/feature/WorldGenLiquids,net/minecraft/server/v1_11_R1/WorldGenLiquids,,,
axl,net/minecraft/world/gen/feature/WorldGenTaiga2,net/minecraft/server/v1_11_R1/WorldGenTaiga2,,,
axm,net/minecraft/world/gen/feature/WorldGenSwamp,net/minecraft/server/v1_11_R1/WorldGenSwampTree,,,
axn,net/minecraft/world/gen/feature/WorldGenTallGrass,net/minecraft/server/v1_11_R1/WorldGenGrass,,,
axo,net/minecraft/world/gen/feature/WorldGenTrees,net/minecraft/server/v1_11_R1/WorldGenTrees,,,
axp,net/minecraft/world/gen/feature/WorldGenVines,net/minecraft/server/v1_11_R1/WorldGenVines,,,
axq,net/minecraft/world/gen/feature/WorldGenWaterlily,net/minecraft/server/v1_11_R1/WorldGenWaterLily,,,
axs,net/minecraft/world/gen/FlatGeneratorInfo,net/minecraft/server/v1_11_R1/WorldGenFlatInfo,,,
axt,net/minecraft/world/gen/FlatLayerInfo,net/minecraft/server/v1_11_R1/WorldGenFlatLayerInfo,,,
axx,net/minecraft/world/gen/structure/StructureBoundingBox,net/minecraft/server/v1_11_R1/StructureBoundingBox,,,
axy$a,net/minecraft/world/gen/structure/MapGenEndCity$Start,net/minecraft/server/v1_11_R1/WorldGenEndCity$Start,,,
axy,net/minecraft/world/gen/structure/MapGenEndCity,net/minecraft/server/v1_11_R1/WorldGenEndCity,,,
axz$1,net/minecraft/world/gen/structure/StructureEndCityPieces$1,net/minecraft/server/v1_11_R1/WorldGenEndCityPieces$1,,,
axz$2,net/minecraft/world/gen/structure/StructureEndCityPieces$2,net/minecraft/server/v1_11_R1/WorldGenEndCityPieces$2,,,
axz$3,net/minecraft/world/gen/structure/StructureEndCityPieces$3,net/minecraft/server/v1_11_R1/WorldGenEndCityPieces$3,,,
axz$4,net/minecraft/world/gen/structure/StructureEndCityPieces$4,net/minecraft/server/v1_11_R1/WorldGenEndCityPieces$4,,,
axz$a,net/minecraft/world/gen/structure/StructureEndCityPieces$CityTemplate,net/minecraft/server/v1_11_R1/WorldGenEndCityPieces$Piece,,,
axz$b,net/minecraft/world/gen/structure/StructureEndCityPieces$IGenerator,net/minecraft/server/v1_11_R1/WorldGenEndCityPieces$PieceGenerator,,,
axz,net/minecraft/world/gen/structure/StructureEndCityPieces,net/minecraft/server/v1_11_R1/WorldGenEndCityPieces,,,
ay,net/minecraft/command/server/CommandSaveAll,net/minecraft/server/v1_11_R1/CommandSaveAll,,,
aya$a,net/minecraft/world/gen/structure/MapGenMineshaft$Type,net/minecraft/server/v1_11_R1/WorldGenMineshaft$Type,,,
aya,net/minecraft/world/gen/structure/MapGenMineshaft,net/minecraft/server/v1_11_R1/WorldGenMineshaft,,,
ayb$a,net/minecraft/world/gen/structure/StructureMineshaftPieces$Corridor,net/minecraft/server/v1_11_R1/WorldGenMineshaftPieces$WorldGenMineshaftCorridor,,,
ayb$b,net/minecraft/world/gen/structure/StructureMineshaftPieces$Cross,net/minecraft/server/v1_11_R1/WorldGenMineshaftPieces$WorldGenMineshaftCross,,,
ayb$c,net/minecraft/world/gen/structure/StructureMineshaftPieces$Peice,net/minecraft/server/v1_11_R1/WorldGenMineshaftPieces$c,,,
ayb$d,net/minecraft/world/gen/structure/StructureMineshaftPieces$Room,net/minecraft/server/v1_11_R1/WorldGenMineshaftPieces$WorldGenMineshaftRoom,,,
ayb$e,net/minecraft/world/gen/structure/StructureMineshaftPieces$Stairs,net/minecraft/server/v1_11_R1/WorldGenMineshaftPieces$WorldGenMineshaftStairs,,,
ayb,net/minecraft/world/gen/structure/StructureMineshaftPieces,net/minecraft/server/v1_11_R1/WorldGenMineshaftPieces,,,
ayc,net/minecraft/world/gen/structure/StructureMineshaftStart,net/minecraft/server/v1_11_R1/WorldGenMineshaftStart,,,
ayd$a,net/minecraft/world/gen/structure/MapGenNetherBridge$Start,net/minecraft/server/v1_11_R1/WorldGenNether$WorldGenNetherStart,,,
ayd,net/minecraft/world/gen/structure/MapGenNetherBridge,net/minecraft/server/v1_11_R1/WorldGenNether,,,
aye$a,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Crossing3,net/minecraft/server/v1_11_R1/WorldGenNetherPieces$WorldGenNetherPiece1,,,
aye$b,net/minecraft/world/gen/structure/StructureNetherBridgePieces$End,net/minecraft/server/v1_11_R1/WorldGenNetherPieces$WorldGenNetherPiece2,,,
aye$c,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Straight,net/minecraft/server/v1_11_R1/WorldGenNetherPieces$WorldGenNetherPiece3,,,
aye$d,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Corridor3,net/minecraft/server/v1_11_R1/WorldGenNetherPieces$WorldGenNetherPiece4,,,
aye$e,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Corridor4,net/minecraft/server/v1_11_R1/WorldGenNetherPieces$WorldGenNetherPiece5,,,
aye$f,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Entrance,net/minecraft/server/v1_11_R1/WorldGenNetherPieces$WorldGenNetherPiece6,,,
aye$g,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Crossing2,net/minecraft/server/v1_11_R1/WorldGenNetherPieces$WorldGenNetherPiece7,,,
aye$h,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Corridor,net/minecraft/server/v1_11_R1/WorldGenNetherPieces$WorldGenNetherPiece8,,,
aye$i,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Corridor5,net/minecraft/server/v1_11_R1/WorldGenNetherPieces$WorldGenNetherPiece9,,,
aye$j,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Corridor2,net/minecraft/server/v1_11_R1/WorldGenNetherPieces$WorldGenNetherPiece10,,,
aye$k,net/minecraft/world/gen/structure/StructureNetherBridgePieces$NetherStalkRoom,net/minecraft/server/v1_11_R1/WorldGenNetherPieces$WorldGenNetherPiece11,,,
aye$l,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Throne,net/minecraft/server/v1_11_R1/WorldGenNetherPieces$WorldGenNetherPiece12,,,
aye$m,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Piece,net/minecraft/server/v1_11_R1/WorldGenNetherPieces$WorldGenNetherPiece,,,
aye$n,net/minecraft/world/gen/structure/StructureNetherBridgePieces$PieceWeight,net/minecraft/server/v1_11_R1/WorldGenNetherPieces$WorldGenNetherPieceWeight,,,
aye$o,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Crossing,net/minecraft/server/v1_11_R1/WorldGenNetherPieces$WorldGenNetherPiece13,,,
aye$p,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Stairs,net/minecraft/server/v1_11_R1/WorldGenNetherPieces$WorldGenNetherPiece14,,,
aye$q,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Start,net/minecraft/server/v1_11_R1/WorldGenNetherPieces$WorldGenNetherPiece15,,,
aye,net/minecraft/world/gen/structure/StructureNetherBridgePieces,net/minecraft/server/v1_11_R1/WorldGenNetherPieces,,,
ayf$a,net/minecraft/world/gen/structure/StructureOceanMonument$StartMonument,net/minecraft/server/v1_11_R1/WorldGenMonument$WorldGenMonumentStart,,,
ayf,net/minecraft/world/gen/structure/StructureOceanMonument,net/minecraft/server/v1_11_R1/WorldGenMonument,,,
ayg$a,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$XDoubleRoomFitHelper,net/minecraft/server/v1_11_R1/WorldGenMonumentPieces$WorldGenMonumentPieceSelector7,,,
ayg$b,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$XYDoubleRoomFitHelper,net/minecraft/server/v1_11_R1/WorldGenMonumentPieces$WorldGenMonumentPieceSelector6,,,
ayg$c,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$YDoubleRoomFitHelper,net/minecraft/server/v1_11_R1/WorldGenMonumentPieces$WorldGenMonumentPieceSelector5,,,
ayg$d,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$YZDoubleRoomFitHelper,net/minecraft/server/v1_11_R1/WorldGenMonumentPieces$WorldGenMonumentPieceSelector4,,,
ayg$e,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$ZDoubleRoomFitHelper,net/minecraft/server/v1_11_R1/WorldGenMonumentPieces$WorldGenMonumentPieceSelector3,,,
ayg$f,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$FitSimpleRoomHelper,net/minecraft/server/v1_11_R1/WorldGenMonumentPieces$WorldGenMonumentPieceSelector2,,,
ayg$g,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$FitSimpleRoomTopHelper,net/minecraft/server/v1_11_R1/WorldGenMonumentPieces$WorldGenMonumentPieceSelector1,,,
ayg$h,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$MonumentBuilding,net/minecraft/server/v1_11_R1/WorldGenMonumentPieces$WorldGenMonumentPiece1,,,
ayg$i,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$MonumentRoomFitHelper,net/minecraft/server/v1_11_R1/WorldGenMonumentPieces$IWorldGenMonumentPieceSelector,,,
ayg$j,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$MonumentCoreRoom,net/minecraft/server/v1_11_R1/WorldGenMonumentPieces$WorldGenMonumentPiece2,,,
ayg$k,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$DoubleXRoom,net/minecraft/server/v1_11_R1/WorldGenMonumentPieces$WorldGenMonumentPiece3,,,
ayg$l,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$DoubleXYRoom,net/minecraft/server/v1_11_R1/WorldGenMonumentPieces$WorldGenMonumentPiece4,,,
ayg$m,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$DoubleYRoom,net/minecraft/server/v1_11_R1/WorldGenMonumentPieces$WorldGenMonumentPiece5,,,
ayg$n,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$DoubleYZRoom,net/minecraft/server/v1_11_R1/WorldGenMonumentPieces$WorldGenMonumentPiece6,,,
ayg$o,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$DoubleZRoom,net/minecraft/server/v1_11_R1/WorldGenMonumentPieces$WorldGenMonumentPiece7,,,
ayg$p,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$EntryRoom,net/minecraft/server/v1_11_R1/WorldGenMonumentPieces$WorldGenMonumentPieceEntry,,,
ayg$q,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$Penthouse,net/minecraft/server/v1_11_R1/WorldGenMonumentPieces$WorldGenMonumentPiecePenthouse,,,
ayg$r,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$Piece,net/minecraft/server/v1_11_R1/WorldGenMonumentPieces$WorldGenMonumentPiece,,,
ayg$s,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$SimpleRoom,net/minecraft/server/v1_11_R1/WorldGenMonumentPieces$WorldGenMonumentPieceSimple,,,
ayg$t,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$SimpleTopRoom,net/minecraft/server/v1_11_R1/WorldGenMonumentPieces$WorldGenMonumentPieceSimpleT,,,
ayg$u,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$WingRoom,net/minecraft/server/v1_11_R1/WorldGenMonumentPieces$WorldGenMonumentPiece8,,,
