owner_obf,混淆的,Searge,Spigot,Mojang,Yarn,Intermediary,kind,type
aal,c,field_184731_c,,,,,field,private static final DataWatcherObject<Boolean>
aal,bw,field_82200_e,,,,,field,private int
aan$a,a,field_142048_a,,,,,field,public boolean
aan,a,field_110186_bp,,,,,field,protected static final IAttribute
aan,b,field_110187_bq,,,,,field,private static final UUID
aan,c,field_110188_br,,,,,field,private static final AttributeModifier
aan,bw,field_184737_bv,,,,,field,private static final DataWatcherObject<Boolean>
aan,bx,field_184738_bw,,,,,field,private static final DataWatcherObject<Integer>
aan,by,field_184740_by,,,,,field,private static final DataWatcherObject<Boolean>
aan,bz,field_146075_bs,,,,,field,private final PathfinderGoalBreakDoor
aan,bA,field_146076_bu,,,,,field,private boolean
aan,bB,field_146074_bv,,,,,field,private float
aan,bC,field_146073_bw,,,,,field,private float
aao,b,field_184739_bx,,,,,field,private static final DataWatcherObject<Boolean>
aao,c,field_190739_c,,,,,field,private static final DataWatcherObject<Integer>
aao,bw,field_82234_d,conversionTime,,,,field,private int
aas$a,a,field_179405_a,,,,,field,public Item
aas$a,b,field_179404_b,,,,,field,public EntityVillager$MerchantOptionRandomRange
aas$c,a,field_179407_a,,,,,field,public ItemStack
aas$c,b,field_179406_b,,,,,field,public EntityVillager$MerchantOptionRandomRange
aas$d,a,field_179411_a,,,,,field,public ItemStack
aas$d,b,field_179409_b,,,,,field,public EntityVillager$MerchantOptionRandomRange
aas$d,c,field_179410_c,,,,,field,public ItemStack
aas$d,d,field_179408_d,,,,,field,public EntityVillager$MerchantOptionRandomRange
aas$e,a,field_179403_a,,,,,field,public ItemStack
aas$e,b,field_179402_b,,,,,field,public EntityVillager$MerchantOptionRandomRange
aas$h,a,field_190889_a,,,,,field,public EntityVillager$MerchantOptionRandomRange
aas$h,b,field_190890_b,,,,,field,public String
aas$h,c,field_190891_c,,,,,field,public MapIcon$Type
aas,bx,field_190674_bx,,,,,field,private static final org.apache.logging.log4j.Logger
aas,by,field_184752_bw,,,,,field,private static final DataWatcherObject<Integer>
aas,bz,field_70955_e,profession,,,,field,private int
aas,bA,field_70952_f,,,,,field,private boolean
aas,bB,field_70953_g,,,,,field,private boolean
aas,bw,field_70954_d,village,,,,field,Village
aas,bC,field_70962_h,tradingPlayer,,,,field,private EntityHuman
aas,bD,field_70963_i,trades,,,,field,private MerchantRecipeList
aas,bE,field_70961_j,,,,,field,private int
aas,bF,field_70959_by,,,,,field,private boolean
aas,bG,field_175565_bs,,,,,field,private boolean
aas,bH,field_70956_bz,riches,,,,field,private int
aas,bI,field_82189_bL,,,,,field,private String
aas,bJ,field_175563_bv,,,,,field,private int
aas,bK,field_175562_bw,,,,,field,private int
aas,bL,field_82190_bM,,,,,field,private boolean
aas,bM,field_175564_by,,,,,field,private boolean
aas,bN,field_175560_bz,inventory,,,,field,private final InventorySubcontainer
aas,bO,field_175561_bA,,,,,field,private static final EntityVillager$IMerchantRecipeOption[][][][]
aav,a,field_75102_a,isInvulnerable,,,,field,public boolean
aav,b,field_75100_b,isFlying,,,,field,public boolean
aav,c,field_75101_c,canFly,,,,field,public boolean
aav,d,field_75098_d,canInstantlyBuild,,,,field,public boolean
aav,e,field_75099_e,mayBuild,,,,field,public boolean
aav,f,field_75096_f,flySpeed,,,,field,private float
aav,g,field_75097_g,walkSpeed,,,,field,private float
aaw,a,field_70462_a,items,,,,field,public final NonNullList<ItemStack>
aaw,b,field_70460_b,armor,,,,field,public final NonNullList<ItemStack>
aaw,c,field_184439_c,extraSlots,,,,field,public final NonNullList<ItemStack>
aaw,g,field_184440_g,,,,,field,private final List<NonNullList<ItemStack>>
aaw,d,field_70461_c,itemInHandIndex,,,,field,public int
aaw,e,field_70458_d,player,,,,field,public EntityHuman
aaw,h,field_70457_g,carried,,,,field,private ItemStack
aaw,f,field_70459_e,,,,,field,public boolean
aax$a,a,OK,OK,,,,enum,
aax$a,b,NOT_POSSIBLE_HERE,NOT_POSSIBLE_HERE,,,,enum,
aax$a,c,NOT_POSSIBLE_NOW,NOT_POSSIBLE_NOW,,,,enum,
aax$a,d,TOO_FAR_AWAY,TOO_FAR_AWAY,,,,enum,
aax$a,e,OTHER_PROBLEM,OTHER_PROBLEM,,,,enum,
aax$a,f,NOT_SAFE,NOT_SAFE,,,,enum,
aax$b,a,FULL,FULL,,,,enum,
aax$b,b,SYSTEM,SYSTEM,,,,enum,
aax$b,c,HIDDEN,HIDDEN,,,,enum,
aax$b,d,field_151432_d,,,,,field,private static final EntityHuman$EnumChatVisibility[]
aax$b,e,field_151433_e,,,,,field,private final int
aax$b,f,field_151430_f,,,,,field,private final String
aax,a,field_184829_a,,,,,field,private static final DataWatcherObject<Float>
aax,b,field_184830_b,,,,,field,private static final DataWatcherObject<Integer>
aax,bq,field_184827_bp,,,,,field,protected static final DataWatcherObject<Byte>
aax,br,field_184828_bq,,,,,field,protected static final DataWatcherObject<Byte>
aax,bs,field_71071_by,inventory,,,,field,public PlayerInventory
aax,c,field_71078_a,enderChest,,,,field,private InventoryEnderChest
aax,bt,field_71069_bz,defaultContainer,,,,field,public Container
aax,bu,field_71070_bA,activeContainer,,,,field,public Container
aax,bv,field_71100_bB,foodData,,,,field,protected FoodMetaData
aax,bw,field_71101_bC,,,,,field,protected int
aax,bx,field_71107_bF,,,,,field,public float
aax,by,field_71109_bG,,,,,field,public float
aax,bz,field_71090_bL,,,,,field,public int
aax,bA,field_71091_bM,,,,,field,public double
aax,bB,field_71096_bN,,,,,field,public double
aax,bC,field_71097_bO,,,,,field,public double
aax,bD,field_71094_bP,,,,,field,public double
aax,bE,field_71095_bQ,,,,,field,public double
aax,bF,field_71085_bR,,,,,field,public double
aax,bG,field_71083_bS,sleeping,,,,field,protected boolean
aax,bH,field_71081_bT,bedPosition,,,,field,public BlockPosition
aax,d,field_71076_b,sleepTicks,,,,field,private int
aax,bI,field_71079_bU,,,,,field,public float
aax,bJ,field_71089_bV,,,,,field,public float
aax,e,field_71077_c,,,,,field,private BlockPosition
aax,f,field_82248_d,,,,,field,private boolean
aax,g,field_71073_d,,,,,field,private BlockPosition
aax,bK,field_71075_bZ,abilities,,,,field,public PlayerAbilities
aax,bL,field_71068_ca,expLevel,,,,field,public int
aax,bM,field_71067_cb,expTotal,,,,field,public int
aax,bN,field_71106_cc,exp,,,,field,public float
aax,h,field_175152_f,,,,,field,private int
aax,bO,field_71108_cd,,,,,field,protected float
aax,bP,field_71102_ce,,,,,field,protected float
aax,bR,field_82249_h,,,,,field,private int
aax,bS,field_146106_i,,,,,field,private final com.mojang.authlib.GameProfile
aax,bU,field_184831_bT,,,,,field,private ItemStack
aax,bV,field_184832_bU,,,,,field,private final ItemCooldown
aax,bQ,field_71104_cf,hookedFish,,,,field,public EntityFishingHook
aax,cm,field_71082_cx,,,,,field,public float
aax,bT,field_175153_bG,,,,,field,private boolean
aba$a,a,DISALLOWED,DISALLOWED,,,,enum,
aba$a,b,ALLOWED,ALLOWED,,,,enum,
aba$a,c,CREATIVE_ONLY,CREATIVE_ONLY,,,,enum,
aba,f,field_184553_f,,,,,field,private static final com.google.common.base.Predicate<Entity>
aba,g,field_184554_g,,,,,field,private static final DataWatcherObject<Byte>
aba,h,field_145791_d,,,,,field,private int
aba,at,field_145792_e,,,,,field,private int
aba,au,field_145789_f,,,,,field,private int
aba,av,field_145790_g,,,,,field,private Block
aba,aw,field_70253_h,,,,,field,private int
aba,a,field_70254_i,inGround,,,,field,protected boolean
aba,b,field_184552_b,,,,,field,protected int
aba,c,field_70251_a,fromPlayer,,,,field,public EntityArrow$PickupStatus
aba,d,field_70249_b,shake,,,,field,public int
aba,e,field_70250_c,shooter,,,,field,public Entity
aba,ax,field_70252_j,,,,,field,private int
aba,ay,field_70257_an,,,,,field,private int
aba,az,field_70255_ao,damage,,,,field,private double
aba,aA,field_70256_ap,knockbackStrength,,,,field,private int
abc,a,field_190553_a,,,,,field,private int
abc,b,field_190554_b,,,,,field,private boolean
abc,c,field_190555_c,,,,,field,private int
abc,d,field_190556_d,,,,,field,private boolean
abc,e,field_190557_e,,,,,field,private EntityLiving
abc,f,field_190558_f,,,,,field,private UUID
abd,a,field_70224_b,,,,,field,private double
abd,b,field_70225_c,,,,,field,private double
abd,c,field_70222_d,,,,,field,private double
abd,d,field_70223_e,,,,,field,private int
abd,e,field_70221_f,,,,,field,private boolean
abe,a,field_70235_a,shooter,,,,field,public EntityLiving
abe,e,field_70236_j,,,,,field,private int
abe,f,field_70234_an,,,,,field,private int
abe,b,field_70232_b,dirX,,,,field,public double
abe,c,field_70233_c,dirY,,,,field,public double
abe,d,field_70230_d,dirZ,,,,field,public double
abf,a,field_184566_a,FIREWORK_ITEM,,,,field,private static final DataWatcherObject<ItemStack>
abf,b,field_92056_a,ticksFlown,,,,field,private int
abf,c,field_92055_b,expectedLifespan,,,,field,private int
abg,e,field_92057_e,yield,,,,field,public int
abh,a,field_190539_a,shooter,,,,field,public EntityLlama
abh,b,field_190540_b,,,,,field,private NBTTagCompound
abk,a,field_184570_a,shooter,,,,field,private EntityLiving
abk,b,field_184571_b,target,,,,field,private Entity
abk,c,field_184573_c,,,,,field,private EnumDirection
abk,d,field_184575_d,,,,,field,private int
abk,e,field_184577_e,,,,,field,private double
abk,f,field_184578_f,,,,,field,private double
abk,g,field_184579_g,,,,,field,private double
abk,h,field_184580_h,,,,,field,private UUID
abk,at,field_184572_as,,,,,field,private BlockPosition
abk,au,field_184574_at,,,,,field,private UUID
abk,av,field_184576_au,,,,,field,private BlockPosition
abn,f,field_184562_f,duration,,,,field,private int
abo,d,field_145788_c,blockX,,,,field,private int
abo,e,field_145786_d,blockY,,,,field,private int
abo,f,field_145787_e,blockZ,,,,field,private int
abo,g,field_174853_f,inBlockId,,,,field,private Block
abo,a,field_174854_a,inGround,,,,field,protected boolean
abo,b,field_70191_b,shake,,,,field,public int
abo,h,field_70192_c,shooter,,,,field,private EntityLiving
abo,at,field_85053_h,shooterName,,,,field,private String
abo,au,field_70194_h,,,,,field,private int
abo,av,field_70195_i,,,,,field,private int
abo,c,field_184539_c,,,,,field,public Entity
abo,aw,field_184540_av,,,,,field,private int
abq,d,field_181555_c,,,,,field,private EntityLiving
abs,e,field_184545_d,,,,,field,private static final DataWatcherObject<ItemStack>
abs,f,field_184546_e,,,,,field,private static final org.apache.logging.log4j.Logger
abs,d,field_190546_d,,,,,field,public static final com.google.common.base.Predicate<EntityLiving>
abt,f,field_184559_f,,,,,field,private static final DataWatcherObject<Integer>
abt,g,field_184560_g,potionRegistry,,,,field,private PotionRegistry
abt,h,field_184561_h,effects,,,,field,private final Set<MobEffect>
abu,e,field_184565_e,,,,,field,private static final DataWatcherObject<Boolean>
abw$a,a,IN_WATER,IN_WATER,,,,enum,
abw$a,b,UNDER_WATER,UNDER_WATER,,,,enum,
abw$a,c,UNDER_FLOWING_WATER,UNDER_FLOWING_WATER,,,,enum,
abw$a,d,ON_LAND,ON_LAND,,,,enum,
abw$a,e,IN_AIR,IN_AIR,,,,enum,
abw$b,a,OAK,OAK,,,,enum,
abw$b,b,SPRUCE,SPRUCE,,,,enum,
abw$b,c,BIRCH,BIRCH,,,,enum,
abw$b,d,JUNGLE,JUNGLE,,,,enum,
abw$b,e,ACACIA,ACACIA,,,,enum,
abw$b,f,DARK_OAK,DARK_OAK,,,,enum,
abw$b,g,field_184990_g,,,,,field,private final String
abw$b,h,field_184991_h,,,,,field,private final int
abw,a,field_184460_a,,,,,field,private static final DataWatcherObject<Integer>
abw,b,field_184462_b,,,,,field,private static final DataWatcherObject<Integer>
abw,c,field_184464_c,,,,,field,private static final DataWatcherObject<Float>
abw,d,field_184466_d,,,,,field,private static final DataWatcherObject<Integer>
abw,e,field_184468_e,,,,,field,private static final DataWatcherObject<Boolean>[]
abw,f,field_184470_f,,,,,field,private final float[]
abw,g,field_184472_g,,,,,field,private float
abw,h,field_184474_h,,,,,field,private float
abw,at,field_184475_as,,,,,field,private float
abw,au,field_184476_at,,,,,field,private int
abw,av,field_70281_h,,,,,field,private double
abw,aw,field_184477_av,,,,,field,private double
abw,ax,field_184478_aw,,,,,field,private double
abw,ay,field_70273_g,,,,,field,private double
abw,az,field_184479_ay,,,,,field,private double
abw,aA,field_184480_az,,,,,field,private boolean
abw,aB,field_184459_aA,,,,,field,private boolean
abw,aC,field_184461_aB,,,,,field,private boolean
abw,aD,field_184463_aC,,,,,field,private boolean
abw,aE,field_184465_aD,,,,,field,private double
abw,aF,field_184467_aE,,,,,field,private float
abw,aG,field_184469_aF,,,,,field,private EntityBoat$EnumStatus
abw,aH,field_184471_aG,,,,,field,private EntityBoat$EnumStatus
abw,aI,field_184473_aH,,,,,field,private double
abx$a,a,RIDEABLE,RIDEABLE,,,,enum,
abx$a,b,CHEST,CHEST,,,,enum,
abx$a,c,FURNACE,FURNACE,,,,enum,
abx$a,d,TNT,TNT,,,,enum,
abx$a,e,SPAWNER,SPAWNER,,,,enum,
abx$a,f,HOPPER,HOPPER,,,,enum,
abx$a,g,COMMAND_BLOCK,COMMAND_BLOCK,,,,enum,
abx$a,h,field_184965_h,,,,,field,"private static final Map<Integer, EntityMinecartAbstract$EnumMinecartType>"
abx$a,i,field_184966_i,,,,,field,private final int
abx$a,j,field_184967_j,,,,,field,private final String
abx,a,field_184265_a,,,,,field,private static final DataWatcherObject<Integer>
abx,b,field_184266_b,,,,,field,private static final DataWatcherObject<Integer>
abx,c,field_184267_c,,,,,field,private static final DataWatcherObject<Float>
abx,d,field_184268_d,,,,,field,private static final DataWatcherObject<Integer>
abx,e,field_184269_e,,,,,field,private static final DataWatcherObject<Integer>
abx,f,field_184270_f,,,,,field,private static final DataWatcherObject<Boolean>
abx,g,field_70499_f,,,,,field,private boolean
abx,h,field_70500_g,,,,,field,private static final int[][][]
abx,at,field_70510_h,,,,,field,private int
abx,au,field_70511_i,,,,,field,private double
abx,av,field_70509_j,,,,,field,private double
abx,aw,field_70514_an,,,,,field,private double
abx,ax,field_70512_ao,,,,,field,private double
abx,ay,field_70513_ap,,,,,field,private double
abx,az,field_70508_aq,,,,,field,private double
abx,aA,field_70507_ar,,,,,field,private double
abx,aB,field_70506_as,,,,,field,private double
abz,a,field_184273_a,COMMAND,,,,field,private static final DataWatcherObject<String>
abz,b,field_184274_b,,,,,field,private static final DataWatcherObject<IChatBaseComponent>
abz,c,field_145824_a,,,,,field,private final CommandBlockListenerAbstract
abz,d,field_145823_b,,,,,field,private int
aca,a,field_94113_a,items,,,,field,private NonNullList<ItemStack>
aca,b,field_94112_b,,,,,field,private boolean
aca,c,field_184290_c,,,,,field,private MinecraftKey
aca,d,field_184291_d,,,,,field,private long
acb,c,field_184275_c,,,,,field,private static final DataWatcherObject<Boolean>
acb,d,field_94110_c,,,,,field,private int
acb,a,field_94111_a,,,,,field,public double
acb,b,field_94109_b,,,,,field,public double
acc,a,field_96113_a,,,,,field,private boolean
acc,b,field_98044_b,,,,,field,private int
acc,c,field_174900_c,,,,,field,private final BlockPosition
ace,a,field_98040_a,,,,,field,private final MobSpawnerAbstract
acf,a,field_94106_a,,,,,field,private int
aci,a,field_75127_a,foodLevel,,,,field,private int
aci,b,field_75125_b,saturationLevel,,,,field,private float
aci,c,field_75126_c,exhaustionLevel,,,,field,private float
aci,d,field_75123_d,foodTickTimer,,,,field,private int
aci,e,field_75124_e,,,,,field,private int
ack,b,field_75153_a,,,,,field,public NonNullList<ItemStack>
ack,c,field_75151_b,,,,,field,public List<Slot>
ack,d,field_75152_c,windowId,,,,field,public int
ack,f,field_94535_f,dragType,,,,field,private int
ack,g,field_94536_g,,,,,field,private int
ack,h,field_94537_h,,,,,field,private final Set<Slot>
ack,e,field_75149_d,listeners,,,,field,protected List<ICrafting>
ack,i,field_75148_f,,,,,field,private final Set<EntityHuman>
ack,a,field_75150_e,,,,,field,private short
acl,f,field_148326_f,,,,,field,private static final org.apache.logging.log4j.Logger
acl,g,field_82852_f,,,,,field,private final IInventory
acl,h,field_82853_g,,,,,field,private final IInventory
acl,i,field_82860_h,,,,,field,private final World
acl,j,field_178156_j,,,,,field,private final BlockPosition
acl,a,field_82854_e,,,,,field,public int
acl,k,field_82856_l,,,,,field,private int
acl,l,field_82857_m,,,,,field,private String
acl,m,field_82855_n,,,,,field,private final EntityHuman
acm,a,field_82866_e,beacon,,,,field,private final IInventory
acm,f,field_82864_f,,,,,field,private final ContainerBeacon$SlotBeacon
acn$c,a,field_75244_a,,,,,field,private final EntityHuman
acn,a,field_75188_e,brewingStand,,,,field,private final IInventory
acn,f,field_75186_f,,,,,field,private final Slot
acn,g,field_184998_g,,,,,field,private int
acn,h,field_184999_h,,,,,field,private int
aco,a,field_75155_e,container,,,,field,private final IInventory
aco,f,field_75154_f,,,,,field,private final int
acp,a,PICKUP,PICKUP,,,,enum,
acp,b,QUICK_MOVE,QUICK_MOVE,,,,enum,
acp,c,SWAP,SWAP,,,,enum,
acp,d,CLONE,CLONE,,,,enum,
acp,e,THROW,THROW,,,,enum,
acp,f,QUICK_CRAFT,QUICK_CRAFT,,,,enum,
acp,g,PICKUP_ALL,PICKUP_ALL,,,,enum,
acr,a,field_70466_a,items,,,,field,private final NonNullList<ItemStack>
acr,b,field_70464_b,,,,,field,private final int
acr,c,field_174924_c,,,,,field,private final int
acr,d,field_70465_c,,,,,field,private final Container
acs,a,field_75162_e,craftInventory,,,,field,public InventoryCrafting
acs,f,field_75160_f,resultInventory,,,,field,public IInventory
acs,g,field_75161_g,,,,,field,private final World
acs,h,field_178145_h,,,,,field,private final BlockPosition
act,a,field_178146_a,items,,,,field,private final IInventory
acu,a,field_75168_e,enchantSlots,,,,field,public IInventory
acu,j,field_75172_h,world,,,,field,private final World
acu,k,field_178150_j,position,,,,field,private final BlockPosition
acu,l,field_75169_l,,,,,field,private final Random
acu,f,field_178149_f,,,,,field,public int
acu,g,field_75167_g,costs,,,,field,public int[]
acu,h,field_185001_h,,,,,field,public int[]
acu,i,field_185002_i,,,,,field,public int[]
acw,a,field_75158_e,furnace,,,,field,private final IInventory
acw,f,field_178152_f,,,,,field,private int
acw,g,field_178153_g,,,,,field,private int
acw,h,field_178154_h,,,,,field,private int
acw,i,field_178155_i,,,,,field,private int
acx,a,field_75229_a,,,,,field,private final EntityHuman
acx,b,field_75228_b,,,,,field,private int
acy,a,field_94538_a,hopper,,,,field,private final IInventory
ada,a,field_111243_a,,,,,field,private final IInventory
ada,f,field_111242_f,,,,,field,private final EntityHorseAbstract
adb,h,field_185003_h,,,,,field,private static final EnumItemSlot[]
adb,a,field_75181_e,craftInventory,,,,field,public InventoryCrafting
adb,f,field_75179_f,resultInventory,,,,field,public IInventory
adb,g,field_75180_g,,,,,field,public boolean
adb,i,field_82862_h,owner,,,,field,private final EntityHuman
adc,a,field_70476_a,merchant,,,,field,private final IMerchant
adc,b,field_70474_b,itemsInSlots,,,,field,private final NonNullList<ItemStack>
adc,c,field_70475_c,player,,,,field,private final EntityHuman
adc,d,field_70472_d,recipe,,,,field,private MerchantRecipe
adc,e,field_70473_e,selectedIndex,,,,field,private int
add,a,field_75178_e,merchant,,,,field,private final IMerchant
add,f,field_75176_f,,,,,field,private final InventoryMerchant
add,g,field_75177_g,,,,,field,private final World
ade,a,field_75233_a,,,,,field,private final InventoryMerchant
ade,b,field_75232_b,,,,,field,private final EntityHuman
ade,c,field_75231_g,,,,,field,private int
ade,h,field_75234_h,,,,,field,private final IMerchant
adf,a,field_70488_a,,,,,field,private TileEntityEnderChest
adg,a,field_70467_a,items,,,,field,private final NonNullList<ItemStack>
adh,a,field_75239_a,,,,,field,private final InventoryCrafting
adh,b,field_75238_b,,,,,field,private final EntityHuman
adh,c,field_75237_g,,,,,field,private int
adi,a,field_190899_a,,,,,field,private final IInventory
adk,a,field_75225_a,index,,,,field,private final int
adk,d,field_75224_c,inventory,,,,field,public final IInventory
adk,e,field_75222_d,rawSlotIndex,,,,field,public int
adk,f,field_75223_e,,,,,field,public int
adk,g,field_75221_f,,,,,field,public int
adm,a,field_190904_a,,,,,field,private final Block
ado$a,a,LEATHER,LEATHER,,,,enum,
ado$a,b,CHAIN,CHAIN,,,,enum,
ado$a,c,IRON,IRON,,,,enum,
ado$a,d,GOLD,GOLD,,,,enum,
ado$a,e,DIAMOND,DIAMOND,,,,enum,
ado$a,f,field_179243_f,,,,,field,private final String
ado$a,g,field_78048_f,,,,,field,private final int
ado$a,h,field_78049_g,,,,,field,private final int[]
ado$a,i,field_78055_h,,,,,field,private final int
ado$a,j,field_185020_j,,,,,field,private final SoundEffect
ado$a,k,field_189417_k,,,,,field,private final float
ado,n,field_77882_bY,,,,,field,private static final int[]
ado,o,field_185084_n,,,,,field,private static final UUID[]
ado,a,field_94603_a,,,,,field,public static final String[]
ado,b,field_96605_cw,,,,,field,public static final IDispenseBehavior
ado,c,field_77881_a,,,,,field,public final EnumItemSlot
ado,d,field_77879_b,,,,,field,public final int
ado,e,field_189415_e,,,,,field,public final float
ado,f,field_77880_c,,,,,field,public final int
ado,p,field_77878_bZ,,,,,field,private final ItemArmor$EnumArmorMaterial
adr,e,field_150917_c,,,,,field,private static final Set<Block>
adr,f,field_185066_m,,,,,field,private static final float[]
adr,n,field_185067_n,,,,,field,private static final float[]
adu,a,field_150939_a,,,,,field,protected final Block
adv,a,field_150935_a,,,,,field,private final Block
adw,a,field_185057_a,,,,,field,private final EntityBoat$EnumBoatType
aeb,a,field_77876_a,,,,,field,private final Block
aee$1,a,field_185088_a,,,,,field,double
aee$1,b,field_185089_b,,,,,field,double
aee$1,c,field_185090_c,,,,,field,long
aeg$1,a,field_185095_a,,,,,field,double
aeg$1,b,field_185096_b,,,,,field,double
aeg$1,c,field_185097_c,,,,,field,long
aei,a,field_78032_a,,,,,field,public static final CreativeModeTab[]
aei,b,field_78030_b,,,,,field,public static final CreativeModeTab
aei,c,field_78031_c,,,,,field,public static final CreativeModeTab
aei,d,field_78028_d,,,,,field,public static final CreativeModeTab
aei,e,field_78029_e,,,,,field,public static final CreativeModeTab
aei,f,field_78026_f,,,,,field,public static final CreativeModeTab
aei,g,field_78027_g,,,,,field,public static final CreativeModeTab
aei,h,field_78039_h,,,,,field,public static final CreativeModeTab
aei,i,field_78040_i,,,,,field,public static final CreativeModeTab
aei,j,field_78037_j,,,,,field,public static final CreativeModeTab
aei,k,field_78038_k,,,,,field,public static final CreativeModeTab
aei,l,field_78035_l,,,,,field,public static final CreativeModeTab
aei,m,field_78036_m,,,,,field,public static final CreativeModeTab
aei,n,field_78033_n,,,,,field,private final int
aei,o,field_78034_o,,,,,field,private final String
aei,p,field_78043_p,,,,,field,private String
aei,q,field_78042_q,,,,,field,private boolean
aei,r,field_78041_r,,,,,field,private boolean
