owner_obf,混淆的,Searge,Spigot,Mojang,Yarn,Intermediary,kind,signature,descriptor,return_type
a,<init>,,,,,,constructor,"(arg0, arg1, arg2)",(Ljava/lang/String;CI)V,private
a,<init>,,,,,,constructor,"(arg0, arg1, arg2)",(Ljava/lang/String;CZ)V,private
a,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3)",(Ljava/lang/String;CZI)V,private
a,c(String arg0),func_175745_c(String arg0),,,,,method,c(String arg0),(Ljava/lang/String;)Ljava/lang/String;,String
a,b(),func_175746_b(),,,,,method,b(),()I,int
a,c(),func_96301_b(),isFormat(),,,,method,c(),()Z,boolean
a,d(),func_96302_c(),,,,,method,d(),()Z,boolean
a,e(),func_96297_d(),,,,,method,e(),()Ljava/lang/String;,String
a,a(String arg0),func_110646_a(String arg0),,,,,method,a(String arg0),(Ljava/lang/String;)Ljava/lang/String;,String
a,b(String arg0),func_96300_b(String arg0),,,,,method,b(String arg0),(Ljava/lang/String;)La;,EnumChatFormat
a,a(int arg0),func_175744_a(int arg0),,,,,method,a(int arg0),(I)La;,EnumChatFormat
a,"a(boolean arg0, boolean arg1)","func_96296_a(boolean arg0, boolean arg1)",,,,,method,"a(boolean arg0, boolean arg1)",(ZZ)Ljava/util/Collection;,Collection<String>
aa,<init>,,,,,,constructor,(),()V,public
aa,c(),func_71517_b(),getCommand(),,,,method,c(),()Ljava/lang/String;,String
aa,a(),func_82362_a(),,,,,method,a(),()I,int
aa,c(m arg0),func_71518_a(ICommandSender arg0),getUsage(ICommandListener arg0),,,,method,c(m arg0),(Lm;)Ljava/lang/String;,String
aa,"a(m arg0, String[] arg1)","func_71515_b(ICommandSender arg0, String[] arg1)","execute(ICommandListener arg0, String[] arg1)",,,,method,"a(m arg0, String[] arg1)",(Lm;[Ljava/lang/String;)V,void
aa,"a(m arg0, String[] arg1, cj arg2)","func_180525_a(ICommandSender arg0, String[] arg1, BlockPos arg2)","tabComplete(ICommandListener arg0, String[] arg1, BlockPosition arg2)",,,,method,"a(m arg0, String[] arg1, cj arg2)",(Lm;[Ljava/lang/String;Lcj;)Ljava/util/List;,List<String>
aaa,<init>,,,,,,constructor,(arg0),(Lahs;)V,public
aaa,a(int arg0),func_77647_b(int arg0),filterData(int arg0),,,,method,a(int arg0),(I)I,int
aaa,e_(zx arg0),func_77667_c(ItemStack arg0),,,,,method,e_(zx arg0),(Lzx;)Ljava/lang/String;,String
aaa,"a(zx arg0, int arg1)","func_82790_a(ItemStack arg0, int arg1)",,,,,method,"a(zx arg0, int arg1)",(Lzx;I)I,int
aab,<init>,,,,,,constructor,(),()V,protected
aab,"a(zx arg0, adm arg1)","func_77873_a(ItemStack arg0, World arg1)","getSavedMap(ItemStack arg0, World arg1)",,,,method,"a(zx arg0, adm arg1)",(Lzx;Ladm;)Latg;,WorldMap
aab,"a(adm arg0, pk arg1, atg arg2)","func_77872_a(World arg0, Entity arg1, MapData arg2)",,,,,method,"a(adm arg0, pk arg1, atg arg2)",(Ladm;Lpk;Latg;)V,void
aab,"a(zx arg0, adm arg1, pk arg2, int arg3, boolean arg4)","func_77663_a(ItemStack arg0, World arg1, Entity arg2, int arg3, boolean arg4)",,,,,method,"a(zx arg0, adm arg1, pk arg2, int arg3, boolean arg4)",(Lzx;Ladm;Lpk;IZ)V,void
aab,"c(zx arg0, adm arg1, wn arg2)","func_150911_c(ItemStack arg0, World arg1, EntityPlayer arg2)",,,,,method,"c(zx arg0, adm arg1, wn arg2)",(Lzx;Ladm;Lwn;)Lff;,Packet
aab,"d(zx arg0, adm arg1, wn arg2)","func_77622_d(ItemStack arg0, World arg1, EntityPlayer arg2)",,,,,method,"d(zx arg0, adm arg1, wn arg2)",(Lzx;Ladm;Lwn;)V,void
aab,"a(int arg0, adm arg1)","func_150912_a(int arg0, World arg1)",,,,,method,"a(int arg0, adm arg1)",(ILadm;)Latg;,WorldMap
aab,"a(zx arg0, wn arg1, List<String> arg2, boolean arg3)","func_77624_a(ItemStack arg0, EntityPlayer arg1, List<String> arg2, boolean arg3)",,,,,method,"a(zx arg0, wn arg1, List<String> arg2, boolean arg3)",(Lzx;Lwn;Ljava/util/List;Z)V,void
aac,<init>,,,,,,constructor,(),()V,public
aac,"b(zx arg0, adm arg1, wn arg2)","func_77654_b(ItemStack arg0, World arg1, EntityPlayer arg2)",,,,,method,"b(zx arg0, adm arg1, wn arg2)",(Lzx;Ladm;Lwn;)Lzx;,ItemStack
aac,d(zx arg0),func_77626_a(ItemStack arg0),,,,,method,d(zx arg0),(Lzx;)I,int
aac,e(zx arg0),func_77661_b(ItemStack arg0),,,,,method,e(zx arg0),(Lzx;)Laba;,EnumAnimation
aac,"a(zx arg0, adm arg1, wn arg2)","func_77659_a(ItemStack arg0, World arg1, EntityPlayer arg2)",,,,,method,"a(zx arg0, adm arg1, wn arg2)",(Lzx;Ladm;Lwn;)Lzx;,ItemStack
aad$1,<init>,,,,,,constructor,(),()V,
aad$1,"b(ck arg0, zx arg1)","func_82487_b(IBlockSource arg0, ItemStack arg1)",,,,,method,"b(ck arg0, zx arg1)",(Lck;Lzx;)Lzx;,ItemStack
aad$1,a(ck arg0),func_82485_a(IBlockSource arg0),,,,,method,a(ck arg0),(Lck;)V,void
aad,<init>,,,,,,constructor,(arg0),(Lva$a;)V,public
aad,"a(zx arg0, wn arg1, adm arg2, cj arg3, cq arg4, float arg5, float arg6, float arg7)","func_180614_a(ItemStack arg0, EntityPlayer arg1, World arg2, BlockPos arg3, EnumFacing arg4, float arg5, float arg6, float arg7)","interactWith(ItemStack arg0, EntityHuman arg1, World arg2, BlockPosition arg3, EnumDirection arg4, float arg5, float arg6, float arg7)",,,,method,"a(zx arg0, wn arg1, adm arg2, cj arg3, cq arg4, float arg5, float arg6, float arg7)",(Lzx;Lwn;Ladm;Lcj;Lcq;FFF)Z,boolean
aae$1,<init>,,,,,,constructor,(arg0),([Ljava/lang/String;)V,
aae$1,a(zx arg0),apply(ItemStack arg0),,,,,method,a(zx arg0),(Lzx;)Ljava/lang/String;,String
aae,<init>,,,,,,constructor,"(arg0, arg1, arg2)",(Lafh;Lafh;Lcom/google/common/base/Function;)V,public
aae,<init>,,,,,,constructor,"(arg0, arg1, arg2)",(Lafh;Lafh;[Ljava/lang/String;)V,public
aae,a(int arg0),func_77647_b(int arg0),filterData(int arg0),,,,method,a(int arg0),(I)I,int
aae,e_(zx arg0),func_77667_c(ItemStack arg0),,,,,method,e_(zx arg0),(Lzx;)Ljava/lang/String;,String
aaf,<init>,,,,,,constructor,(),()V,public
aaf,"a(zx arg0, wn arg1, pr arg2)","func_111207_a(ItemStack arg0, EntityPlayer arg1, EntityLivingBase arg2)",,,,,method,"a(zx arg0, wn arg1, pr arg2)",(Lzx;Lwn;Lpr;)Z,boolean
aag,<init>,,,,,,constructor,(arg0),(Lzw$a;)V,protected
aag,b(afh arg0),func_150897_b(Block arg0),canDestroySpecialBlock(Block arg0),,,,method,b(afh arg0),(Lafh;)Z,boolean
aag,"a(zx arg0, afh arg1)","func_150893_a(ItemStack arg0, Block arg1)","getDestroySpeed(ItemStack arg0, Block arg1)",,,,method,"a(zx arg0, afh arg1)",(Lzx;Lafh;)F,float
aah,<init>,,,,,,constructor,(arg0),(Lafh;)V,public
aah,a(int arg0),func_77647_b(int arg0),filterData(int arg0),,,,method,a(int arg0),(I)I,int
aai,<init>,,,,,,constructor,(),()V,public
aai,h(zx arg0),func_77832_l(ItemStack arg0),,,,,method,h(zx arg0),(Lzx;)Ljava/util/List;,List<MobEffect>
aai,e(int arg0),func_77834_f(int arg0),,,,,method,e(int arg0),(I)Ljava/util/List;,List<MobEffect>
aai,"b(zx arg0, adm arg1, wn arg2)","func_77654_b(ItemStack arg0, World arg1, EntityPlayer arg2)",,,,,method,"b(zx arg0, adm arg1, wn arg2)",(Lzx;Ladm;Lwn;)Lzx;,ItemStack
aai,d(zx arg0),func_77626_a(ItemStack arg0),,,,,method,d(zx arg0),(Lzx;)I,int
aai,e(zx arg0),func_77661_b(ItemStack arg0),,,,,method,e(zx arg0),(Lzx;)Laba;,EnumAnimation
aai,"a(zx arg0, adm arg1, wn arg2)","func_77659_a(ItemStack arg0, World arg1, EntityPlayer arg2)",,,,,method,"a(zx arg0, adm arg1, wn arg2)",(Lzx;Ladm;Lwn;)Lzx;,ItemStack
aai,f(int arg0),func_77831_g(int arg0),,,,,method,f(int arg0),(I)Z,boolean
aai,a(zx arg0),func_77653_i(ItemStack arg0),,,,,method,a(zx arg0),(Lzx;)Ljava/lang/String;,String
aai,g(int arg0),func_77620_a(int arg0),,,,,method,g(int arg0),(I)I,int
aai,"a(zx arg0, int arg1)","func_82790_a(ItemStack arg0, int arg1)",,,,,method,"a(zx arg0, int arg1)",(Lzx;I)I,int
aai,h(int arg0),func_77833_h(int arg0),,,,,method,h(int arg0),(I)Z,boolean
aai,"a(zx arg0, wn arg1, List<String> arg2, boolean arg3)","func_77624_a(ItemStack arg0, EntityPlayer arg1, List<String> arg2, boolean arg3)",,,,,method,"a(zx arg0, wn arg1, List<String> arg2, boolean arg3)",(Lzx;Lwn;Ljava/util/List;Z)V,void
aai,f(zx arg0),func_77636_d(ItemStack arg0),,,,,method,f(zx arg0),(Lzx;)Z,boolean
aai,"a(zw arg0, yz arg1, List<zx> arg2)","func_150895_a(Item arg0, CreativeTabs arg1, List<ItemStack> arg2)",,,,,method,"a(zw arg0, yz arg1, List<zx> arg2)",(Lzw;Lyz;Ljava/util/List;)V,void
aaj,<init>,,,,,,constructor,"(arg0, arg1)",(La;Ljava/lang/String;)V,private
aak,<init>,,,,,,constructor,(arg0),(Ljava/lang/String;)V,protected
aak,"a(zx arg0, wn arg1, adm arg2, cj arg3, cq arg4, float arg5, float arg6, float arg7)","func_180614_a(ItemStack arg0, EntityPlayer arg1, World arg2, BlockPos arg3, EnumFacing arg4, float arg5, float arg6, float arg7)","interactWith(ItemStack arg0, EntityHuman arg1, World arg2, BlockPosition arg3, EnumDirection arg4, float arg5, float arg6, float arg7)",,,,method,"a(zx arg0, wn arg1, adm arg2, cj arg3, cq arg4, float arg5, float arg6, float arg7)",(Lzx;Lwn;Ladm;Lcj;Lcq;FFF)Z,boolean
aak,g(zx arg0),func_77613_e(ItemStack arg0),,,,,method,g(zx arg0),(Lzx;)Laaj;,EnumItemRarity
aak,"a(zx arg0, wn arg1, List<String> arg2, boolean arg3)","func_77624_a(ItemStack arg0, EntityPlayer arg1, List<String> arg2, boolean arg3)",,,,,method,"a(zx arg0, wn arg1, List<String> arg2, boolean arg3)",(Lzx;Lwn;Ljava/util/List;Z)V,void
aak,g(),func_150927_i(),,,,,method,g(),()Ljava/lang/String;,String
aak,b(String arg0),func_150926_b(String arg0),,,,,method,b(String arg0),(Ljava/lang/String;)Laak;,ItemRecord
aal,<init>,,,,,,constructor,(),()V,public
aal,"a(zx arg0, wn arg1, adm arg2, cj arg3, cq arg4, float arg5, float arg6, float arg7)","func_180614_a(ItemStack arg0, EntityPlayer arg1, World arg2, BlockPos arg3, EnumFacing arg4, float arg5, float arg6, float arg7)","interactWith(ItemStack arg0, EntityHuman arg1, World arg2, BlockPosition arg3, EnumDirection arg4, float arg5, float arg6, float arg7)",,,,method,"a(zx arg0, wn arg1, adm arg2, cj arg3, cq arg4, float arg5, float arg6, float arg7)",(Lzx;Lwn;Ladm;Lcj;Lcq;FFF)Z,boolean
aam,<init>,,,,,,constructor,(),()V,public
aam,"a(zx arg0, wn arg1, pr arg2)","func_111207_a(ItemStack arg0, EntityPlayer arg1, EntityLivingBase arg2)",,,,,method,"a(zx arg0, wn arg1, pr arg2)",(Lzx;Lwn;Lpr;)Z,boolean
aam,"a(zx arg0, pr arg1, pr arg2)","func_77644_a(ItemStack arg0, EntityLivingBase arg1, EntityLivingBase arg2)",,,,,method,"a(zx arg0, pr arg1, pr arg2)",(Lzx;Lpr;Lpr;)Z,boolean
aan,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3)",(IFLafh;Lafh;)V,public
aan,"a(zx arg0, wn arg1, adm arg2, cj arg3, cq arg4, float arg5, float arg6, float arg7)","func_180614_a(ItemStack arg0, EntityPlayer arg1, World arg2, BlockPos arg3, EnumFacing arg4, float arg5, float arg6, float arg7)","interactWith(ItemStack arg0, EntityHuman arg1, World arg2, BlockPosition arg3, EnumDirection arg4, float arg5, float arg6, float arg7)",,,,method,"a(zx arg0, wn arg1, adm arg2, cj arg3, cq arg4, float arg5, float arg6, float arg7)",(Lzx;Lwn;Ladm;Lcj;Lcq;FFF)Z,boolean
aao,<init>,,,,,,constructor,"(arg0, arg1)",(Lafh;Lafh;)V,public
aao,"a(zx arg0, wn arg1, adm arg2, cj arg3, cq arg4, float arg5, float arg6, float arg7)","func_180614_a(ItemStack arg0, EntityPlayer arg1, World arg2, BlockPos arg3, EnumFacing arg4, float arg5, float arg6, float arg7)","interactWith(ItemStack arg0, EntityHuman arg1, World arg2, BlockPosition arg3, EnumDirection arg4, float arg5, float arg6, float arg7)",,,,method,"a(zx arg0, wn arg1, adm arg2, cj arg3, cq arg4, float arg5, float arg6, float arg7)",(Lzx;Lwn;Ladm;Lcj;Lcq;FFF)Z,boolean
aap,<init>,,,,,,constructor,(),()V,public
aap,"a(zx arg0, adm arg1, afh arg2, cj arg3, pr arg4)","func_179218_a(ItemStack arg0, World arg1, Block arg2, BlockPos arg3, EntityLivingBase arg4)",,,,,method,"a(zx arg0, adm arg1, afh arg2, cj arg3, pr arg4)",(Lzx;Ladm;Lafh;Lcj;Lpr;)Z,boolean
aap,b(afh arg0),func_150897_b(Block arg0),canDestroySpecialBlock(Block arg0),,,,method,b(afh arg0),(Lafh;)Z,boolean
aap,"a(zx arg0, afh arg1)","func_150893_a(ItemStack arg0, Block arg1)","getDestroySpeed(ItemStack arg0, Block arg1)",,,,method,"a(zx arg0, afh arg1)",(Lzx;Lafh;)F,float
aaq,<init>,,,,,,constructor,(arg0),(Lzw$a;)V,public
aaq,b(afh arg0),func_150897_b(Block arg0),canDestroySpecialBlock(Block arg0),,,,method,b(afh arg0),(Lafh;)Z,boolean
aar,<init>,,,,,,constructor,(),()V,public
aar,"a(zx arg0, wn arg1, adm arg2, cj arg3, cq arg4, float arg5, float arg6, float arg7)","func_180614_a(ItemStack arg0, EntityPlayer arg1, World arg2, BlockPos arg3, EnumFacing arg4, float arg5, float arg6, float arg7)","interactWith(ItemStack arg0, EntityHuman arg1, World arg2, BlockPosition arg3, EnumDirection arg4, float arg5, float arg6, float arg7)",,,,method,"a(zx arg0, wn arg1, adm arg2, cj arg3, cq arg4, float arg5, float arg6, float arg7)",(Lzx;Lwn;Ladm;Lcj;Lcq;FFF)Z,boolean
aas,<init>,,,,,,constructor,(),()V,public
aas,f(zx arg0),func_77636_d(ItemStack arg0),,,,,method,f(zx arg0),(Lzx;)Z,boolean
aat,<init>,,,,,,constructor,(),()V,public
aat,"a(zx arg0, wn arg1, adm arg2, cj arg3, cq arg4, float arg5, float arg6, float arg7)","func_180614_a(ItemStack arg0, EntityPlayer arg1, World arg2, BlockPos arg3, EnumFacing arg4, float arg5, float arg6, float arg7)","interactWith(ItemStack arg0, EntityHuman arg1, World arg2, BlockPosition arg3, EnumDirection arg4, float arg5, float arg6, float arg7)",,,,method,"a(zx arg0, wn arg1, adm arg2, cj arg3, cq arg4, float arg5, float arg6, float arg7)",(Lzx;Lwn;Ladm;Lcj;Lcq;FFF)Z,boolean
aat,a(int arg0),func_77647_b(int arg0),filterData(int arg0),,,,method,a(int arg0),(I)I,int
aat,e_(zx arg0),func_77667_c(ItemStack arg0),,,,,method,e_(zx arg0),(Lzx;)Ljava/lang/String;,String
aat,a(zx arg0),func_77653_i(ItemStack arg0),,,,,method,a(zx arg0),(Lzx;)Ljava/lang/String;,String
aat,a(dn arg0),func_179215_a(NBTTagCompound arg0),,,,,method,a(dn arg0),(Ldn;)Z,boolean
aat,"a(zw arg0, yz arg1, List<zx> arg2)","func_150895_a(Item arg0, CreativeTabs arg1, List<ItemStack> arg2)",,,,,method,"a(zw arg0, yz arg1, List<zx> arg2)",(Lzw;Lyz;Ljava/util/List;)V,void
aau,<init>,,,,,,constructor,"(arg0, arg1, arg2)",(Lafh;Lahh;Lahh;)V,public
aau,a(int arg0),func_77647_b(int arg0),filterData(int arg0),,,,method,a(int arg0),(I)I,int
aau,e_(zx arg0),func_77667_c(ItemStack arg0),,,,,method,e_(zx arg0),(Lzx;)Ljava/lang/String;,String
aau,"a(zx arg0, wn arg1, adm arg2, cj arg3, cq arg4, float arg5, float arg6, float arg7)","func_180614_a(ItemStack arg0, EntityPlayer arg1, World arg2, BlockPos arg3, EnumFacing arg4, float arg5, float arg6, float arg7)","interactWith(ItemStack arg0, EntityHuman arg1, World arg2, BlockPosition arg3, EnumDirection arg4, float arg5, float arg6, float arg7)",,,,method,"a(zx arg0, wn arg1, adm arg2, cj arg3, cq arg4, float arg5, float arg6, float arg7)",(Lzx;Lwn;Ladm;Lcj;Lcq;FFF)Z,boolean
aau,"a(zx arg0, adm arg1, cj arg2, Object arg3)","func_180615_a(ItemStack arg0, World arg1, BlockPos arg2, Object arg3)",,,,,method,"a(zx arg0, adm arg1, cj arg2, Object arg3)",(Lzx;Ladm;Lcj;Ljava/lang/Object;)Z,boolean
aau,"a(adm arg0, cj arg1, cq arg2, wn arg3, zx arg4)","func_179222_a(World arg0, BlockPos arg1, EnumFacing arg2, EntityPlayer arg3, ItemStack arg4)",,,,,method,"a(adm arg0, cj arg1, cq arg2, wn arg3, zx arg4)",(Ladm;Lcj;Lcq;Lwn;Lzx;)Z,boolean
aav,<init>,,,,,,constructor,(arg0),(Lafh;)V,public
aav,"a(zx arg0, wn arg1, adm arg2, cj arg3, cq arg4, float arg5, float arg6, float arg7)","func_180614_a(ItemStack arg0, EntityPlayer arg1, World arg2, BlockPos arg3, EnumFacing arg4, float arg5, float arg6, float arg7)","interactWith(ItemStack arg0, EntityHuman arg1, World arg2, BlockPosition arg3, EnumDirection arg4, float arg5, float arg6, float arg7)",,,,method,"a(zx arg0, wn arg1, adm arg2, cj arg3, cq arg4, float arg5, float arg6, float arg7)",(Lzx;Lwn;Ladm;Lcj;Lcq;FFF)Z,boolean
aav,a(int arg0),func_77647_b(int arg0),filterData(int arg0),,,,method,a(int arg0),(I)I,int
aaw,<init>,,,,,,constructor,(),()V,public
aaw,"a(zx arg0, adm arg1, wn arg2)","func_77659_a(ItemStack arg0, World arg1, EntityPlayer arg2)",,,,,method,"a(zx arg0, adm arg1, wn arg2)",(Lzx;Ladm;Lwn;)Lzx;,ItemStack
aax,<init>,,,,,,constructor,(),()V,public
aax,a(zx arg0),func_77653_i(ItemStack arg0),,,,,method,a(zx arg0),(Lzx;)Ljava/lang/String;,String
aax,"a(zx arg0, wn arg1, adm arg2, cj arg3, cq arg4, float arg5, float arg6, float arg7)","func_180614_a(ItemStack arg0, EntityPlayer arg1, World arg2, BlockPos arg3, EnumFacing arg4, float arg5, float arg6, float arg7)","interactWith(ItemStack arg0, EntityHuman arg1, World arg2, BlockPosition arg3, EnumDirection arg4, float arg5, float arg6, float arg7)",,,,method,"a(zx arg0, wn arg1, adm arg2, cj arg3, cq arg4, float arg5, float arg6, float arg7)",(Lzx;Lwn;Ladm;Lcj;Lcq;FFF)Z,boolean
aax,"a(zx arg0, adm arg1, wn arg2)","func_77659_a(ItemStack arg0, World arg1, EntityPlayer arg2)",,,,,method,"a(zx arg0, adm arg1, wn arg2)",(Lzx;Ladm;Lwn;)Lzx;,ItemStack
aax,"a(adm arg0, int arg1, double arg2, double arg3, double arg4)","func_77840_a(World arg0, int arg1, double arg2, double arg3, double arg4)",,,,,method,"a(adm arg0, int arg1, double arg2, double arg3, double arg4)",(Ladm;IDDD)Lpk;,Entity
aax,"a(zx arg0, int arg1)","func_82790_a(ItemStack arg0, int arg1)",,,,,method,"a(zx arg0, int arg1)",(Lzx;I)I,int
aax,"a(zw arg0, yz arg1, List<zx> arg2)","func_150895_a(Item arg0, CreativeTabs arg1, List<ItemStack> arg2)",,,,,method,"a(zw arg0, yz arg1, List<zx> arg2)",(Lzw;Lyz;Ljava/util/List;)V,void
aay,<init>,,,,,,constructor,(arg0),(Lzw$a;)V,public
aay,g(),func_150931_i(),,,,,method,g(),()F,float
aay,"a(zx arg0, afh arg1)","func_150893_a(ItemStack arg0, Block arg1)","getDestroySpeed(ItemStack arg0, Block arg1)",,,,method,"a(zx arg0, afh arg1)",(Lzx;Lafh;)F,float
aay,"a(zx arg0, pr arg1, pr arg2)","func_77644_a(ItemStack arg0, EntityLivingBase arg1, EntityLivingBase arg2)",,,,,method,"a(zx arg0, pr arg1, pr arg2)",(Lzx;Lpr;Lpr;)Z,boolean
aay,"a(zx arg0, adm arg1, afh arg2, cj arg3, pr arg4)","func_179218_a(ItemStack arg0, World arg1, Block arg2, BlockPos arg3, EntityLivingBase arg4)",,,,,method,"a(zx arg0, adm arg1, afh arg2, cj arg3, pr arg4)",(Lzx;Ladm;Lafh;Lcj;Lpr;)Z,boolean
aay,e(zx arg0),func_77661_b(ItemStack arg0),,,,,method,e(zx arg0),(Lzx;)Laba;,EnumAnimation
aay,d(zx arg0),func_77626_a(ItemStack arg0),,,,,method,d(zx arg0),(Lzx;)I,int
aay,"a(zx arg0, adm arg1, wn arg2)","func_77659_a(ItemStack arg0, World arg1, EntityPlayer arg2)",,,,,method,"a(zx arg0, adm arg1, wn arg2)",(Lzx;Ladm;Lwn;)Lzx;,ItemStack
aay,b(afh arg0),func_150897_b(Block arg0),canDestroySpecialBlock(Block arg0),,,,method,b(afh arg0),(Lafh;)Z,boolean
aay,b(),func_77619_b(),,,,,method,b(),()I,int
aay,h(),func_150932_j(),,,,,method,h(),()Ljava/lang/String;,String
aay,"a(zx arg0, zx arg1)","func_82789_a(ItemStack arg0, ItemStack arg1)",,,,,method,"a(zx arg0, zx arg1)",(Lzx;Lzx;)Z,boolean
aay,i(),func_111205_h(),,,,,method,i(),()Lcom/google/common/collect/Multimap;,"com.google.common.collect.Multimap<String, AttributeModifier>"
aay,w_(),func_77662_d(),,,,,method,w_(),()Z,boolean
aaz,<init>,,,,,,constructor,"(arg0, arg1)",(Lafh;Z)V,public
aaz,a(int arg0),func_77647_b(int arg0),filterData(int arg0),,,,method,a(int arg0),(I)I,int
aaz,a(String[] arg0),func_150943_a(String[] arg0),,,,,method,a(String[] arg0),([Ljava/lang/String;)Laaz;,ItemWithAuxData
aaz,e_(zx arg0),func_77667_c(ItemStack arg0),,,,,method,e_(zx arg0),(Lzx;)Ljava/lang/String;,String
aaz,"a(zx arg0, int arg1)","func_82790_a(ItemStack arg0, int arg1)",,,,,method,"a(zx arg0, int arg1)",(Lzx;I)I,int
ab,<init>,,,,,,constructor,(),()V,public
ab,c(),func_71517_b(),getCommand(),,,,method,c(),()Ljava/lang/String;,String
ab,a(),func_82362_a(),,,,,method,a(),()I,int
ab,c(m arg0),func_71518_a(ICommandSender arg0),getUsage(ICommandListener arg0),,,,method,c(m arg0),(Lm;)Ljava/lang/String;,String
ab,"a(m arg0, String[] arg1)","func_71515_b(ICommandSender arg0, String[] arg1)","execute(ICommandListener arg0, String[] arg1)",,,,method,"a(m arg0, String[] arg1)",(Lm;[Ljava/lang/String;)V,void
ab,"a(m arg0, String[] arg1, cj arg2)","func_180525_a(ICommandSender arg0, String[] arg1, BlockPos arg2)","tabComplete(ICommandListener arg0, String[] arg1, BlockPosition arg2)",,,,method,"a(m arg0, String[] arg1, cj arg2)",(Lm;[Ljava/lang/String;Lcj;)Ljava/util/List;,List<String>
ab,d(),func_90022_d(),,,,,method,d(),()[Ljava/lang/String;,String[]
ab,"b(String[] arg0, int arg1)","func_82358_a(String[] arg0, int arg1)","isListStart(String[] arg0, int arg1)",,,,method,"b(String[] arg0, int arg1)",([Ljava/lang/String;I)Z,boolean
aba,<init>,,,,,,constructor,(),()V,private
abb,<init>,,,,,,constructor,(arg0),(Lafh;)V,public
abb,"a(zx arg0, adm arg1, wn arg2)","func_77659_a(ItemStack arg0, World arg1, EntityPlayer arg2)",,,,,method,"a(zx arg0, adm arg1, wn arg2)",(Lzx;Ladm;Lwn;)Lzx;,ItemStack
abb,"a(zx arg0, int arg1)","func_82790_a(ItemStack arg0, int arg1)",,,,,method,"a(zx arg0, int arg1)",(Lzx;I)I,int
abc,<init>,,,,,,constructor,(),()V,public
abc,"a(zx arg0, adm arg1, wn arg2)","func_77659_a(ItemStack arg0, World arg1, EntityPlayer arg2)",,,,,method,"a(zx arg0, adm arg1, wn arg2)",(Lzx;Ladm;Lwn;)Lzx;,ItemStack
abc,b(dn arg0),func_150930_a(NBTTagCompound arg0),,,,,method,b(dn arg0),(Ldn;)Z,boolean
abd,<init>,,,,,,constructor,(),()V,public
abd,b(dn arg0),func_77828_a(NBTTagCompound arg0),,,,,method,b(dn arg0),(Ldn;)Z,boolean
abd,h(zx arg0),func_179230_h(ItemStack arg0),,,,,method,h(zx arg0),(Lzx;)I,int
abd,a(zx arg0),func_77653_i(ItemStack arg0),,,,,method,a(zx arg0),(Lzx;)Ljava/lang/String;,String
abd,"a(zx arg0, adm arg1, wn arg2)","func_77659_a(ItemStack arg0, World arg1, EntityPlayer arg2)",,,,,method,"a(zx arg0, adm arg1, wn arg2)",(Lzx;Ladm;Lwn;)Lzx;,ItemStack
abd,"a(zx arg0, wn arg1)","func_179229_a(ItemStack arg0, EntityPlayer arg1)",,,,,method,"a(zx arg0, wn arg1)",(Lzx;Lwn;)V,void
abd,"a(zx arg0, wn arg1, List<String> arg2, boolean arg3)","func_77624_a(ItemStack arg0, EntityPlayer arg1, List<String> arg2, boolean arg3)",,,,,method,"a(zx arg0, wn arg1, List<String> arg2, boolean arg3)",(Lzx;Lwn;Ljava/util/List;Z)V,void
abd,f(zx arg0),func_77636_d(ItemStack arg0),,,,,method,f(zx arg0),(Lzx;)Z,boolean
abe,"a(int arg0, int arg1)","func_77914_a(int arg0, int arg1)",,,,,method,"a(int arg0, int arg1)",(II)Z,boolean
abe,"c(int arg0, int arg1)","func_77910_c(int arg0, int arg1)",,,,,method,"c(int arg0, int arg1)",(II)I,int
abe,"d(int arg0, int arg1)","func_77916_d(int arg0, int arg1)",,,,,method,"d(int arg0, int arg1)",(II)I,int
abe,a(int arg0),func_77909_a(int arg0),,,,,method,a(int arg0),(I)I,int
abe,a(Collection<pf> arg0),func_77911_a(Collection<PotionEffect> arg0),,,,,method,a(Collection<pf> arg0),(Ljava/util/Collection;)I,int
abe,b(Collection<pf> arg0),func_82817_b(Collection<PotionEffect> arg0),,,,,method,b(Collection<pf> arg0),(Ljava/util/Collection;)Z,boolean
abe,c(int arg0),func_77905_c(int arg0),,,,,method,c(int arg0),(I)Ljava/lang/String;,String
abe,"a(boolean arg0, boolean arg1, boolean arg2, int arg3, int arg4, int arg5, int arg6)","func_77904_a(boolean arg0, boolean arg1, boolean arg2, int arg3, int arg4, int arg5, int arg6)",,,,,method,"a(boolean arg0, boolean arg1, boolean arg2, int arg3, int arg4, int arg5, int arg6)",(ZZZIIII)I,int
abe,h(int arg0),func_77907_h(int arg0),,,,,method,h(int arg0),(I)I,int
abe,"a(String arg0, int arg1, int arg2, int arg3)","func_77912_a(String arg0, int arg1, int arg2, int arg3)",,,,,method,"a(String arg0, int arg1, int arg2, int arg3)",(Ljava/lang/String;III)I,int
abe,"b(int arg0, boolean arg1)","func_77917_b(int arg0, boolean arg1)","getEffects(int arg0, boolean arg1)",,,,method,"b(int arg0, boolean arg1)",(IZ)Ljava/util/List;,List<MobEffect>
