owner_obf,混淆的,Searge,Spigot,Mojang,Yarn,Intermediary,kind,type
a,a,BLACK,BLACK,,,,enum,
a,b,DARK_BLUE,DARK_BLUE,,,,enum,
a,c,DARK_GREEN,DARK_GREEN,,,,enum,
a,d,DARK_AQUA,DARK_AQUA,,,,enum,
a,e,DARK_RED,DARK_RED,,,,enum,
a,f,DARK_PURPLE,DARK_PURPLE,,,,enum,
a,g,GOLD,GOLD,,,,enum,
a,h,GRAY,GRAY,,,,enum,
a,i,DARK_GRAY,DARK_GRAY,,,,enum,
a,j,BLUE,BLUE,,,,enum,
a,k,GREEN,GREEN,,,,enum,
a,l,AQUA,AQUA,,,,enum,
a,m,RED,RED,,,,enum,
a,n,LIGHT_PURPLE,LIGHT_PURPLE,,,,enum,
a,o,YELLOW,YELLOW,,,,enum,
a,p,WHITE,WHITE,,,,enum,
a,q,OBFUSCATED,OBFUSCATED,,,,enum,
a,r,BOLD,BOLD,,,,enum,
a,s,STRIKETHROUGH,STRIKETHROUGH,,,,enum,
a,t,UNDERLINE,UNDERLINE,,,,enum,
a,u,ITALIC,ITALIC,,,,enum,
a,v,RESET,RESET,,,,enum,
a,w,field_96331_x,,,,,field,"private static final Map<String, EnumChatFormat>"
a,x,field_96330_y,,,,,field,private static final Pattern
a,y,field_175748_y,,,,,field,private final String
a,z,field_96329_z,,,,,field,private final char
a,A,field_96303_A,,,,,field,private final boolean
a,B,field_96304_B,,,,,field,private final String
a,C,field_175747_C,,,,,field,private final int
aaa,b,field_150940_b,,,,,field,private final BlockLeaves
aad$1,b,field_96465_b,,,,,field,private final DispenseBehaviorItem
aad,a,field_96602_b,,,,,field,private static final IDispenseBehavior
aad,b,field_77841_a,,,,,field,private final EntityMinecartAbstract$EnumMinecartType
aae,b,field_179227_b,,,,,field,protected final Block
aae,c,field_179228_c,,,,,field,"protected final com.google.common.base.Function<ItemStack, String>"
aag,c,field_150915_c,,,,,field,private static final Set<Block>
aai,a,field_77836_a,,,,,field,"private Map<Integer, List<MobEffect>>"
aai,b,field_77835_b,,,,,field,"private static final Map<List<MobEffect>, Integer>"
aaj,a,COMMON,COMMON,,,,enum,
aaj,b,UNCOMMON,UNCOMMON,,,,enum,
aaj,c,RARE,RARE,,,,enum,
aaj,d,EPIC,EPIC,,,,enum,
aaj,e,field_77937_e,,,,,field,public final EnumChatFormat
aaj,f,field_77934_f,,,,,field,public final String
aak,b,field_150928_b,,,,,field,"private static final Map<String, ItemRecord>"
aak,a,field_150929_a,,,,,field,public final String
aan,b,field_150908_b,,,,,field,private Block
aan,c,field_82809_c,,,,,field,private Block
aao,a,field_150925_a,,,,,field,private Block
aao,b,field_77838_b,,,,,field,private Block
aaq,c,field_150916_c,,,,,field,private static final Set<Block>
aat,a,field_82807_a,,,,,field,private static final String[]
aau,b,field_150949_c,,,,,field,private final BlockStepAbstract
aau,c,field_179226_c,,,,,field,private final BlockStepAbstract
aay,a,field_150934_a,,,,,field,private float
aay,b,field_150933_b,,,,,field,private final Item$EnumToolMaterial
aaz,b,field_150944_b,,,,,field,private final Block
aaz,c,field_150945_c,,,,,field,private String[]
aba,a,NONE,NONE,,,,enum,
aba,b,EAT,EAT,,,,enum,
aba,c,DRINK,DRINK,,,,enum,
aba,d,BLOCK,BLOCK,,,,enum,
aba,e,BOW,BOW,,,,enum,
abe,a,field_77924_a,,,,,field,public static final String
abe,b,field_77922_b,,,,,field,public static final String
abe,c,field_77923_c,,,,,field,public static final String
abe,d,field_77920_d,,,,,field,public static final String
abe,e,field_77921_e,,,,,field,public static final String
abe,f,field_77918_f,,,,,field,public static final String
abe,g,field_77919_g,,,,,field,public static final String
abe,h,field_77931_h,,,,,field,public static final String
abe,i,field_77932_i,,,,,field,public static final String
abe,j,field_77929_j,,,,,field,public static final String
abe,k,field_77930_k,,,,,field,public static final String
abe,l,field_82818_l,,,,,field,public static final String
abe,m,field_151423_m,,,,,field,public static final String
abe,n,field_179538_n,,,,,field,public static final String
abe,o,field_179539_o,effectDurations,,,,field,"private static final Map<Integer, String>"
abe,p,field_179540_p,effectAmplifiers,,,,field,"private static final Map<Integer, String>"
abe,q,field_77925_n,,,,,field,"private static final Map<Integer, Integer>"
abe,r,field_77926_o,appearances,,,,field,private static final String[]
abi,a,field_77611_a,,,,,field,private String[][]
abi,b,field_77610_b,,,,,field,private Item[][]
abm,a,field_92102_a,,,,,field,private ItemStack
abo,a,field_77606_a,,,,,field,private static final RecipesFurnace
abo,b,field_77604_b,recipes,,,,field,"private Map<ItemStack, ItemStack>"
abo,c,field_77605_c,,,,,field,"private Map<ItemStack, Float>"
abr,a,field_77591_a,,,,,field,private Object[][]
abt,a,field_77598_a,,,,,field,private static final CraftingManager
abt,b,field_77597_b,recipes,,,,field,private final List<IRecipe>
abv,a,field_77576_b,width,,,,field,private final int
abv,b,field_77577_c,height,,,,field,private final int
abv,c,field_77574_d,items,,,,field,private final ItemStack[]
abv,d,field_77575_e,result,,,,field,private final ItemStack
abv,e,field_92101_f,,,,,field,private boolean
abw,a,field_77580_a,result,,,,field,private final ItemStack
