混淆的,Searge,Spigot,Mojang,Yarn,Intermediary
ack$b,net/minecraft/enchantment/EnchantmentHelper$HurtIterator,net/minecraft/server/v1_8_R3/EnchantmentManager$EnchantmentModifierThorns,,,
ack$c,net/minecraft/enchantment/EnchantmentHelper$IModifier,net/minecraft/server/v1_8_R3/EnchantmentManager$EnchantmentModifier,,,
ack$d,net/minecraft/enchantment/EnchantmentHelper$ModifierLiving,net/minecraft/server/v1_8_R3/EnchantmentManager$EnchantmentModifierDamage,,,
ack$e,net/minecraft/enchantment/EnchantmentHelper$ModifierDamage,net/minecraft/server/v1_8_R3/EnchantmentManager$EnchantmentModifierProtection,,,
ack,net/minecraft/enchantment/EnchantmentHelper,net/minecraft/server/v1_8_R3/EnchantmentManager,,,
acl,net/minecraft/enchantment/EnchantmentData,net/minecraft/server/v1_8_R3/WeightedRandomEnchant,,,
acm,net/minecraft/enchantment/EnchantmentFireAspect,net/minecraft/server/v1_8_R3/EnchantmentFire,,,
acn,net/minecraft/enchantment/EnchantmentFishingSpeed,net/minecraft/server/v1_8_R3/EnchantmentLure,,,
aco,net/minecraft/enchantment/EnchantmentKnockback,net/minecraft/server/v1_8_R3/EnchantmentKnockback,,,
acp,net/minecraft/enchantment/EnchantmentLootBonus,net/minecraft/server/v1_8_R3/EnchantmentLootBonus,,,
acq,net/minecraft/enchantment/EnchantmentOxygen,net/minecraft/server/v1_8_R3/EnchantmentOxygen,,,
acr,net/minecraft/enchantment/EnchantmentProtection,net/minecraft/server/v1_8_R3/EnchantmentProtection,,,
acs,net/minecraft/enchantment/EnchantmentThorns,net/minecraft/server/v1_8_R3/EnchantmentThorns,,,
act,net/minecraft/enchantment/EnchantmentUntouching,net/minecraft/server/v1_8_R3/EnchantmentSilkTouch,,,
acu,net/minecraft/enchantment/EnchantmentWaterWalker,net/minecraft/server/v1_8_R3/EnchantmentDepthStrider,,,
acv,net/minecraft/enchantment/EnchantmentWaterWorker,net/minecraft/server/v1_8_R3/EnchantmentWaterWorker,,,
acy,net/minecraft/entity/IMerchant,net/minecraft/server/v1_8_R3/IMerchant,,,
acz,net/minecraft/village/MerchantRecipe,net/minecraft/server/v1_8_R3/MerchantRecipe,,,
ad$1,net/minecraft/command/CommandExecuteAt$1,net/minecraft/server/v1_8_R3/CommandExecute$CommandListenerEntity,,,
ad,net/minecraft/command/CommandExecuteAt,net/minecraft/server/v1_8_R3/CommandExecute,,,
ada,net/minecraft/village/MerchantRecipeList,net/minecraft/server/v1_8_R3/MerchantRecipeList,,,
adc$1,net/minecraft/command/server/CommandBlockLogic$1,net/minecraft/server/v1_8_R3/CommandBlockListenerAbstract$1,,,
adc$2,net/minecraft/command/server/CommandBlockLogic$2,net/minecraft/server/v1_8_R3/CommandBlockListenerAbstract$2,,,
adc,net/minecraft/command/server/CommandBlockLogic,net/minecraft/server/v1_8_R3/CommandBlockListenerAbstract,,,
add$a,net/minecraft/tileentity/MobSpawnerBaseLogic$WeightedRandomMinecart,net/minecraft/server/v1_8_R3/TileEntityMobSpawnerData,,,
add,net/minecraft/tileentity/MobSpawnerBaseLogic,net/minecraft/server/v1_8_R3/MobSpawnerAbstract,,,
ade,net/minecraft/block/BlockEventData,net/minecraft/server/v1_8_R3/BlockActionData,,,
adg,net/minecraft/world/ChunkCoordIntPair,net/minecraft/server/v1_8_R3/ChunkCoordIntPair,,,
adi,net/minecraft/world/Explosion,net/minecraft/server/v1_8_R3/Explosion,,,
adk$a,net/minecraft/world/GameRules$Value,net/minecraft/server/v1_8_R3/GameRules$GameRuleValue,,,
adk$b,net/minecraft/world/GameRules$ValueType,net/minecraft/server/v1_8_R3/GameRules$EnumGameRuleType,,,
adk,net/minecraft/world/GameRules,net/minecraft/server/v1_8_R3/GameRules,,,
adm$1,net/minecraft/world/World$1,net/minecraft/server/v1_8_R3/World$1,,,
adm$2,net/minecraft/world/World$2,net/minecraft/server/v1_8_R3/World$2,,,
adm$3,net/minecraft/world/World$3,net/minecraft/server/v1_8_R3/World$3,,,
adm$4,net/minecraft/world/World$4,net/minecraft/server/v1_8_R3/World$4,,,
adm,net/minecraft/world/World,net/minecraft/server/v1_8_R3/World,,,
adn,net/minecraft/world/MinecraftException,net/minecraft/server/v1_8_R3/ExceptionWorldConflict,,,
ado,net/minecraft/world/IWorldAccess,net/minecraft/server/v1_8_R3/IWorldAccess,,,
adp$a,net/minecraft/world/WorldSettings$GameType,net/minecraft/server/v1_8_R3/WorldSettings$EnumGamemode,,,
adp,net/minecraft/world/WorldSettings,net/minecraft/server/v1_8_R3/WorldSettings,,,
adq,net/minecraft/world/IBlockAccess,net/minecraft/server/v1_8_R3/IBlockAccess,,,
adr,net/minecraft/world/WorldType,net/minecraft/server/v1_8_R3/WorldType,,,
ads,net/minecraft/world/EnumSkyBlock,net/minecraft/server/v1_8_R3/EnumSkyBlock,,,
adt,net/minecraft/world/SpawnerAnimals,net/minecraft/server/v1_8_R3/SpawnerCreature,,,
adu$a,net/minecraft/world/Teleporter$PortalPosition,net/minecraft/server/v1_8_R3/PortalTravelAgent$ChunkCoordinatesPortal,,,
adu,net/minecraft/world/Teleporter,net/minecraft/server/v1_8_R3/PortalTravelAgent,,,
adv,net/minecraft/world/ChunkCache,net/minecraft/server/v1_8_R3/ChunkCache,,,
adw,net/minecraft/world/NextTickListEntry,net/minecraft/server/v1_8_R3/NextTickListEntry,,,
adx,net/minecraft/world/biome/BiomeGenBeach,net/minecraft/server/v1_8_R3/BiomeBeach,,,
ady$a,net/minecraft/world/biome/BiomeGenBase$Height,net/minecraft/server/v1_8_R3/BiomeBase$BiomeTemperature,,,
ady$b,net/minecraft/world/biome/BiomeGenBase$TempCategory,net/minecraft/server/v1_8_R3/BiomeBase$EnumTemperature,,,
ady$c,net/minecraft/world/biome/BiomeGenBase$SpawnListEntry,net/minecraft/server/v1_8_R3/BiomeBase$BiomeMeta,,,
ady,net/minecraft/world/biome/BiomeGenBase,net/minecraft/server/v1_8_R3/BiomeBase,,,
adz$a,net/minecraft/world/biome/BiomeCache$Block,net/minecraft/server/v1_8_R3/BiomeCache$BiomeCacheBlock,,,
adz,net/minecraft/world/biome/BiomeCache,net/minecraft/server/v1_8_R3/BiomeCache,,,
ae,net/minecraft/command/CommandXP,net/minecraft/server/v1_8_R3/CommandXp,,,
aeb,net/minecraft/world/biome/BiomeDecorator,net/minecraft/server/v1_8_R3/BiomeDecorator,,,
aec,net/minecraft/world/biome/WorldChunkManager,net/minecraft/server/v1_8_R3/WorldChunkManager,,,
aed,net/minecraft/world/biome/BiomeGenDesert,net/minecraft/server/v1_8_R3/BiomeDesert,,,
aee,net/minecraft/world/biome/BiomeGenHills,net/minecraft/server/v1_8_R3/BiomeBigHills,,,
aef,net/minecraft/world/biome/WorldChunkManagerHell,net/minecraft/server/v1_8_R3/WorldChunkManagerHell,,,
aeg$1,net/minecraft/world/biome/BiomeGenForest$2,net/minecraft/server/v1_8_R3/BiomeForest$1,,,
aeg$2,net/minecraft/world/biome/BiomeGenForest$1,net/minecraft/server/v1_8_R3/BiomeForest$2,,,
aeg,net/minecraft/world/biome/BiomeGenForest,net/minecraft/server/v1_8_R3/BiomeForest,,,
aeh,net/minecraft/world/biome/BiomeGenHell,net/minecraft/server/v1_8_R3/BiomeHell,,,
aei,net/minecraft/world/biome/BiomeGenSnow,net/minecraft/server/v1_8_R3/BiomeIcePlains,,,
aej,net/minecraft/world/biome/BiomeGenJungle,net/minecraft/server/v1_8_R3/BiomeJungle,,,
aek,net/minecraft/world/biome/BiomeGenMesa,net/minecraft/server/v1_8_R3/BiomeMesa,,,
ael,net/minecraft/world/biome/BiomeGenMushroomIsland,net/minecraft/server/v1_8_R3/BiomeMushrooms,,,
aem,net/minecraft/world/biome/BiomeGenMutated,net/minecraft/server/v1_8_R3/BiomeBaseSub,,,
aen,net/minecraft/world/biome/BiomeGenOcean,net/minecraft/server/v1_8_R3/BiomeOcean,,,
aeo,net/minecraft/world/biome/BiomeGenPlains,net/minecraft/server/v1_8_R3/BiomePlains,,,
aeq,net/minecraft/world/biome/BiomeGenRiver,net/minecraft/server/v1_8_R3/BiomeRiver,,,
aer$a,net/minecraft/world/biome/BiomeGenSavanna$Mutated,net/minecraft/server/v1_8_R3/BiomeSavanna$BiomeSavannaSub,,,
aer,net/minecraft/world/biome/BiomeGenSavanna,net/minecraft/server/v1_8_R3/BiomeSavanna,,,
aes,net/minecraft/world/biome/BiomeGenStoneBeach,net/minecraft/server/v1_8_R3/BiomeStoneBeach,,,
aet,net/minecraft/world/biome/BiomeGenSwamp,net/minecraft/server/v1_8_R3/BiomeSwamp,,,
aeu,net/minecraft/world/biome/BiomeGenTaiga,net/minecraft/server/v1_8_R3/BiomeTaiga,,,
aev,net/minecraft/world/biome/BiomeGenEnd,net/minecraft/server/v1_8_R3/BiomeTheEnd,,,
aew,net/minecraft/world/biome/BiomeEndDecorator,net/minecraft/server/v1_8_R3/BiomeTheEndDecorator,,,
aey,net/minecraft/block/BlockAir,net/minecraft/server/v1_8_R3/BlockAir,,,
aez$a,net/minecraft/block/BlockAnvil$Anvil,net/minecraft/server/v1_8_R3/BlockAnvil$TileEntityContainerAnvil,,,
aez,net/minecraft/block/BlockAnvil,net/minecraft/server/v1_8_R3/BlockAnvil,,,
af,net/minecraft/command/CommandFill,net/minecraft/server/v1_8_R3/CommandFill,,,
afa$a,net/minecraft/block/BlockBanner$BlockBannerStanding,net/minecraft/server/v1_8_R3/BlockBanner$BlockStandingBanner,,,
afa$b,net/minecraft/block/BlockBanner$BlockBannerHanging,net/minecraft/server/v1_8_R3/BlockBanner$BlockWallBanner,,,
afa,net/minecraft/block/BlockBanner,net/minecraft/server/v1_8_R3/BlockBanner,,,
afb,net/minecraft/block/BlockBarrier,net/minecraft/server/v1_8_R3/BlockBarrier,,,
afc,net/minecraft/block/BlockContainer,net/minecraft/server/v1_8_R3/BlockContainer,,,
afd,net/minecraft/block/BlockBasePressurePlate,net/minecraft/server/v1_8_R3/BlockPressurePlateAbstract,,,
afe$a,net/minecraft/block/BlockRailBase$Rail,net/minecraft/server/v1_8_R3/BlockMinecartTrackAbstract$MinecartTrackLogic,,,
afe$b,net/minecraft/block/BlockRailBase$EnumRailDirection,net/minecraft/server/v1_8_R3/BlockMinecartTrackAbstract$EnumTrackPosition,,,
afe,net/minecraft/block/BlockRailBase,net/minecraft/server/v1_8_R3/BlockMinecartTrackAbstract,,,
aff$1$1,net/minecraft/block/BlockBeacon$1$1,net/minecraft/server/v1_8_R3/BlockBeacon$1$1,,,
aff$1,net/minecraft/block/BlockBeacon$1,net/minecraft/server/v1_8_R3/BlockBeacon$1,,,
aff,net/minecraft/block/BlockBeacon,net/minecraft/server/v1_8_R3/BlockBeacon,,,
afg$a,net/minecraft/block/BlockBed$EnumPartType,net/minecraft/server/v1_8_R3/BlockBed$EnumBedPart,,,
afg,net/minecraft/block/BlockBed,net/minecraft/server/v1_8_R3/BlockBed,,,
afh$1,net/minecraft/block/Block$1,net/minecraft/server/v1_8_R3/Block$1,,,
afh$2,net/minecraft/block/Block$2,net/minecraft/server/v1_8_R3/Block$2,,,
afh$3,net/minecraft/block/Block$3,net/minecraft/server/v1_8_R3/Block$3,,,
afh$4,net/minecraft/block/Block$4,net/minecraft/server/v1_8_R3/Block$4,,,
afh$b,net/minecraft/block/Block$SoundType,net/minecraft/server/v1_8_R3/Block$StepSound,,,
afh,net/minecraft/block/Block,net/minecraft/server/v1_8_R3/Block,,,
afi,net/minecraft/init/Blocks,net/minecraft/server/v1_8_R3/Blocks,,,
afj,net/minecraft/block/IGrowable,net/minecraft/server/v1_8_R3/IBlockFragilePlantElement,,,
afk,net/minecraft/block/BlockBookshelf,net/minecraft/server/v1_8_R3/BlockBookshelf,,,
afl,net/minecraft/block/BlockBrewingStand,net/minecraft/server/v1_8_R3/BlockBrewingStand,,,
afm,net/minecraft/block/BlockBush,net/minecraft/server/v1_8_R3/BlockPlant,,,
afn,net/minecraft/block/BlockButton,net/minecraft/server/v1_8_R3/BlockButtonAbstract,,,
afo,net/minecraft/block/BlockCactus,net/minecraft/server/v1_8_R3/BlockCactus,,,
afp,net/minecraft/block/BlockCake,net/minecraft/server/v1_8_R3/BlockCake,,,
afq,net/minecraft/block/BlockCarrot,net/minecraft/server/v1_8_R3/BlockCarrots,,,
afr,net/minecraft/block/BlockCauldron,net/minecraft/server/v1_8_R3/BlockCauldron,,,
afs,net/minecraft/block/BlockChest,net/minecraft/server/v1_8_R3/BlockChest,,,
aft,net/minecraft/block/BlockClay,net/minecraft/server/v1_8_R3/BlockClay,,,
afu,net/minecraft/block/BlockCocoa,net/minecraft/server/v1_8_R3/BlockCocoa,,,
afv,net/minecraft/block/BlockColored,net/minecraft/server/v1_8_R3/BlockCloth,,,
afw,net/minecraft/block/BlockCommandBlock,net/minecraft/server/v1_8_R3/BlockCommand,,,
afx$1,net/minecraft/block/BlockRedstoneComparator$1,net/minecraft/server/v1_8_R3/BlockRedstoneComparator$1,,,
afx$a,net/minecraft/block/BlockRedstoneComparator$Mode,net/minecraft/server/v1_8_R3/BlockRedstoneComparator$EnumComparatorMode,,,
afx,net/minecraft/block/BlockRedstoneComparator,net/minecraft/server/v1_8_R3/BlockRedstoneComparator,,,
afy$a,net/minecraft/block/BlockWorkbench$InterfaceCraftingTable,net/minecraft/server/v1_8_R3/BlockWorkbench$TileEntityContainerWorkbench,,,
afy,net/minecraft/block/BlockWorkbench,net/minecraft/server/v1_8_R3/BlockWorkbench,,,
afz,net/minecraft/block/BlockCrops,net/minecraft/server/v1_8_R3/BlockCrops,,,
ag,net/minecraft/command/CommandDifficulty,net/minecraft/server/v1_8_R3/CommandDifficulty,,,
aga,net/minecraft/block/BlockDaylightDetector,net/minecraft/server/v1_8_R3/BlockDaylightDetector,,,
agb,net/minecraft/block/BlockDeadBush,net/minecraft/server/v1_8_R3/BlockDeadBush,,,
agc$1,net/minecraft/block/BlockRailDetector$1,net/minecraft/server/v1_8_R3/BlockMinecartDetector$1,,,
agc,net/minecraft/block/BlockRailDetector,net/minecraft/server/v1_8_R3/BlockMinecartDetector,,,
agd,net/minecraft/block/BlockRedstoneDiode,net/minecraft/server/v1_8_R3/BlockDiodeAbstract,,,
age,net/minecraft/block/BlockDirectional,net/minecraft/server/v1_8_R3/BlockDirectional,,,
agf$a,net/minecraft/block/BlockDirt$DirtType,net/minecraft/server/v1_8_R3/BlockDirt$EnumDirtVariant,,,
agf,net/minecraft/block/BlockDirt,net/minecraft/server/v1_8_R3/BlockDirt,,,
agg,net/minecraft/block/BlockDispenser,net/minecraft/server/v1_8_R3/BlockDispenser,,,
agh$a,net/minecraft/block/BlockDoor$EnumDoorHalf,net/minecraft/server/v1_8_R3/BlockDoor$EnumDoorHalf,,,
agh$b,net/minecraft/block/BlockDoor$EnumHingePosition,net/minecraft/server/v1_8_R3/BlockDoor$EnumDoorHinge,,,
agh,net/minecraft/block/BlockDoor,net/minecraft/server/v1_8_R3/BlockDoor,,,
agi$a,net/minecraft/block/BlockDoublePlant$EnumBlockHalf,net/minecraft/server/v1_8_R3/BlockTallPlant$EnumTallPlantHalf,,,
agi$b,net/minecraft/block/BlockDoublePlant$EnumPlantType,net/minecraft/server/v1_8_R3/BlockTallPlant$EnumTallFlowerVariants,,,
agi,net/minecraft/block/BlockDoublePlant,net/minecraft/server/v1_8_R3/BlockTallPlant,,,
agj,net/minecraft/block/BlockDragonEgg,net/minecraft/server/v1_8_R3/BlockDragonEgg,,,
agk,net/minecraft/block/BlockDropper,net/minecraft/server/v1_8_R3/BlockDropper,,,
agl,net/minecraft/block/BlockDynamicLiquid,net/minecraft/server/v1_8_R3/BlockFlowing,,,
agm,net/minecraft/block/BlockEnchantmentTable,net/minecraft/server/v1_8_R3/BlockEnchantmentTable,,,
agn,net/minecraft/block/BlockEndPortal,net/minecraft/server/v1_8_R3/BlockEnderPortal,,,
ago,net/minecraft/block/BlockEndPortalFrame,net/minecraft/server/v1_8_R3/BlockEnderPortalFrame,,,
agp,net/minecraft/block/BlockEnderChest,net/minecraft/server/v1_8_R3/BlockEnderChest,,,
agq,net/minecraft/block/ITileEntityProvider,net/minecraft/server/v1_8_R3/IContainer,,,
agr,net/minecraft/block/BlockFalling,net/minecraft/server/v1_8_R3/BlockFalling,,,
ags,net/minecraft/block/BlockFarmland,net/minecraft/server/v1_8_R3/BlockSoil,,,
agt,net/minecraft/block/BlockFence,net/minecraft/server/v1_8_R3/BlockFence,,,
agu,net/minecraft/block/BlockFenceGate,net/minecraft/server/v1_8_R3/BlockFenceGate,,,
agv,net/minecraft/block/BlockFire,net/minecraft/server/v1_8_R3/BlockFire,,,
agw$1,net/minecraft/block/BlockFlower$1,net/minecraft/server/v1_8_R3/BlockFlowers$1,,,
agw$a$1,net/minecraft/block/BlockFlower$EnumFlowerType$1,net/minecraft/server/v1_8_R3/BlockFlowers$EnumFlowerVarient$1,,,
agw$a,net/minecraft/block/BlockFlower$EnumFlowerType,net/minecraft/server/v1_8_R3/BlockFlowers$EnumFlowerVarient,,,
agw$b,net/minecraft/block/BlockFlower$EnumFlowerColor,net/minecraft/server/v1_8_R3/BlockFlowers$EnumFlowerType,,,
agw,net/minecraft/block/BlockFlower,net/minecraft/server/v1_8_R3/BlockFlowers,,,
agx$a,net/minecraft/block/BlockFlowerPot$EnumFlowerType,net/minecraft/server/v1_8_R3/BlockFlowerPot$EnumFlowerPotContents,,,
agx,net/minecraft/block/BlockFlowerPot,net/minecraft/server/v1_8_R3/BlockFlowerPot,,,
agy,net/minecraft/block/BlockDoubleStoneSlabNew,net/minecraft/server/v1_8_R3/BlockDoubleStoneStep2,,,
agz,net/minecraft/block/BlockDoubleStoneSlab,net/minecraft/server/v1_8_R3/BlockDoubleStep,,,
ah,net/minecraft/command/CommandGameMode,net/minecraft/server/v1_8_R3/CommandGamemode,,,
aha,net/minecraft/block/BlockDoubleWoodSlab,net/minecraft/server/v1_8_R3/BlockDoubleWoodStep,,,
ahb,net/minecraft/block/BlockFurnace,net/minecraft/server/v1_8_R3/BlockFurnace,,,
ahc,net/minecraft/block/BlockGlass,net/minecraft/server/v1_8_R3/BlockGlass,,,
ahd,net/minecraft/block/BlockGlowstone,net/minecraft/server/v1_8_R3/BlockLightStone,,,
ahe,net/minecraft/block/BlockGrass,net/minecraft/server/v1_8_R3/BlockGrass,,,
ahf,net/minecraft/block/BlockGravel,net/minecraft/server/v1_8_R3/BlockGravel,,,
ahg,net/minecraft/block/BlockHalfStoneSlabNew,net/minecraft/server/v1_8_R3/BlockStoneStep2,,,
ahh$a,net/minecraft/block/BlockSlab$EnumBlockHalf,net/minecraft/server/v1_8_R3/BlockStepAbstract$EnumSlabHalf,,,
ahh,net/minecraft/block/BlockSlab,net/minecraft/server/v1_8_R3/BlockStepAbstract,,,
ahi,net/minecraft/block/BlockHalfStoneSlab,net/minecraft/server/v1_8_R3/BlockStep,,,
ahj,net/minecraft/block/BlockBreakable,net/minecraft/server/v1_8_R3/BlockHalfTransparent,,,
ahk,net/minecraft/block/BlockHalfWoodSlab,net/minecraft/server/v1_8_R3/BlockWoodStep,,,
ahl,net/minecraft/block/BlockHardenedClay,net/minecraft/server/v1_8_R3/BlockHardenedClay,,,
ahm,net/minecraft/block/BlockHay,net/minecraft/server/v1_8_R3/BlockHay,,,
ahn$1,net/minecraft/block/BlockHopper$1,net/minecraft/server/v1_8_R3/BlockHopper$1,,,
ahn,net/minecraft/block/BlockHopper,net/minecraft/server/v1_8_R3/BlockHopper,,,
aho$a,net/minecraft/block/BlockHugeMushroom$EnumType,net/minecraft/server/v1_8_R3/BlockHugeMushroom$EnumHugeMushroomVariant,,,
aho,net/minecraft/block/BlockHugeMushroom,net/minecraft/server/v1_8_R3/BlockHugeMushroom,,,
ahp,net/minecraft/block/BlockIce,net/minecraft/server/v1_8_R3/BlockIce,,,
ahq$a,net/minecraft/block/BlockJukebox$TileEntityJukebox,net/minecraft/server/v1_8_R3/BlockJukeBox$TileEntityRecordPlayer,,,
ahq,net/minecraft/block/BlockJukebox,net/minecraft/server/v1_8_R3/BlockJukeBox,,,
ahr,net/minecraft/block/BlockLadder,net/minecraft/server/v1_8_R3/BlockLadder,,,
ahs,net/minecraft/block/BlockLeaves,net/minecraft/server/v1_8_R3/BlockLeaves,,,
ahu$a,net/minecraft/block/BlockLever$EnumOrientation,net/minecraft/server/v1_8_R3/BlockLever$EnumLeverPosition,,,
ahu,net/minecraft/block/BlockLever,net/minecraft/server/v1_8_R3/BlockLever,,,
