owner_obf,混淆的,Searge,Spigot,Mojang,Yarn,Intermediary,kind,type
aav,k,field_211295_k,ITEM_STACK,,,,field,public static final com.mojang.datafixers.DSL$TypeReference
aav,l,field_211296_l,,,,,field,public static final com.mojang.datafixers.DSL$TypeReference
aav,m,field_211297_m,,,,,field,public static final com.mojang.datafixers.DSL$TypeReference
aav,n,field_211298_n,,,,,field,public static final com.mojang.datafixers.DSL$TypeReference
aav,o,field_211299_o,ENTITY,,,,field,public static final com.mojang.datafixers.DSL$TypeReference
aav,p,field_211300_p,,,,,field,public static final com.mojang.datafixers.DSL$TypeReference
aav,q,field_211301_q,,,,,field,public static final com.mojang.datafixers.DSL$TypeReference
aav,r,field_211302_r,,,,,field,public static final com.mojang.datafixers.DSL$TypeReference
aav,s,field_211303_s,,,,,field,public static final com.mojang.datafixers.DSL$TypeReference
aav,t,field_211873_t,,,,,field,public static final com.mojang.datafixers.DSL$TypeReference
aav,u,field_211874_u,,,,,field,public static final com.mojang.datafixers.DSL$TypeReference
aav,v,field_211304_t,,,,,field,public static final com.mojang.datafixers.DSL$TypeReference
aav,w,field_211305_u,,,,,field,public static final com.mojang.datafixers.DSL$TypeReference
aaw,a,field_211870_a,,,,,field,"public static final Map<String, String>"
aax,a,field_204918_a,,,,,field,"public static final Map<String, String>"
ab$a,a,field_193235_a,,,,,field,private final AdvancementDataPlayer
ab$a,b,field_193236_b,,,,,field,private final Set<CriterionTrigger$a<CriterionTriggerChangedDimension$b>>
ab$b,a,field_193191_a,,,,,field,private final DimensionManager
ab$b,b,field_193192_b,,,,,field,private final DimensionManager
ab,a,field_193144_a,,,,,field,private static final MinecraftKey
ab,b,field_193145_b,,,,,field,"private final Map<AdvancementDataPlayer, CriterionTriggerChangedDimension$a>"
aba,a,field_211312_a,,,,,field,private final String
abb,a,field_209682_a,,,,,field,private static final Set<String>
abb,b,field_209683_b,,,,,field,"private static final Map<String, String>"
abb,c,field_199189_b,,,,,field,"private static final Map<String, String>"
abb,d,field_209684_d,,,,,field,"private static final Map<String, String>"
abb,e,field_209685_e,,,,,field,"private static final Map<String, String>"
abf,a,field_210598_a,,,,,field,private final String
abf,b,field_210599_b,,,,,field,private final com.mojang.datafixers.DSL$TypeReference
ac$a,a,field_204847_a,,,,,field,private final AdvancementDataPlayer
ac$a,b,field_204848_b,,,,,field,private final Set<CriterionTrigger$a<CriterionTriggerChanneledLightning$b>>
ac$b,a,field_204825_a,,,,,field,private final CriterionConditionEntity[]
ac,a,field_204815_a,,,,,field,private static final MinecraftKey
ac,b,field_204816_b,,,,,field,"private final Map<AdvancementDataPlayer, CriterionTriggerChanneledLightning$a>"
acl,a,field_206647_b,,,,,field,"protected static final Map<String, String>"
acl,b,field_206648_c,,,,,field,protected static final com.mojang.datafixers.types.templates.Hook$HookFunction
acm,a,field_206597_b,,,,,field,protected static final com.mojang.datafixers.types.templates.Hook$HookFunction
aco,b,field_206692_c,,,,,field,private static final org.apache.logging.log4j.Logger
aco,c,field_206693_d,,,,,field,"private static final Map<String, String>"
aco,a,field_206691_b,,,,,field,protected static final com.mojang.datafixers.types.templates.Hook$HookFunction
acq,a,field_202908_a,,,,,field,private static final org.apache.logging.log4j.Logger
acq,b,field_202909_b,,,,,field,private final ThreadGroup
acq,c,field_202910_c,,,,,field,private final AtomicInteger
acq,d,field_202911_d,,,,,field,private final String
acr$a,b,field_202920_b,,,,,field,"private final Map<T, CompletableFuture<R>>"
acr$a,c,field_202921_c,,,,,field,private final K
acr$a,d,field_202922_d,,,,,field,private final R
acr,b,field_202856_b,,,,,field,private static final org.apache.logging.log4j.Logger
acr,a,field_202855_a,,,,,field,protected final ExecutorService
acr,c,field_202857_c,,,,,field,private final ExecutorService
acr,d,field_202858_d,,,,,field,private final AtomicInteger
acr,e,field_202859_e,,,,,field,private final List<CompletableFuture<R>>
acr,f,field_202860_f,,,,,field,private CompletableFuture<R>
acr,g,field_202861_g,,,,,field,private CompletableFuture<R>
acr,h,field_202862_h,,,,,field,"private final Supplier<Map<T, CompletableFuture<R>>>"
acr,i,field_202863_i,,,,,field,"private final Supplier<Map<T, CompletableFuture<Void>>>"
acr,j,field_202864_j,,,,,field,private final T
act,a,field_202929_a,,,,,field,private static final org.apache.logging.log4j.Logger
act,b,field_202930_b,,,,,field,"private final Scheduler<K, T, R>"
act,c,field_202931_c,,,,,field,private boolean
act,d,field_202932_d,,,,,field,private int
acw,a,field_212158_a,,,,,field,private static final Pattern
acw,b,field_212159_b,,,,,field,private final File
acw,c,field_212160_c,,,,,field,private List<ChunkCoordIntPair>
acw,d,field_212161_d,,,,,field,private List<ChunkCoordIntPair>
acw,e,field_212162_e,,,,,field,private List<ChunkCoordIntPair>
acx,a,field_212219_a,,,,,field,private static final org.apache.logging.log4j.Logger
acx,b,field_212220_b,,,,,field,private static final ThreadFactory
acx,c,field_212221_c,,,,,field,private final IDataManager
acx,d,field_212222_d,,,,,field,private final PersistentCollection
acx,e,field_212223_e,,,,,field,private final Thread
acx,f,field_212224_f,,,,,field,private boolean
acx,g,field_212225_g,,,,,field,private boolean
acx,h,field_212226_h,,,,,field,private float
acx,i,field_212227_i,,,,,field,private float
acx,j,field_212228_j,,,,,field,private float
acx,k,field_212229_k,,,,,field,private int
acx,l,field_212230_l,,,,,field,private int
acx,m,field_212231_m,,,,,field,private int
acx,n,field_212232_n,,,,,field,private float
acx,o,field_212233_o,,,,,field,private int
acx,p,field_212234_p,,,,,field,private int
acx,q,field_212235_q,,,,,field,private int
acx,r,field_212236_r,,,,,field,private IChatBaseComponent
acx,s,field_212237_s,,,,,field,private final String
acz$a,a,PINK,PINK,,,,enum,
acz$a,b,BLUE,BLUE,,,,enum,
acz$a,c,RED,RED,,,,enum,
acz$a,d,GREEN,GREEN,,,,enum,
acz$a,e,YELLOW,YELLOW,,,,enum,
acz$a,f,PURPLE,PURPLE,,,,enum,
acz$a,g,WHITE,WHITE,,,,enum,
acz$a,h,field_201483_h,,,,,field,private final String
acz$a,i,field_201484_i,,,,,field,private final EnumChatFormat
acz$b,a,PROGRESS,PROGRESS,,,,enum,
acz$b,b,NOTCHED_6,NOTCHED_6,,,,enum,
acz$b,c,NOTCHED_10,NOTCHED_10,,,,enum,
acz$b,d,NOTCHED_12,NOTCHED_12,,,,enum,
acz$b,e,NOTCHED_20,NOTCHED_20,,,,enum,
acz$b,f,field_201487_f,,,,,field,private final String
acz,h,field_186756_h,,,,,field,private final UUID
acz,a,field_186749_a,title,,,,field,protected IChatBaseComponent
acz,b,field_186750_b,,,,,field,protected float
acz,c,field_186751_c,color,,,,field,protected BossBattle$BarColor
acz,d,field_186752_d,style,,,,field,protected BossBattle$BarStyle
acz,e,field_186753_e,,,,,field,protected boolean
acz,f,field_186754_f,,,,,field,protected boolean
acz,g,field_186755_g,,,,,field,protected boolean
ad$a,a,field_192356_a,,,,,field,private final AdvancementDataPlayer
ad$a,b,field_192357_b,,,,,field,private final Set<CriterionTrigger$a<CriterionTriggerConstructBeacon$b>>
ad$b,a,field_192253_a,,,,,field,private final CriterionConditionValue$d
ad,a,field_192181_a,,,,,field,private static final MinecraftKey
ad,b,field_192182_b,,,,,field,"private final Map<AdvancementDataPlayer, CriterionTriggerConstructBeacon$a>"
ada,a,field_70479_a,,,,,field,private final IChatBaseComponent
ada,b,field_70477_b,left,,,,field,private final ITileInventory
ada,c,field_70478_c,right,,,,field,private final ITileInventory
ade,a,field_180177_a,,,,,field,private static final Random
adf,a,PEACEFUL,PEACEFUL,,,,enum,
adf,b,EASY,EASY,,,,enum,
adf,c,NORMAL,NORMAL,,,,enum,
adf,d,HARD,HARD,,,,enum,
adf,e,field_151530_e,,,,,field,private static final EnumDifficulty[]
adf,f,field_151527_f,,,,,field,private final int
adf,g,field_151528_g,,,,,field,private final String
adg,a,field_180172_a,,,,,field,private final EnumDifficulty
adg,b,field_180171_b,,,,,field,private final float
adh,a,MAIN_HAND,MAIN_HAND,,,,enum,
adh,b,OFF_HAND,OFF_HAND,,,,enum,
adj,a,SUCCESS,SUCCESS,,,,enum,
adj,b,PASS,PASS,,,,enum,
adj,c,FAIL,FAIL,,,,enum,
adk,a,field_188399_a,,,,,field,private final EnumInteractionResult
adk,b,field_188400_b,,,,,field,private final T
adm,a,field_180162_a,,,,,field,public static final ChestLock
adm,b,field_180161_b,,,,,field,private final String
adq,a,field_70483_a,,,,,field,private final IChatBaseComponent
adq,b,field_70481_b,,,,,field,private final int
adq,c,field_70482_c,items,,,,field,private final NonNullList<ItemStack>
adq,d,field_70480_d,,,,,field,private List<IInventoryListener>
adq,e,field_94051_e,,,,,field,private IChatBaseComponent
adr,a,field_152773_a,,,,,field,"private final Map<String, Object>"
adr,b,field_152774_b,,,,,field,"private final Map<String, Object>"
adr,c,field_76480_b,,,,,field,private final String
adr,d,field_76481_c,,,,,field,private final URL
adr,e,field_76478_d,,,,,field,private final IMojangStatistics
adr,f,field_76479_e,,,,,field,private final Timer
adr,g,field_76476_f,,,,,field,private final Object
adr,h,field_98224_g,,,,,field,private final long
adr,i,field_76477_g,,,,,field,private boolean
adu,a,field_94569_a,,,,,field,private final DamageSource
adu,b,field_94567_b,,,,,field,private final int
adu,c,field_94568_c,,,,,field,private final float
adu,d,field_94565_d,,,,,field,private final float
adu,e,field_94566_e,,,,,field,private final String
adu,f,field_94564_f,,,,,field,private final float
adw,a,field_94556_a,,,,,field,private final List<CombatEntry>
adw,b,field_94554_b,,,,,field,private final EntityLiving
adw,c,field_94555_c,,,,,field,private int
adw,d,field_152775_d,,,,,field,private int
adw,e,field_152776_e,,,,,field,private int
adw,f,field_94552_d,,,,,field,private boolean
adw,g,field_94553_e,,,,,field,private boolean
adw,h,field_94551_f,,,,,field,private String
adx,a,field_76372_a,FIRE,,,,field,public static final DamageSource
adx,b,field_180137_b,LIGHTNING,,,,field,public static final DamageSource
adx,c,field_76370_b,BURN,,,,field,public static final DamageSource
adx,d,field_76371_c,LAVA,,,,field,public static final DamageSource
adx,e,field_190095_e,HOT_FLOOR,,,,field,public static final DamageSource
adx,f,field_76368_d,STUCK,,,,field,public static final DamageSource
adx,g,field_191291_g,CRAMMING,,,,field,public static final DamageSource
adx,h,field_76369_e,DROWN,,,,field,public static final DamageSource
adx,i,field_76366_f,STARVE,,,,field,public static final DamageSource
adx,j,field_76367_g,CACTUS,,,,field,public static final DamageSource
adx,k,field_76379_h,FALL,,,,field,public static final DamageSource
adx,l,field_188406_j,FLY_INTO_WALL,,,,field,public static final DamageSource
adx,m,field_76380_i,OUT_OF_WORLD,,,,field,public static final DamageSource
adx,n,field_76377_j,GENERIC,,,,field,public static final DamageSource
adx,o,field_76376_m,MAGIC,,,,field,public static final DamageSource
adx,p,field_82727_n,WITHER,,,,field,public static final DamageSource
adx,q,field_82728_o,ANVIL,,,,field,public static final DamageSource
adx,r,field_82729_p,FALLING_BLOCK,,,,field,public static final DamageSource
adx,s,field_188407_q,DRAGON_BREATH,,,,field,public static final DamageSource
adx,t,field_191552_t,FIREWORKS,,,,field,public static final DamageSource
adx,u,field_205132_u,DRYOUT,,,,field,public static final DamageSource
adx,w,field_76374_o,,,,,field,private boolean
adx,x,field_76385_p,,,,,field,private boolean
adx,y,field_151520_r,,,,,field,private boolean
adx,z,field_76384_q,,,,,field,private float
adx,A,field_76383_r,,,,,field,private boolean
adx,B,field_76382_s,,,,,field,private boolean
adx,C,field_76381_t,,,,,field,private boolean
adx,D,field_82730_x,,,,,field,private boolean
adx,E,field_76378_k,,,,,field,private boolean
adx,v,field_76373_n,translationIndex,,,,field,public final String
ady,w,field_76386_o,,,,,field,protected Entity
ady,x,field_180140_r,,,,,field,private boolean
adz,x,field_76387_p,owner,,,,field,private final Entity
ae$a,a,field_193241_a,,,,,field,private final AdvancementDataPlayer
ae$a,b,field_193242_b,,,,,field,private final Set<CriterionTrigger$a<CriterionTriggerConsumeItem$b>>
ae$b,a,field_193194_a,,,,,field,private final CriterionConditionItem
ae,a,field_193149_a,,,,,field,private static final MinecraftKey
ae,b,field_193150_b,,,,,field,"private final Map<AdvancementDataPlayer, CriterionTriggerConsumeItem$a>"
aed,a,field_188416_a,,,,,field,protected final double
aeg,b,field_188414_b,REGISTRY,,,,field,"public static final RegistryMaterials<MinecraftKey, MobEffectList>"
aeg,a,field_111188_I,,,,,field,"private final Map<IAttribute, AttributeModifier>"
aeg,c,field_76418_K,,,,,field,private final boolean
aeg,d,field_76414_N,,,,,field,private final int
aeg,e,field_76416_I,,,,,field,private String
aeg,f,field_76417_J,,,,,field,private int
aeg,g,field_76412_L,durationModifier,,,,field,private double
aeg,h,field_188415_h,,,,,field,private boolean
aeh,a,field_180155_a,,,,,field,private static final org.apache.logging.log4j.Logger
aeh,b,field_188420_b,,,,,field,private final MobEffectList
aeh,c,field_76460_b,duration,,,,field,private int
aeh,d,field_76461_c,amplification,,,,field,private int
aeh,e,field_82723_d,splash,,,,field,private boolean
aeh,f,field_82724_e,ambient,,,,field,private boolean
aeh,h,field_188421_h,,,,,field,private boolean
aeh,i,field_205349_i,,,,,field,private boolean
aeh,g,field_100013_f,,,,,field,private boolean
aej,a,field_76424_c,FASTER_MOVEMENT,,,,field,public static final MobEffectList
aej,b,field_76421_d,SLOWER_MOVEMENT,,,,field,public static final MobEffectList
aej,c,field_76422_e,FASTER_DIG,,,,field,public static final MobEffectList
aej,d,field_76419_f,SLOWER_DIG,,,,field,public static final MobEffectList
aej,e,field_76420_g,INCREASE_DAMAGE,,,,field,public static final MobEffectList
aej,f,field_76432_h,HEAL,,,,field,public static final MobEffectList
aej,g,field_76433_i,HARM,,,,field,public static final MobEffectList
aej,h,field_76430_j,JUMP,,,,field,public static final MobEffectList
aej,i,field_76431_k,CONFUSION,,,,field,public static final MobEffectList
aej,j,field_76428_l,REGENERATION,,,,field,public static final MobEffectList
aej,k,field_76429_m,RESISTANCE,,,,field,public static final MobEffectList
aej,l,field_76426_n,FIRE_RESISTANCE,,,,field,public static final MobEffectList
aej,m,field_76427_o,WATER_BREATHING,,,,field,public static final MobEffectList
aej,n,field_76441_p,INVISIBILITY,,,,field,public static final MobEffectList
aej,o,field_76440_q,BLINDNESS,,,,field,public static final MobEffectList
aej,p,field_76439_r,NIGHT_VISION,,,,field,public static final MobEffectList
aej,q,field_76438_s,HUNGER,,,,field,public static final MobEffectList
aej,r,field_76437_t,WEAKNESS,,,,field,public static final MobEffectList
aej,s,field_76436_u,POISON,,,,field,public static final MobEffectList
aej,t,field_82731_v,WITHER,,,,field,public static final MobEffectList
aej,u,field_180152_w,HEALTH_BOOST,,,,field,public static final MobEffectList
aej,v,field_76444_x,ABSORBTION,,,,field,public static final MobEffectList
aej,w,field_76443_y,SATURATION,,,,field,public static final MobEffectList
aej,x,field_188423_x,GLOWING,,,,field,public static final MobEffectList
aej,y,field_188424_y,LEVITATION,,,,field,public static final MobEffectList
aej,z,field_188425_z,LUCK,,,,field,public static final MobEffectList
aej,A,field_189112_A,UNLUCK,,,,field,public static final MobEffectList
aej,B,field_204839_B,SLOW_FALLING,,,,field,public static final MobEffectList
aej,C,field_205136_C,CONDUIT_POWER,,,,field,public static final MobEffectList
aej,D,field_206827_D,DOLPHINS_GRACE,,,,field,public static final MobEffectList
ael,bC,field_184751_bv,,,,,field,private static final DataWatcherObject<Boolean>
ael,a,field_175504_a,,,,,field,protected int
ael,b,field_175502_b,,,,,field,protected int
ael,c,field_175503_c,,,,,field,protected int
ael,bD,field_98056_d,,,,,field,private float
ael,bE,field_98057_e,,,,,field,private float
aem,a,field_195060_a,,,,,field,private static final org.apache.logging.log4j.Logger
aem,b,field_184498_a,,,,,field,private static final DataWatcherObject<Float>
aem,c,field_184499_b,,,,,field,private static final DataWatcherObject<Integer>
aem,d,field_184500_c,,,,,field,private static final DataWatcherObject<Boolean>
aem,e,field_184501_d,,,,,field,private static final DataWatcherObject<ParticleParam>
aem,f,field_184502_e,potionRegistry,,,,field,private PotionRegistry
aem,g,field_184503_f,effects,,,,field,private final List<MobEffect>
aem,h,field_184504_g,,,,,field,"private final Map<Entity, Integer>"
aem,aw,field_184505_h,,,,,field,private int
aem,ax,field_184506_as,waitTime,,,,field,private int
aem,ay,field_184507_at,reapplicationDelay,,,,field,private int
aem,az,field_184508_au,hasColor,,,,field,private boolean
aem,aA,field_184509_av,durationOnUse,,,,field,private int
aem,aB,field_184510_aw,radiusOnUse,,,,field,private float
aem,aC,field_184511_ax,radiusPerTick,,,,field,private float
aem,aD,field_184512_ay,,,,,field,private EntityLiving
aem,aE,field_184513_az,,,,,field,private UUID
aeo,i,field_184243_a,,,,,field,protected static final org.apache.logging.log4j.Logger
aeo,a,field_190535_b,,,,,field,private static final List<ItemStack>
aeo,b,field_174836_a,,,,,field,private static final AxisAlignedBB
aeo,c,field_70155_l,,,,,field,private static double
aeo,f,field_70152_a,entityCount,,,,field,private static int
aeo,g,field_200606_g,,,,,field,private final EntityTypes<?>
aeo,h,field_145783_c,id,,,,field,private int
aeo,j,field_70156_m,,,,,field,public boolean
aeo,aw,field_184244_h,passengers,,,,field,private final List<Entity>
aeo,k,field_184245_j,,,,,field,protected int
aeo,ax,field_184239_as,,,,,field,private Entity
aeo,l,field_98038_p,attachedToPlayer,,,,field,public boolean
aeo,m,field_70170_p,world,,,,field,public World
aeo,n,field_70169_q,lastX,,,,field,public double
aeo,o,field_70167_r,lastY,,,,field,public double
aeo,p,field_70166_s,lastZ,,,,field,public double
aeo,q,field_70165_t,locX,,,,field,public double
aeo,r,field_70163_u,locY,,,,field,public double
aeo,s,field_70161_v,locZ,,,,field,public double
aeo,t,field_70159_w,motX,,,,field,public double
aeo,u,field_70181_x,motY,,,,field,public double
aeo,v,field_70179_y,motZ,,,,field,public double
aeo,w,field_70177_z,yaw,,,,field,public float
aeo,x,field_70125_A,pitch,,,,field,public float
aeo,y,field_70126_B,lastYaw,,,,field,public float
aeo,z,field_70127_C,lastPitch,,,,field,public float
aeo,ay,field_70121_D,boundingBox,,,,field,private AxisAlignedBB
aeo,A,field_70122_E,onGround,,,,field,public boolean
aeo,B,field_70123_F,positionChanged,,,,field,public boolean
aeo,C,field_70124_G,,,,,field,public boolean
aeo,D,field_70132_H,,,,,field,public boolean
aeo,E,field_70133_I,velocityChanged,,,,field,public boolean
aeo,F,field_70134_J,,,,,field,protected boolean
aeo,az,field_174835_g,,,,,field,private boolean
aeo,G,field_70128_L,dead,,,,field,public boolean
aeo,H,field_70130_N,width,,,,field,public float
aeo,I,field_70131_O,length,,,,field,public float
aeo,J,field_70141_P,,,,,field,public float
aeo,K,field_70140_Q,,,,,field,public float
aeo,L,field_82151_R,,,,,field,public float
aeo,M,field_70143_R,fallDistance,,,,field,public float
aeo,aA,field_70150_b,,,,,field,private float
aeo,aB,field_191959_ay,,,,,field,private float
aeo,N,field_70142_S,,,,,field,public double
aeo,O,field_70137_T,,,,,field,public double
aeo,P,field_70136_U,,,,,field,public double
aeo,Q,field_70138_W,,,,,field,public float
aeo,R,field_70145_X,noclip,,,,field,public boolean
aeo,S,field_70144_Y,,,,,field,public float
aeo,T,field_70146_Z,random,,,,field,protected Random
aeo,U,field_70173_aa,ticksLived,,,,field,public int
aeo,aC,field_190534_ay,fireTicks,,,,field,private int
aeo,V,field_70171_ac,inWater,,,,field,protected boolean
aeo,W,field_211517_W,,,,,field,protected double
aeo,X,field_205013_W,,,,,field,protected boolean
aeo,Y,field_70172_ad,noDamageTicks,,,,field,public int
aeo,Z,field_70148_d,justCreated,,,,field,protected boolean
aeo,aa,field_70178_ae,fireProof,,,,field,protected boolean
aeo,ab,field_70180_af,datawatcher,,,,field,protected DataWatcher
aeo,ac,field_184240_ax,,,,,field,protected static final DataWatcherObject<Byte>
aeo,aD,field_184241_ay,,,,,field,private static final DataWatcherObject<Integer>
aeo,aE,field_184242_az,,,,,field,private static final DataWatcherObject<Optional<IChatBaseComponent>>
aeo,aF,field_184233_aA,,,,,field,private static final DataWatcherObject<Boolean>
aeo,aG,field_184234_aB,,,,,field,private static final DataWatcherObject<Boolean>
aeo,aH,field_189655_aD,,,,,field,private static final DataWatcherObject<Boolean>
aeo,ad,field_70175_ag,inChunk,,,,field,public boolean
aeo,ae,field_70176_ah,,,,,field,public int
aeo,af,field_70162_ai,,,,,field,public int
aeo,ag,field_70164_aj,,,,,field,public int
aeo,ak,field_70158_ak,,,,,field,public boolean
aeo,al,field_70160_al,impulse,,,,field,public boolean
aeo,am,field_71088_bW,portalCooldown,,,,field,public int
aeo,an,field_71087_bX,,,,,field,protected boolean
aeo,ao,field_82153_h,,,,,field,protected int
aeo,ap,field_71093_bK,dimension,,,,field,public int
aeo,aq,field_181016_an,,,,,field,protected BlockPosition
aeo,ar,field_181017_ao,,,,,field,protected Vec3D
aeo,as,field_181018_ap,,,,,field,protected EnumDirection
aeo,aI,field_83001_bt,invulnerable,,,,field,private boolean
aeo,at,field_96093_i,uniqueID,,,,field,protected UUID
aeo,au,field_189513_ar,,,,,field,protected String
aeo,av,field_184238_ar,glowing,,,,field,protected boolean
aeo,aJ,field_184236_aF,,,,,field,private final Set<String>
aeo,aK,field_184237_aG,,,,,field,private boolean
aeo,aL,field_191505_aI,,,,,field,private final double[]
aeo,aM,field_191506_aJ,,,,,field,private long
aeo,ah,field_70118_ct,,,,,field,public long
aeo,ai,field_70117_cu,,,,,field,public long
aeo,aj,field_70116_cv,,,,,field,public long
aer$a,a,field_96567_c,,,,,field,private final ItemStack
aer,a,field_94557_a,,,,,field,public static final Predicate<Entity>
aer,b,field_152785_b,,,,,field,public static final Predicate<Entity>
aer,c,field_96566_b,,,,,field,public static final Predicate<Entity>
aer,d,field_188444_d,,,,,field,public static final Predicate<Entity>
aer,e,field_180132_d,,,,,field,public static final Predicate<Entity>
aes$a,a,field_201759_a,,,,,field,private final Class<? extends T>
aes$a,b,field_200709_a,,,,,field,"private final Function<? super World, ? extends T>"
aes$a,c,field_200710_b,,,,,field,private boolean
aes$a,d,field_200711_c,,,,,field,private boolean
aes,aS,field_200731_aJ,,,,,field,private static final org.apache.logging.log4j.Logger
aes,a,field_200787_a,REGISTRY,,,,field,"public static final RegistryMaterials<MinecraftKey, EntityTypes<?>>"
aes,b,field_200788_b,AREA_EFFECT_CLOUD,,,,field,public static final EntityTypes<EntityAreaEffectCloud>
aes,c,field_200789_c,ARMOR_STAND,,,,field,public static final EntityTypes<EntityArmorStand>
aes,d,field_200790_d,ARROW,,,,field,public static final EntityTypes<EntityTippedArrow>
aes,e,field_200791_e,BAT,,,,field,public static final EntityTypes<EntityBat>
aes,f,field_200792_f,BLAZE,,,,field,public static final EntityTypes<EntityBlaze>
aes,g,field_200793_g,BOAT,,,,field,public static final EntityTypes<EntityBoat>
