owner_obf,混淆的,Searge,Spigot,Mojang,Yarn,Intermediary,kind,signature,descriptor,return_type
aee,<init>,,,,,,constructor,"(arg0, arg1)",(ZI)V,public
aee,"a(aex arg0, afn arg1, int arg2)","func_111187_a(EntityLivingBase arg0, AbstractAttributeMap arg1, int arg2)",,,,,method,"a(aex arg0, afn arg1, int arg2)",(Laex;Lafn;I)V,void
aef,<init>,,,,,,constructor,"(arg0, arg1)",(ZI)V,public
aef,a(),func_76403_b(),isInstant(),,,,method,a(),()Z,boolean
aef,"a(int arg0, int arg1)","func_76397_a(int arg0, int arg1)",,,,,method,"a(int arg0, int arg1)",(II)Z,boolean
aeg,<init>,,,,,,constructor,"(arg0, arg1)",(ZI)V,protected
aeg,a(int arg0),func_188412_a(int arg0),fromId(int arg0),,,,method,a(int arg0),(I)Laeg;,MobEffectList
aeg,a(aeg arg0),func_188409_a(Potion arg0),getId(MobEffectList arg0),,,,method,a(aeg arg0),(Laeg;)I,int
aeg,"b(int arg0, int arg1)","func_76399_b(int arg0, int arg1)",,,,,method,"b(int arg0, int arg1)",(II)Laeg;,MobEffectList
aeg,"a(aex arg0, int arg1)","func_76394_a(EntityLivingBase arg0, int arg1)","tick(EntityLiving arg0, int arg1)",,,,method,"a(aex arg0, int arg1)",(Laex;I)V,void
aeg,"a(aeo arg0, aeo arg1, aex arg2, int arg3, double arg4)","func_180793_a(Entity arg0, Entity arg1, EntityLivingBase arg2, int arg3, double arg4)","applyInstantEffect(Entity arg0, Entity arg1, EntityLiving arg2, int arg3, double arg4)",,,,method,"a(aeo arg0, aeo arg1, aex arg2, int arg3, double arg4)",(Laeo;Laeo;Laex;ID)V,void
aeg,"a(int arg0, int arg1)","func_76397_a(int arg0, int arg1)",,,,,method,"a(int arg0, int arg1)",(II)Z,boolean
aeg,a(),func_76403_b(),isInstant(),,,,method,a(),()Z,boolean
aeg,b(),func_210758_b(),,,,,method,b(),()Ljava/lang/String;,String
aeg,c(),func_76393_a(),,,,,method,c(),()Ljava/lang/String;,String
aeg,d(),func_199286_c(),,,,,method,d(),()Lij;,IChatBaseComponent
aeg,a(double arg0),func_76404_a(double arg0),,,,,method,a(double arg0),(D)Laeg;,MobEffectList
aeg,i(),func_76401_j(),getColor(),,,,method,i(),()I,int
aeg,"a(afj arg0, String arg1, double arg2, int arg3)","func_111184_a(IAttribute arg0, String arg1, double arg2, int arg3)",,,,,method,"a(afj arg0, String arg1, double arg2, int arg3)",(Lafj;Ljava/lang/String;DI)Laeg;,MobEffectList
aeg,"a(aex arg0, afn arg1, int arg2)","func_111187_a(EntityLivingBase arg0, AbstractAttributeMap arg1, int arg2)",,,,,method,"a(aex arg0, afn arg1, int arg2)",(Laex;Lafn;I)V,void
aeg,"b(aex arg0, afn arg1, int arg2)","func_111185_a(EntityLivingBase arg0, AbstractAttributeMap arg1, int arg2)",,,,,method,"b(aex arg0, afn arg1, int arg2)",(Laex;Lafn;I)V,void
aeg,"a(int arg0, afl arg1)","func_111183_a(int arg0, AttributeModifier arg1)",,,,,method,"a(int arg0, afl arg1)",(ILafl;)D,double
aeg,l(),func_188413_j(),,,,,method,l(),()Laeg;,MobEffectList
aeg,m(),func_188411_k(),,,,,method,m(),()V,void
aeg,"a(int arg0, String arg1, aeg arg2)","func_210759_a(int arg0, String arg1, Potion arg2)",,,,,method,"a(int arg0, String arg1, aeg arg2)",(ILjava/lang/String;Laeg;)V,void
aeg,e(),func_76400_d(),,,,,method,e(),()Z,boolean
aeg,f(),func_76392_e(),,,,,method,f(),()I,int
aeg,g(),func_76398_f(),,,,,method,g(),()Z,boolean
aeg,j(),func_111186_k(),,,,,method,j(),()Ljava/util/Map;,"Map<IAttribute, AttributeModifier>"
aeg,k(),func_188408_i(),,,,,method,k(),()Z,boolean
aeh,<init>,,,,,,constructor,(arg0),(Laeg;)V,public
aeh,<init>,,,,,,constructor,"(arg0, arg1)",(Laeg;I)V,public
aeh,<init>,,,,,,constructor,"(arg0, arg1, arg2)",(Laeg;II)V,public
aeh,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3, arg4)",(Laeg;IIZZ)V,public
aeh,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3, arg4, arg5)",(Laeg;IIZZZ)V,public
aeh,<init>,,,,,,constructor,(arg0),(Laeh;)V,public
aeh,a(aeh arg0),func_199308_a(PotionEffect arg0),,,,,method,a(aeh arg0),(Laeh;)Z,boolean
aeh,a(),func_188419_a(),getMobEffect(),,,,method,a(),()Laeg;,MobEffectList
aeh,b(),func_76459_b(),getDuration(),,,,method,b(),()I,int
aeh,c(),func_76458_c(),getAmplifier(),,,,method,c(),()I,int
aeh,d(),func_82720_e(),isAmbient(),,,,method,d(),()Z,boolean
aeh,e(),func_188418_e(),isShowParticles(),,,,method,e(),()Z,boolean
aeh,f(),func_205348_f(),,,,,method,f(),()Z,boolean
aeh,a(aex arg0),func_76455_a(EntityLivingBase arg0),tick(EntityLiving arg0),,,,method,a(aex arg0),(Laex;)Z,boolean
aeh,i(),func_76454_e(),,,,,method,i(),()I,int
aeh,b(aex arg0),func_76457_b(EntityLivingBase arg0),,,,,method,b(aex arg0),(Laex;)V,void
aeh,g(),func_76453_d(),,,,,method,g(),()Ljava/lang/String;,String
aeh,a(gy arg0),func_82719_a(NBTTagCompound arg0),,,,,method,a(gy arg0),(Lgy;)Lgy;,NBTTagCompound
aeh,b(gy arg0),func_82722_b(NBTTagCompound arg0),,,,,method,b(gy arg0),(Lgy;)Laeh;,MobEffect
aeh,b(aeh arg0),compareTo(PotionEffect arg0),,,,,method,b(aeh arg0),(Laeh;)I,int
aeh,b(boolean arg0),func_100012_b(boolean arg0),,,,,method,b(boolean arg0),(Z)V,void
aeh,h(),func_100011_g(),,,,,method,h(),()Z,boolean
aei,a(aex arg0),func_205135_a(EntityLivingBase arg0),,,,,method,a(aex arg0),(Laex;)Z,boolean
aei,b(aex arg0),func_205134_b(EntityLivingBase arg0),,,,,method,b(aex arg0),(Laex;)I,int
aei,c(aex arg0),func_205133_c(EntityLivingBase arg0),,,,,method,c(aex arg0),(Laex;)Z,boolean
aei,"a(aeh arg0, float arg1)","func_188410_a(PotionEffect arg0, float arg1)",,,,,method,"a(aeh arg0, float arg1)",(Laeh;F)Ljava/lang/String;,String
aej,a(String arg0),func_188422_a(String arg0),,,,,method,a(String arg0),(Ljava/lang/String;)Laeg;,MobEffectList
ael,<init>,,,,,,constructor,"(arg0, arg1)",(Laes;Laxs;)V,protected
ael,a(ael arg0),func_90011_a(EntityAgeable arg0),createChild(EntityAgeable arg0),,,,method,a(ael arg0),(Lael;)Lael;,EntityAgeable
ael,"a(aoc arg0, adh arg1)","func_184645_a(EntityPlayer arg0, EnumHand arg1)",,,,,method,"a(aoc arg0, adh arg1)",(Laoc;Ladh;)Z,boolean
ael,x_(),func_70088_a(),,,,,method,x_(),()V,void
ael,i(),func_70874_b(),getAge(),,,,method,i(),()I,int
ael,"a(int arg0, boolean arg1)","func_175501_a(int arg0, boolean arg1)","setAge(int arg0, boolean arg1)",,,,method,"a(int arg0, boolean arg1)",(IZ)V,void
ael,a(int arg0),func_110195_a(int arg0),setAge(int arg0),,,,method,a(int arg0),(I)V,void
ael,b_(int arg0),func_70873_a(int arg0),setAgeRaw(int arg0),,,,method,b_(int arg0),(I)V,void
ael,b(gy arg0),func_70014_b(NBTTagCompound arg0),,,,,method,b(gy arg0),(Lgy;)V,void
ael,a(gy arg0),func_70037_a(NBTTagCompound arg0),,,,,method,a(gy arg0),(Lgy;)V,void
ael,a(or<?> arg0),func_184206_a(DataParameter<?> arg0),,,,,method,a(or<?> arg0),(Lor;)V,void
ael,k(),func_70636_d(),,,,,method,k(),()V,void
ael,l(),func_175500_n(),,,,,method,l(),()V,void
ael,y_(),func_70631_g_(),isBaby(),,,,method,y_(),()Z,boolean
ael,a(boolean arg0),func_98054_a(boolean arg0),,,,,method,a(boolean arg0),(Z)V,void
ael,"a(float arg0, float arg1)","func_70105_a(float arg0, float arg1)","setSize(float arg0, float arg1)",,,,method,"a(float arg0, float arg1)",(FF)V,void
ael,a(float arg0),func_98055_j(float arg0),,,,,method,a(float arg0),(F)V,void
aem,<init>,,,,,,constructor,(arg0),(Laxs;)V,public
aem,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3)",(Laxs;DDD)V,public
aem,x_(),func_70088_a(),,,,,method,x_(),()V,void
aem,a(float arg0),func_184483_a(float arg0),setRadius(float arg0),,,,method,a(float arg0),(F)V,void
aem,f(),func_184490_j(),getRadius(),,,,method,f(),()F,float
aem,a(aup arg0),func_184484_a(PotionType arg0),,,,,method,a(aup arg0),(Laup;)V,void
aem,x(),func_190618_C(),,,,,method,x(),()V,void
aem,a(aeh arg0),func_184496_a(PotionEffect arg0),,,,,method,a(aeh arg0),(Laeh;)V,void
aem,i(),func_184492_k(),getColor(),,,,method,i(),()I,int
aem,a(int arg0),func_184482_a(int arg0),setColor(int arg0),,,,method,a(int arg0),(I)V,void
aem,k(),func_195058_l(),getParticle(),,,,method,k(),()Lfk;,ParticleParam
aem,a(fk arg0),func_195059_a(IParticleData arg0),setParticle(ParticleParam arg0),,,,method,a(fk arg0),(Lfk;)V,void
aem,a(boolean arg0),func_184488_a(boolean arg0),,,,,method,a(boolean arg0),(Z)V,void
aem,l(),func_184497_n(),,,,,method,l(),()Z,boolean
aem,m(),func_184489_o(),getDuration(),,,,method,m(),()I,int
aem,b(int arg0),func_184486_b(int arg0),setDuration(int arg0),,,,method,b(int arg0),(I)V,void
aem,R_(),func_70071_h_(),tick(),,,,method,R_(),()V,void
aem,b(float arg0),func_184495_b(float arg0),setRadiusOnUse(float arg0),,,,method,b(float arg0),(F)V,void
aem,c(float arg0),func_184487_c(float arg0),setRadiusPerTick(float arg0),,,,method,c(float arg0),(F)V,void
aem,e(int arg0),func_184485_d(int arg0),setWaitTime(int arg0),,,,method,e(int arg0),(I)V,void
aem,a(aex arg0),func_184481_a(EntityLivingBase arg0),setSource(EntityLiving arg0),,,,method,a(aex arg0),(Laex;)V,void
aem,t(),func_184494_w(),getSource(),,,,method,t(),()Laex;,EntityLiving
aem,a(gy arg0),func_70037_a(NBTTagCompound arg0),,,,,method,a(gy arg0),(Lgy;)V,void
aem,b(gy arg0),func_70014_b(NBTTagCompound arg0),,,,,method,b(gy arg0),(Lgy;)V,void
aem,a(or<?> arg0),func_184206_a(DataParameter<?> arg0),,,,,method,a(or<?> arg0),(Lor;)V,void
aem,A_(),func_184192_z(),getPushReaction(),,,,method,A_(),()Lbyt;,EnumPistonReaction
aeo,<init>,,,,,,constructor,"(arg0, arg1)",(Laes;Laxs;)V,public
aeo,P(),func_200600_R(),,,,,method,P(),()Laes;,EntityTypes<?>
aeo,Q(),func_145782_y(),getId(),,,,method,Q(),()I,int
aeo,f(int arg0),func_145769_d(int arg0),,,,,method,f(int arg0),(I)V,void
aeo,R(),func_184216_O(),getScoreboardTags(),,,,method,R(),()Ljava/util/Set;,Set<String>
aeo,a(String arg0),func_184211_a(String arg0),addScoreboardTag(String arg0),,,,method,a(String arg0),(Ljava/lang/String;)Z,boolean
aeo,b(String arg0),func_184197_b(String arg0),removeScoreboardTag(String arg0),,,,method,b(String arg0),(Ljava/lang/String;)Z,boolean
aeo,S(),func_174812_G(),killEntity(),,,,method,S(),()V,void
aeo,x_(),func_70088_a(),,,,,method,x_(),()V,void
aeo,T(),func_184212_Q(),getDataWatcher(),,,,method,T(),()Lou;,DataWatcher
aeo,V(),func_70106_y(),die(),,,,method,V(),()V,void
aeo,b(boolean arg0),func_184174_b(boolean arg0),,,,,method,b(boolean arg0),(Z)V,void
aeo,"a(float arg0, float arg1)","func_70105_a(float arg0, float arg1)","setSize(float arg0, float arg1)",,,,method,"a(float arg0, float arg1)",(FF)V,void
aeo,"b(float arg0, float arg1)","func_70101_b(float arg0, float arg1)","setYawPitch(float arg0, float arg1)",,,,method,"b(float arg0, float arg1)",(FF)V,void
aeo,"b(double arg0, double arg1, double arg2)","func_70107_b(double arg0, double arg1, double arg2)","setPosition(double arg0, double arg1, double arg2)",,,,method,"b(double arg0, double arg1, double arg2)",(DDD)V,void
aeo,R_(),func_70071_h_(),tick(),,,,method,R_(),()V,void
aeo,W(),func_70030_z(),,,,,method,W(),()V,void
aeo,E(),func_184173_H(),,,,,method,E(),()V,void
aeo,X(),func_82145_z(),,,,,method,X(),()I,int
aeo,Y(),func_70044_A(),burnFromLava(),,,,method,Y(),()V,void
aeo,g(int arg0),func_70015_d(int arg0),setOnFire(int arg0),,,,method,g(int arg0),(I)V,void
aeo,Z(),func_70066_B(),extinguish(),,,,method,Z(),()V,void
aeo,aa(),func_70076_C(),,,,,method,aa(),()V,void
aeo,"c(double arg0, double arg1, double arg2)","func_70038_c(double arg0, double arg1, double arg2)",,,,,method,"c(double arg0, double arg1, double arg2)",(DDD)Z,boolean
aeo,b(cdp arg0),func_174809_b(AxisAlignedBB arg0),,,,,method,b(cdp arg0),(Lcdp;)Z,boolean
aeo,"a(afb arg0, double arg1, double arg2, double arg3)","func_70091_d(MoverType arg0, double arg1, double arg2, double arg3)","move(EnumMoveType arg0, double arg1, double arg2, double arg3)",,,,method,"a(afb arg0, double arg1, double arg2, double arg3)",(Lafb;DDD)V,void
aeo,ab(),func_203009_ad(),,,,,method,ab(),()F,float
aeo,ac(),func_174829_m(),recalcPosition(),,,,method,ac(),()V,void
aeo,ad(),func_184184_Z(),,,,,method,ad(),()Lwh;,SoundEffect
aeo,ae(),func_184181_aa(),,,,,method,ae(),()Lwh;,SoundEffect
aeo,af(),func_204208_ah(),,,,,method,af(),()Lwh;,SoundEffect
aeo,ag(),func_145775_I(),checkBlockCollisions(),,,,method,ag(),()V,void
aeo,a(bkt arg0),func_191955_a(IBlockState arg0),,,,,method,a(bkt arg0),(Lbkt;)V,void
aeo,"a(ej arg0, bkt arg1)","func_180429_a(BlockPos arg0, IBlockState arg1)",,,,,method,"a(ej arg0, bkt arg1)",(Lej;Lbkt;)V,void
aeo,d(float arg0),func_203006_d(float arg0),,,,,method,d(float arg0),(F)V,void
aeo,e(float arg0),func_191954_d(float arg0),,,,,method,e(float arg0),(F)F,float
aeo,ah(),func_191957_ae(),,,,,method,ah(),()Z,boolean
aeo,"a(wh arg0, float arg1, float arg2)","func_184185_a(SoundEvent arg0, float arg1, float arg2)",,,,,method,"a(wh arg0, float arg1, float arg2)",(Lwh;FF)V,void
aeo,ai(),func_174814_R(),isSilent(),,,,method,ai(),()Z,boolean
aeo,c(boolean arg0),func_174810_b(boolean arg0),setSilent(boolean arg0),,,,method,c(boolean arg0),(Z)V,void
aeo,aj(),func_189652_ae(),isNoGravity(),,,,method,aj(),()Z,boolean
aeo,d(boolean arg0),func_189654_d(boolean arg0),setNoGravity(boolean arg0),,,,method,d(boolean arg0),(Z)V,void
aeo,ak(),func_70041_e_(),playStepSound(),,,,method,ak(),()Z,boolean
aeo,"a(double arg0, boolean arg1, bkt arg2, ej arg3)","func_184231_a(double arg0, boolean arg1, IBlockState arg2, BlockPos arg3)",,,,,method,"a(double arg0, boolean arg1, bkt arg2, ej arg3)",(DZLbkt;Lej;)V,void
aeo,al(),func_70046_E(),,,,,method,al(),()Lcdp;,AxisAlignedBB
aeo,h(int arg0),func_70081_e(int arg0),burn(int arg0),,,,method,h(int arg0),(I)V,void
aeo,am(),func_70045_F(),isFireProof(),,,,method,am(),()Z,boolean
aeo,"c(float arg0, float arg1)","func_180430_e(float arg0, float arg1)",,,,,method,"c(float arg0, float arg1)",(FF)V,void
aeo,an(),func_70090_H(),isInWater(),,,,method,an(),()Z,boolean
aeo,p(),func_209511_p(),,,,,method,p(),()Z,boolean
aeo,q(),func_209512_q(),,,,,method,q(),()Z,boolean
aeo,ao(),func_70026_G(),,,,,method,ao(),()Z,boolean
aeo,ap(),func_203008_ap(),,,,,method,ap(),()Z,boolean
aeo,aq(),func_203005_aq(),,,,,method,aq(),()Z,boolean
aeo,ar(),func_204231_K(),,,,,method,ar(),()Z,boolean
aeo,r(),func_205011_p(),,,,,method,r(),()V,void
aeo,as(),func_205343_av(),,,,,method,as(),()V,void
aeo,at(),func_70072_I(),,,,,method,at(),()Z,boolean
aeo,s(),func_205012_q(),,,,,method,s(),()V,void
aeo,au(),func_71061_d_(),,,,,method,au(),()V,void
aeo,av(),func_174830_Y(),,,,,method,av(),()V,void
aeo,aw(),func_174808_Z(),,,,,method,aw(),()V,void
aeo,a(wy<bym> arg0),func_208600_a(Tag<Fluid> arg0),,,,,method,a(wy<bym> arg0),(Lwy;)Z,boolean
aeo,ax(),func_180799_ab(),,,,,method,ax(),()Z,boolean
aeo,"a(float arg0, float arg1, float arg2, float arg3)","func_191958_b(float arg0, float arg1, float arg2, float arg3)",,,,,method,"a(float arg0, float arg1, float arg2, float arg3)",(FFFF)V,void
aeo,az(),func_70013_c(),,,,,method,az(),()F,float
aeo,a(axs arg0),func_70029_a(World arg0),spawnIn(World arg0),,,,method,a(axs arg0),(Laxs;)V,void
aeo,"a(double arg0, double arg1, double arg2, float arg3, float arg4)","func_70080_a(double arg0, double arg1, double arg2, float arg3, float arg4)","setLocation(double arg0, double arg1, double arg2, float arg3, float arg4)",,,,method,"a(double arg0, double arg1, double arg2, float arg3, float arg4)",(DDDFF)V,void
aeo,"a(ej arg0, float arg1, float arg2)","func_174828_a(BlockPos arg0, float arg1, float arg2)","setPositionRotation(BlockPosition arg0, float arg1, float arg2)",,,,method,"a(ej arg0, float arg1, float arg2)",(Lej;FF)V,void
aeo,"b(double arg0, double arg1, double arg2, float arg3, float arg4)","func_70012_b(double arg0, double arg1, double arg2, float arg3, float arg4)","setPositionRotation(double arg0, double arg1, double arg2, float arg3, float arg4)",,,,method,"b(double arg0, double arg1, double arg2, float arg3, float arg4)",(DDDFF)V,void
aeo,g(aeo arg0),func_70032_d(Entity arg0),,,,,method,g(aeo arg0),(Laeo;)F,float
aeo,"d(double arg0, double arg1, double arg2)","func_70092_e(double arg0, double arg1, double arg2)",,,,,method,"d(double arg0, double arg1, double arg2)",(DDD)D,double
aeo,c(ej arg0),func_174818_b(BlockPos arg0),,,,,method,c(ej arg0),(Lej;)D,double
aeo,d(ej arg0),func_174831_c(BlockPos arg0),,,,,method,d(ej arg0),(Lej;)D,double
aeo,"e(double arg0, double arg1, double arg2)","func_70011_f(double arg0, double arg1, double arg2)",,,,,method,"e(double arg0, double arg1, double arg2)",(DDD)D,double
aeo,h(aeo arg0),func_70068_e(Entity arg0),,,,,method,h(aeo arg0),(Laeo;)D,double
aeo,a(cdt arg0),func_195048_a(Vec3d arg0),,,,,method,a(cdt arg0),(Lcdt;)D,double
aeo,d(aoc arg0),func_70100_b_(EntityPlayer arg0),,,,,method,d(aoc arg0),(Laoc;)V,void
aeo,i(aeo arg0),func_70108_f(Entity arg0),collide(Entity arg0),,,,method,i(aeo arg0),(Laeo;)V,void
aeo,"f(double arg0, double arg1, double arg2)","func_70024_g(double arg0, double arg1, double arg2)",,,,,method,"f(double arg0, double arg1, double arg2)",(DDD)V,void
aeo,aA(),func_70018_K(),,,,,method,aA(),()V,void
aeo,"a(adx arg0, float arg1)","func_70097_a(DamageSource arg0, float arg1)","damageEntity(DamageSource arg0, float arg1)",,,,method,"a(adx arg0, float arg1)",(Ladx;F)Z,boolean
aeo,f(float arg0),func_70676_i(float arg0),,,,,method,f(float arg0),(F)Lcdt;,Vec3D
aeo,g(float arg0),func_195050_f(float arg0),,,,,method,g(float arg0),(F)F,float
aeo,h(float arg0),func_195046_g(float arg0),,,,,method,h(float arg0),(F)F,float
aeo,"d(float arg0, float arg1)","func_174806_f(float arg0, float arg1)",,,,,method,"d(float arg0, float arg1)",(FF)Lcdt;,Vec3D
aeo,i(float arg0),func_174824_e(float arg0),,,,,method,i(float arg0),(F)Lcdt;,Vec3D
aeo,aB(),func_70067_L(),isInteractable(),,,,method,aB(),()Z,boolean
aeo,aC(),func_70104_M(),isCollidable(),,,,method,aC(),()Z,boolean
aeo,"a(aeo arg0, int arg1, adx arg2)","func_191956_a(Entity arg0, int arg1, DamageSource arg2)",,,,,method,"a(aeo arg0, int arg1, adx arg2)",(Laeo;ILadx;)V,void
aeo,c(gy arg0),func_184198_c(NBTTagCompound arg0),,,,,method,c(gy arg0),(Lgy;)Z,boolean
aeo,d(gy arg0),func_70039_c(NBTTagCompound arg0),,,,,method,d(gy arg0),(Lgy;)Z,boolean
aeo,e(gy arg0),func_189511_e(NBTTagCompound arg0),save(NBTTagCompound arg0),,,,method,e(gy arg0),(Lgy;)Lgy;,NBTTagCompound
aeo,f(gy arg0),func_70020_e(NBTTagCompound arg0),,,,,method,f(gy arg0),(Lgy;)V,void
aeo,aD(),func_142008_O(),,,,,method,aD(),()Z,boolean
aeo,aE(),func_70022_Q(),getSaveID(),,,,method,aE(),()Ljava/lang/String;,String
aeo,a(gy arg0),func_70037_a(NBTTagCompound arg0),,,,,method,a(gy arg0),(Lgy;)V,void
aeo,b(gy arg0),func_70014_b(NBTTagCompound arg0),,,,,method,b(gy arg0),(Lgy;)V,void
aeo,a(double... arg0),func_70087_a(double... arg0),,,,,method,a(double... arg0),([D)Lhe;,NBTTagList
aeo,a(float... arg0),func_70049_a(float... arg0),,,,,method,a(float... arg0),([F)Lhe;,NBTTagList
aeo,a(axr arg0),func_199703_a(IItemProvider arg0),,,,,method,a(axr arg0),(Laxr;)Lami;,EntityItem
aeo,"a(axr arg0, int arg1)","func_199702_a(IItemProvider arg0, int arg1)",,,,,method,"a(axr arg0, int arg1)",(Laxr;I)Lami;,EntityItem
aeo,a_(ata arg0),func_199701_a_(ItemStack arg0),,,,,method,a_(ata arg0),(Lata;)Lami;,EntityItem
aeo,"a(ata arg0, float arg1)","func_70099_a(ItemStack arg0, float arg1)",,,,,method,"a(ata arg0, float arg1)",(Lata;F)Lami;,EntityItem
aeo,aF(),func_70089_S(),isAlive(),,,,method,aF(),()Z,boolean
aeo,aG(),func_70094_T(),inBlock(),,,,method,aG(),()Z,boolean
aeo,"b(aoc arg0, adh arg1)","func_184230_a(EntityPlayer arg0, EnumHand arg1)",,,,,method,"b(aoc arg0, adh arg1)",(Laoc;Ladh;)Z,boolean
aeo,j(aeo arg0),func_70114_g(Entity arg0),,,,,method,j(aeo arg0),(Laeo;)Lcdp;,AxisAlignedBB
aeo,aH(),func_70098_U(),,,,,method,aH(),()V,void
aeo,k(aeo arg0),func_184232_k(Entity arg0),,,,,method,k(aeo arg0),(Laeo;)V,void
aeo,aI(),func_70033_W(),,,,,method,aI(),()D,double
aeo,aJ(),func_70042_X(),,,,,method,aJ(),()D,double
aeo,m(aeo arg0),func_184220_m(Entity arg0),startRiding(Entity arg0),,,,method,m(aeo arg0),(Laeo;)Z,boolean
aeo,"a(aeo arg0, boolean arg1)","func_184205_a(Entity arg0, boolean arg1)",,,,,method,"a(aeo arg0, boolean arg1)",(Laeo;Z)Z,boolean
aeo,n(aeo arg0),func_184228_n(Entity arg0),,,,,method,n(aeo arg0),(Laeo;)Z,boolean
aeo,aL(),func_184226_ay(),ejectPassengers(),,,,method,aL(),()V,void
aeo,S_(),func_184210_p(),stopRiding(),,,,method,S_(),()V,void
aeo,o(aeo arg0),func_184200_o(Entity arg0),,,,,method,o(aeo arg0),(Laeo;)V,void
aeo,p(aeo arg0),func_184225_p(Entity arg0),,,,,method,p(aeo arg0),(Laeo;)V,void
aeo,q(aeo arg0),func_184219_q(Entity arg0),,,,,method,q(aeo arg0),(Laeo;)Z,boolean
aeo,aM(),func_70111_Y(),,,,,method,aM(),()F,float
aeo,aN(),func_70040_Z(),,,,,method,aN(),()Lcdt;,Vec3D
aeo,aO(),func_189653_aC(),,,,,method,aO(),()Lcds;,Vec2F
aeo,e(ej arg0),func_181015_d(BlockPos arg0),,,,,method,e(ej arg0),(Lej;)V,void
aeo,aQ(),func_82147_ab(),,,,,method,aQ(),()I,int
aeo,aS(),func_184214_aD(),,,,,method,aS(),()Ljava/lang/Iterable;,Iterable<ItemStack>
aeo,aT(),func_184193_aE(),getArmorItems(),,,,method,aT(),()Ljava/lang/Iterable;,Iterable<ItemStack>
aeo,aU(),func_184209_aF(),,,,,method,aU(),()Ljava/lang/Iterable;,Iterable<ItemStack>
aeo,"a(aet arg0, ata arg1)","func_184201_a(EntityEquipmentSlot arg0, ItemStack arg1)","setEquipment(EnumItemSlot arg0, ItemStack arg1)",,,,method,"a(aet arg0, ata arg1)",(Laet;Lata;)V,void
aeo,aV(),func_70027_ad(),isBurning(),,,,method,aV(),()Z,boolean
aeo,aW(),func_184218_aH(),isPassenger(),,,,method,aW(),()Z,boolean
aeo,aX(),func_184207_aI(),isVehicle(),,,,method,aX(),()Z,boolean
aeo,aY(),func_205710_ba(),,,,,method,aY(),()Z,boolean
aeo,aZ(),func_70093_af(),isSneaking(),,,,method,aZ(),()Z,boolean
aeo,e(boolean arg0),func_70095_a(boolean arg0),setSneaking(boolean arg0),,,,method,e(boolean arg0),(Z)V,void
aeo,ba(),func_70051_ag(),isSprinting(),,,,method,ba(),()Z,boolean
aeo,f(boolean arg0),func_70031_b(boolean arg0),setSprinting(boolean arg0),,,,method,f(boolean arg0),(Z)V,void
aeo,bb(),func_203007_ba(),isSwimming(),,,,method,bb(),()Z,boolean
aeo,g(boolean arg0),func_204711_a(boolean arg0),setSwimming(boolean arg0),,,,method,g(boolean arg0),(Z)V,void
aeo,bc(),func_184202_aL(),,,,,method,bc(),()Z,boolean
aeo,h(boolean arg0),func_184195_f(boolean arg0),,,,,method,h(boolean arg0),(Z)V,void
aeo,bd(),func_82150_aj(),isInvisible(),,,,method,bd(),()Z,boolean
aeo,be(),func_96124_cp(),,,,,method,be(),()Lcet;,ScoreboardTeamBase
aeo,r(aeo arg0),func_184191_r(Entity arg0),,,,,method,r(aeo arg0),(Laeo;)Z,boolean
aeo,a(cet arg0),func_184194_a(Team arg0),,,,,method,a(cet arg0),(Lcet;)Z,boolean
aeo,i(boolean arg0),func_82142_c(boolean arg0),setInvisible(boolean arg0),,,,method,i(boolean arg0),(Z)V,void
aeo,i(int arg0),func_70083_f(int arg0),getFlag(int arg0),,,,method,i(int arg0),(I)Z,boolean
aeo,"b(int arg0, boolean arg1)","func_70052_a(int arg0, boolean arg1)","setFlag(int arg0, boolean arg1)",,,,method,"b(int arg0, boolean arg1)",(IZ)V,void
aeo,bf(),func_205010_bg(),,,,,method,bf(),()I,int
aeo,bg(),func_70086_ai(),getAirTicks(),,,,method,bg(),()I,int
aeo,j(int arg0),func_70050_g(int arg0),setAirTicks(int arg0),,,,method,j(int arg0),(I)V,void
aeo,a(amf arg0),func_70077_a(EntityLightningBolt arg0),onLightningStrike(EntityLightning arg0),,,,method,a(amf arg0),(Lamf;)V,void
aeo,j(boolean arg0),func_203002_i(boolean arg0),,,,,method,j(boolean arg0),(Z)V,void
aeo,k(boolean arg0),func_203004_j(boolean arg0),,,,,method,k(boolean arg0),(Z)V,void
aeo,b(aex arg0),func_70074_a(EntityLivingBase arg0),,,,,method,b(aex arg0),(Laex;)V,void
aeo,"i(double arg0, double arg1, double arg2)","func_145771_j(double arg0, double arg1, double arg2)",,,,,method,"i(double arg0, double arg1, double arg2)",(DDD)Z,boolean
aeo,bh(),func_70110_aj(),,,,,method,bh(),()V,void
aeo,c(ij arg0),func_207712_c(ITextComponent arg0),,,,,method,c(ij arg0),(Lij;)V,void
aeo,N_(),func_200200_C_(),getDisplayName(),,,,method,N_(),()Lij;,IChatBaseComponent
aeo,bi(),func_70021_al(),,,,,method,bi(),()[Laeo;,Entity[]
aeo,s(aeo arg0),func_70028_i(Entity arg0),,,,,method,s(aeo arg0),(Laeo;)Z,boolean
aeo,bj(),func_70079_am(),getHeadRotation(),,,,method,bj(),()F,float
