owner_obf,混淆的,Searge,Spigot,Mojang,Yarn,Intermediary,kind,signature,descriptor,return_type
aad,a(tl arg0),func_111262_a(AttributeModifier arg0),,,,,method,a(tl arg0),(Ltl;)Ldu;,NBTTagCompound
aad,"a(tn arg0, ea arg1)","func_151475_a(AbstractAttributeMap arg0, NBTTagList arg1)",,,,,method,"a(tn arg0, ea arg1)",(Ltn;Lea;)V,void
aad,"a(tk arg0, du arg1)","func_111258_a(IAttributeInstance arg0, NBTTagCompound arg1)",,,,,method,"a(tk arg0, du arg1)",(Ltk;Ldu;)V,void
aad,a(du arg0),func_111259_a(NBTTagCompound arg0),,,,,method,a(du arg0),(Ldu;)Ltl;,AttributeModifier
aae$a,<init>,,,,,,constructor,(arg0),(Laae;)V,public
aae$a,a(),func_75250_a(),,,,,method,a(),()Z,boolean
aae$a,c(),func_75249_e(),,,,,method,c(),()V,void
aae$a,d(),func_75251_c(),,,,,method,d(),()V,void
aae$a,e(),func_75246_d(),,,,,method,e(),()V,void
aae$b,<init>,,,,,,constructor,"(arg0, arg1)",(Laae;Lsw;)V,public
aae$b,a(),func_75664_a(),,,,,method,a(),()V,void
aae$c$1,<init>,,,,,,constructor,(),()V,
aae$c$1,a(sw arg0),apply(EntityLivingBase arg0),,,,,method,a(sw arg0),(Lsw;)Z,boolean
aae$c,<init>,,,,,,constructor,(arg0),(Laae;)V,public
aae$c,a(),func_75250_a(),,,,,method,a(),()Z,boolean
aae$c,a(double arg0),func_188511_a(double arg0),,,,,method,a(double arg0),(D)Lbdt;,AxisAlignedBB
aae$d,<init>,,,,,,constructor,"(arg0, arg1)",(Laae;Laae;)V,public
aae$d,a(),func_75250_a(),,,,,method,a(),()Z,boolean
aae$d,a(double arg0),func_188511_a(double arg0),,,,,method,a(double arg0),(D)Lbdt;,AxisAlignedBB
aae$e,<init>,,,,,,constructor,(arg0),(Laae;)V,private
aae$e,a(),func_75250_a(),,,,,method,a(),()Z,boolean
aae$e,b(),func_75253_b(),,,,,method,b(),()Z,boolean
aae$e,c(),func_75249_e(),,,,,method,c(),()V,void
aae$e,d(),func_75251_c(),,,,,method,d(),()V,void
aae$e,e(),func_75246_d(),,,,,method,e(),()V,void
aae,<init>,,,,,,constructor,(arg0),(Lajs;)V,public
aae,"a(rh arg0, sz arg1)","func_180482_a(DifficultyInstance arg0, IEntityLivingData arg1)","prepare(DifficultyDamageScaler arg0, GroupDataEntity arg1)",,,,method,"a(rh arg0, sz arg1)",(Lrh;Lsz;)Lsz;,GroupDataEntity
aae,r(),func_184651_r(),,,,,method,r(),()V,void
aae,af(),func_70041_e_(),playStepSound(),,,,method,af(),()Z,boolean
aae,bC(),func_184176_by(),,,,,method,bC(),()Lno;,SoundCategory
aae,G(),func_184639_G(),,,,,method,G(),()Lnm;,SoundEffect
aae,D(),func_70642_aH(),,,,,method,D(),()V,void
aae,bX(),func_184615_bR(),,,,,method,bX(),()Lnm;,SoundEffect
aae,bW(),func_184601_bQ(),,,,,method,bW(),()Lnm;,SoundEffect
aae,i(),func_70088_a(),,,,,method,i(),()V,void
aae,bE(),func_110147_ax(),initAttributes(),,,,method,bE(),()V,void
aae,s(),func_184650_s(),,,,,method,s(),()Lts;,EntityAIBodyControl
aae,a(ph arg0),func_189757_b(DataFixer arg0),,,,,method,a(ph arg0),(Lph;)V,void
aae,a(du arg0),func_70037_a(NBTTagCompound arg0),,,,,method,a(du arg0),(Ldu;)V,void
aae,b(du arg0),func_70014_b(NBTTagCompound arg0),,,,,method,b(du arg0),(Ldu;)V,void
aae,A_(),func_70071_h_(),,,,,method,A_(),()V,void
aae,"a(tc arg0, double arg1, double arg2, double arg3)","func_70091_d(MoverType arg0, double arg1, double arg2, double arg3)","move(EnumMoveType arg0, double arg1, double arg2, double arg3)",,,,method,"a(tc arg0, double arg1, double arg2, double arg3)",(Ltc;DDD)V,void
aae,"b(double arg0, double arg1, double arg2)","func_70107_b(double arg0, double arg1, double arg2)","setPosition(double arg0, double arg1, double arg2)",,,,method,"b(double arg0, double arg1, double arg2)",(DDD)V,void
aae,o(),func_184689_o(),,,,,method,o(),()Z,boolean
aae,n(),func_70636_d(),,,,,method,n(),()V,void
aae,a(kk<?> arg0),func_184206_a(DataParameter<?> arg0),,,,,method,a(kk<?> arg0),(Lkk;)V,void
aae,"a(ry arg0, float arg1)","func_70097_a(DamageSource arg0, float arg1)","damageEntity(DamageSource arg0, float arg1)",,,,method,"a(ry arg0, float arg1)",(Lry;F)Z,boolean
aae,do(),func_184686_df(),,,,,method,do(),()Z,boolean
aae,ag(),func_70046_E(),,,,,method,ag(),()Lbdt;,AxisAlignedBB
aae,dh(),func_184696_cZ(),,,,,method,dh(),()Lcv;,EnumDirection
aae,di(),func_184699_da(),,,,,method,di(),()Lco;,BlockPosition
aae,g(co arg0),func_184694_g(BlockPos arg0),,,,,method,g(co arg0),(Lco;)V,void
aae,dj(),func_184684_db(),,,,,method,dj(),()I,int
aae,a(int arg0),func_184691_a(int arg0),,,,,method,a(int arg0),(I)V,void
aae,bq(),func_70047_e(),getHeadHeight(),,,,method,bq(),()F,float
aae,N(),func_70646_bf(),,,,,method,N(),()I,int
aae,cL(),func_184649_cE(),,,,,method,cL(),()I,int
aae,i(sn arg0),func_70108_f(Entity arg0),collide(Entity arg0),,,,method,i(sn arg0),(Lsn;)V,void
aae,aA(),func_70111_Y(),,,,,method,aA(),()F,float
aae,J(),func_184647_J(),,,,,method,J(),()Lkq;,MinecraftKey
aae,"a(double arg0, double arg1, double arg2, float arg3, float arg4, int arg5, boolean arg6)","func_180426_a(double arg0, double arg1, double arg2, float arg3, float arg4, int arg5, boolean arg6)",,,,,method,"a(double arg0, double arg1, double arg2, float arg3, float arg4, int arg5, boolean arg6)",(DDDFFIZ)V,void
aae,a(float arg0),func_184688_a(float arg0),,,,,method,a(float arg0),(F)F,float
aae,dk(),func_184693_dc(),,,,,method,dk(),()I,int
aae,dl(),func_184692_dd(),,,,,method,dl(),()Lco;,BlockPosition
aae,dm(),func_184697_de(),,,,,method,dm(),()Z,boolean
aae,dn(),func_190769_dn(),,,,,method,dn(),()Laem;,EnumColor
aaf$a,<init>,,,,,,constructor,(arg0),(Laaf;)V,public
aaf$a,a(),func_75250_a(),,,,,method,a(),()Z,boolean
aaf$a,b(),func_75253_b(),,,,,method,b(),()Z,boolean
aaf$a,c(),func_75249_e(),,,,,method,c(),()V,void
aaf$b,<init>,,,,,,constructor,(arg0),(Laaf;)V,public
aaf$b,f(),func_179462_f(),,,,,method,f(),()V,void
aaf$b,a(),func_75250_a(),,,,,method,a(),()Z,boolean
aaf$b,e(),func_75246_d(),,,,,method,e(),()V,void
aaf,<init>,,,,,,constructor,(arg0),(Lajs;)V,public
aaf,a(ph arg0),func_189767_b(DataFixer arg0),,,,,method,a(ph arg0),(Lph;)V,void
aaf,r(),func_184651_r(),,,,,method,r(),()V,void
aaf,ax(),func_70033_W(),,,,,method,ax(),()D,double
aaf,bq(),func_70047_e(),getHeadHeight(),,,,method,bq(),()F,float
aaf,bE(),func_110147_ax(),initAttributes(),,,,method,bE(),()V,void
aaf,af(),func_70041_e_(),playStepSound(),,,,method,af(),()Z,boolean
aaf,G(),func_184639_G(),,,,,method,G(),()Lnm;,SoundEffect
aaf,bW(),func_184601_bQ(),,,,,method,bW(),()Lnm;,SoundEffect
aaf,bX(),func_184615_bR(),,,,,method,bX(),()Lnm;,SoundEffect
aaf,"a(co arg0, alu arg1)","func_180429_a(BlockPos arg0, Block arg1)",,,,,method,"a(co arg0, alu arg1)",(Lco;Lalu;)V,void
aaf,"a(ry arg0, float arg1)","func_70097_a(DamageSource arg0, float arg1)","damageEntity(DamageSource arg0, float arg1)",,,,method,"a(ry arg0, float arg1)",(Lry;F)Z,boolean
aaf,J(),func_184647_J(),,,,,method,J(),()Lkq;,MinecraftKey
aaf,A_(),func_70071_h_(),,,,,method,A_(),()V,void
aaf,i(float arg0),func_181013_g(float arg0),,,,,method,i(float arg0),(F)V,void
aaf,a(co arg0),func_180484_a(BlockPos arg0),,,,,method,a(co arg0),(Lco;)F,float
aaf,r_(),func_70814_o(),,,,,method,r_(),()Z,boolean
aaf,cM(),func_70601_bi(),,,,,method,cM(),()Z,boolean
aaf,cf(),func_70668_bt(),getMonsterType(),,,,method,cf(),()Ltb;,EnumMonsterType
aag,<init>,,,,,,constructor,(arg0),(Lajs;)V,public
aag,a(ph arg0),func_189772_b(DataFixer arg0),,,,,method,a(ph arg0),(Lph;)V,void
aag,J(),func_184647_J(),,,,,method,J(),()Lkq;,MinecraftKey
aag,G(),func_184639_G(),,,,,method,G(),()Lnm;,SoundEffect
aag,bW(),func_184601_bQ(),,,,,method,bW(),()Lnm;,SoundEffect
aag,bX(),func_184615_bR(),,,,,method,bX(),()Lnm;,SoundEffect
aag,o(),func_190727_o(),,,,,method,o(),()Lnm;,SoundEffect
aag,a(ry arg0),func_70645_a(DamageSource arg0),die(DamageSource arg0),,,,method,a(ry arg0),(Lry;)V,void
aag,a(float arg0),func_190726_a(float arg0),,,,,method,a(float arg0),(F)Labb;,EntityArrow
aah$a,<init>,,,,,,constructor,(arg0),(Laah;)V,public
aah$a,a(),func_75250_a(),,,,,method,a(),()Z,boolean
aah$a,c(),func_75249_e(),,,,,method,c(),()V,void
aah$a,b(),func_75253_b(),,,,,method,b(),()Z,boolean
aah$a,e(),func_75246_d(),,,,,method,e(),()V,void
aah$b,<init>,,,,,,constructor,(arg0),(Laah;)V,public
aah$b,a(),func_75250_a(),,,,,method,a(),()Z,boolean
aah$b,e(),func_75246_d(),,,,,method,e(),()V,void
aah$c,<init>,,,,,,constructor,(arg0),(Laah;)V,public
aah$c,a(),func_75250_a(),,,,,method,a(),()Z,boolean
aah$c,e(),func_75246_d(),,,,,method,e(),()V,void
aah$d,<init>,,,,,,constructor,(arg0),(Laah;)V,public
aah$d,"a(float arg0, boolean arg1)","func_179920_a(float arg0, boolean arg1)",,,,,method,"a(float arg0, boolean arg1)",(FZ)V,void
aah$d,a(double arg0),func_179921_a(double arg0),,,,,method,a(double arg0),(D)V,void
aah$d,c(),func_75641_c(),,,,,method,c(),()V,void
aah$e,<init>,,,,,,constructor,(arg0),(Laah;)V,public
aah$e,a(),func_75250_a(),,,,,method,a(),()Z,boolean
aah$e,e(),func_75246_d(),,,,,method,e(),()V,void
aah,<init>,,,,,,constructor,(arg0),(Lajs;)V,public
aah,r(),func_184651_r(),,,,,method,r(),()V,void
aah,i(),func_70088_a(),,,,,method,i(),()V,void
aah,"a(int arg0, boolean arg1)","func_70799_a(int arg0, boolean arg1)","setSize(int arg0, boolean arg1)",,,,method,"a(int arg0, boolean arg1)",(IZ)V,void
aah,dh(),func_70809_q(),getSize(),,,,method,dh(),()I,int
aah,c(ph arg0),func_189758_c(DataFixer arg0),,,,,method,c(ph arg0),(Lph;)V,void
aah,b(du arg0),func_70014_b(NBTTagCompound arg0),,,,,method,b(du arg0),(Ldu;)V,void
aah,a(du arg0),func_70037_a(NBTTagCompound arg0),,,,,method,a(du arg0),(Ldu;)V,void
aah,di(),func_189101_db(),,,,,method,di(),()Z,boolean
aah,o(),func_180487_n(),,,,,method,o(),()Lde;,EnumParticle
aah,A_(),func_70071_h_(),,,,,method,A_(),()V,void
aah,dc(),func_70808_l(),,,,,method,dc(),()V,void
aah,db(),func_70806_k(),,,,,method,db(),()I,int
aah,da(),func_70802_j(),,,,,method,da(),()Laah;,EntitySlime
aah,a(kk<?> arg0),func_184206_a(DataParameter<?> arg0),,,,,method,a(kk<?> arg0),(Lkk;)V,void
aah,T(),func_70106_y(),die(),,,,method,T(),()V,void
aah,i(sn arg0),func_70108_f(Entity arg0),collide(Entity arg0),,,,method,i(sn arg0),(Lsn;)V,void
aah,d(aay arg0),func_70100_b_(EntityPlayer arg0),,,,,method,d(aay arg0),(Laay;)V,void
aah,e(sw arg0),func_175451_e(EntityLivingBase arg0),,,,,method,e(sw arg0),(Lsw;)V,void
aah,bq(),func_70047_e(),getHeadHeight(),,,,method,bq(),()F,float
aah,dd(),func_70800_m(),,,,,method,dd(),()Z,boolean
aah,de(),func_70805_n(),,,,,method,de(),()I,int
aah,bW(),func_184601_bQ(),,,,,method,bW(),()Lnm;,SoundEffect
aah,bX(),func_184615_bR(),,,,,method,bX(),()Lnm;,SoundEffect
aah,df(),func_184709_cY(),,,,,method,df(),()Lnm;,SoundEffect
aah,I(),func_146068_u(),getLoot(),,,,method,I(),()Lafh;,Item
aah,J(),func_184647_J(),,,,,method,J(),()Lkq;,MinecraftKey
aah,cM(),func_70601_bi(),,,,,method,cM(),()Z,boolean
aah,ci(),func_70599_aP(),,,,,method,ci(),()F,float
aah,N(),func_70646_bf(),,,,,method,N(),()I,int
aah,dj(),func_70807_r(),,,,,method,dj(),()Z,boolean
aah,cm(),func_70664_aZ(),,,,,method,cm(),()V,void
aah,"a(rh arg0, sz arg1)","func_180482_a(DifficultyInstance arg0, IEntityLivingData arg1)","prepare(DifficultyDamageScaler arg0, GroupDataEntity arg1)",,,,method,"a(rh arg0, sz arg1)",(Lrh;Lsz;)Lsz;,GroupDataEntity
aah,dg(),func_184710_cZ(),,,,,method,dg(),()Lnm;,SoundEffect
aai$a,<init>,,,,,,constructor,(arg0),(Laai;)V,public
aai$a,b(),func_75253_b(),,,,,method,b(),()Z,boolean
aai$a,a(sw arg0),func_179512_a(EntityLivingBase arg0),,,,,method,a(sw arg0),(Lsw;)D,double
aai$b,<init>,,,,,,constructor,(),()V,public
aai$b,a(Random arg0),func_111104_a(Random arg0),,,,,method,a(Random arg0),(Ljava/util/Random;)V,void
aai$c,<init>,,,,,,constructor,"(arg0, arg1)",(Laai;Ljava/lang/Class;)V,public
aai$c,a(),func_75250_a(),,,,,method,a(),()Z,boolean
aai,<init>,,,,,,constructor,(arg0),(Lajs;)V,public
aai,c(ph arg0),func_189774_d(DataFixer arg0),,,,,method,c(ph arg0),(Lph;)V,void
aai,r(),func_184651_r(),,,,,method,r(),()V,void
aai,ay(),func_70042_X(),,,,,method,ay(),()D,double
aai,b(ajs arg0),func_175447_b(World arg0),,,,,method,b(ajs arg0),(Lajs;)Lwf;,NavigationAbstract
aai,i(),func_70088_a(),,,,,method,i(),()V,void
aai,A_(),func_70071_h_(),,,,,method,A_(),()V,void
aai,bE(),func_110147_ax(),initAttributes(),,,,method,bE(),()V,void
aai,G(),func_184639_G(),,,,,method,G(),()Lnm;,SoundEffect
aai,bW(),func_184601_bQ(),,,,,method,bW(),()Lnm;,SoundEffect
aai,bX(),func_184615_bR(),,,,,method,bX(),()Lnm;,SoundEffect
aai,"a(co arg0, alu arg1)","func_180429_a(BlockPos arg0, Block arg1)",,,,,method,"a(co arg0, alu arg1)",(Lco;Lalu;)V,void
aai,J(),func_184647_J(),,,,,method,J(),()Lkq;,MinecraftKey
aai,m_(),func_70617_f_(),,,,,method,m_(),()Z,boolean
aai,aS(),func_70110_aj(),,,,,method,aS(),()V,void
aai,cf(),func_70668_bt(),getMonsterType(),,,,method,cf(),()Ltb;,EnumMonsterType
aai,d(sh arg0),func_70687_e(PotionEffect arg0),,,,,method,d(sh arg0),(Lsh;)Z,boolean
aai,o(),func_70841_p(),,,,,method,o(),()Z,boolean
aai,a(boolean arg0),func_70839_e(boolean arg0),,,,,method,a(boolean arg0),(Z)V,void
aai,"a(rh arg0, sz arg1)","func_180482_a(DifficultyInstance arg0, IEntityLivingData arg1)","prepare(DifficultyDamageScaler arg0, GroupDataEntity arg1)",,,,method,"a(rh arg0, sz arg1)",(Lrh;Lsz;)Lsz;,GroupDataEntity
aai,bq(),func_70047_e(),getHeadHeight(),,,,method,bq(),()F,float
aaj,<init>,,,,,,constructor,(arg0),(Lajs;)V,public
aaj,a(ph arg0),func_190728_b(DataFixer arg0),,,,,method,a(ph arg0),(Lph;)V,void
aaj,cM(),func_70601_bi(),,,,,method,cM(),()Z,boolean
aaj,J(),func_184647_J(),,,,,method,J(),()Lkq;,MinecraftKey
aaj,G(),func_184639_G(),,,,,method,G(),()Lnm;,SoundEffect
aaj,bW(),func_184601_bQ(),,,,,method,bW(),()Lnm;,SoundEffect
aaj,bX(),func_184615_bR(),,,,,method,bX(),()Lnm;,SoundEffect
aaj,o(),func_190727_o(),,,,,method,o(),()Lnm;,SoundEffect
aaj,a(float arg0),func_190726_a(float arg0),,,,,method,a(float arg0),(F)Labb;,EntityArrow
aak$a,<init>,,,,,,constructor,(arg0),(Laak;)V,public
aak$a,a(),func_75250_a(),,,,,method,a(),()Z,boolean
aak$a,b(),func_75253_b(),,,,,method,b(),()Z,boolean
aak$a,c(),func_75249_e(),,,,,method,c(),()V,void
aak$a,d(),func_75251_c(),,,,,method,d(),()V,void
aak$a,e(),func_75246_d(),,,,,method,e(),()V,void
aak$b,<init>,,,,,,constructor,"(arg0, arg1)",(Laak;Lte;)V,public
aak$b,a(),func_75250_a(),,,,,method,a(),()Z,boolean
aak$b,c(),func_75249_e(),,,,,method,c(),()V,void
aak$c,<init>,,,,,,constructor,"(arg0, arg1)",(Laak;Laak;)V,public
aak$c,c(),func_75641_c(),,,,,method,c(),()V,void
aak$d,<init>,,,,,,constructor,(arg0),(Laak;)V,public
aak$d,a(),func_75250_a(),,,,,method,a(),()Z,boolean
aak$d,b(),func_75253_b(),,,,,method,b(),()Z,boolean
aak$d,e(),func_75246_d(),,,,,method,e(),()V,void
aak,<init>,,,,,,constructor,(arg0),(Lajs;)V,public
aak,"a(tc arg0, double arg1, double arg2, double arg3)","func_70091_d(MoverType arg0, double arg1, double arg2, double arg3)","move(EnumMoveType arg0, double arg1, double arg2, double arg3)",,,,method,"a(tc arg0, double arg1, double arg2, double arg3)",(Ltc;DDD)V,void
aak,A_(),func_70071_h_(),,,,,method,A_(),()V,void
aak,r(),func_184651_r(),,,,,method,r(),()V,void
aak,bE(),func_110147_ax(),initAttributes(),,,,method,bE(),()V,void
aak,i(),func_70088_a(),,,,,method,i(),()V,void
aak,a(ph arg0),func_190663_b(DataFixer arg0),,,,,method,a(ph arg0),(Lph;)V,void
aak,a(du arg0),func_70037_a(NBTTagCompound arg0),,,,,method,a(du arg0),(Ldu;)V,void
aak,b(du arg0),func_70014_b(NBTTagCompound arg0),,,,,method,b(du arg0),(Ldu;)V,void
aak,o(),func_190645_o(),,,,,method,o(),()Lsx;,EntityInsentient
aak,di(),func_190646_di(),,,,,method,di(),()Lco;,BlockPosition
aak,g(co arg0),func_190651_g(BlockPos arg0),,,,,method,g(co arg0),(Lco;)V,void
aak,b(int arg0),func_190656_b(int arg0),,,,,method,b(int arg0),(I)Z,boolean
aak,"a(int arg0, boolean arg1)","func_190660_a(int arg0, boolean arg1)",,,,,method,"a(int arg0, boolean arg1)",(IZ)V,void
aak,dj(),func_190647_dj(),,,,,method,dj(),()Z,boolean
aak,a(boolean arg0),func_190648_a(boolean arg0),,,,,method,a(boolean arg0),(Z)V,void
aak,a(sx arg0),func_190658_a(EntityLiving arg0),,,,,method,a(sx arg0),(Lsx;)V,void
aak,a(int arg0),func_190653_a(int arg0),,,,,method,a(int arg0),(I)V,void
aak,G(),func_184639_G(),,,,,method,G(),()Lnm;,SoundEffect
aak,bX(),func_184615_bR(),,,,,method,bX(),()Lnm;,SoundEffect
aak,bW(),func_184601_bQ(),,,,,method,bW(),()Lnm;,SoundEffect
aak,J(),func_184647_J(),,,,,method,J(),()Lkq;,MinecraftKey
aak,e(float arg0),func_70013_c(float arg0),,,,,method,e(float arg0),(F)F,float
aak,"a(rh arg0, sz arg1)","func_180482_a(DifficultyInstance arg0, IEntityLivingData arg1)","prepare(DifficultyDamageScaler arg0, GroupDataEntity arg1)",,,,method,"a(rh arg0, sz arg1)",(Lrh;Lsz;)Lsz;,GroupDataEntity
aak,a(rh arg0),func_180481_a(DifficultyInstance arg0),,,,,method,a(rh arg0),(Lrh;)V,void
aak,d(float arg0),func_70070_b(float arg0),,,,,method,d(float arg0),(F)I,int
aal$1,<init>,,,,,,constructor,(),()V,
aal$1,a(sn arg0),apply(Entity arg0),,,,,method,a(sn arg0),(Lsn;)Z,boolean
aal$a,<init>,,,,,,constructor,(arg0),(Laal;)V,public
aal$a,a(),func_75250_a(),,,,,method,a(),()Z,boolean
aal,<init>,,,,,,constructor,(arg0),(Lajs;)V,public
aal,a(ph arg0),func_190641_b(DataFixer arg0),,,,,method,a(ph arg0),(Lph;)V,void
aal,r(),func_184651_r(),,,,,method,r(),()V,void
aal,bE(),func_110147_ax(),initAttributes(),,,,method,bE(),()V,void
aal,i(),func_70088_a(),,,,,method,i(),()V,void
aal,cf(),func_70668_bt(),getMonsterType(),,,,method,cf(),()Ltb;,EnumMonsterType
aal,J(),func_184647_J(),,,,,method,J(),()Lkq;,MinecraftKey
aal,"a(int arg0, boolean arg1)","func_190638_a(int arg0, boolean arg1)",,,,,method,"a(int arg0, boolean arg1)",(IZ)V,void
aal,a(boolean arg0),func_190636_a(boolean arg0),,,,,method,a(boolean arg0),(Z)V,void
aal,b(du arg0),func_70014_b(NBTTagCompound arg0),,,,,method,b(du arg0),(Ldu;)V,void
aal,a(du arg0),func_70037_a(NBTTagCompound arg0),,,,,method,a(du arg0),(Ldu;)V,void
