owner_obf,混淆的,Searge,Spigot,Mojang,Yarn,Intermediary,kind,type
l$b,a,f_124355_,,min,min,field_25939,field,public final int
l$b,b,f_124356_,,max,max,field_25940,field,public final int
avo,a,f_263124_,,DIRECT_CODEC,CODEC,field_41698,field,public static final com.mojang.serialization.Codec<SoundEvent>
avo,b,f_263130_,,CODEC,ENTRY_CODEC,field_41699,field,public static final com.mojang.serialization.Codec<Holder<SoundEvent>>
avo,c,f_314575_,,DIRECT_STREAM_CODEC,PACKET_CODEC,field_48278,field,"public static final StreamCodec<io.netty.buffer.ByteBuf, SoundEvent>"
avo,d,f_314687_,,STREAM_CODEC,ENTRY_PACKET_CODEC,field_48279,field,"public static final StreamCodec<RegistryFriendlyByteBuf, Holder<SoundEvent>>"
avo,e,f_262723_,,DEFAULT_RANGE,DEFAULT_DISTANCE_TO_TRAVEL,field_41661,field,private static final float
avo,f,f_11656_,,location,id,field_14533,field,private final ResourceLocation
avo,g,f_215659_,,range,distanceToTravel,field_38690,field,private final float
avo,h,f_215660_,,newSystem,staticDistance,field_38691,field,private final boolean
avp,a,f_215670_,,ALLAY_AMBIENT_WITH_ITEM,ENTITY_ALLAY_AMBIENT_WITH_ITEM,field_38365,field,public static final SoundEvent
avp,b,f_215671_,,ALLAY_AMBIENT_WITHOUT_ITEM,ENTITY_ALLAY_AMBIENT_WITHOUT_ITEM,field_38366,field,public static final SoundEvent
avp,c,f_215672_,,ALLAY_DEATH,ENTITY_ALLAY_DEATH,field_38367,field,public static final SoundEvent
avp,d,f_215675_,,ALLAY_HURT,ENTITY_ALLAY_HURT,field_38369,field,public static final SoundEvent
avp,e,f_215676_,,ALLAY_ITEM_GIVEN,ENTITY_ALLAY_ITEM_GIVEN,field_38370,field,public static final SoundEvent
avp,f,f_215677_,,ALLAY_ITEM_TAKEN,ENTITY_ALLAY_ITEM_TAKEN,field_38371,field,public static final SoundEvent
avp,g,f_215678_,,ALLAY_THROW,ENTITY_ALLAY_ITEM_THROWN,field_38923,field,public static final SoundEvent
avp,h,f_11689_,,AMBIENT_CAVE,AMBIENT_CAVE,field_14564,field,public static final Holder$Reference<SoundEvent>
avp,i,f_11742_,,AMBIENT_BASALT_DELTAS_ADDITIONS,AMBIENT_BASALT_DELTAS_ADDITIONS,field_23790,field,public static final Holder$Reference<SoundEvent>
avp,j,f_11795_,,AMBIENT_BASALT_DELTAS_LOOP,AMBIENT_BASALT_DELTAS_LOOP,field_23791,field,public static final Holder$Reference<SoundEvent>
avp,k,f_11848_,,AMBIENT_BASALT_DELTAS_MOOD,AMBIENT_BASALT_DELTAS_MOOD,field_23792,field,public static final Holder$Reference<SoundEvent>
avp,l,f_11901_,,AMBIENT_CRIMSON_FOREST_ADDITIONS,AMBIENT_CRIMSON_FOREST_ADDITIONS,field_22451,field,public static final Holder$Reference<SoundEvent>
avp,m,f_11954_,,AMBIENT_CRIMSON_FOREST_LOOP,AMBIENT_CRIMSON_FOREST_LOOP,field_22452,field,public static final Holder$Reference<SoundEvent>
avp,n,f_12007_,,AMBIENT_CRIMSON_FOREST_MOOD,AMBIENT_CRIMSON_FOREST_MOOD,field_22453,field,public static final Holder$Reference<SoundEvent>
avp,o,f_12060_,,AMBIENT_NETHER_WASTES_ADDITIONS,AMBIENT_NETHER_WASTES_ADDITIONS,field_22454,field,public static final Holder$Reference<SoundEvent>
avp,p,f_12113_,,AMBIENT_NETHER_WASTES_LOOP,AMBIENT_NETHER_WASTES_LOOP,field_22455,field,public static final Holder$Reference<SoundEvent>
avp,q,f_12166_,,AMBIENT_NETHER_WASTES_MOOD,AMBIENT_NETHER_WASTES_MOOD,field_22456,field,public static final Holder$Reference<SoundEvent>
avp,r,f_12219_,,AMBIENT_SOUL_SAND_VALLEY_ADDITIONS,AMBIENT_SOUL_SAND_VALLEY_ADDITIONS,field_22457,field,public static final Holder$Reference<SoundEvent>
avp,s,f_12272_,,AMBIENT_SOUL_SAND_VALLEY_LOOP,AMBIENT_SOUL_SAND_VALLEY_LOOP,field_22458,field,public static final Holder$Reference<SoundEvent>
avp,t,f_12325_,,AMBIENT_SOUL_SAND_VALLEY_MOOD,AMBIENT_SOUL_SAND_VALLEY_MOOD,field_22459,field,public static final Holder$Reference<SoundEvent>
avp,u,f_12378_,,AMBIENT_WARPED_FOREST_ADDITIONS,AMBIENT_WARPED_FOREST_ADDITIONS,field_22460,field,public static final Holder$Reference<SoundEvent>
avp,v,f_12431_,,AMBIENT_WARPED_FOREST_LOOP,AMBIENT_WARPED_FOREST_LOOP,field_22461,field,public static final Holder$Reference<SoundEvent>
avp,w,f_12484_,,AMBIENT_WARPED_FOREST_MOOD,AMBIENT_WARPED_FOREST_MOOD,field_22462,field,public static final Holder$Reference<SoundEvent>
avp,x,f_12537_,,AMBIENT_UNDERWATER_ENTER,AMBIENT_UNDERWATER_ENTER,field_14756,field,public static final SoundEvent
avp,y,f_12590_,,AMBIENT_UNDERWATER_EXIT,AMBIENT_UNDERWATER_EXIT,field_14828,field,public static final SoundEvent
avp,z,f_12643_,,AMBIENT_UNDERWATER_LOOP,AMBIENT_UNDERWATER_LOOP,field_14951,field,public static final SoundEvent
avp,A,f_12648_,,AMBIENT_UNDERWATER_LOOP_ADDITIONS,AMBIENT_UNDERWATER_LOOP_ADDITIONS,field_15028,field,public static final SoundEvent
avp,B,f_12649_,,AMBIENT_UNDERWATER_LOOP_ADDITIONS_RARE,AMBIENT_UNDERWATER_LOOP_ADDITIONS_RARE,field_15068,field,public static final SoundEvent
avp,C,f_12650_,,AMBIENT_UNDERWATER_LOOP_ADDITIONS_ULTRA_RARE,AMBIENT_UNDERWATER_LOOP_ADDITIONS_ULTRA_RARE,field_15178,field,public static final SoundEvent
avp,D,f_144242_,,AMETHYST_BLOCK_BREAK,BLOCK_AMETHYST_BLOCK_BREAK,field_26979,field,public static final SoundEvent
avp,E,f_144243_,,AMETHYST_BLOCK_CHIME,BLOCK_AMETHYST_BLOCK_CHIME,field_26980,field,public static final SoundEvent
avp,F,f_144244_,,AMETHYST_BLOCK_FALL,BLOCK_AMETHYST_BLOCK_FALL,field_26981,field,public static final SoundEvent
avp,G,f_144245_,,AMETHYST_BLOCK_HIT,BLOCK_AMETHYST_BLOCK_HIT,field_26982,field,public static final SoundEvent
avp,H,f_144048_,,AMETHYST_BLOCK_PLACE,BLOCK_AMETHYST_BLOCK_PLACE,field_26940,field,public static final SoundEvent
avp,I,f_276532_,,AMETHYST_BLOCK_RESONATE,BLOCK_AMETHYST_BLOCK_RESONATE,field_43154,field,public static final SoundEvent
avp,J,f_144049_,,AMETHYST_BLOCK_STEP,BLOCK_AMETHYST_BLOCK_STEP,field_26941,field,public static final SoundEvent
avp,K,f_144050_,,AMETHYST_CLUSTER_BREAK,BLOCK_AMETHYST_CLUSTER_BREAK,field_26942,field,public static final SoundEvent
avp,L,f_144051_,,AMETHYST_CLUSTER_FALL,BLOCK_AMETHYST_CLUSTER_FALL,field_26943,field,public static final SoundEvent
avp,M,f_144052_,,AMETHYST_CLUSTER_HIT,BLOCK_AMETHYST_CLUSTER_HIT,field_26944,field,public static final SoundEvent
avp,N,f_144053_,,AMETHYST_CLUSTER_PLACE,BLOCK_AMETHYST_CLUSTER_PLACE,field_26945,field,public static final SoundEvent
avp,O,f_144054_,,AMETHYST_CLUSTER_STEP,BLOCK_AMETHYST_CLUSTER_STEP,field_26946,field,public static final SoundEvent
avp,P,f_12651_,,ANCIENT_DEBRIS_BREAK,BLOCK_ANCIENT_DEBRIS_BREAK,field_21891,field,public static final SoundEvent
avp,Q,f_12652_,,ANCIENT_DEBRIS_STEP,BLOCK_ANCIENT_DEBRIS_STEP,field_21906,field,public static final SoundEvent
avp,R,f_12653_,,ANCIENT_DEBRIS_PLACE,BLOCK_ANCIENT_DEBRIS_PLACE,field_21929,field,public static final SoundEvent
avp,S,f_12654_,,ANCIENT_DEBRIS_HIT,BLOCK_ANCIENT_DEBRIS_HIT,field_21930,field,public static final SoundEvent
avp,T,f_11663_,,ANCIENT_DEBRIS_FALL,BLOCK_ANCIENT_DEBRIS_FALL,field_21936,field,public static final SoundEvent
