混淆的,Searge,Spigot,Mojang,Yarn,Intermediary
aau,net/minecraft/entity/item/EntityMinecartFurnace,net/minecraft/server/v1_10_R1/EntityMinecartFurnace,,,
aav,net/minecraft/entity/item/EntityMinecartHopper,net/minecraft/server/v1_10_R1/EntityMinecartHopper,,,
aaw,net/minecraft/entity/item/EntityMinecartEmpty,net/minecraft/server/v1_10_R1/EntityMinecartRideable,,,
aax$1,net/minecraft/entity/item/EntityMinecartMobSpawner$1,net/minecraft/server/v1_10_R1/EntityMinecartMobSpawner$1,,,
aax$2,net/minecraft/entity/item/EntityMinecartMobSpawner$2,net/minecraft/server/v1_10_R1/EntityMinecartMobSpawner$2,,,
aax,net/minecraft/entity/item/EntityMinecartMobSpawner,net/minecraft/server/v1_10_R1/EntityMinecartMobSpawner,,,
aay,net/minecraft/entity/item/EntityMinecartTNT,net/minecraft/server/v1_10_R1/EntityMinecartTNT,,,
ab,net/minecraft/command/server/CommandEmote,net/minecraft/server/v1_10_R1/CommandMe,,,
abb,net/minecraft/util/FoodStats,net/minecraft/server/v1_10_R1/FoodMetaData,,,
abd,net/minecraft/inventory/Container,net/minecraft/server/v1_10_R1/Container,,,
abe,net/minecraft/inventory/AnimalChest,net/minecraft/server/v1_10_R1/InventoryHorseChest,,,
abf$1,net/minecraft/inventory/ContainerRepair$1,net/minecraft/server/v1_10_R1/ContainerAnvil$1,,,
abf$2,net/minecraft/inventory/ContainerRepair$2,net/minecraft/server/v1_10_R1/ContainerAnvil$2,,,
abf,net/minecraft/inventory/ContainerRepair,net/minecraft/server/v1_10_R1/ContainerAnvil,,,
abg$a,net/minecraft/inventory/ContainerBeacon$BeaconSlot,net/minecraft/server/v1_10_R1/ContainerBeacon$SlotBeacon,,,
abg,net/minecraft/inventory/ContainerBeacon,net/minecraft/server/v1_10_R1/ContainerBeacon,,,
abh$a,net/minecraft/inventory/ContainerBrewingStand$Fuel,net/minecraft/server/v1_10_R1/ContainerBrewingStand$a,,,
abh$b,net/minecraft/inventory/ContainerBrewingStand$Ingredient,net/minecraft/server/v1_10_R1/ContainerBrewingStand$SlotBrewing,,,
abh$c,net/minecraft/inventory/ContainerBrewingStand$Potion,net/minecraft/server/v1_10_R1/ContainerBrewingStand$SlotPotionBottle,,,
abh,net/minecraft/inventory/ContainerBrewingStand,net/minecraft/server/v1_10_R1/ContainerBrewingStand,,,
abi,net/minecraft/inventory/ClickType,net/minecraft/server/v1_10_R1/InventoryClickType,,,
abj,net/minecraft/inventory/IContainerListener,net/minecraft/server/v1_10_R1/ICrafting,,,
abk,net/minecraft/inventory/ContainerChest,net/minecraft/server/v1_10_R1/ContainerChest,,,
abl,net/minecraft/inventory/InventoryCrafting,net/minecraft/server/v1_10_R1/InventoryCrafting,,,
abm,net/minecraft/inventory/ContainerWorkbench,net/minecraft/server/v1_10_R1/ContainerWorkbench,,,
abn,net/minecraft/inventory/ContainerDispenser,net/minecraft/server/v1_10_R1/ContainerDispenser,,,
abo$1,net/minecraft/inventory/ContainerEnchantment$1,net/minecraft/server/v1_10_R1/ContainerEnchantTable$1,,,
abo$2,net/minecraft/inventory/ContainerEnchantment$2,net/minecraft/server/v1_10_R1/ContainerEnchantTable$2,,,
abo$3,net/minecraft/inventory/ContainerEnchantment$3,net/minecraft/server/v1_10_R1/ContainerEnchantTable$3,,,
abo,net/minecraft/inventory/ContainerEnchantment,net/minecraft/server/v1_10_R1/ContainerEnchantTable,,,
abp,net/minecraft/inventory/SlotFurnaceFuel,net/minecraft/server/v1_10_R1/SlotFurnaceFuel,,,
abq,net/minecraft/inventory/ContainerFurnace,net/minecraft/server/v1_10_R1/ContainerFurnace,,,
abr,net/minecraft/inventory/SlotFurnaceOutput,net/minecraft/server/v1_10_R1/SlotFurnaceResult,,,
abs,net/minecraft/inventory/ContainerHopper,net/minecraft/server/v1_10_R1/ContainerHopper,,,
abt$1,net/minecraft/inventory/ContainerHorseInventory$1,net/minecraft/server/v1_10_R1/ContainerHorse$1,,,
abt$2,net/minecraft/inventory/ContainerHorseInventory$2,net/minecraft/server/v1_10_R1/ContainerHorse$2,,,
abt,net/minecraft/inventory/ContainerHorseInventory,net/minecraft/server/v1_10_R1/ContainerHorse,,,
abu$1,net/minecraft/inventory/ContainerPlayer$1,net/minecraft/server/v1_10_R1/ContainerPlayer$1,,,
abu$2,net/minecraft/inventory/ContainerPlayer$2,net/minecraft/server/v1_10_R1/ContainerPlayer$2,,,
abu,net/minecraft/inventory/ContainerPlayer,net/minecraft/server/v1_10_R1/ContainerPlayer,,,
abw,net/minecraft/inventory/InventoryMerchant,net/minecraft/server/v1_10_R1/InventoryMerchant,,,
abx,net/minecraft/inventory/ContainerMerchant,net/minecraft/server/v1_10_R1/ContainerMerchant,,,
aby,net/minecraft/inventory/SlotMerchantResult,net/minecraft/server/v1_10_R1/SlotMerchantResult,,,
abz,net/minecraft/inventory/InventoryEnderChest,net/minecraft/server/v1_10_R1/InventoryEnderChest,,,
ac,net/minecraft/command/CommandEnchant,net/minecraft/server/v1_10_R1/CommandEnchant,,,
aca,net/minecraft/inventory/InventoryCraftResult,net/minecraft/server/v1_10_R1/InventoryCraftResult,,,
acb,net/minecraft/inventory/SlotCrafting,net/minecraft/server/v1_10_R1/SlotResult,,,
acc,net/minecraft/inventory/Slot,net/minecraft/server/v1_10_R1/Slot,,,
ace,net/minecraft/item/ItemAnvilBlock,net/minecraft/server/v1_10_R1/ItemAnvil,,,
acf$1,net/minecraft/item/ItemArmor$1,net/minecraft/server/v1_10_R1/ItemArmor$1,,,
acf$a,net/minecraft/item/ItemArmor$ArmorMaterial,net/minecraft/server/v1_10_R1/ItemArmor$EnumArmorMaterial,,,
acf,net/minecraft/item/ItemArmor,net/minecraft/server/v1_10_R1/ItemArmor,,,
acg,net/minecraft/item/ItemArmorStand,net/minecraft/server/v1_10_R1/ItemArmorStand,,,
ach,net/minecraft/item/ItemArrow,net/minecraft/server/v1_10_R1/ItemArrow,,,
aci,net/minecraft/item/ItemAxe,net/minecraft/server/v1_10_R1/ItemAxe,,,
acj,net/minecraft/item/ItemBanner,net/minecraft/server/v1_10_R1/ItemBanner,,,
ack,net/minecraft/item/ItemBed,net/minecraft/server/v1_10_R1/ItemBed,,,
acl,net/minecraft/item/ItemBlock,net/minecraft/server/v1_10_R1/ItemBlock,,,
acm,net/minecraft/item/ItemBlockSpecial,net/minecraft/server/v1_10_R1/ItemReed,,,
acn,net/minecraft/item/ItemBoat,net/minecraft/server/v1_10_R1/ItemBoat,,,
aco,net/minecraft/item/ItemBook,net/minecraft/server/v1_10_R1/ItemBook,,,
acp$1,net/minecraft/item/ItemGlassBottle$1,net/minecraft/server/v1_10_R1/ItemGlassBottle$1,,,
acp,net/minecraft/item/ItemGlassBottle,net/minecraft/server/v1_10_R1/ItemGlassBottle,,,
acq$1,net/minecraft/item/ItemBow$1,net/minecraft/server/v1_10_R1/ItemBow$1,,,
acq$2,net/minecraft/item/ItemBow$2,net/minecraft/server/v1_10_R1/ItemBow$2,,,
acq,net/minecraft/item/ItemBow,net/minecraft/server/v1_10_R1/ItemBow,,,
acr,net/minecraft/item/ItemSoup,net/minecraft/server/v1_10_R1/ItemSoup,,,
acs,net/minecraft/item/ItemBucket,net/minecraft/server/v1_10_R1/ItemBucket,,,
act,net/minecraft/item/ItemCarrotOnAStick,net/minecraft/server/v1_10_R1/ItemCarrotStick,,,
acu,net/minecraft/item/ItemChorusFruit,net/minecraft/server/v1_10_R1/ItemChorusFruit,,,
acv$1,net/minecraft/item/ItemClock$1,net/minecraft/server/v1_10_R1/ItemClock$1,,,
acv,net/minecraft/item/ItemClock,net/minecraft/server/v1_10_R1/ItemClock,,,
acw,net/minecraft/item/ItemCoal,net/minecraft/server/v1_10_R1/ItemCoal,,,
acx$1,net/minecraft/item/ItemCompass$1,net/minecraft/server/v1_10_R1/ItemCompass$1,,,
acx,net/minecraft/item/ItemCompass,net/minecraft/server/v1_10_R1/ItemCompass,,,
acy,net/minecraft/item/ItemMapBase,net/minecraft/server/v1_10_R1/ItemWorldMapBase,,,
acz$1,net/minecraft/creativetab/CreativeTabs$1,net/minecraft/server/v1_10_R1/CreativeModeTab$1,,,
acz$10,net/minecraft/creativetab/CreativeTabs$7,net/minecraft/server/v1_10_R1/CreativeModeTab$10,,,
acz$11,net/minecraft/creativetab/CreativeTabs$8,net/minecraft/server/v1_10_R1/CreativeModeTab$11,,,
acz$12,net/minecraft/creativetab/CreativeTabs$9,net/minecraft/server/v1_10_R1/CreativeModeTab$12,,,
acz$2,net/minecraft/creativetab/CreativeTabs$10,net/minecraft/server/v1_10_R1/CreativeModeTab$2,,,
acz$3,net/minecraft/creativetab/CreativeTabs$11,net/minecraft/server/v1_10_R1/CreativeModeTab$3,,,
acz$4,net/minecraft/creativetab/CreativeTabs$12,net/minecraft/server/v1_10_R1/CreativeModeTab$4,,,
acz$5,net/minecraft/creativetab/CreativeTabs$2,net/minecraft/server/v1_10_R1/CreativeModeTab$5,,,
acz$6,net/minecraft/creativetab/CreativeTabs$3,net/minecraft/server/v1_10_R1/CreativeModeTab$6,,,
acz$7,net/minecraft/creativetab/CreativeTabs$4,net/minecraft/server/v1_10_R1/CreativeModeTab$7,,,
acz$8,net/minecraft/creativetab/CreativeTabs$5,net/minecraft/server/v1_10_R1/CreativeModeTab$8,,,
acz$9,net/minecraft/creativetab/CreativeTabs$6,net/minecraft/server/v1_10_R1/CreativeModeTab$9,,,
acz,net/minecraft/creativetab/CreativeTabs,net/minecraft/server/v1_10_R1/CreativeModeTab,,,
ad,net/minecraft/command/CommandEntityData,net/minecraft/server/v1_10_R1/CommandEntityData,,,
ada,net/minecraft/item/ItemTool,net/minecraft/server/v1_10_R1/ItemTool,,,
adb,net/minecraft/item/ItemDoor,net/minecraft/server/v1_10_R1/ItemDoor,,,
adc,net/minecraft/item/EnumDyeColor,net/minecraft/server/v1_10_R1/EnumColor,,,
add,net/minecraft/item/ItemDye,net/minecraft/server/v1_10_R1/ItemDye,,,
ade,net/minecraft/item/ItemCloth,net/minecraft/server/v1_10_R1/ItemCloth,,,
adf,net/minecraft/item/ItemEgg,net/minecraft/server/v1_10_R1/ItemEgg,,,
adg$1,net/minecraft/item/ItemElytra$1,net/minecraft/server/v1_10_R1/ItemElytra$1,,,
adg,net/minecraft/item/ItemElytra,net/minecraft/server/v1_10_R1/ItemElytra,,,
adh,net/minecraft/item/ItemEmptyMap,net/minecraft/server/v1_10_R1/ItemMapEmpty,,,
adi,net/minecraft/item/ItemEnchantedBook,net/minecraft/server/v1_10_R1/ItemEnchantedBook,,,
adj,net/minecraft/item/ItemEndCrystal,net/minecraft/server/v1_10_R1/ItemEndCrystal,,,
adk,net/minecraft/item/ItemEnderEye,net/minecraft/server/v1_10_R1/ItemEnderEye,,,
adl,net/minecraft/item/ItemEnderPearl,net/minecraft/server/v1_10_R1/ItemEnderPearl,,,
adm,net/minecraft/item/ItemExpBottle,net/minecraft/server/v1_10_R1/ItemExpBottle,,,
adn,net/minecraft/item/ItemFireball,net/minecraft/server/v1_10_R1/ItemFireball,,,
ado,net/minecraft/item/ItemFireworkCharge,net/minecraft/server/v1_10_R1/ItemFireworksCharge,,,
adp,net/minecraft/item/ItemFirework,net/minecraft/server/v1_10_R1/ItemFireworks,,,
adq$a,net/minecraft/item/ItemFishFood$FishType,net/minecraft/server/v1_10_R1/ItemFish$EnumFish,,,
adq,net/minecraft/item/ItemFishFood,net/minecraft/server/v1_10_R1/ItemFish,,,
adr$1,net/minecraft/item/ItemFishingRod$1,net/minecraft/server/v1_10_R1/ItemFishingRod$1,,,
adr,net/minecraft/item/ItemFishingRod,net/minecraft/server/v1_10_R1/ItemFishingRod,,,
ads,net/minecraft/item/ItemFlintAndSteel,net/minecraft/server/v1_10_R1/ItemFlintAndSteel,,,
adt,net/minecraft/item/ItemFood,net/minecraft/server/v1_10_R1/ItemFood,,,
adu,net/minecraft/item/ItemAppleGold,net/minecraft/server/v1_10_R1/ItemGoldenApple,,,
adv,net/minecraft/item/ItemHangingEntity,net/minecraft/server/v1_10_R1/ItemHanging,,,
adw,net/minecraft/item/ItemHoe,net/minecraft/server/v1_10_R1/ItemHoe,,,
adx$1,net/minecraft/item/Item$1,net/minecraft/server/v1_10_R1/Item$1,,,
adx$10,net/minecraft/item/Item$18,net/minecraft/server/v1_10_R1/Item$10,,,
adx$11,net/minecraft/item/Item$19,net/minecraft/server/v1_10_R1/Item$11,,,
adx$12,net/minecraft/item/Item$2,net/minecraft/server/v1_10_R1/Item$12,,,
adx$13,net/minecraft/item/Item$20,net/minecraft/server/v1_10_R1/Item$13,,,
adx$14,net/minecraft/item/Item$21,net/minecraft/server/v1_10_R1/Item$14,,,
adx$15,net/minecraft/item/Item$3,net/minecraft/server/v1_10_R1/Item$15,,,
adx$16,net/minecraft/item/Item$4,net/minecraft/server/v1_10_R1/Item$16,,,
adx$17,net/minecraft/item/Item$5,net/minecraft/server/v1_10_R1/Item$17,,,
adx$18,net/minecraft/item/Item$6,net/minecraft/server/v1_10_R1/Item$18,,,
adx$19,net/minecraft/item/Item$7,net/minecraft/server/v1_10_R1/Item$19,,,
adx$2,net/minecraft/item/Item$10,net/minecraft/server/v1_10_R1/Item$2,,,
adx$20,net/minecraft/item/Item$8,net/minecraft/server/v1_10_R1/Item$20,,,
adx$21,net/minecraft/item/Item$9,net/minecraft/server/v1_10_R1/Item$21,,,
adx$3,net/minecraft/item/Item$11,net/minecraft/server/v1_10_R1/Item$3,,,
adx$4,net/minecraft/item/Item$12,net/minecraft/server/v1_10_R1/Item$4,,,
adx$5,net/minecraft/item/Item$13,net/minecraft/server/v1_10_R1/Item$5,,,
adx$6,net/minecraft/item/Item$14,net/minecraft/server/v1_10_R1/Item$6,,,
adx$7,net/minecraft/item/Item$15,net/minecraft/server/v1_10_R1/Item$7,,,
adx$8,net/minecraft/item/Item$16,net/minecraft/server/v1_10_R1/Item$8,,,
adx$9,net/minecraft/item/Item$17,net/minecraft/server/v1_10_R1/Item$9,,,
adx$a,net/minecraft/item/Item$ToolMaterial,net/minecraft/server/v1_10_R1/Item$EnumToolMaterial,,,
adx,net/minecraft/item/Item,net/minecraft/server/v1_10_R1/Item,,,
ady$a,net/minecraft/util/CooldownTracker$Cooldown,net/minecraft/server/v1_10_R1/ItemCooldown$Info,,,
ady,net/minecraft/util/CooldownTracker,net/minecraft/server/v1_10_R1/ItemCooldown,,,
adz,net/minecraft/item/ItemStack,net/minecraft/server/v1_10_R1/ItemStack,,,
ae$1,net/minecraft/command/CommandExecuteAt$1,net/minecraft/server/v1_10_R1/CommandExecute$1,,,
ae,net/minecraft/command/CommandExecuteAt,net/minecraft/server/v1_10_R1/CommandExecute,,,
aea,net/minecraft/item/IItemPropertyGetter,net/minecraft/server/v1_10_R1/IDynamicTexture,,,
aeb,net/minecraft/init/Items,net/minecraft/server/v1_10_R1/Items,,,
aec,net/minecraft/item/ItemLead,net/minecraft/server/v1_10_R1/ItemLeash,,,
aed,net/minecraft/item/ItemLeaves,net/minecraft/server/v1_10_R1/ItemLeaves,,,
aee,net/minecraft/item/ItemLingeringPotion,net/minecraft/server/v1_10_R1/ItemLingeringPotion,,,
aef,net/minecraft/item/ItemMap,net/minecraft/server/v1_10_R1/ItemWorldMap,,,
aeg,net/minecraft/item/ItemBucketMilk,net/minecraft/server/v1_10_R1/ItemMilkBucket,,,
aeh$1,net/minecraft/item/ItemMinecart$1,net/minecraft/server/v1_10_R1/ItemMinecart$1,,,
aeh,net/minecraft/item/ItemMinecart,net/minecraft/server/v1_10_R1/ItemMinecart,,,
aei$1,net/minecraft/item/ItemMultiTexture$1,net/minecraft/server/v1_10_R1/ItemMultiTexture$1,,,
aei,net/minecraft/item/ItemMultiTexture,net/minecraft/server/v1_10_R1/ItemMultiTexture,,,
aej,net/minecraft/item/ItemNameTag,net/minecraft/server/v1_10_R1/ItemNameTag,,,
aek,net/minecraft/item/ItemPickaxe,net/minecraft/server/v1_10_R1/ItemPickaxe,,,
ael,net/minecraft/item/ItemPiston,net/minecraft/server/v1_10_R1/ItemPiston,,,
aem,net/minecraft/item/ItemPotion,net/minecraft/server/v1_10_R1/ItemPotion,,,
aen,net/minecraft/item/EnumRarity,net/minecraft/server/v1_10_R1/EnumItemRarity,,,
aeo,net/minecraft/item/ItemRecord,net/minecraft/server/v1_10_R1/ItemRecord,,,
aep,net/minecraft/item/ItemRedstone,net/minecraft/server/v1_10_R1/ItemRedstone,,,
aeq,net/minecraft/item/ItemSaddle,net/minecraft/server/v1_10_R1/ItemSaddle,,,
aer,net/minecraft/item/ItemSeedFood,net/minecraft/server/v1_10_R1/ItemSeedFood,,,
aes,net/minecraft/item/ItemSeeds,net/minecraft/server/v1_10_R1/ItemSeeds,,,
aet,net/minecraft/util/CooldownTrackerServer,net/minecraft/server/v1_10_R1/ItemCooldownPlayer,,,
aeu,net/minecraft/item/ItemShears,net/minecraft/server/v1_10_R1/ItemShears,,,
aev$1,net/minecraft/item/ItemShield$1,net/minecraft/server/v1_10_R1/ItemShield$1,,,
aev,net/minecraft/item/ItemShield,net/minecraft/server/v1_10_R1/ItemShield,,,
aew,net/minecraft/item/ItemSpade,net/minecraft/server/v1_10_R1/ItemSpade,,,
aex,net/minecraft/item/ItemSign,net/minecraft/server/v1_10_R1/ItemSign,,,
aey,net/minecraft/item/ItemSimpleFoiled,net/minecraft/server/v1_10_R1/ItemNetherStar,,,
aez,net/minecraft/item/ItemSkull,net/minecraft/server/v1_10_R1/ItemSkull,,,
af,net/minecraft/command/CommandXP,net/minecraft/server/v1_10_R1/CommandXp,,,
afa,net/minecraft/item/ItemSlab,net/minecraft/server/v1_10_R1/ItemStep,,,
afb,net/minecraft/item/ItemSnow,net/minecraft/server/v1_10_R1/ItemSnow,,,
afc,net/minecraft/item/ItemSnowball,net/minecraft/server/v1_10_R1/ItemSnowball,,,
afd,net/minecraft/item/ItemMonsterPlacer,net/minecraft/server/v1_10_R1/ItemMonsterEgg,,,
afe,net/minecraft/item/ItemSpectralArrow,net/minecraft/server/v1_10_R1/ItemSpectralArrow,,,
aff,net/minecraft/item/ItemSplashPotion,net/minecraft/server/v1_10_R1/ItemSplashPotion,,,
afg,net/minecraft/item/ItemSword,net/minecraft/server/v1_10_R1/ItemSword,,,
afh,net/minecraft/item/ItemColored,net/minecraft/server/v1_10_R1/ItemWithAuxData,,,
afi,net/minecraft/item/ItemTippedArrow,net/minecraft/server/v1_10_R1/ItemTippedArrow,,,
afj,net/minecraft/item/EnumAction,net/minecraft/server/v1_10_R1/EnumAnimation,,,
afk,net/minecraft/item/ItemLilyPad,net/minecraft/server/v1_10_R1/ItemWaterLily,,,
afl,net/minecraft/item/ItemWritableBook,net/minecraft/server/v1_10_R1/ItemBookAndQuill,,,
afm,net/minecraft/item/ItemWrittenBook,net/minecraft/server/v1_10_R1/ItemWrittenBook,,,
afn,net/minecraft/potion/PotionType,net/minecraft/server/v1_10_R1/PotionRegistry,,,
afo$1,net/minecraft/potion/PotionHelper$1,net/minecraft/server/v1_10_R1/PotionBrewer$1,,,
afo$a,net/minecraft/potion/PotionHelper$ItemPredicateInstance,net/minecraft/server/v1_10_R1/PotionBrewer$PredicateItem,,,
afo$b,net/minecraft/potion/PotionHelper$MixPredicate,net/minecraft/server/v1_10_R1/PotionBrewer$PredicatedCombination,,,
afo,net/minecraft/potion/PotionHelper,net/minecraft/server/v1_10_R1/PotionBrewer,,,
afp,net/minecraft/potion/PotionUtils,net/minecraft/server/v1_10_R1/PotionUtil,,,
afq,net/minecraft/init/PotionTypes,net/minecraft/server/v1_10_R1/Potions,,,
afs,net/minecraft/item/crafting/RecipesArmorDyes,net/minecraft/server/v1_10_R1/RecipeArmorDye,,,
aft,net/minecraft/item/crafting/RecipesArmor,net/minecraft/server/v1_10_R1/RecipesArmor,,,
afu$a,net/minecraft/item/crafting/RecipesBanners$RecipeAddPattern,net/minecraft/server/v1_10_R1/RecipesBanner$AddRecipe,,,
afu$b,net/minecraft/item/crafting/RecipesBanners$RecipeDuplicatePattern,net/minecraft/server/v1_10_R1/RecipesBanner$DuplicateRecipe,,,
afu,net/minecraft/item/crafting/RecipesBanners,net/minecraft/server/v1_10_R1/RecipesBanner,,,
afv,net/minecraft/item/crafting/RecipeBookCloning,net/minecraft/server/v1_10_R1/RecipeBookClone,,,
afw,net/minecraft/item/crafting/RecipesDyes,net/minecraft/server/v1_10_R1/RecipesDyes,,,
afx,net/minecraft/item/crafting/RecipeFireworks,net/minecraft/server/v1_10_R1/RecipeFireworks,,,
afy,net/minecraft/item/crafting/RecipesFood,net/minecraft/server/v1_10_R1/RecipesFood,,,
afz,net/minecraft/item/crafting/FurnaceRecipes,net/minecraft/server/v1_10_R1/RecipesFurnace,,,
ag,net/minecraft/command/CommandFill,net/minecraft/server/v1_10_R1/CommandFill,,,
aga,net/minecraft/item/crafting/RecipesMapCloning,net/minecraft/server/v1_10_R1/RecipeMapClone,,,
agb,net/minecraft/item/crafting/RecipesMapExtending,net/minecraft/server/v1_10_R1/RecipeMapExtend,,,
agc,net/minecraft/item/crafting/RecipesIngots,net/minecraft/server/v1_10_R1/RecipeIngots,,,
agd,net/minecraft/item/crafting/IRecipe,net/minecraft/server/v1_10_R1/IRecipe,,,
age$1,net/minecraft/item/crafting/CraftingManager$1,net/minecraft/server/v1_10_R1/CraftingManager$1,,,
age,net/minecraft/item/crafting/CraftingManager,net/minecraft/server/v1_10_R1/CraftingManager,,,
agf,net/minecraft/item/crafting/RecipeRepairItem,net/minecraft/server/v1_10_R1/RecipeRepair,,,
agg,net/minecraft/item/crafting/ShapedRecipes,net/minecraft/server/v1_10_R1/ShapedRecipes,,,
agh,net/minecraft/item/crafting/ShapelessRecipes,net/minecraft/server/v1_10_R1/ShapelessRecipes,,,
agi$a,net/minecraft/item/crafting/ShieldRecipes$Decoration,net/minecraft/server/v1_10_R1/RecipiesShield$Decoration,,,
agi,net/minecraft/item/crafting/ShieldRecipes,net/minecraft/server/v1_10_R1/RecipiesShield,,,
agj,net/minecraft/item/crafting/RecipesCrafting,net/minecraft/server/v1_10_R1/RecipesCrafting,,,
agk,net/minecraft/item/crafting/RecipeTippedArrow,net/minecraft/server/v1_10_R1/RecipeTippedArrow,,,
agl,net/minecraft/item/crafting/RecipesTools,net/minecraft/server/v1_10_R1/RecipesTools,,,
agm,net/minecraft/item/crafting/RecipesWeapons,net/minecraft/server/v1_10_R1/RecipesWeapons,,,
ago,net/minecraft/enchantment/EnchantmentArrowDamage,net/minecraft/server/v1_10_R1/EnchantmentArrowDamage,,,
agp,net/minecraft/enchantment/EnchantmentArrowFire,net/minecraft/server/v1_10_R1/EnchantmentFlameArrows,,,
agq,net/minecraft/enchantment/EnchantmentArrowInfinite,net/minecraft/server/v1_10_R1/EnchantmentInfiniteArrows,,,
agr,net/minecraft/enchantment/EnchantmentArrowKnockback,net/minecraft/server/v1_10_R1/EnchantmentArrowKnockback,,,
ags,net/minecraft/enchantment/EnchantmentDamage,net/minecraft/server/v1_10_R1/EnchantmentWeaponDamage,,,
agt,net/minecraft/enchantment/EnchantmentDurability,net/minecraft/server/v1_10_R1/EnchantmentDurability,,,
agu,net/minecraft/enchantment/EnchantmentDigging,net/minecraft/server/v1_10_R1/EnchantmentDigging,,,
agv$a,net/minecraft/enchantment/Enchantment$Rarity,net/minecraft/server/v1_10_R1/Enchantment$Rarity,,,
agv,net/minecraft/enchantment/Enchantment,net/minecraft/server/v1_10_R1/Enchantment,,,
agw,net/minecraft/enchantment/EnumEnchantmentType,net/minecraft/server/v1_10_R1/EnchantmentSlotType,,,
agx$a,net/minecraft/enchantment/EnchantmentHelper$DamageIterator,net/minecraft/server/v1_10_R1/EnchantmentManager$EnchantmentModifierArthropods,,,
agx$b,net/minecraft/enchantment/EnchantmentHelper$HurtIterator,net/minecraft/server/v1_10_R1/EnchantmentManager$EnchantmentModifierThorns,,,
agx$c,net/minecraft/enchantment/EnchantmentHelper$IModifier,net/minecraft/server/v1_10_R1/EnchantmentManager$EnchantmentModifier,,,
agx$d,net/minecraft/enchantment/EnchantmentHelper$ModifierLiving,net/minecraft/server/v1_10_R1/EnchantmentManager$EnchantmentModifierDamage,,,
agx$e,net/minecraft/enchantment/EnchantmentHelper$ModifierDamage,net/minecraft/server/v1_10_R1/EnchantmentManager$EnchantmentModifierProtection,,,
agx,net/minecraft/enchantment/EnchantmentHelper,net/minecraft/server/v1_10_R1/EnchantmentManager,,,
agy,net/minecraft/enchantment/EnchantmentData,net/minecraft/server/v1_10_R1/WeightedRandomEnchant,,,
agz,net/minecraft/init/Enchantments,net/minecraft/server/v1_10_R1/Enchantments,,,
ah,net/minecraft/command/CommandDifficulty,net/minecraft/server/v1_10_R1/CommandDifficulty,,,
