owner_obf,混淆的,Searge,Spigot,Mojang,Yarn,Intermediary,kind,signature,descriptor,return_type
aaf,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3)",(Laid;DDD)V,public
aaf,a(pd arg0),func_189662_a(DataFixer arg0),,,,,method,a(pd arg0),(Lpd;)V,void
aaf,a(bbz arg0),func_70184_a(RayTraceResult arg0),,,,,method,a(bbz arg0),(Lbbz;)V,void
aag,<init>,,,,,,constructor,(arg0),(Laid;)V,public
aag,<init>,,,,,,constructor,"(arg0, arg1)",(Laid;Lsf;)V,public
aag,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3)",(Laid;DDD)V,public
aag,m(),func_70071_h_(),,,,,method,m(),()V,void
aag,j(),func_184550_j(),,,,,method,j(),()Ladz;,ItemStack
aag,a(sf arg0),func_184548_a(EntityLivingBase arg0),,,,,method,a(sf arg0),(Lsf;)V,void
aag,b(pd arg0),func_189659_b(DataFixer arg0),,,,,method,b(pd arg0),(Lpd;)V,void
aag,a(dr arg0),func_70037_a(NBTTagCompound arg0),,,,,method,a(dr arg0),(Ldr;)V,void
aag,b(dr arg0),func_70014_b(NBTTagCompound arg0),,,,,method,b(dr arg0),(Ldr;)V,void
aah,<init>,,,,,,constructor,(arg0),(Laid;)V,public
aah,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3)",(Laid;DDD)V,public
aah,<init>,,,,,,constructor,"(arg0, arg1)",(Laid;Lsf;)V,public
aah,i(),func_70088_a(),,,,,method,i(),()V,void
aah,"a(rw arg0, float arg1, float arg2, float arg3, float arg4, float arg5)","func_184538_a(Entity arg0, float arg1, float arg2, float arg3, float arg4, float arg5)",,,,,method,"a(rw arg0, float arg1, float arg2, float arg3, float arg4, float arg5)",(Lrw;FFFFF)V,void
aah,"c(double arg0, double arg1, double arg2, float arg3, float arg4)","func_70186_c(double arg0, double arg1, double arg2, float arg3, float arg4)","shoot(double arg0, double arg1, double arg2, float arg3, float arg4)",,,,method,"c(double arg0, double arg1, double arg2, float arg3, float arg4)",(DDDFF)V,void
aah,m(),func_70071_h_(),,,,,method,m(),()V,void
aah,j(),func_70185_h(),,,,,method,j(),()F,float
aah,a(bbz arg0),func_70184_a(RayTraceResult arg0),,,,,method,a(bbz arg0),(Lbbz;)V,void
aah,"a(pd arg0, String arg1)","func_189661_a(DataFixer arg0, String arg1)",,,,,method,"a(pd arg0, String arg1)",(Lpd;Ljava/lang/String;)V,void
aah,b(dr arg0),func_70014_b(NBTTagCompound arg0),,,,,method,b(dr arg0),(Ldr;)V,void
aah,a(dr arg0),func_70037_a(NBTTagCompound arg0),,,,,method,a(dr arg0),(Ldr;)V,void
aah,k(),func_85052_h(),getShooter(),,,,method,k(),()Lsf;,EntityLiving
aah,a(double arg0),func_70112_a(double arg0),,,,,method,a(double arg0),(D)Z,boolean
aah,"i(double arg0, double arg1, double arg2)","func_70016_h(double arg0, double arg1, double arg2)",,,,,method,"i(double arg0, double arg1, double arg2)",(DDD)V,void
aai,<init>,,,,,,constructor,(arg0),(Laid;)V,public
aai,<init>,,,,,,constructor,"(arg0, arg1)",(Laid;Lsf;)V,public
aai,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3)",(Laid;DDD)V,public
aai,a(pd arg0),func_189664_a(DataFixer arg0),,,,,method,a(pd arg0),(Lpd;)V,void
aai,a(bbz arg0),func_70184_a(RayTraceResult arg0),,,,,method,a(bbz arg0),(Lbbz;)V,void
aaj,<init>,,,,,,constructor,(arg0),(Laid;)V,public
aaj,<init>,,,,,,constructor,"(arg0, arg1)",(Laid;Lsf;)V,public
aaj,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3)",(Laid;DDD)V,public
aaj,a(pd arg0),func_189663_a(DataFixer arg0),,,,,method,a(pd arg0),(Lpd;)V,void
aaj,a(bbz arg0),func_70184_a(RayTraceResult arg0),,,,,method,a(bbz arg0),(Lbbz;)V,void
aaj,m(),func_70071_h_(),,,,,method,m(),()V,void
aak,<init>,,,,,,constructor,(arg0),(Laid;)V,public
aak,<init>,,,,,,constructor,"(arg0, arg1)",(Laid;Lsf;)V,public
aak,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3)",(Laid;DDD)V,public
aak,a(pd arg0),func_189666_a(DataFixer arg0),,,,,method,a(pd arg0),(Lpd;)V,void
aak,j(),func_70185_h(),,,,,method,j(),()F,float
aak,a(bbz arg0),func_70184_a(RayTraceResult arg0),,,,,method,a(bbz arg0),(Lbbz;)V,void
aal,<init>,,,,,,constructor,(arg0),(Laid;)V,public
aal,<init>,,,,,,constructor,"(arg0, arg1, arg2)",(Laid;Lsf;Ladz;)V,public
aal,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3, arg4)",(Laid;DDDLadz;)V,public
aal,i(),func_70088_a(),,,,,method,i(),()V,void
aal,l(),func_184543_l(),getItem(),,,,method,l(),()Ladz;,ItemStack
aal,a(adz arg0),func_184541_a(ItemStack arg0),setItem(ItemStack arg0),,,,method,a(adz arg0),(Ladz;)V,void
aal,j(),func_70185_h(),,,,,method,j(),()F,float
aal,a(bbz arg0),func_70184_a(RayTraceResult arg0),,,,,method,a(bbz arg0),(Lbbz;)V,void
aal,n(),func_184544_n(),isLingering(),,,,method,n(),()Z,boolean
aal,a(cm arg0),func_184542_a(BlockPos arg0),,,,,method,a(cm arg0),(Lcm;)V,void
aal,a(pd arg0),func_189665_a(DataFixer arg0),,,,,method,a(pd arg0),(Lpd;)V,void
aal,a(dr arg0),func_70037_a(NBTTagCompound arg0),,,,,method,a(dr arg0),(Ldr;)V,void
aal,b(dr arg0),func_70014_b(NBTTagCompound arg0),,,,,method,b(dr arg0),(Ldr;)V,void
aam,<init>,,,,,,constructor,(arg0),(Laid;)V,public
aam,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3)",(Laid;DDD)V,public
aam,<init>,,,,,,constructor,"(arg0, arg1)",(Laid;Lsf;)V,public
aam,a(adz arg0),func_184555_a(ItemStack arg0),,,,,method,a(adz arg0),(Ladz;)V,void
aam,a(rq arg0),func_184558_a(PotionEffect arg0),,,,,method,a(rq arg0),(Lrq;)V,void
aam,i(),func_70088_a(),,,,,method,i(),()V,void
aam,m(),func_70071_h_(),,,,,method,m(),()V,void
aam,b(int arg0),func_184556_b(int arg0),,,,,method,b(int arg0),(I)V,void
aam,n(),func_184557_n(),,,,,method,n(),()I,int
aam,b(pd arg0),func_189660_b(DataFixer arg0),,,,,method,b(pd arg0),(Lpd;)V,void
aam,b(dr arg0),func_70014_b(NBTTagCompound arg0),,,,,method,b(dr arg0),(Ldr;)V,void
aam,a(dr arg0),func_70037_a(NBTTagCompound arg0),,,,,method,a(dr arg0),(Ldr;)V,void
aam,a(sf arg0),func_184548_a(EntityLivingBase arg0),,,,,method,a(sf arg0),(Lsf;)V,void
aam,j(),func_184550_j(),,,,,method,j(),()Ladz;,ItemStack
aam,a(byte arg0),func_70103_a(byte arg0),,,,,method,a(byte arg0),(B)V,void
aan,<init>,,,,,,constructor,(arg0),(Laid;)V,public
aan,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3, arg4)",(Laid;Lsf;DDD)V,public
aan,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3, arg4, arg5, arg6)",(Laid;DDDDDD)V,public
aan,a(pd arg0),func_189746_a(DataFixer arg0),,,,,method,a(pd arg0),(Lpd;)V,void
aan,l(),func_82341_c(),,,,,method,l(),()F,float
aan,aJ(),func_70027_ad(),isBurning(),,,,method,aJ(),()Z,boolean
aan,"a(ahy arg0, aid arg1, cm arg2, ars arg3)","func_180428_a(Explosion arg0, World arg1, BlockPos arg2, IBlockState arg3)",,,,,method,"a(ahy arg0, aid arg1, cm arg2, ars arg3)",(Lahy;Laid;Lcm;Lars;)F,float
aan,a(bbz arg0),func_70227_a(RayTraceResult arg0),,,,,method,a(bbz arg0),(Lbbz;)V,void
aan,aq(),func_70067_L(),isInteractable(),,,,method,aq(),()Z,boolean
aan,"a(rh arg0, float arg1)","func_70097_a(DamageSource arg0, float arg1)","damageEntity(DamageSource arg0, float arg1)",,,,method,"a(rh arg0, float arg1)",(Lrh;F)Z,boolean
aan,i(),func_70088_a(),,,,,method,i(),()V,void
aan,n(),func_82342_d(),isCharged(),,,,method,n(),()Z,boolean
aan,a(boolean arg0),func_82343_e(boolean arg0),setCharged(boolean arg0),,,,method,a(boolean arg0),(Z)V,void
aan,k(),func_184564_k(),,,,,method,k(),()Z,boolean
aap$a,<init>,,,,,,constructor,(),()V,private
aap$b,<init>,,,,,,constructor,"(arg0, arg1)",(ILjava/lang/String;)V,private
aap$b,a(),func_184980_a(),,,,,method,a(),()Ljava/lang/String;,String
aap$b,b(),func_184982_b(),,,,,method,b(),()I,int
aap$b,a(int arg0),func_184979_a(int arg0),,,,,method,a(int arg0),(I)Laap$b;,EntityBoat$EnumBoatType
aap$b,a(String arg0),func_184981_a(String arg0),,,,,method,a(String arg0),(Ljava/lang/String;)Laap$b;,EntityBoat$EnumBoatType
aap,<init>,,,,,,constructor,(arg0),(Laid;)V,public
aap,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3)",(Laid;DDD)V,public
aap,af(),func_70041_e_(),playStepSound(),,,,method,af(),()Z,boolean
aap,i(),func_70088_a(),,,,,method,i(),()V,void
aap,j(rw arg0),func_70114_g(Entity arg0),,,,,method,j(rw arg0),(Lrw;)Lbby;,AxisAlignedBB
aap,ag(),func_70046_E(),,,,,method,ag(),()Lbby;,AxisAlignedBB
aap,ar(),func_70104_M(),isCollidable(),,,,method,ar(),()Z,boolean
aap,ay(),func_70042_X(),,,,,method,ay(),()D,double
aap,"a(rh arg0, float arg1)","func_70097_a(DamageSource arg0, float arg1)","damageEntity(DamageSource arg0, float arg1)",,,,method,"a(rh arg0, float arg1)",(Lrh;F)Z,boolean
aap,i(rw arg0),func_70108_f(Entity arg0),collide(Entity arg0),,,,method,i(rw arg0),(Lrw;)V,void
aap,j(),func_184455_j(),,,,,method,j(),()Ladx;,Item
aap,aq(),func_70067_L(),isInteractable(),,,,method,aq(),()Z,boolean
aap,bm(),func_184172_bi(),,,,,method,bm(),()Lct;,EnumDirection
aap,m(),func_70071_h_(),,,,,method,m(),()V,void
aap,s(),func_184447_s(),,,,,method,s(),()V,void
aap,"a(boolean arg0, boolean arg1)","func_184445_a(boolean arg0, boolean arg1)",,,,,method,"a(boolean arg0, boolean arg1)",(ZZ)V,void
aap,t(),func_184449_t(),,,,,method,t(),()Laap$a;,EntityBoat$EnumStatus
aap,k(),func_184451_k(),,,,,method,k(),()F,float
aap,l(),func_184441_l(),,,,,method,l(),()F,float
aap,u(),func_184446_u(),,,,,method,u(),()Z,boolean
aap,v(),func_184444_v(),,,,,method,v(),()Laap$a;,EntityBoat$EnumStatus
aap,"a(ars arg0, aih arg1, cm arg2)","func_184456_a(IBlockState arg0, IBlockAccess arg1, BlockPos arg2)",,,,,method,"a(ars arg0, aih arg1, cm arg2)",(Lars;Laih;Lcm;)F,float
aap,"b(ars arg0, aih arg1, cm arg2)","func_184452_b(IBlockState arg0, IBlockAccess arg1, BlockPos arg2)",,,,,method,"b(ars arg0, aih arg1, cm arg2)",(Lars;Laih;Lcm;)F,float
aap,w(),func_184450_w(),,,,,method,w(),()V,void
aap,x(),func_184443_x(),,,,,method,x(),()V,void
aap,k(rw arg0),func_184232_k(Entity arg0),,,,,method,k(rw arg0),(Lrw;)V,void
aap,a(rw arg0),func_184454_a(Entity arg0),,,,,method,a(rw arg0),(Lrw;)V,void
aap,b(dr arg0),func_70014_b(NBTTagCompound arg0),,,,,method,b(dr arg0),(Ldr;)V,void
aap,a(dr arg0),func_70037_a(NBTTagCompound arg0),,,,,method,a(dr arg0),(Ldr;)V,void
aap,"a(zs arg0, adz arg1, qr arg2)","func_184230_a(EntityPlayer arg0, ItemStack arg1, EnumHand arg2)",,,,,method,"a(zs arg0, adz arg1, qr arg2)",(Lzs;Ladz;Lqr;)Z,boolean
aap,"a(double arg0, boolean arg1, ars arg2, cm arg3)","func_184231_a(double arg0, boolean arg1, IBlockState arg2, BlockPos arg3)",,,,,method,"a(double arg0, boolean arg1, ars arg2, cm arg3)",(DZLars;Lcm;)V,void
aap,a(int arg0),func_184457_a(int arg0),,,,,method,a(int arg0),(I)Z,boolean
aap,a(float arg0),func_70266_a(float arg0),setDamage(float arg0),,,,method,a(float arg0),(F)V,void
aap,n(),func_70271_g(),,,,,method,n(),()F,float
aap,b(int arg0),func_70265_b(int arg0),,,,,method,b(int arg0),(I)V,void
aap,o(),func_70268_h(),,,,,method,o(),()I,int
aap,d(int arg0),func_70269_c(int arg0),,,,,method,d(int arg0),(I)V,void
aap,q(),func_70267_i(),,,,,method,q(),()I,int
aap,a(aap$b arg0),func_184458_a(EntityBoat$Type arg0),setType(EntityBoat$EnumBoatType arg0),,,,method,a(aap$b arg0),(Laap$b;)V,void
aap,r(),func_184453_r(),getType(),,,,method,r(),()Laap$b;,EntityBoat$EnumBoatType
aap,q(rw arg0),func_184219_q(Entity arg0),,,,,method,q(rw arg0),(Lrw;)Z,boolean
aap,bw(),func_184179_bs(),,,,,method,bw(),()Lrw;,Entity
aap,aF(),func_70057_ab(),,,,,method,aF(),()V,void
aap,"a(double arg0, double arg1, double arg2, float arg3, float arg4, int arg5, boolean arg6)","func_180426_a(double arg0, double arg1, double arg2, float arg3, float arg4, int arg5, boolean arg6)",,,,,method,"a(double arg0, double arg1, double arg2, float arg3, float arg4, int arg5, boolean arg6)",(DDDFFIZ)V,void
aap,"a(int arg0, float arg1)","func_184448_a(int arg0, float arg1)",,,,,method,"a(int arg0, float arg1)",(IF)F,float
aap,l(rw arg0),func_184190_l(Entity arg0),,,,,method,l(rw arg0),(Lrw;)V,void
aap,"a(boolean arg0, boolean arg1, boolean arg2, boolean arg3)","func_184442_a(boolean arg0, boolean arg1, boolean arg2, boolean arg3)",,,,,method,"a(boolean arg0, boolean arg1, boolean arg2, boolean arg3)",(ZZZZ)V,void
aaq$a,<init>,,,,,,constructor,"(arg0, arg1)",(ILjava/lang/String;)V,private
aaq$a,a(),func_184956_a(),,,,,method,a(),()I,int
aaq$a,b(),func_184954_b(),,,,,method,b(),()Ljava/lang/String;,String
aaq$a,a(int arg0),func_184955_a(int arg0),,,,,method,a(int arg0),(I)Laaq$a;,EntityMinecartAbstract$EnumMinecartType
aaq,<init>,,,,,,constructor,(arg0),(Laid;)V,public
aaq,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3)",(Laid;DDD)V,public
aaq,"a(aid arg0, double arg1, double arg2, double arg3, aaq$a arg4)","func_184263_a(World arg0, double arg1, double arg2, double arg3, EntityMinecart$Type arg4)",,,,,method,"a(aid arg0, double arg1, double arg2, double arg3, aaq$a arg4)",(Laid;DDDLaaq$a;)Laaq;,EntityMinecartAbstract
aaq,af(),func_70041_e_(),playStepSound(),,,,method,af(),()Z,boolean
aaq,i(),func_70088_a(),,,,,method,i(),()V,void
aaq,j(rw arg0),func_70114_g(Entity arg0),,,,,method,j(rw arg0),(Lrw;)Lbby;,AxisAlignedBB
aaq,ag(),func_70046_E(),,,,,method,ag(),()Lbby;,AxisAlignedBB
aaq,ar(),func_70104_M(),isCollidable(),,,,method,ar(),()Z,boolean
aaq,ay(),func_70042_X(),,,,,method,ay(),()D,double
aaq,"a(rh arg0, float arg1)","func_70097_a(DamageSource arg0, float arg1)","damageEntity(DamageSource arg0, float arg1)",,,,method,"a(rh arg0, float arg1)",(Lrh;F)Z,boolean
aaq,a(rh arg0),func_94095_a(DamageSource arg0),,,,,method,a(rh arg0),(Lrh;)V,void
aaq,aq(),func_70067_L(),isInteractable(),,,,method,aq(),()Z,boolean
aaq,T(),func_70106_y(),die(),,,,method,T(),()V,void
aaq,bm(),func_184172_bi(),,,,,method,bm(),()Lct;,EnumDirection
aaq,m(),func_70071_h_(),,,,,method,m(),()V,void
aaq,o(),func_174898_m(),,,,,method,o(),()D,double
aaq,"a(int arg0, int arg1, int arg2, boolean arg3)","func_96095_a(int arg0, int arg1, int arg2, boolean arg3)",,,,,method,"a(int arg0, int arg1, int arg2, boolean arg3)",(IIIZ)V,void
aaq,q(),func_180459_n(),,,,,method,q(),()V,void
aaq,"a(cm arg0, ars arg1)","func_180460_a(BlockPos arg0, IBlockState arg1)",,,,,method,"a(cm arg0, ars arg1)",(Lcm;Lars;)V,void
aaq,r(),func_94101_h(),,,,,method,r(),()V,void
aaq,"b(double arg0, double arg1, double arg2)","func_70107_b(double arg0, double arg1, double arg2)","setPosition(double arg0, double arg1, double arg2)",,,,method,"b(double arg0, double arg1, double arg2)",(DDD)V,void
aaq,"k(double arg0, double arg1, double arg2)","func_70489_a(double arg0, double arg1, double arg2)",,,,,method,"k(double arg0, double arg1, double arg2)",(DDD)Lbcb;,Vec3D
aaq,"a(pd arg0, String arg1)","func_189669_a(DataFixer arg0, String arg1)",,,,,method,"a(pd arg0, String arg1)",(Lpd;Ljava/lang/String;)V,void
aaq,a(dr arg0),func_70037_a(NBTTagCompound arg0),,,,,method,a(dr arg0),(Ldr;)V,void
aaq,b(dr arg0),func_70014_b(NBTTagCompound arg0),,,,,method,b(dr arg0),(Ldr;)V,void
aaq,i(rw arg0),func_70108_f(Entity arg0),collide(Entity arg0),,,,method,i(rw arg0),(Lrw;)V,void
aaq,a(float arg0),func_70492_c(float arg0),setDamage(float arg0),,,,method,a(float arg0),(F)V,void
aaq,s(),func_70491_i(),getDamage(),,,,method,s(),()F,float
aaq,d(int arg0),func_70497_h(int arg0),,,,,method,d(int arg0),(I)V,void
aaq,t(),func_70496_j(),getType(),,,,method,t(),()I,int
aaq,e(int arg0),func_70494_i(int arg0),,,,,method,e(int arg0),(I)V,void
aaq,u(),func_70493_k(),,,,,method,u(),()I,int
aaq,v(),func_184264_v(),,,,,method,v(),()Laaq$a;,EntityMinecartAbstract$EnumMinecartType
aaq,w(),func_174897_t(),getDisplayBlock(),,,,method,w(),()Lars;,IBlockData
aaq,x(),func_180457_u(),,,,,method,x(),()Lars;,IBlockData
aaq,y(),func_94099_q(),getDisplayBlockOffset(),,,,method,y(),()I,int
aaq,z(),func_94085_r(),,,,,method,z(),()I,int
aaq,a(ars arg0),func_174899_a(IBlockState arg0),setDisplayBlock(IBlockData arg0),,,,method,a(ars arg0),(Lars;)V,void
aaq,f(int arg0),func_94086_l(int arg0),setDisplayBlockOffset(int arg0),,,,method,f(int arg0),(I)V,void
aaq,A(),func_94100_s(),,,,,method,A(),()Z,boolean
aaq,a(boolean arg0),func_94096_e(boolean arg0),,,,,method,a(boolean arg0),(Z)V,void
aaq,aF(),func_70057_ab(),,,,,method,aF(),()V,void
aaq,"a(double arg0, double arg1, double arg2, double arg3)","func_70495_a(double arg0, double arg1, double arg2, double arg3)",,,,,method,"a(double arg0, double arg1, double arg2, double arg3)",(DDDD)Lbcb;,Vec3D
aaq,bp(),func_184177_bl(),,,,,method,bp(),()Lbby;,AxisAlignedBB
aaq,"a(double arg0, double arg1, double arg2, float arg3, float arg4, int arg5, boolean arg6)","func_180426_a(double arg0, double arg1, double arg2, float arg3, float arg4, int arg5, boolean arg6)",,,,,method,"a(double arg0, double arg1, double arg2, float arg3, float arg4, int arg5, boolean arg6)",(DDDFFIZ)V,void
aaq,"i(double arg0, double arg1, double arg2)","func_70016_h(double arg0, double arg1, double arg2)",,,,,method,"i(double arg0, double arg1, double arg2)",(DDD)V,void
aar,<init>,,,,,,constructor,(arg0),(Laid;)V,public
aar,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3)",(Laid;DDD)V,public
aar,a(pd arg0),func_189681_a(DataFixer arg0),,,,,method,a(pd arg0),(Lpd;)V,void
aar,a(rh arg0),func_94095_a(DamageSource arg0),,,,,method,a(rh arg0),(Lrh;)V,void
aar,u_(),func_70302_i_(),getSize(),,,,method,u_(),()I,int
aar,v(),func_184264_v(),,,,,method,v(),()Laaq$a;,EntityMinecartAbstract$EnumMinecartType
aar,x(),func_180457_u(),,,,,method,x(),()Lars;,IBlockData
aar,z(),func_94085_r(),,,,,method,z(),()I,int
aar,k(),func_174875_k(),getContainerName(),,,,method,k(),()Ljava/lang/String;,String
aar,"a(zr arg0, zs arg1)","func_174876_a(InventoryPlayer arg0, EntityPlayer arg1)","createContainer(PlayerInventory arg0, EntityHuman arg1)",,,,method,"a(zr arg0, zs arg1)",(Lzr;Lzs;)Labd;,Container
aas$1,<init>,,,,,,constructor,(arg0),(Laas;)V,
aas$1,i(),func_145756_e(),,,,,method,i(),()V,void
aas$1,c(),func_180425_c(),getChunkCoordinates(),,,,method,c(),()Lcm;,BlockPosition
aas$1,d(),func_174791_d(),,,,,method,d(),()Lbcb;,Vec3D
aas$1,e(),func_130014_f_(),getWorld(),,,,method,e(),()Laid;,World
aas$1,f(),func_174793_f(),,,,,method,f(),()Lrw;,Entity
aas$1,h(),func_184102_h(),,,,,method,h(),()Lnet/minecraft/server/MinecraftServer;,MinecraftServer
aas$1,j(),func_145751_f(),,,,,method,j(),()I,int
