owner_obf,混淆的,Searge,Spigot,Mojang,Yarn,Intermediary,kind,type
aah,bB,field_70864_bA,,,,,field,private float
aah,bC,field_70871_bB,,,,,field,private float
aah,bD,field_70872_bC,,,,,field,private float
aah,bE,field_70869_bD,,,,,field,private float
aah,bF,field_70870_bE,,,,,field,private float
aai,a,field_184750_a,,,,,field,protected static final DataWatcherObject<Byte>
aai,c,field_70858_e,,,,,field,private int
aai,b,field_70857_d,,,,,field,Village
aai,bx,field_70855_f,,,,,field,private int
aai,by,field_70856_g,,,,,field,private int
aak$a,d,field_190856_d,,,,,field,private final EntityWolf
aak,bB,field_184759_bz,DATA_HEALTH,,,,field,private static final DataWatcherObject<Float>
aak,bC,field_184760_bA,,,,,field,private static final DataWatcherObject<Boolean>
aak,bD,field_184758_bB,,,,,field,private static final DataWatcherObject<Integer>
aak,bE,field_70926_e,,,,,field,private float
aak,bF,field_70924_f,,,,,field,private float
aak,bG,field_70925_g,,,,,field,private boolean
aak,bH,field_70928_h,,,,,field,private boolean
aak,bI,field_70929_i,,,,,field,private float
aak,bJ,field_70927_j,,,,,field,private float
aal,bH,field_190698_bG,,,,,field,private static final DataWatcherObject<Boolean>
aam,bH,field_110276_bu,,,,,field,private static final com.google.common.base.Predicate<Entity>
aam,bx,field_110271_bv,attributeJumpStrength,,,,field,protected static final IAttribute
aam,bI,field_184787_bE,,,,,field,private static final DataWatcherObject<Byte>
aam,bJ,field_184790_bH,,,,,field,private static final DataWatcherObject<com.google.common.base.Optional<UUID>>
aam,bK,field_190689_bJ,,,,,field,private int
aam,bL,field_110290_bE,,,,,field,private int
aam,bM,field_110295_bF,,,,,field,private int
aam,by,field_110278_bp,,,,,field,public int
aam,bz,field_110279_bq,,,,,field,public int
aam,bB,field_110275_br,,,,,field,protected boolean
aam,bC,field_110296_bG,inventoryChest,,,,field,protected InventoryHorseChest
aam,bD,field_110274_bs,,,,,field,protected int
aam,bE,field_110277_bt,jumpPower,,,,field,protected float
aam,bN,field_110294_bI,canSlide,,,,field,private boolean
aam,bO,field_110283_bJ,,,,,field,private float
aam,bP,field_110284_bK,,,,,field,private float
aam,bQ,field_110281_bL,,,,,field,private float
aam,bR,field_110282_bM,,,,,field,private float
aam,bS,field_110287_bN,,,,,field,private float
aam,bT,field_110288_bO,,,,,field,private float
aam,bF,field_190688_bE,,,,,field,protected boolean
aam,bG,field_110285_bP,,,,,field,protected int
aao$a,a,field_190885_a,,,,,field,public int
aao,bH,field_184786_bD,,,,,field,private static final UUID
aao,bI,field_184789_bG,,,,,field,private static final DataWatcherObject<Integer>
aao,bJ,field_184791_bI,,,,,field,private static final DataWatcherObject<Integer>
aao,bK,field_110268_bz,,,,,field,private static final String[]
aao,bL,field_110269_bA,,,,,field,private static final String[]
aao,bM,field_110291_bB,,,,,field,private static final String[]
aao,bN,field_110292_bC,,,,,field,private static final String[]
aao,bO,field_110286_bQ,,,,,field,private String
aao,bP,field_110280_bR,,,,,field,private final String[]
aap,a,NONE,NONE,,,,enum,
aap,b,IRON,IRON,,,,enum,
aap,c,GOLD,GOLD,,,,enum,
aap,d,DIAMOND,DIAMOND,,,,enum,
aap,e,field_188586_e,,,,,field,private final String
aap,f,field_188587_f,,,,,field,private final String
aap,g,field_188588_g,,,,,field,private final int
aaq$b,a,field_190886_a,,,,,field,public int
aaq,bH,field_190720_bG,,,,,field,private static final DataWatcherObject<Integer>
aaq,bI,field_190721_bH,,,,,field,private static final DataWatcherObject<Integer>
aaq,bJ,field_190722_bI,,,,,field,private static final DataWatcherObject<Integer>
aaq,bK,field_190723_bJ,,,,,field,private boolean
aaq,bL,field_190724_bK,,,,,field,private EntityLlama
aaq,bM,field_190725_bL,,,,,field,private EntityLlama
aas,bH,field_184792_bN,,,,,field,private final PathfinderGoalHorseTrap
aas,bI,field_184793_bU,,,,,field,private boolean
aas,bJ,field_184794_bV,,,,,field,private int
aat,a,field_188516_a,,,,,field,private final EntityHorseSkeleton
aaz,a,field_70259_a,owner,,,,field,public final IComplex
aaz,b,field_146032_b,,,,,field,public final String
ab,a,field_192366_a,,,,,field,public static CriterionConditionDamage
ab,b,field_192367_b,,,,,field,private final CriterionConditionValue
ab,c,field_192368_c,,,,,field,private final CriterionConditionValue
ab,d,field_192369_d,,,,,field,private final CriterionConditionEntity
ab,e,field_192370_e,,,,,field,private final Boolean
ab,f,field_192371_f,,,,,field,private final CriterionConditionDamageSource
aba,b,field_184521_b,,,,,field,private static final DataWatcherObject<com.google.common.base.Optional<BlockPosition>>
aba,c,field_184522_c,,,,,field,private static final DataWatcherObject<Boolean>
aba,a,field_70261_a,,,,,field,public int
abb,bJ,field_184675_bH,,,,,field,private static final org.apache.logging.log4j.Logger
abb,a,field_184674_a,PHASE,,,,field,public static final DataWatcherObject<Integer>
abb,b,field_70979_e,,,,,field,public double[][]
abb,c,field_70976_f,,,,,field,public int
abb,bv,field_70977_g,children,,,,field,public EntityComplexPart[]
abb,bw,field_70986_h,,,,,field,public EntityComplexPart
abb,bx,field_184673_bv,,,,,field,public EntityComplexPart
abb,by,field_70987_i,,,,,field,public EntityComplexPart
abb,bz,field_70985_j,,,,,field,public EntityComplexPart
abb,bA,field_70984_by,,,,,field,public EntityComplexPart
abb,bB,field_70982_bz,,,,,field,public EntityComplexPart
abb,bC,field_70983_bA,,,,,field,public EntityComplexPart
abb,bD,field_70990_bB,,,,,field,public EntityComplexPart
abb,bE,field_70991_bC,,,,,field,public float
abb,bF,field_70988_bD,,,,,field,public float
abb,bG,field_70994_bF,,,,,field,public boolean
abb,bH,field_70995_bG,,,,,field,public int
abb,bI,field_70992_bH,currentEnderCrystal,,,,field,public EntityEnderCrystal
abb,bK,field_184676_bI,,,,,field,private final EnderDragonBattle
abb,bL,field_184677_bJ,,,,,field,private final DragonControllerManager
abb,bM,field_184678_bK,,,,,field,private int
abb,bN,field_184679_bL,,,,,field,private int
abb,bO,field_184680_bM,,,,,field,private final PathPoint[]
abb,bP,field_184681_bN,,,,,field,private final int[]
abb,bQ,field_184682_bO,,,,,field,private final Path
abd,a,field_188661_a,,,,,field,protected final EntityEnderDragon
abf,b,field_188669_b,,,,,field,private static final org.apache.logging.log4j.Logger
abf,c,field_188670_c,,,,,field,private Vec3D
abf,d,field_188671_d,,,,,field,private int
abg,b,field_188672_b,,,,,field,private Vec3D
abg,c,field_188673_c,,,,,field,private int
abh,b,field_188677_b,,,,,field,private PathEntity
abh,c,field_188678_c,,,,,field,private Vec3D
abh,d,field_188679_d,,,,,field,private boolean
abi,b,field_188680_b,,,,,field,private Vec3D
abj,b,field_188683_b,,,,,field,private PathEntity
abj,c,field_188684_c,,,,,field,private Vec3D
abk,b,field_188685_b,,,,,field,private Vec3D
abm,b,field_188662_b,,,,,field,private int
abn,b,field_188664_b,,,,,field,private int
abn,c,field_188665_c,,,,,field,private int
abn,d,field_188666_d,,,,,field,private EntityAreaEffectCloud
abo,b,field_188667_b,,,,,field,private int
abp,b,field_188689_b,,,,,field,private static final org.apache.logging.log4j.Logger
abp,c,field_188690_c,,,,,field,private int
abp,d,field_188691_d,,,,,field,private PathEntity
abp,e,field_188692_e,,,,,field,private Vec3D
abp,f,field_188693_f,,,,,field,private EntityLiving
abp,g,field_188694_g,,,,,field,private boolean
abq,b,field_188697_b,,,,,field,private boolean
abq,c,field_188698_c,,,,,field,private PathEntity
abq,d,field_188699_d,,,,,field,private Vec3D
abr,l,field_188752_l,,,,,field,private static DragonControllerPhase<?>[]
abr,a,field_188741_a,,,,,field,public static final DragonControllerPhase<DragonControllerHold>
abr,b,field_188742_b,,,,,field,public static final DragonControllerPhase<DragonControllerStrafe>
abr,c,field_188743_c,,,,,field,public static final DragonControllerPhase<DragonControllerLandingFly>
abr,d,field_188744_d,,,,,field,public static final DragonControllerPhase<DragonControllerLanding>
abr,e,field_188745_e,,,,,field,public static final DragonControllerPhase<DragonControllerFly>
abr,f,field_188746_f,,,,,field,public static final DragonControllerPhase<DragonControllerLandedFlame>
abr,g,field_188747_g,,,,,field,public static final DragonControllerPhase<DragonControllerLandedSearch>
abr,h,field_188748_h,,,,,field,public static final DragonControllerPhase<DragonControllerLandedAttack>
abr,i,field_188749_i,,,,,field,public static final DragonControllerPhase<DragonControllerCharge>
abr,j,field_188750_j,,,,,field,public static final DragonControllerPhase<DragonControllerDying>
abr,k,field_188751_k,,,,,field,public static final DragonControllerPhase<DragonControllerHover>
abr,m,field_188753_m,,,,,field,private final Class<? extends IDragonController>
abr,n,field_188754_n,,,,,field,private final int
abr,o,field_188755_o,,,,,field,private final String
abs,a,field_188759_a,,,,,field,private static final org.apache.logging.log4j.Logger
abs,b,field_188760_b,enderDragon,,,,field,private final EntityEnderDragon
abs,c,field_188761_c,dragonControllers,,,,field,private final IDragonController[]
abs,d,field_188762_d,currentDragonController,,,,field,private IDragonController
abv,a,field_184741_a,,,,,field,private static final DataWatcherObject<Integer>
abv,b,field_184742_b,,,,,field,private static final DataWatcherObject<Integer>
abv,c,field_184743_c,,,,,field,private static final DataWatcherObject<Integer>
abv,bx,field_184745_bv,,,,,field,private static final DataWatcherObject<Integer>[]
abv,by,field_184746_bw,,,,,field,private static final DataWatcherObject<Integer>
abv,bz,field_82220_d,,,,,field,private final float[]
abv,bA,field_82221_e,,,,,field,private final float[]
abv,bB,field_82217_f,,,,,field,private final float[]
abv,bC,field_82218_g,,,,,field,private final float[]
abv,bD,field_82223_h,,,,,field,private final int[]
abv,bE,field_82224_i,,,,,field,private final int[]
abv,bF,field_82222_j,,,,,field,private int
abv,bG,field_184744_bE,,,,,field,private final BossBattleServer
abv,bH,field_82219_bJ,,,,,field,private static final com.google.common.base.Predicate<Entity>
abx,br,field_175435_a,,,,,field,private static final Vector3f
abx,bs,field_175433_b,,,,,field,private static final Vector3f
abx,bt,field_175434_c,,,,,field,private static final Vector3f
abx,bu,field_175431_d,,,,,field,private static final Vector3f
abx,bv,field_175432_e,,,,,field,private static final Vector3f
abx,bw,field_175429_f,,,,,field,private static final Vector3f
abx,a,field_184801_a,,,,,field,public static final DataWatcherObject<Byte>
abx,b,field_184802_b,,,,,field,public static final DataWatcherObject<Vector3f>
abx,c,field_184803_c,,,,,field,public static final DataWatcherObject<Vector3f>
abx,d,field_184804_d,,,,,field,public static final DataWatcherObject<Vector3f>
abx,e,field_184805_e,,,,,field,public static final DataWatcherObject<Vector3f>
abx,f,field_184806_f,,,,,field,public static final DataWatcherObject<Vector3f>
abx,g,field_184807_g,,,,,field,public static final DataWatcherObject<Vector3f>
abx,bx,field_184798_bv,,,,,field,private static final com.google.common.base.Predicate<Entity>
abx,by,field_184799_bw,,,,,field,private final NonNullList<ItemStack>
abx,bz,field_184800_bx,,,,,field,private final NonNullList<ItemStack>
abx,bA,field_175436_h,,,,,field,private boolean
abx,h,field_175437_i,,,,,field,public long
abx,bB,field_175442_bg,,,,,field,private int
abx,bC,field_181028_bj,,,,,field,private boolean
abx,bD,field_175443_bh,headPose,,,,field,private Vector3f
abx,bE,field_175444_bi,bodyPose,,,,field,private Vector3f
abx,bF,field_175438_bj,leftArmPose,,,,field,private Vector3f
abx,bG,field_175439_bk,rightArmPose,,,,field,private Vector3f
abx,bH,field_175440_bl,leftLegPose,,,,field,private Vector3f
abx,bI,field_175441_bm,rightLegPose,,,,field,private Vector3f
aby,c,field_184524_c,,,,,field,private static final com.google.common.base.Predicate<Entity>
aby,d,field_70520_f,,,,,field,private int
aby,a,field_174861_a,blockPosition,,,,field,protected BlockPosition
aby,b,field_174860_b,direction,,,,field,public EnumDirection
abz,c,field_184525_c,,,,,field,private static final DataWatcherObject<ItemStack>
abz,d,field_184526_d,,,,,field,private static final DataWatcherObject<Integer>
abz,e,field_82337_e,,,,,field,private float
ac,a,field_192449_a,,,,,field,public static CriterionConditionDamageSource
ac,b,field_192450_b,,,,,field,private final Boolean
ac,c,field_192451_c,,,,,field,private final Boolean
ac,d,field_192452_d,,,,,field,private final Boolean
ac,e,field_192453_e,,,,,field,private final Boolean
ac,f,field_192454_f,,,,,field,private final Boolean
ac,g,field_192455_g,,,,,field,private final Boolean
ac,h,field_192456_h,,,,,field,private final Boolean
ac,i,field_193419_i,,,,,field,private final CriterionConditionEntity
ac,j,field_193420_j,,,,,field,private final CriterionConditionEntity
acb$a,a,KEBAB,KEBAB,,,,enum,
acb$a,b,AZTEC,AZTEC,,,,enum,
acb$a,c,ALBAN,ALBAN,,,,enum,
acb$a,d,AZTEC_2,AZTEC_2,,,,enum,
acb$a,e,BOMB,BOMB,,,,enum,
acb$a,f,PLANT,PLANT,,,,enum,
acb$a,g,WASTELAND,WASTELAND,,,,enum,
acb$a,h,POOL,POOL,,,,enum,
acb$a,i,COURBET,COURBET,,,,enum,
acb$a,j,SEA,SEA,,,,enum,
acb$a,k,SUNSET,SUNSET,,,,enum,
acb$a,l,CREEBET,CREEBET,,,,enum,
acb$a,m,WANDERER,WANDERER,,,,enum,
acb$a,n,GRAHAM,GRAHAM,,,,enum,
acb$a,o,MATCH,MATCH,,,,enum,
acb$a,p,BUST,BUST,,,,enum,
acb$a,q,STAGE,STAGE,,,,enum,
acb$a,r,VOID,VOID,,,,enum,
acb$a,s,SKULL_AND_ROSES,SKULL_AND_ROSES,,,,enum,
acb$a,t,WITHER,WITHER,,,,enum,
acb$a,u,FIGHTERS,FIGHTERS,,,,enum,
acb$a,v,POINTER,POINTER,,,,enum,
acb$a,w,PIGSCENE,PIGSCENE,,,,enum,
acb$a,x,BURNING_SKULL,BURNING_SKULL,,,,enum,
acb$a,y,SKELETON,SKELETON,,,,enum,
acb$a,z,DONKEY_KONG,DONKEY_KONG,,,,enum,
acb$a,A,field_180001_A,,,,,field,public static final int
acb$a,B,field_75702_A,,,,,field,public final String
acb$a,C,field_75703_B,,,,,field,public final int
acb$a,D,field_75704_C,,,,,field,public final int
acb$a,E,field_75699_D,,,,,field,public final int
acb$a,F,field_75700_E,,,,,field,public final int
acb,c,field_70522_e,art,,,,field,public EntityPainting$EnumArt
acd$a,a,FLYING,FLYING,,,,enum,
acd$a,b,HOOKED_IN_ENTITY,HOOKED_IN_ENTITY,,,,enum,
acd$a,c,BOBBING,BOBBING,,,,enum,
acd,b,field_184528_c,,,,,field,private static final DataWatcherObject<Integer>
acd,c,field_146051_au,isInGround,,,,field,private boolean
acd,d,field_146049_av,,,,,field,private int
acd,e,field_146042_b,owner,,,,field,private EntityHuman
acd,f,field_146047_aw,,,,,field,private int
acd,g,field_146045_ax,,,,,field,private int
acd,h,field_146040_ay,,,,,field,private int
acd,at,field_146038_az,,,,,field,private int
acd,au,field_146054_aA,,,,,field,private float
acd,a,field_146043_c,hooked,,,,field,public Entity
acd,av,field_190627_av,,,,,field,private EntityFishingHook$HookState
acd,aw,field_191518_aw,,,,,field,private int
acd,ax,field_191519_ax,,,,,field,private int
acg,b,field_70262_b,lifeTicks,,,,field,private int
acg,a,field_70264_a,,,,,field,public long
acg,c,field_70263_c,,,,,field,private int
acg,d,field_184529_d,,,,,field,private final boolean
aci,e,field_175132_d,block,,,,field,private IBlockData
aci,a,field_145812_b,ticksLived,,,,field,public int
aci,b,field_145813_c,dropItem,,,,field,public boolean
aci,f,field_145808_f,,,,,field,private boolean
aci,g,field_145809_g,hurtEntities,,,,field,private boolean
aci,h,field_145815_h,fallHurtMax,,,,field,private int
aci,at,field_145816_i,fallHurtAmount,,,,field,private float
aci,c,field_145810_d,tileEntityData,,,,field,public NBTTagCompound
aci,d,field_184532_d,,,,,field,protected static final DataWatcherObject<BlockPosition>
acj,b,field_145803_d,,,,,field,private static final org.apache.logging.log4j.Logger
acj,c,field_184533_c,,,,,field,private static final DataWatcherObject<ItemStack>
acj,d,field_70292_b,age,,,,field,private int
acj,e,field_145804_b,pickupDelay,,,,field,private int
acj,f,field_70291_e,,,,,field,private int
acj,g,field_145801_f,,,,,field,private String
acj,h,field_145802_g,,,,,field,private String
acj,a,field_70290_d,,,,,field,public float
ack,a,field_184537_a,FUSE_TICKS,,,,field,private static final DataWatcherObject<Integer>
ack,b,field_94084_b,source,,,,field,private EntityLiving
ack,c,field_70516_a,,,,,field,private int
acm,a,field_193080_a,,,,,field,protected static final DataWatcherObject<Byte>
acn,a,field_184728_b,,,,,field,private static final DataWatcherObject<Boolean>
acn,b,field_85037_d,,,,,field,private final PathfinderGoalBowShoot<EntitySkeletonAbstract>
acn,c,field_85038_e,,,,,field,private final PathfinderGoalMeleeAttack
aco$a,a,field_179469_a,,,,,field,private final EntityBlaze
aco$a,b,field_179467_b,,,,,field,private int
aco$a,c,field_179468_c,,,,,field,private int
aco,a,field_70847_d,,,,,field,private float
aco,b,field_70848_e,,,,,field,private int
aco,c,field_184712_c,,,,,field,private static final DataWatcherObject<Byte>
acq,a,field_184713_a,,,,,field,private static final DataWatcherObject<Integer>
acq,b,field_184714_b,,,,,field,private static final DataWatcherObject<Boolean>
acq,c,field_184715_c,,,,,field,private static final DataWatcherObject<Boolean>
acq,bx,field_70834_e,,,,,field,private int
acq,by,field_70833_d,fuseTicks,,,,field,private int
acq,bz,field_82225_f,maxFuseTicks,,,,field,private int
acq,bA,field_82226_g,explosionRadius,,,,field,private int
acq,bB,field_175494_bm,,,,,field,private int
acs$a,a,field_179475_a,,,,,field,private final EntityEnderman
acs$b,i,field_179449_j,,,,,field,private final EntityEnderman
acs$b,j,field_179448_g,,,,,field,private EntityHuman
acs$b,k,field_179450_h,,,,,field,private int
acs$b,l,field_179451_i,,,,,field,private int
acs$c,a,field_179473_a,enderman,,,,field,private final EntityEnderman
acs,a,field_110192_bp,,,,,field,private static final UUID
acs,b,field_110193_bq,,,,,field,private static final AttributeModifier
acs,c,field_70827_d,,,,,field,private static final Set<Block>
acs,bx,field_184718_bv,,,,,field,private static final DataWatcherObject<com.google.common.base.Optional<IBlockData>>
acs,by,field_184719_bw,,,,,field,private static final DataWatcherObject<Boolean>
acs,bz,field_184720_bx,,,,,field,private int
acs,bA,field_184721_by,,,,,field,private int
act,a,field_175497_b,,,,,field,private int
act,b,field_175498_c,,,,,field,private boolean
acu,d,field_82192_a,,,,,field,com.google.common.base.Predicate<Entity>
acu,e,field_175450_e,,,,,field,com.google.common.base.Predicate<Entity>
acv$d,a,field_190879_a,,,,,field,final com.google.common.base.Predicate<EntitySheep>
acv,c,field_190763_bw,,,,,field,private EntitySheep
acw$a,a,field_179472_a,,,,,field,private final EntityGhast
acw$b,i,field_179927_g,,,,,field,private final EntityGhast
acw$b,j,field_179928_h,,,,,field,private int
acw$c,b,field_179470_b,ghast,,,,field,private final EntityGhast
acw$c,a,field_179471_a,,,,,field,public int
acw$d,a,field_179454_a,,,,,field,private final EntityGhast
acw,a,field_184683_a,,,,,field,private static final DataWatcherObject<Boolean>
acw,b,field_92014_j,,,,,field,private int
acy$a,a,field_179456_a,,,,,field,private final EntityGuardian
acy$a,b,field_179455_b,,,,,field,private int
acy$a,c,field_190881_c,,,,,field,private final boolean
acy$b,a,field_179916_a,,,,,field,private final EntityGuardian
acy$c,i,field_179930_g,,,,,field,private final EntityGuardian
acy,bA,field_190766_bz,,,,,field,private static final DataWatcherObject<Boolean>
acy,bB,field_184723_b,,,,,field,private static final DataWatcherObject<Integer>
acy,a,field_175482_b,,,,,field,protected float
acy,b,field_175484_c,,,,,field,protected float
acy,c,field_175483_bk,,,,,field,protected float
acy,bx,field_175485_bl,,,,,field,protected float
acy,by,field_175486_bm,,,,,field,protected float
acy,bC,field_175478_bn,,,,,field,private EntityLiving
acy,bD,field_175479_bo,,,,,field,private int
acy,bE,field_175480_bp,,,,,field,private boolean
acy,bz,field_175481_bq,goalRandomStroll,,,,field,protected PathfinderGoalRandomStroll
ad,a,field_193423_a,,,,,field,public static final CriterionConditionDistance
ad,b,field_193424_b,,,,,field,private final CriterionConditionValue
ad,c,field_193425_c,,,,,field,private final CriterionConditionValue
ad,d,field_193426_d,,,,,field,private final CriterionConditionValue
ad,e,field_193427_e,,,,,field,private final CriterionConditionValue
ad,f,field_193428_f,,,,,field,private final CriterionConditionValue
ada$a,b,field_193325_b,,,,,field,private int
ada,c,field_193099_c,,,,,field,private int
ada,bx,field_193100_bx,,,,,field,private final Vec3D[][]
add,b,field_110189_bq,,,,,field,private static final UUID
add,c,field_110190_br,,,,,field,private static final AttributeModifier
add,bx,field_70837_d,angerLevel,,,,field,private int
add,by,field_70838_e,soundDelay,,,,field,private int
add,bz,field_175459_bn,hurtBy,,,,field,private UUID
adf,k,field_151476_f,,,,,field,private static final org.apache.logging.log4j.Logger
adf,a,field_111267_a,maxHealth,,,,field,public static final IAttribute
adf,b,field_111265_b,FOLLOW_RANGE,,,,field,public static final IAttribute
adf,c,field_111266_c,,,,,field,public static final IAttribute
adf,d,field_111263_d,MOVEMENT_SPEED,,,,field,public static final IAttribute
adf,e,field_193334_e,,,,,field,public static final IAttribute
adf,f,field_111264_e,ATTACK_DAMAGE,,,,field,public static final IAttribute
adf,g,field_188790_f,,,,,field,public static final IAttribute
adf,h,field_188791_g,,,,,field,public static final IAttribute
adf,i,field_189429_h,,,,,field,public static final IAttribute
adf,j,field_188792_h,,,,,field,public static final IAttribute
adg$a,b,field_188520_b,,,,,field,private int
adg$e,b,field_188522_b,,,,,field,private int
adg,bz,field_184703_bv,,,,,field,private static final UUID
adg,bA,field_184704_bw,,,,,field,private static final AttributeModifier
adg,a,field_184700_a,,,,,field,protected static final DataWatcherObject<EnumDirection>
adg,b,field_184701_b,,,,,field,protected static final DataWatcherObject<com.google.common.base.Optional<BlockPosition>>
adg,c,field_184702_c,,,,,field,protected static final DataWatcherObject<Byte>
adg,bx,field_190770_bw,COLOR,,,,field,protected static final DataWatcherObject<Byte>
adg,by,field_190771_bx,,,,,field,public static final EnumColor
adg,bB,field_184705_bx,,,,,field,private float
adg,bC,field_184706_by,,,,,field,private float
adg,bD,field_184707_bz,,,,,field,private BlockPosition
adg,bE,field_184708_bA,,,,,field,private int
adh$a,h,field_179483_b,,,,,field,private EnumDirection
adh$a,i,field_179484_c,,,,,field,private boolean
adh$b,a,field_179464_a,silverfish,,,,field,private final EntitySilverfish
adh$b,b,field_179463_b,,,,,field,private int
adh,a,field_175460_b,,,,,field,private EntitySilverfish$PathfinderGoalSilverfishWakeOthers
adj$a,a,field_179466_a,,,,,field,private final EntitySlime
adj$a,b,field_179465_b,,,,,field,private int
adj$b,a,field_179457_a,,,,,field,private final EntitySlime
adj$c,a,field_179458_a,,,,,field,private final EntitySlime
adj$d,i,field_179922_g,,,,,field,private float
adj$d,j,field_179924_h,,,,,field,private int
adj$d,k,field_179925_i,,,,,field,private final EntitySlime
adj$d,l,field_179923_j,,,,,field,private boolean
adj$e,a,field_179461_a,,,,,field,private final EntitySlime
