owner_obf,混淆的,Searge,Spigot,Mojang,Yarn,Intermediary,kind,signature,descriptor,return_type
aaa,"a(et arg0, aou arg1)","func_180429_a(BlockPos arg0, Block arg1)",,,,,method,"a(et arg0, aou arg1)",(Let;Laou;)V,void
aaa,d(float arg0),func_191954_d(float arg0),,,,,method,d(float arg0),(F)F,float
aaa,ah(),func_191957_ae(),,,,,method,ah(),()Z,boolean
aaa,cr(),func_70647_i(),,,,,method,cr(),()F,float
aaa,b(Random arg0),func_192000_b(Random arg0),,,,,method,b(Random arg0),(Ljava/util/Random;)F,float
aaa,bK(),func_184176_by(),,,,,method,bK(),()Lqe;,SoundCategory
aaa,az(),func_70104_M(),isCollidable(),,,,method,az(),()Z,boolean
aaa,C(ve arg0),func_82167_n(Entity arg0),,,,,method,C(ve arg0),(Lve;)V,void
aaa,"a(up arg0, float arg1)","func_70097_a(DamageSource arg0, float arg1)","damageEntity(DamageSource arg0, float arg1)",,,,method,"a(up arg0, float arg1)",(Lup;F)Z,boolean
aaa,du(),func_191998_ds(),getVariant(),,,,method,du(),()I,int
aaa,m(int arg0),func_191997_m(int arg0),setVariant(int arg0),,,,method,m(int arg0),(I)V,void
aaa,i(),func_70088_a(),,,,,method,i(),()V,void
aaa,b(fy arg0),func_70014_b(NBTTagCompound arg0),,,,,method,b(fy arg0),(Lfy;)V,void
aaa,a(fy arg0),func_70037_a(NBTTagCompound arg0),,,,,method,a(fy arg0),(Lfy;)V,void
aaa,J(),func_184647_J(),,,,,method,J(),()Lnd;,MinecraftKey
aaa,a(),func_192002_a(),,,,,method,a(),()Z,boolean
aaa,"a(et arg0, boolean arg1)","func_191987_a(BlockPos arg0, boolean arg1)",,,,,method,"a(et arg0, boolean arg1)",(Let;Z)V,void
aaa,dt(),func_192004_dr(),,,,,method,dt(),()Z,boolean
aab,<init>,,,,,,constructor,(arg0),(Lams;)V,public
aab,r(),func_184651_r(),,,,,method,r(),()V,void
aab,bM(),func_110147_ax(),initAttributes(),,,,method,bM(),()V,void
aab,bE(),func_184179_bs(),,,,,method,bE(),()Lve;,Entity
aab,cV(),func_82171_bF(),,,,,method,cV(),()Z,boolean
aab,a(mx<?> arg0),func_184206_a(DataParameter<?> arg0),,,,,method,a(mx<?> arg0),(Lmx;)V,void
aab,i(),func_70088_a(),,,,,method,i(),()V,void
aab,a(rw arg0),func_189792_b(DataFixer arg0),,,,,method,a(rw arg0),(Lrw;)V,void
aab,b(fy arg0),func_70014_b(NBTTagCompound arg0),,,,,method,b(fy arg0),(Lfy;)V,void
aab,a(fy arg0),func_70037_a(NBTTagCompound arg0),,,,,method,a(fy arg0),(Lfy;)V,void
aab,F(),func_184639_G(),,,,,method,F(),()Lqc;,SoundEffect
aab,d(up arg0),func_184601_bQ(DamageSource arg0),,,,,method,d(up arg0),(Lup;)Lqc;,SoundEffect
aab,cf(),func_184615_bR(),,,,,method,cf(),()Lqc;,SoundEffect
aab,"a(et arg0, aou arg1)","func_180429_a(BlockPos arg0, Block arg1)",,,,,method,"a(et arg0, aou arg1)",(Let;Laou;)V,void
aab,"a(aeb arg0, tz arg1)","func_184645_a(EntityPlayer arg0, EnumHand arg1)",,,,,method,"a(aeb arg0, tz arg1)",(Laeb;Ltz;)Z,boolean
aab,a(up arg0),func_70645_a(DamageSource arg0),die(DamageSource arg0),,,,method,a(up arg0),(Lup;)V,void
aab,J(),func_184647_J(),,,,,method,J(),()Lnd;,MinecraftKey
aab,dl(),func_70901_n(),hasSaddle(),,,,method,dl(),()Z,boolean
aab,p(boolean arg0),func_70900_e(boolean arg0),setSaddle(boolean arg0),,,,method,p(boolean arg0),(Z)V,void
aab,a(acg arg0),func_70077_a(EntityLightningBolt arg0),onLightningStrike(EntityLightning arg0),,,,method,a(acg arg0),(Lacg;)V,void
aab,"a(float arg0, float arg1, float arg2)","func_191986_a(float arg0, float arg1, float arg2)",,,,,method,"a(float arg0, float arg1, float arg2)",(FFF)V,void
aab,dm(),func_184762_da(),,,,,method,dm(),()Z,boolean
aab,b(vb arg0),func_90011_a(EntityAgeable arg0),createChild(EntityAgeable arg0),,,,method,b(vb arg0),(Lvb;)Laab;,EntityPig
aab,e(ain arg0),func_70877_b(ItemStack arg0),,,,,method,e(ain arg0),(Lain;)Z,boolean
aac$a,<init>,,,,,,constructor,(arg0),(Laac;)V,public
aac$a,a(),func_75250_a(),,,,,method,a(),()Z,boolean
aac$a,i(),func_111175_f(),,,,,method,i(),()D,double
aac$b,<init>,,,,,,constructor,(),()V,private
aac$c,<init>,,,,,,constructor,(arg0),(Laac;)V,public
aac$c,c(),func_75249_e(),,,,,method,c(),()V,void
aac$c,"a(vv arg0, vn arg1)","func_179446_a(EntityCreature arg0, EntityLivingBase arg1)",,,,,method,"a(vv arg0, vn arg1)",(Lvv;Lvn;)V,void
aac$d,<init>,,,,,,constructor,(arg0),(Laac;)V,public
aac$d,"a(vn arg0, double arg1)","func_190102_a(EntityLivingBase arg0, double arg1)",,,,,method,"a(vn arg0, double arg1)",(Lvn;D)V,void
aac$d,d(),func_75251_c(),,,,,method,d(),()V,void
aac$d,a(vn arg0),func_179512_a(EntityLivingBase arg0),,,,,method,a(vn arg0),(Lvn;)D,double
aac$e,<init>,,,,,,constructor,(arg0),(Laac;)V,public
aac$e,a(),func_75250_a(),,,,,method,a(),()Z,boolean
aac,<init>,,,,,,constructor,(arg0),(Lams;)V,public
aac,a(vb arg0),func_90011_a(EntityAgeable arg0),createChild(EntityAgeable arg0),,,,method,a(vb arg0),(Lvb;)Lvb;,EntityAgeable
aac,e(ain arg0),func_70877_b(ItemStack arg0),,,,,method,e(ain arg0),(Lain;)Z,boolean
aac,r(),func_184651_r(),,,,,method,r(),()V,void
aac,bM(),func_110147_ax(),initAttributes(),,,,method,bM(),()V,void
aac,F(),func_184639_G(),,,,,method,F(),()Lqc;,SoundEffect
aac,d(up arg0),func_184601_bQ(DamageSource arg0),,,,,method,d(up arg0),(Lup;)Lqc;,SoundEffect
aac,cf(),func_184615_bR(),,,,,method,cf(),()Lqc;,SoundEffect
aac,"a(et arg0, aou arg1)","func_180429_a(BlockPos arg0, Block arg1)",,,,,method,"a(et arg0, aou arg1)",(Let;Laou;)V,void
aac,dl(),func_189796_de(),,,,,method,dl(),()V,void
aac,J(),func_184647_J(),,,,,method,J(),()Lnd;,MinecraftKey
aac,i(),func_70088_a(),,,,,method,i(),()V,void
aac,B_(),func_70071_h_(),,,,,method,B_(),()V,void
aac,B(ve arg0),func_70652_k(Entity arg0),,,,,method,B(ve arg0),(Lve;)Z,boolean
aac,dm(),func_189793_df(),,,,,method,dm(),()Z,boolean
aac,p(boolean arg0),func_189794_p(boolean arg0),,,,,method,p(boolean arg0),(Z)V,void
aac,cx(),func_189749_co(),,,,,method,cx(),()F,float
aac,"a(ty arg0, vq arg1)","func_180482_a(DifficultyInstance arg0, IEntityLivingData arg1)","prepare(DifficultyDamageScaler arg0, GroupDataEntity arg1)",,,,method,"a(ty arg0, vq arg1)",(Lty;Lvq;)Lvq;,GroupDataEntity
aac,r(float arg0),func_189795_r(float arg0),,,,,method,r(float arg0),(F)F,float
aad$a,<init>,,,,,,constructor,(arg0),(Laad;)V,public
aad$a,a(vn arg0),func_179512_a(EntityLivingBase arg0),,,,,method,a(vn arg0),(Lvn;)D,double
aad$b,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3, arg4)",(Laad;Ljava/lang/Class;FDD)V,public
aad$b,a(),func_75250_a(),,,,,method,a(),()Z,boolean
aad$c,<init>,,,,,,constructor,(arg0),(I)V,public
aad$d,<init>,,,,,,constructor,"(arg0, arg1)",(Laad;Laad;)V,public
aad$d,c(),func_180067_c(),,,,,method,c(),()Z,boolean
aad$d,d(),func_180065_d(),,,,,method,d(),()Z,boolean
aad$d,a(boolean arg0),func_180066_a(boolean arg0),,,,,method,a(boolean arg0),(Z)V,void
aad$d,b(),func_75661_b(),,,,,method,b(),()V,void
aad$e,<init>,,,,,,constructor,(arg0),(Laad;)V,public
aad$e,a(),func_75641_c(),,,,,method,a(),()V,void
aad$e,"a(double arg0, double arg1, double arg2, double arg3)","func_75642_a(double arg0, double arg1, double arg2, double arg3)",,,,,method,"a(double arg0, double arg1, double arg2, double arg3)",(DDDD)V,void
aad$f,<init>,,,,,,constructor,"(arg0, arg1)",(Laad;D)V,public
aad$f,e(),func_75246_d(),,,,,method,e(),()V,void
aad$g,<init>,,,,,,constructor,(arg0),(Laad;)V,public
aad$g,a(),func_75250_a(),,,,,method,a(),()Z,boolean
aad$g,b(),func_75253_b(),,,,,method,b(),()Z,boolean
aad$g,e(),func_75246_d(),,,,,method,e(),()V,void
aad$g,"a(ams arg0, et arg1)","func_179488_a(World arg0, BlockPos arg1)",,,,,method,"a(ams arg0, et arg1)",(Lams;Let;)Z,boolean
aad,<init>,,,,,,constructor,(arg0),(Lams;)V,public
aad,r(),func_184651_r(),,,,,method,r(),()V,void
aad,ct(),func_175134_bD(),,,,,method,ct(),()F,float
aad,cu(),func_70664_aZ(),,,,,method,cu(),()V,void
aad,c(double arg0),func_175515_b(double arg0),,,,,method,c(double arg0),(D)V,void
aad,l(boolean arg0),func_70637_d(boolean arg0),,,,,method,l(boolean arg0),(Z)V,void
aad,dl(),func_184770_cZ(),,,,,method,dl(),()V,void
aad,i(),func_70088_a(),,,,,method,i(),()V,void
aad,M(),func_70619_bc(),,,,,method,M(),()V,void
aad,as(),func_174830_Y(),,,,,method,as(),()V,void
aad,"a(double arg0, double arg1)","func_175533_a(double arg0, double arg1)",,,,,method,"a(double arg0, double arg1)",(DD)V,void
aad,dp(),func_175518_cr(),,,,,method,dp(),()V,void
aad,dt(),func_175520_cs(),,,,,method,dt(),()V,void
aad,du(),func_175530_ct(),,,,,method,du(),()V,void
aad,dv(),func_175517_cu(),,,,,method,dv(),()V,void
aad,n(),func_70636_d(),,,,,method,n(),()V,void
aad,bM(),func_110147_ax(),initAttributes(),,,,method,bM(),()V,void
aad,a(rw arg0),func_189801_b(DataFixer arg0),,,,,method,a(rw arg0),(Lrw;)V,void
aad,b(fy arg0),func_70014_b(NBTTagCompound arg0),,,,,method,b(fy arg0),(Lfy;)V,void
aad,a(fy arg0),func_70037_a(NBTTagCompound arg0),,,,,method,a(fy arg0),(Lfy;)V,void
aad,dm(),func_184771_da(),,,,,method,dm(),()Lqc;,SoundEffect
aad,F(),func_184639_G(),,,,,method,F(),()Lqc;,SoundEffect
aad,d(up arg0),func_184601_bQ(DamageSource arg0),,,,,method,d(up arg0),(Lup;)Lqc;,SoundEffect
aad,cf(),func_184615_bR(),,,,,method,cf(),()Lqc;,SoundEffect
aad,B(ve arg0),func_70652_k(Entity arg0),,,,,method,B(ve arg0),(Lve;)Z,boolean
aad,bK(),func_184176_by(),,,,,method,bK(),()Lqe;,SoundCategory
aad,"a(up arg0, float arg1)","func_70097_a(DamageSource arg0, float arg1)","damageEntity(DamageSource arg0, float arg1)",,,,method,"a(up arg0, float arg1)",(Lup;F)Z,boolean
aad,J(),func_184647_J(),,,,,method,J(),()Lnd;,MinecraftKey
aad,a(ail arg0),func_175525_a(Item arg0),,,,,method,a(ail arg0),(Lail;)Z,boolean
aad,b(vb arg0),func_90011_a(EntityAgeable arg0),createChild(EntityAgeable arg0),,,,method,b(vb arg0),(Lvb;)Laad;,EntityRabbit
aad,e(ain arg0),func_70877_b(ItemStack arg0),,,,,method,e(ain arg0),(Lain;)Z,boolean
aad,dn(),func_175531_cl(),getRabbitType(),,,,method,dn(),()I,int
aad,g(int arg0),func_175529_r(int arg0),setRabbitType(int arg0),,,,method,g(int arg0),(I)V,void
aad,"a(ty arg0, vq arg1)","func_180482_a(DifficultyInstance arg0, IEntityLivingData arg1)","prepare(DifficultyDamageScaler arg0, GroupDataEntity arg1)",,,,method,"a(ty arg0, vq arg1)",(Lty;Lvq;)Lvq;,GroupDataEntity
aad,dw(),func_184772_dk(),,,,,method,dw(),()I,int
aad,dx(),func_175534_cv(),,,,,method,dx(),()Z,boolean
aad,do(),func_175528_cn(),do_(),,,,method,do(),()V,void
aad,r(float arg0),func_175521_o(float arg0),,,,,method,r(float arg0),(F)F,float
aad,a(byte arg0),func_70103_a(byte arg0),,,,,method,a(byte arg0),(B)V,void
aae$1,<init>,,,,,,constructor,(arg0),(Laae;)V,
aae$1,a(aeb arg0),func_75145_c(EntityPlayer arg0),,,,,method,a(aeb arg0),(Laeb;)Z,boolean
aae,<init>,,,,,,constructor,(arg0),(Lams;)V,public
aae,c(ahq arg0),func_192020_c(EnumDyeColor arg0),,,,,method,c(ahq arg0),(Lahq;)[F,float[]
aae,r(),func_184651_r(),,,,,method,r(),()V,void
aae,M(),func_70619_bc(),,,,,method,M(),()V,void
aae,n(),func_70636_d(),,,,,method,n(),()V,void
aae,bM(),func_110147_ax(),initAttributes(),,,,method,bM(),()V,void
aae,i(),func_70088_a(),,,,,method,i(),()V,void
aae,J(),func_184647_J(),,,,,method,J(),()Lnd;,MinecraftKey
aae,"a(aeb arg0, tz arg1)","func_184645_a(EntityPlayer arg0, EnumHand arg1)",,,,,method,"a(aeb arg0, tz arg1)",(Laeb;Ltz;)Z,boolean
aae,a(rw arg0),func_189802_b(DataFixer arg0),,,,,method,a(rw arg0),(Lrw;)V,void
aae,b(fy arg0),func_70014_b(NBTTagCompound arg0),,,,,method,b(fy arg0),(Lfy;)V,void
aae,a(fy arg0),func_70037_a(NBTTagCompound arg0),,,,,method,a(fy arg0),(Lfy;)V,void
aae,F(),func_184639_G(),,,,,method,F(),()Lqc;,SoundEffect
aae,d(up arg0),func_184601_bQ(DamageSource arg0),,,,,method,d(up arg0),(Lup;)Lqc;,SoundEffect
aae,cf(),func_184615_bR(),,,,,method,cf(),()Lqc;,SoundEffect
aae,"a(et arg0, aou arg1)","func_180429_a(BlockPos arg0, Block arg1)",,,,,method,"a(et arg0, aou arg1)",(Let;Laou;)V,void
aae,dl(),func_175509_cj(),getColor(),,,,method,dl(),()Lahq;,EnumColor
aae,b(ahq arg0),func_175512_b(EnumDyeColor arg0),setColor(EnumColor arg0),,,,method,b(ahq arg0),(Lahq;)V,void
aae,dm(),func_70892_o(),isSheared(),,,,method,dm(),()Z,boolean
aae,p(boolean arg0),func_70893_e(boolean arg0),setSheared(boolean arg0),,,,method,p(boolean arg0),(Z)V,void
aae,a(Random arg0),func_175510_a(Random arg0),,,,,method,a(Random arg0),(Ljava/util/Random;)Lahq;,EnumColor
aae,b(vb arg0),func_90011_a(EntityAgeable arg0),createChild(EntityAgeable arg0),,,,method,b(vb arg0),(Lvb;)Laae;,EntitySheep
aae,A(),func_70615_aA(),,,,,method,A(),()V,void
aae,"a(ty arg0, vq arg1)","func_180482_a(DifficultyInstance arg0, IEntityLivingData arg1)","prepare(DifficultyDamageScaler arg0, GroupDataEntity arg1)",,,,method,"a(ty arg0, vq arg1)",(Lty;Lvq;)Lvq;,GroupDataEntity
aae,"a(zt arg0, zt arg1)","func_175511_a(EntityAnimal arg0, EntityAnimal arg1)",,,,,method,"a(zt arg0, zt arg1)",(Lzt;Lzt;)Lahq;,EnumColor
aae,by(),func_70047_e(),getHeadHeight(),,,,method,by(),()F,float
aae,a(ahq arg0),func_175513_a(EnumDyeColor arg0),,,,,method,a(ahq arg0),(Lahq;)[F,float[]
aae,a(byte arg0),func_70103_a(byte arg0),,,,,method,a(byte arg0),(B)V,void
aae,r(float arg0),func_70894_j(float arg0),,,,,method,r(float arg0),(F)F,float
aae,s(float arg0),func_70890_k(float arg0),,,,,method,s(float arg0),(F)F,float
aaf,<init>,,,,,,constructor,(arg0),(Lams;)V,public
aaf,g(aeb arg0),func_191994_f(EntityPlayer arg0),,,,,method,g(aeb arg0),(Laeb;)Z,boolean
aaf,B_(),func_70071_h_(),,,,,method,B_(),()V,void
aaf,dw(),func_191995_du(),,,,,method,dw(),()Z,boolean
aag,<init>,,,,,,constructor,(arg0),(Lams;)V,public
aag,a(rw arg0),func_189783_b(DataFixer arg0),,,,,method,a(rw arg0),(Lrw;)V,void
aag,r(),func_184651_r(),,,,,method,r(),()V,void
aag,bM(),func_110147_ax(),initAttributes(),,,,method,bM(),()V,void
aag,i(),func_70088_a(),,,,,method,i(),()V,void
aag,b(fy arg0),func_70014_b(NBTTagCompound arg0),,,,,method,b(fy arg0),(Lfy;)V,void
aag,a(fy arg0),func_70037_a(NBTTagCompound arg0),,,,,method,a(fy arg0),(Lfy;)V,void
aag,n(),func_70636_d(),,,,,method,n(),()V,void
aag,J(),func_184647_J(),,,,,method,J(),()Lnd;,MinecraftKey
aag,"a(vn arg0, float arg1)","func_82196_d(EntityLivingBase arg0, float arg1)",,,,,method,"a(vn arg0, float arg1)",(Lvn;F)V,void
aag,by(),func_70047_e(),getHeadHeight(),,,,method,by(),()F,float
aag,"a(aeb arg0, tz arg1)","func_184645_a(EntityPlayer arg0, EnumHand arg1)",,,,,method,"a(aeb arg0, tz arg1)",(Laeb;Ltz;)Z,boolean
aag,p(),func_184748_o(),hasPumpkin(),,,,method,p(),()Z,boolean
aag,a(boolean arg0),func_184747_a(boolean arg0),setHasPumpkin(boolean arg0),,,,method,a(boolean arg0),(Z)V,void
aag,F(),func_184639_G(),,,,,method,F(),()Lqc;,SoundEffect
aag,d(up arg0),func_184601_bQ(DamageSource arg0),,,,,method,d(up arg0),(Lup;)Lqc;,SoundEffect
aag,cf(),func_184615_bR(),,,,,method,cf(),()Lqc;,SoundEffect
aag,p(boolean arg0),func_184724_a(boolean arg0),,,,,method,p(boolean arg0),(Z)V,void
aah$a,<init>,,,,,,constructor,(arg0),(Laah;)V,public
aah$a,a(),func_75250_a(),,,,,method,a(),()Z,boolean
aah$a,e(),func_75246_d(),,,,,method,e(),()V,void
aah,<init>,,,,,,constructor,(arg0),(Lams;)V,public
aah,a(rw arg0),func_189804_b(DataFixer arg0),,,,,method,a(rw arg0),(Lrw;)V,void
aah,r(),func_184651_r(),,,,,method,r(),()V,void
aah,bM(),func_110147_ax(),initAttributes(),,,,method,bM(),()V,void
aah,by(),func_70047_e(),getHeadHeight(),,,,method,by(),()F,float
aah,F(),func_184639_G(),,,,,method,F(),()Lqc;,SoundEffect
aah,d(up arg0),func_184601_bQ(DamageSource arg0),,,,,method,d(up arg0),(Lup;)Lqc;,SoundEffect
aah,cf(),func_184615_bR(),,,,,method,cf(),()Lqc;,SoundEffect
aah,cq(),func_70599_aP(),,,,,method,cq(),()F,float
aah,ak(),func_70041_e_(),playStepSound(),,,,method,ak(),()Z,boolean
aah,J(),func_184647_J(),,,,,method,J(),()Lnd;,MinecraftKey
aah,n(),func_70636_d(),,,,,method,n(),()V,void
aah,"a(float arg0, float arg1, float arg2)","func_191986_a(float arg0, float arg1, float arg2)",,,,,method,"a(float arg0, float arg1, float arg2)",(FFF)V,void
aah,P(),func_70601_bi(),,,,,method,P(),()Z,boolean
aah,"b(float arg0, float arg1, float arg2)","func_175568_b(float arg0, float arg1, float arg2)",,,,,method,"b(float arg0, float arg1, float arg2)",(FFF)V,void
aah,p(),func_175567_n(),,,,,method,p(),()Z,boolean
aah,a(byte arg0),func_70103_a(byte arg0),,,,,method,a(byte arg0),(B)V,void
aai$1,<init>,,,,,,constructor,(arg0),(Laai;)V,
aai$1,a(vo arg0),apply(EntityLiving arg0),,,,,method,a(vo arg0),(Lvo;)Z,boolean
aai,<init>,,,,,,constructor,(arg0),(Lams;)V,public
aai,r(),func_184651_r(),,,,,method,r(),()V,void
aai,i(),func_70088_a(),,,,,method,i(),()V,void
aai,M(),func_70619_bc(),,,,,method,M(),()V,void
aai,bM(),func_110147_ax(),initAttributes(),,,,method,bM(),()V,void
aai,d(int arg0),func_70682_h(int arg0),,,,,method,d(int arg0),(I)I,int
aai,C(ve arg0),func_82167_n(Entity arg0),,,,,method,C(ve arg0),(Lve;)V,void
aai,n(),func_70636_d(),,,,,method,n(),()V,void
aai,d(Class<? extends vn> arg0),func_70686_a(Class<? extends EntityLivingBase> arg0),,,,,method,d(Class<? extends vn> arg0),(Ljava/lang/Class;)Z,boolean
aai,a(rw arg0),func_189784_b(DataFixer arg0),,,,,method,a(rw arg0),(Lrw;)V,void
aai,b(fy arg0),func_70014_b(NBTTagCompound arg0),,,,,method,b(fy arg0),(Lfy;)V,void
aai,a(fy arg0),func_70037_a(NBTTagCompound arg0),,,,,method,a(fy arg0),(Lfy;)V,void
aai,B(ve arg0),func_70652_k(Entity arg0),,,,,method,B(ve arg0),(Lve;)Z,boolean
aai,p(),func_70852_n(),,,,,method,p(),()Lzm;,Village
aai,a(boolean arg0),func_70851_e(boolean arg0),,,,,method,a(boolean arg0),(Z)V,void
aai,d(up arg0),func_184601_bQ(DamageSource arg0),,,,,method,d(up arg0),(Lup;)Lqc;,SoundEffect
aai,cf(),func_184615_bR(),,,,,method,cf(),()Lqc;,SoundEffect
aai,"a(et arg0, aou arg1)","func_180429_a(BlockPos arg0, Block arg1)",,,,,method,"a(et arg0, aou arg1)",(Let;Laou;)V,void
aai,J(),func_184647_J(),,,,,method,J(),()Lnd;,MinecraftKey
aai,dm(),func_70853_p(),,,,,method,dm(),()I,int
aai,dn(),func_70850_q(),isPlayerCreated(),,,,method,dn(),()Z,boolean
