混淆的,Searge,Spigot,Mojang,Yarn,Intermediary
aqp$1,net/minecraft/block/BlockFlower$1,net/minecraft/server/v1_12_R1/BlockFlowers$1,,,
aqp$a$1,net/minecraft/block/BlockFlower$EnumFlowerType$1,net/minecraft/server/v1_12_R1/BlockFlowers$EnumFlowerVarient$1,,,
aqp$a,net/minecraft/block/BlockFlower$EnumFlowerType,net/minecraft/server/v1_12_R1/BlockFlowers$EnumFlowerVarient,,,
aqp$b,net/minecraft/block/BlockFlower$EnumFlowerColor,net/minecraft/server/v1_12_R1/BlockFlowers$EnumFlowerType,,,
aqp,net/minecraft/block/BlockFlower,net/minecraft/server/v1_12_R1/BlockFlowers,,,
aqq$a,net/minecraft/block/BlockFlowerPot$EnumFlowerType,net/minecraft/server/v1_12_R1/BlockFlowerPot$EnumFlowerPotContents,,,
aqq,net/minecraft/block/BlockFlowerPot,net/minecraft/server/v1_12_R1/BlockFlowerPot,,,
aqr,net/minecraft/block/BlockFrostedIce,net/minecraft/server/v1_12_R1/BlockIceFrost,,,
aqs,net/minecraft/block/BlockDoubleStoneSlabNew,net/minecraft/server/v1_12_R1/BlockDoubleStoneStep2,,,
aqt,net/minecraft/block/BlockDoubleStoneSlab,net/minecraft/server/v1_12_R1/BlockDoubleStep,,,
aqu,net/minecraft/block/BlockDoubleWoodSlab,net/minecraft/server/v1_12_R1/BlockDoubleWoodStep,,,
aqv,net/minecraft/block/BlockFurnace,net/minecraft/server/v1_12_R1/BlockFurnace,,,
aqw,net/minecraft/block/BlockGlass,net/minecraft/server/v1_12_R1/BlockGlass,,,
aqx,net/minecraft/block/BlockGlazedTerracotta,net/minecraft/server/v1_12_R1/BlockGlazedTerracotta,,,
aqy,net/minecraft/block/BlockGlowstone,net/minecraft/server/v1_12_R1/BlockLightStone,,,
aqz,net/minecraft/block/BlockGrass,net/minecraft/server/v1_12_R1/BlockGrass,,,
ar$a,net/minecraft/advancements/critereon/PositionTrigger$Listeners,net/minecraft/server/v1_12_R1/CriterionTriggerLocation$a,,,
ar$b,net/minecraft/advancements/critereon/PositionTrigger$Instance,net/minecraft/server/v1_12_R1/CriterionTriggerLocation$b,,,
ar,net/minecraft/advancements/critereon/PositionTrigger,net/minecraft/server/v1_12_R1/CriterionTriggerLocation,,,
ara,net/minecraft/block/BlockGrassPath,net/minecraft/server/v1_12_R1/BlockGrassPath,,,
arb,net/minecraft/block/BlockGravel,net/minecraft/server/v1_12_R1/BlockGravel,,,
arc,net/minecraft/block/BlockHalfStoneSlabNew,net/minecraft/server/v1_12_R1/BlockStoneStep2,,,
ard$a,net/minecraft/block/BlockSlab$EnumBlockHalf,net/minecraft/server/v1_12_R1/BlockStepAbstract$EnumSlabHalf,,,
ard,net/minecraft/block/BlockSlab,net/minecraft/server/v1_12_R1/BlockStepAbstract,,,
are,net/minecraft/block/BlockHalfStoneSlab,net/minecraft/server/v1_12_R1/BlockStep,,,
arf,net/minecraft/block/BlockBreakable,net/minecraft/server/v1_12_R1/BlockHalfTransparent,,,
arg,net/minecraft/block/BlockHalfWoodSlab,net/minecraft/server/v1_12_R1/BlockWoodStep,,,
arh,net/minecraft/block/BlockHardenedClay,net/minecraft/server/v1_12_R1/BlockHardenedClay,,,
ari,net/minecraft/block/BlockHay,net/minecraft/server/v1_12_R1/BlockHay,,,
arj$1,net/minecraft/block/BlockHopper$1,net/minecraft/server/v1_12_R1/BlockHopper$1,,,
arj,net/minecraft/block/BlockHopper,net/minecraft/server/v1_12_R1/BlockHopper,,,
ark,net/minecraft/block/BlockHorizontal,net/minecraft/server/v1_12_R1/BlockFacingHorizontal,,,
arl$a,net/minecraft/block/BlockHugeMushroom$EnumType,net/minecraft/server/v1_12_R1/BlockHugeMushroom$EnumHugeMushroomVariant,,,
arl,net/minecraft/block/BlockHugeMushroom,net/minecraft/server/v1_12_R1/BlockHugeMushroom,,,
arm,net/minecraft/block/BlockIce,net/minecraft/server/v1_12_R1/BlockIce,,,
arn$a,net/minecraft/block/BlockJukebox$TileEntityJukebox,net/minecraft/server/v1_12_R1/BlockJukeBox$TileEntityRecordPlayer,,,
arn,net/minecraft/block/BlockJukebox,net/minecraft/server/v1_12_R1/BlockJukeBox,,,
aro,net/minecraft/block/BlockLadder,net/minecraft/server/v1_12_R1/BlockLadder,,,
arp,net/minecraft/block/BlockLeaves,net/minecraft/server/v1_12_R1/BlockLeaves,,,
arr$a,net/minecraft/block/BlockLever$EnumOrientation,net/minecraft/server/v1_12_R1/BlockLever$EnumLeverPosition,,,
arr,net/minecraft/block/BlockLever,net/minecraft/server/v1_12_R1/BlockLever,,,
ars,net/minecraft/block/BlockLiquid,net/minecraft/server/v1_12_R1/BlockFluids,,,
art$a,net/minecraft/block/BlockLog$EnumAxis,net/minecraft/server/v1_12_R1/BlockLogAbstract$EnumLogRotation,,,
art,net/minecraft/block/BlockLog,net/minecraft/server/v1_12_R1/BlockLogAbstract,,,
aru,net/minecraft/block/BlockMagma,net/minecraft/server/v1_12_R1/BlockMagma,,,
arv,net/minecraft/block/BlockMelon,net/minecraft/server/v1_12_R1/BlockMelon,,,
arw,net/minecraft/util/Mirror,net/minecraft/server/v1_12_R1/EnumBlockMirror,,,
arx,net/minecraft/block/BlockMobSpawner,net/minecraft/server/v1_12_R1/BlockMobSpawner,,,
ary$a$1,net/minecraft/block/BlockSilverfish$EnumType$1,net/minecraft/server/v1_12_R1/BlockMonsterEggs$EnumMonsterEggVarient$1,,,
ary$a$2,net/minecraft/block/BlockSilverfish$EnumType$2,net/minecraft/server/v1_12_R1/BlockMonsterEggs$EnumMonsterEggVarient$2,,,
ary$a$3,net/minecraft/block/BlockSilverfish$EnumType$3,net/minecraft/server/v1_12_R1/BlockMonsterEggs$EnumMonsterEggVarient$3,,,
ary$a$4,net/minecraft/block/BlockSilverfish$EnumType$4,net/minecraft/server/v1_12_R1/BlockMonsterEggs$EnumMonsterEggVarient$4,,,
ary$a$5,net/minecraft/block/BlockSilverfish$EnumType$5,net/minecraft/server/v1_12_R1/BlockMonsterEggs$EnumMonsterEggVarient$5,,,
ary$a$6,net/minecraft/block/BlockSilverfish$EnumType$6,net/minecraft/server/v1_12_R1/BlockMonsterEggs$EnumMonsterEggVarient$6,,,
ary$a,net/minecraft/block/BlockSilverfish$EnumType,net/minecraft/server/v1_12_R1/BlockMonsterEggs$EnumMonsterEggVarient,,,
ary,net/minecraft/block/BlockSilverfish,net/minecraft/server/v1_12_R1/BlockMonsterEggs,,,
arz,net/minecraft/block/BlockMushroom,net/minecraft/server/v1_12_R1/BlockMushroom,,,
as,net/minecraft/advancements/critereon/MinMaxBounds,net/minecraft/server/v1_12_R1/CriterionConditionValue,,,
asa,net/minecraft/block/BlockMycelium,net/minecraft/server/v1_12_R1/BlockMycel,,,
asb,net/minecraft/block/BlockNetherBrick,net/minecraft/server/v1_12_R1/BlockNetherbrick,,,
asc,net/minecraft/block/BlockNetherWart,net/minecraft/server/v1_12_R1/BlockNetherWart,,,
asd,net/minecraft/block/BlockNetherrack,net/minecraft/server/v1_12_R1/BlockBloodStone,,,
ase$1,net/minecraft/block/BlockNewLeaf$1,net/minecraft/server/v1_12_R1/BlockLeaves2$1,,,
ase,net/minecraft/block/BlockNewLeaf,net/minecraft/server/v1_12_R1/BlockLeaves2,,,
asf$1,net/minecraft/block/BlockNewLog$1,net/minecraft/server/v1_12_R1/BlockLog2$1,,,
asf,net/minecraft/block/BlockNewLog,net/minecraft/server/v1_12_R1/BlockLog2,,,
asg$a,net/minecraft/block/BlockStoneSlabNew$EnumType,net/minecraft/server/v1_12_R1/BlockDoubleStoneStepAbstract$EnumStoneSlab2Variant,,,
asg,net/minecraft/block/BlockStoneSlabNew,net/minecraft/server/v1_12_R1/BlockDoubleStoneStepAbstract,,,
ash,net/minecraft/block/BlockEmptyDrops,net/minecraft/server/v1_12_R1/BlockNoDrop,,,
asi,net/minecraft/block/BlockNote,net/minecraft/server/v1_12_R1/BlockNote,,,
asj,net/minecraft/block/BlockObserver,net/minecraft/server/v1_12_R1/BlockObserver,,,
ask,net/minecraft/block/BlockObsidian,net/minecraft/server/v1_12_R1/BlockObsidian,,,
asl$1,net/minecraft/block/BlockOldLeaf$1,net/minecraft/server/v1_12_R1/BlockLeaves1$1,,,
asl,net/minecraft/block/BlockOldLeaf,net/minecraft/server/v1_12_R1/BlockLeaves1,,,
asm$1,net/minecraft/block/BlockOldLog$1,net/minecraft/server/v1_12_R1/BlockLog1$1,,,
asm,net/minecraft/block/BlockOldLog,net/minecraft/server/v1_12_R1/BlockLog1,,,
asn,net/minecraft/block/BlockOre,net/minecraft/server/v1_12_R1/BlockOre,,,
aso,net/minecraft/block/BlockPackedIce,net/minecraft/server/v1_12_R1/BlockPackedIce,,,
asp$a,net/minecraft/block/BlockPlanks$EnumType,net/minecraft/server/v1_12_R1/BlockWood$EnumLogVariant,,,
asp,net/minecraft/block/BlockPlanks,net/minecraft/server/v1_12_R1/BlockWood,,,
asq$a,net/minecraft/block/BlockPortal$Size,net/minecraft/server/v1_12_R1/BlockPortal$Shape,,,
asq,net/minecraft/block/BlockPortal,net/minecraft/server/v1_12_R1/BlockPortal,,,
asr,net/minecraft/block/BlockPotato,net/minecraft/server/v1_12_R1/BlockPotatoes,,,
ass,net/minecraft/block/BlockCompressedPowered,net/minecraft/server/v1_12_R1/BlockPowered,,,
ast$1,net/minecraft/block/BlockRailPowered$1,net/minecraft/server/v1_12_R1/BlockPoweredRail$1,,,
ast,net/minecraft/block/BlockRailPowered,net/minecraft/server/v1_12_R1/BlockPoweredRail,,,
asu$a,net/minecraft/block/BlockPressurePlate$Sensitivity,net/minecraft/server/v1_12_R1/BlockPressurePlateBinary$EnumMobType,,,
asu,net/minecraft/block/BlockPressurePlate,net/minecraft/server/v1_12_R1/BlockPressurePlateBinary,,,
asv$a,net/minecraft/block/BlockPrismarine$EnumType,net/minecraft/server/v1_12_R1/BlockPrismarine$EnumPrismarineVariant,,,
asv,net/minecraft/block/BlockPrismarine,net/minecraft/server/v1_12_R1/BlockPrismarine,,,
asw$1,net/minecraft/block/BlockPumpkin$1,net/minecraft/server/v1_12_R1/BlockPumpkin$1,,,
asw,net/minecraft/block/BlockPumpkin,net/minecraft/server/v1_12_R1/BlockPumpkin,,,
asx$a,net/minecraft/block/BlockPurpurSlab$Double,net/minecraft/server/v1_12_R1/BlockPurpurSlab$Default,,,
asx$b,net/minecraft/block/BlockPurpurSlab$Half,net/minecraft/server/v1_12_R1/BlockPurpurSlab$Half,,,
asx$c,net/minecraft/block/BlockPurpurSlab$Variant,net/minecraft/server/v1_12_R1/BlockPurpurSlab$Type,,,
asx,net/minecraft/block/BlockPurpurSlab,net/minecraft/server/v1_12_R1/BlockPurpurSlab,,,
asy$a,net/minecraft/block/BlockQuartz$EnumType,net/minecraft/server/v1_12_R1/BlockQuartz$EnumQuartzVariant,,,
asy,net/minecraft/block/BlockQuartz,net/minecraft/server/v1_12_R1/BlockQuartz,,,
asz,net/minecraft/block/BlockRail,net/minecraft/server/v1_12_R1/BlockMinecartTrack,,,
at$a,net/minecraft/advancements/critereon/MobEffectsPredicate$InstancePredicate,net/minecraft/server/v1_12_R1/CriterionConditionMobEffect$a,,,
at,net/minecraft/advancements/critereon/MobEffectsPredicate,net/minecraft/server/v1_12_R1/CriterionConditionMobEffect,,,
ata,net/minecraft/block/BlockRedFlower,net/minecraft/server/v1_12_R1/BlockRedFlowers,,,
atb$a,net/minecraft/block/BlockRedSandstone$EnumType,net/minecraft/server/v1_12_R1/BlockRedSandstone$EnumRedSandstoneVariant,,,
atb,net/minecraft/block/BlockRedSandstone,net/minecraft/server/v1_12_R1/BlockRedSandstone,,,
atc,net/minecraft/block/BlockRedstoneOre,net/minecraft/server/v1_12_R1/BlockRedstoneOre,,,
atd$a,net/minecraft/block/BlockRedstoneWire$EnumAttachPosition,net/minecraft/server/v1_12_R1/BlockRedstoneWire$EnumRedstoneWireConnection,,,
atd,net/minecraft/block/BlockRedstoneWire,net/minecraft/server/v1_12_R1/BlockRedstoneWire,,,
ate,net/minecraft/block/BlockRedstoneLight,net/minecraft/server/v1_12_R1/BlockRedstoneLamp,,,
atf$a,net/minecraft/block/BlockRedstoneTorch$Toggle,net/minecraft/server/v1_12_R1/BlockRedstoneTorch$RedstoneUpdateInfo,,,
atf,net/minecraft/block/BlockRedstoneTorch,net/minecraft/server/v1_12_R1/BlockRedstoneTorch,,,
atg,net/minecraft/block/BlockReed,net/minecraft/server/v1_12_R1/BlockReed,,,
ath,net/minecraft/util/EnumBlockRenderType,net/minecraft/server/v1_12_R1/EnumRenderType,,,
ati,net/minecraft/block/BlockRedstoneRepeater,net/minecraft/server/v1_12_R1/BlockRepeater,,,
atj,net/minecraft/block/BlockRotatedPillar,net/minecraft/server/v1_12_R1/BlockRotatable,,,
atk,net/minecraft/util/Rotation,net/minecraft/server/v1_12_R1/EnumBlockRotation,,,
atl$a,net/minecraft/block/BlockSand$EnumType,net/minecraft/server/v1_12_R1/BlockSand$EnumSandVariant,,,
atl,net/minecraft/block/BlockSand,net/minecraft/server/v1_12_R1/BlockSand,,,
atm$a,net/minecraft/block/BlockSandStone$EnumType,net/minecraft/server/v1_12_R1/BlockSandStone$EnumSandstoneVariant,,,
atm,net/minecraft/block/BlockSandStone,net/minecraft/server/v1_12_R1/BlockSandStone,,,
atn,net/minecraft/block/BlockSapling,net/minecraft/server/v1_12_R1/BlockSapling,,,
ato,net/minecraft/block/BlockSeaLantern,net/minecraft/server/v1_12_R1/BlockSeaLantern,,,
atp,net/minecraft/block/BlockShulkerBox,net/minecraft/server/v1_12_R1/BlockShulkerBox,,,
atq,net/minecraft/block/BlockSign,net/minecraft/server/v1_12_R1/BlockSign,,,
atr$1,net/minecraft/block/BlockSkull$1,net/minecraft/server/v1_12_R1/BlockSkull$1,,,
atr,net/minecraft/block/BlockSkull,net/minecraft/server/v1_12_R1/BlockSkull,,,
ats,net/minecraft/block/BlockSlime,net/minecraft/server/v1_12_R1/BlockSlime,,,
att,net/minecraft/block/BlockSnowBlock,net/minecraft/server/v1_12_R1/BlockSnowBlock,,,
atu,net/minecraft/block/BlockSnow,net/minecraft/server/v1_12_R1/BlockSnow,,,
atv,net/minecraft/block/BlockSoulSand,net/minecraft/server/v1_12_R1/BlockSlowSand,,,
atw,net/minecraft/block/SoundType,net/minecraft/server/v1_12_R1/SoundEffectType,,,
atx,net/minecraft/block/BlockSponge,net/minecraft/server/v1_12_R1/BlockSponge,,,
aty,net/minecraft/block/BlockStainedGlass,net/minecraft/server/v1_12_R1/BlockStainedGlass,,,
atz,net/minecraft/block/BlockStainedGlassPane,net/minecraft/server/v1_12_R1/BlockStainedGlassPane,,,
au,net/minecraft/advancements/critereon/NBTPredicate,net/minecraft/server/v1_12_R1/CriterionConditionNBT,,,
aua,net/minecraft/block/BlockStainedHardenedClay,net/minecraft/server/v1_12_R1/BlockStainedHardenedClay,,,
aub$a,net/minecraft/block/BlockStairs$EnumHalf,net/minecraft/server/v1_12_R1/BlockStairs$EnumHalf,,,
aub$b,net/minecraft/block/BlockStairs$EnumShape,net/minecraft/server/v1_12_R1/BlockStairs$EnumStairShape,,,
aub,net/minecraft/block/BlockStairs,net/minecraft/server/v1_12_R1/BlockStairs,,,
auc,net/minecraft/block/BlockStandingSign,net/minecraft/server/v1_12_R1/BlockFloorSign,,,
aud,net/minecraft/block/BlockStaticLiquid,net/minecraft/server/v1_12_R1/BlockStationary,,,
aue,net/minecraft/block/BlockStem,net/minecraft/server/v1_12_R1/BlockStem,,,
auf$a,net/minecraft/block/BlockStone$EnumType,net/minecraft/server/v1_12_R1/BlockStone$EnumStoneVariant,,,
auf,net/minecraft/block/BlockStone,net/minecraft/server/v1_12_R1/BlockStone,,,
aug$a,net/minecraft/block/BlockStoneBrick$EnumType,net/minecraft/server/v1_12_R1/BlockSmoothBrick$EnumStonebrickType,,,
aug,net/minecraft/block/BlockStoneBrick,net/minecraft/server/v1_12_R1/BlockSmoothBrick,,,
auh,net/minecraft/block/BlockButtonStone,net/minecraft/server/v1_12_R1/BlockStoneButton,,,
aui$a,net/minecraft/block/BlockStoneSlab$EnumType,net/minecraft/server/v1_12_R1/BlockDoubleStepAbstract$EnumStoneSlabVariant,,,
aui,net/minecraft/block/BlockStoneSlab,net/minecraft/server/v1_12_R1/BlockDoubleStepAbstract,,,
auj,net/minecraft/block/BlockStructure,net/minecraft/server/v1_12_R1/BlockStructure,,,
auk,net/minecraft/block/BlockStructureVoid,net/minecraft/server/v1_12_R1/BlockStructureVoid,,,
aul$a,net/minecraft/block/BlockTallGrass$EnumType,net/minecraft/server/v1_12_R1/BlockLongGrass$EnumTallGrassType,,,
aul,net/minecraft/block/BlockTallGrass,net/minecraft/server/v1_12_R1/BlockLongGrass,,,
aum,net/minecraft/block/BlockPane,net/minecraft/server/v1_12_R1/BlockThin,,,
aun,net/minecraft/block/BlockTNT,net/minecraft/server/v1_12_R1/BlockTNT,,,
auo$1,net/minecraft/block/BlockTorch$1,net/minecraft/server/v1_12_R1/BlockTorch$1,,,
auo,net/minecraft/block/BlockTorch,net/minecraft/server/v1_12_R1/BlockTorch,,,
aup$a,net/minecraft/block/BlockTrapDoor$DoorHalf,net/minecraft/server/v1_12_R1/BlockTrapdoor$EnumTrapdoorHalf,,,
aup,net/minecraft/block/BlockTrapDoor,net/minecraft/server/v1_12_R1/BlockTrapdoor,,,
auq,net/minecraft/block/BlockTripWire,net/minecraft/server/v1_12_R1/BlockTripwire,,,
aur,net/minecraft/block/BlockTripWireHook,net/minecraft/server/v1_12_R1/BlockTripwireHook,,,
aus,net/minecraft/block/BlockVine,net/minecraft/server/v1_12_R1/BlockVine,,,
aut$a,net/minecraft/block/BlockWall$EnumType,net/minecraft/server/v1_12_R1/BlockCobbleWall$EnumCobbleVariant,,,
aut,net/minecraft/block/BlockWall,net/minecraft/server/v1_12_R1/BlockCobbleWall,,,
auu,net/minecraft/block/BlockWallSign,net/minecraft/server/v1_12_R1/BlockWallSign,,,
auv,net/minecraft/block/BlockLilyPad,net/minecraft/server/v1_12_R1/BlockWaterLily,,,
auw,net/minecraft/block/BlockWeb,net/minecraft/server/v1_12_R1/BlockWeb,,,
auy,net/minecraft/block/BlockPressurePlateWeighted,net/minecraft/server/v1_12_R1/BlockPressurePlateWeighted,,,
auz,net/minecraft/block/BlockButtonWood,net/minecraft/server/v1_12_R1/BlockWoodButton,,,
av$a,net/minecraft/advancements/critereon/NetherTravelTrigger$Listeners,net/minecraft/server/v1_12_R1/CriterionTriggerNetherTravel$a,,,
av$b,net/minecraft/advancements/critereon/NetherTravelTrigger$Instance,net/minecraft/server/v1_12_R1/CriterionTriggerNetherTravel$b,,,
av,net/minecraft/advancements/critereon/NetherTravelTrigger,net/minecraft/server/v1_12_R1/CriterionTriggerNetherTravel,,,
ava,net/minecraft/block/BlockWoodSlab,net/minecraft/server/v1_12_R1/BlockWoodenStep,,,
avb,net/minecraft/block/BlockCarpet,net/minecraft/server/v1_12_R1/BlockCarpet,,,
avc,net/minecraft/block/BlockYellowFlower,net/minecraft/server/v1_12_R1/BlockYellowFlowers,,,
avd,net/minecraft/tileentity/TileEntityBanner,net/minecraft/server/v1_12_R1/TileEntityBanner,,,
ave,net/minecraft/tileentity/BannerPattern,net/minecraft/server/v1_12_R1/EnumBannerPatternType,,,
avf$a,net/minecraft/tileentity/TileEntityBeacon$BeamSegment,net/minecraft/server/v1_12_R1/TileEntityBeacon$BeaconColorTracker,,,
avf,net/minecraft/tileentity/TileEntityBeacon,net/minecraft/server/v1_12_R1/TileEntityBeacon,,,
avg,net/minecraft/tileentity/TileEntityBed,net/minecraft/server/v1_12_R1/TileEntityBed,,,
avh$1,net/minecraft/tileentity/TileEntity$1,net/minecraft/server/v1_12_R1/TileEntity$1,,,
avh$2,net/minecraft/tileentity/TileEntity$2,net/minecraft/server/v1_12_R1/TileEntity$2,,,
avh$3,net/minecraft/tileentity/TileEntity$3,net/minecraft/server/v1_12_R1/TileEntity$3,,,
avh,net/minecraft/tileentity/TileEntity,net/minecraft/server/v1_12_R1/TileEntity,,,
avi,net/minecraft/tileentity/TileEntityBrewingStand,net/minecraft/server/v1_12_R1/TileEntityBrewingStand,,,
avj,net/minecraft/tileentity/TileEntityChest,net/minecraft/server/v1_12_R1/TileEntityChest,,,
avk$1,net/minecraft/tileentity/TileEntityCommandBlock$1,net/minecraft/server/v1_12_R1/TileEntityCommand$1,,,
avk$a,net/minecraft/tileentity/TileEntityCommandBlock$Mode,net/minecraft/server/v1_12_R1/TileEntityCommand$Type,,,
avk,net/minecraft/tileentity/TileEntityCommandBlock,net/minecraft/server/v1_12_R1/TileEntityCommand,,,
avl,net/minecraft/tileentity/TileEntityComparator,net/minecraft/server/v1_12_R1/TileEntityComparator,,,
avm,net/minecraft/tileentity/TileEntityDaylightDetector,net/minecraft/server/v1_12_R1/TileEntityLightDetector,,,
avn,net/minecraft/tileentity/TileEntityDispenser,net/minecraft/server/v1_12_R1/TileEntityDispenser,,,
avo,net/minecraft/tileentity/TileEntityDropper,net/minecraft/server/v1_12_R1/TileEntityDropper,,,
avp,net/minecraft/tileentity/TileEntityEnchantmentTable,net/minecraft/server/v1_12_R1/TileEntityEnchantTable,,,
avq,net/minecraft/tileentity/TileEntityEnderChest,net/minecraft/server/v1_12_R1/TileEntityEnderChest,,,
avr,net/minecraft/tileentity/TileEntityFlowerPot,net/minecraft/server/v1_12_R1/TileEntityFlowerPot,,,
avs,net/minecraft/tileentity/TileEntityFurnace,net/minecraft/server/v1_12_R1/TileEntityFurnace,,,
avt,net/minecraft/tileentity/IHopper,net/minecraft/server/v1_12_R1/IHopper,,,
avu,net/minecraft/tileentity/TileEntityHopper,net/minecraft/server/v1_12_R1/TileEntityHopper,,,
avv,net/minecraft/tileentity/TileEntityLockable,net/minecraft/server/v1_12_R1/TileEntityContainer,,,
avw$1,net/minecraft/tileentity/TileEntityMobSpawner$1,net/minecraft/server/v1_12_R1/TileEntityMobSpawner$1,,,
avw$2,net/minecraft/tileentity/TileEntityMobSpawner$2,net/minecraft/server/v1_12_R1/TileEntityMobSpawner$2,,,
avw,net/minecraft/tileentity/TileEntityMobSpawner,net/minecraft/server/v1_12_R1/TileEntityMobSpawner,,,
avx,net/minecraft/tileentity/TileEntityNote,net/minecraft/server/v1_12_R1/TileEntityNote,,,
avy,net/minecraft/tileentity/TileEntityLockableLoot,net/minecraft/server/v1_12_R1/TileEntityLootable,,,
avz$a,net/minecraft/tileentity/TileEntityShulkerBox$AnimationStatus,net/minecraft/server/v1_12_R1/TileEntityShulkerBox$AnimationPhase,,,
avz,net/minecraft/tileentity/TileEntityShulkerBox,net/minecraft/server/v1_12_R1/TileEntityShulkerBox,,,
aw$a,net/minecraft/advancements/critereon/PlacedBlockTrigger$Listeners,net/minecraft/server/v1_12_R1/CriterionTriggerPlacedBlock$a,,,
aw$b,net/minecraft/advancements/critereon/PlacedBlockTrigger$Instance,net/minecraft/server/v1_12_R1/CriterionTriggerPlacedBlock$b,,,
aw,net/minecraft/advancements/critereon/PlacedBlockTrigger,net/minecraft/server/v1_12_R1/CriterionTriggerPlacedBlock,,,
awa$1,net/minecraft/tileentity/TileEntitySign$1,net/minecraft/server/v1_12_R1/TileEntitySign$1,,,
awa$2,net/minecraft/tileentity/TileEntitySign$2,net/minecraft/server/v1_12_R1/TileEntitySign$2,,,
awa,net/minecraft/tileentity/TileEntitySign,net/minecraft/server/v1_12_R1/TileEntitySign,,,
awb,net/minecraft/tileentity/TileEntitySkull,net/minecraft/server/v1_12_R1/TileEntitySkull,,,
awc$1,net/minecraft/tileentity/TileEntityStructure$1,net/minecraft/server/v1_12_R1/TileEntityStructure$1,,,
awc$a,net/minecraft/tileentity/TileEntityStructure$Mode,net/minecraft/server/v1_12_R1/TileEntityStructure$UsageMode,,,
awc,net/minecraft/tileentity/TileEntityStructure,net/minecraft/server/v1_12_R1/TileEntityStructure,,,
awd,net/minecraft/tileentity/TileEntityEndGateway,net/minecraft/server/v1_12_R1/TileEntityEndGateway,,,
awe,net/minecraft/tileentity/TileEntityEndPortal,net/minecraft/server/v1_12_R1/TileEntityEnderPortal,,,
awh,net/minecraft/block/BlockPistonBase,net/minecraft/server/v1_12_R1/BlockPiston,,,
awi$a,net/minecraft/block/BlockPistonExtension$EnumPistonType,net/minecraft/server/v1_12_R1/BlockPistonExtension$EnumPistonType,,,
awi,net/minecraft/block/BlockPistonExtension,net/minecraft/server/v1_12_R1/BlockPistonExtension,,,
awj,net/minecraft/block/BlockPistonMoving,net/minecraft/server/v1_12_R1/BlockPistonMoving,,,
awk$1,net/minecraft/tileentity/TileEntityPiston$1,net/minecraft/server/v1_12_R1/TileEntityPiston$1,,,
awk,net/minecraft/tileentity/TileEntityPiston,net/minecraft/server/v1_12_R1/TileEntityPiston,,,
awl,net/minecraft/block/state/BlockPistonStructureHelper,net/minecraft/server/v1_12_R1/PistonExtendsChecker,,,
awn$1,net/minecraft/block/state/BlockStateBase$1,net/minecraft/server/v1_12_R1/BlockDataAbstract$1,,,
awn,net/minecraft/block/state/BlockStateBase,net/minecraft/server/v1_12_R1/BlockDataAbstract,,,
awo,net/minecraft/block/state/IBlockBehaviors,net/minecraft/server/v1_12_R1/IBlockPhysics,,,
awp,net/minecraft/block/state/BlockFaceShape,net/minecraft/server/v1_12_R1/EnumBlockFaceShape,,,
awq,net/minecraft/block/state/IBlockProperties,net/minecraft/server/v1_12_R1/IBlockProperties,,,
awr,net/minecraft/block/state/IBlockState,net/minecraft/server/v1_12_R1/IBlockData,,,
aws$1,net/minecraft/block/state/BlockStateContainer$1,net/minecraft/server/v1_12_R1/BlockStateList$1,,,
aws$a,net/minecraft/block/state/BlockStateContainer$StateImplementation,net/minecraft/server/v1_12_R1/BlockStateList$BlockData,,,
aws,net/minecraft/block/state/BlockStateContainer,net/minecraft/server/v1_12_R1/BlockStateList,,,
awu$1,net/minecraft/block/state/BlockWorldState$1,net/minecraft/server/v1_12_R1/ShapeDetectorBlock$1,,,
awu,net/minecraft/block/state/BlockWorldState,net/minecraft/server/v1_12_R1/ShapeDetectorBlock,,,
awv$a,net/minecraft/block/state/pattern/BlockPattern$CacheLoader,net/minecraft/server/v1_12_R1/ShapeDetector$BlockLoader,,,
awv$b,net/minecraft/block/state/pattern/BlockPattern$PatternHelper,net/minecraft/server/v1_12_R1/ShapeDetector$ShapeDetectorCollection,,,
awv,net/minecraft/block/state/pattern/BlockPattern,net/minecraft/server/v1_12_R1/ShapeDetector,,,
aww,net/minecraft/block/state/pattern/FactoryBlockPattern,net/minecraft/server/v1_12_R1/ShapeDetectorBuilder,,,
awy,net/minecraft/block/state/pattern/BlockMaterialMatcher,net/minecraft/server/v1_12_R1/MaterialPredicate,,,
awz,net/minecraft/block/state/pattern/BlockMatcher,net/minecraft/server/v1_12_R1/BlockPredicate,,,
ax$a,net/minecraft/advancements/critereon/PlayerHurtEntityTrigger$Listeners,net/minecraft/server/v1_12_R1/CriterionTriggerPlayerHurtEntity$a,,,
ax$b,net/minecraft/advancements/critereon/PlayerHurtEntityTrigger$Instance,net/minecraft/server/v1_12_R1/CriterionTriggerPlayerHurtEntity$b,,,
ax,net/minecraft/advancements/critereon/PlayerHurtEntityTrigger,net/minecraft/server/v1_12_R1/CriterionTriggerPlayerHurtEntity,,,
axa$1,net/minecraft/block/state/pattern/BlockStateMatcher$1,net/minecraft/server/v1_12_R1/BlockStatePredicate$1,,,
axa,net/minecraft/block/state/pattern/BlockStateMatcher,net/minecraft/server/v1_12_R1/BlockStatePredicate,,,
axc,net/minecraft/block/properties/PropertyHelper,net/minecraft/server/v1_12_R1/BlockState,,,
