owner_obf,混淆的,Searge,Spigot,Mojang,Yarn,Intermediary,kind,signature,descriptor,return_type
anx,"b(aht arg0, cj arg1, arc arg2)","func_180663_b(World arg0, BlockPos arg1, IBlockState arg2)","remove(World arg0, BlockPosition arg1, IBlockData arg2)",,,,method,"b(aht arg0, cj arg1, arc arg2)",(Laht;Lcj;Larc;)V,void
anx,"a(aht arg0, cj arg1, int arg2)","func_176342_a(World arg0, BlockPos arg1, int arg2)","getPower(World arg0, BlockPosition arg1, int arg2)",,,,method,"a(aht arg0, cj arg1, int arg2)",(Laht;Lcj;I)I,int
anx,"a(aht arg0, cj arg1, arc arg2, ajt arg3)","func_176204_a(World arg0, BlockPos arg1, IBlockState arg2, Block arg3)","doPhysics(World arg0, BlockPosition arg1, IBlockData arg2, Block arg3)",,,,method,"a(aht arg0, cj arg1, arc arg2, ajt arg3)",(Laht;Lcj;Larc;Lajt;)V,void
anx,"a(arc arg0, Random arg1, int arg2)","func_180660_a(IBlockState arg0, Random arg1, int arg2)","getDropType(IBlockData arg0, Random arg1, int arg2)",,,,method,"a(arc arg0, Random arg1, int arg2)",(Larc;Ljava/util/Random;I)Lado;,Item
anx,"c(arc arg0, ahx arg1, cj arg2, cq arg3)","func_176211_b(IBlockState arg0, IBlockAccess arg1, BlockPos arg2, EnumFacing arg3)",,,,,method,"c(arc arg0, ahx arg1, cj arg2, cq arg3)",(Larc;Lahx;Lcj;Lcq;)I,int
anx,"b(arc arg0, ahx arg1, cj arg2, cq arg3)","func_180656_a(IBlockState arg0, IBlockAccess arg1, BlockPos arg2, EnumFacing arg3)",,,,,method,"b(arc arg0, ahx arg1, cj arg2, cq arg3)",(Larc;Lahx;Lcj;Lcq;)I,int
anx,"c(ahx arg0, cj arg1, cq arg2)","func_176339_d(IBlockAccess arg0, BlockPos arg1, EnumFacing arg2)",,,,,method,"c(ahx arg0, cj arg1, cq arg2)",(Lahx;Lcj;Lcq;)Z,boolean
anx,"c(ahx arg0, cj arg1)","func_176340_e(IBlockAccess arg0, BlockPos arg1)",,,,,method,"c(ahx arg0, cj arg1)",(Lahx;Lcj;)Z,boolean
anx,i(arc arg0),func_176346_d(IBlockState arg0),,,,,method,i(arc arg0),(Larc;)Z,boolean
anx,"a(arc arg0, cq arg1)","func_176343_a(IBlockState arg0, EnumFacing arg1)",,,,,method,"a(arc arg0, cq arg1)",(Larc;Lcq;)Z,boolean
anx,g(arc arg0),func_149744_f(IBlockState arg0),isPowerSource(IBlockData arg0),,,,method,g(arc arg0),(Larc;)Z,boolean
anx,"a(aht arg0, cj arg1, arc arg2)","func_185473_a(World arg0, BlockPos arg1, IBlockState arg2)",,,,,method,"a(aht arg0, cj arg1, arc arg2)",(Laht;Lcj;Larc;)Ladq;,ItemStack
anx,a(int arg0),func_176203_a(int arg0),fromLegacyData(int arg0),,,,method,a(int arg0),(I)Larc;,IBlockData
anx,e(arc arg0),func_176201_c(IBlockState arg0),toLegacyData(IBlockData arg0),,,,method,e(arc arg0),(Larc;)I,int
anx,"a(arc arg0, aoe arg1)","func_185499_a(IBlockState arg0, Rotation arg1)",,,,,method,"a(arc arg0, aoe arg1)",(Larc;Laoe;)Larc;,IBlockData
anx,"a(arc arg0, amr arg1)","func_185471_a(IBlockState arg0, Mirror arg1)",,,,,method,"a(arc arg0, amr arg1)",(Larc;Lamr;)Larc;,IBlockData
anx,b(),func_180661_e(),getStateList(),,,,method,b(),()Lard;,BlockStateList
anx,e(int arg0),func_176337_b(int arg0),,,,,method,e(int arg0),(I)I,int
anx,"a(arc arg0, aht arg1, cj arg2, Random arg3)","func_180655_c(IBlockState arg0, World arg1, BlockPos arg2, Random arg3)",,,,,method,"a(arc arg0, aht arg1, cj arg2, Random arg3)",(Larc;Laht;Lcj;Ljava/util/Random;)V,void
anx,f(),func_180664_k(),,,,,method,f(),()Lahm;,BlockRenderLayer
any,<init>,,,,,,constructor,(arg0),(Z)V,public
any,"c(aht arg0, cj arg1, arc arg2)","func_176213_c(World arg0, BlockPos arg1, IBlockState arg2)","onPlace(World arg0, BlockPosition arg1, IBlockData arg2)",,,,method,"c(aht arg0, cj arg1, arc arg2)",(Laht;Lcj;Larc;)V,void
any,"a(aht arg0, cj arg1, arc arg2, ajt arg3)","func_176204_a(World arg0, BlockPos arg1, IBlockState arg2, Block arg3)","doPhysics(World arg0, BlockPosition arg1, IBlockData arg2, Block arg3)",,,,method,"a(aht arg0, cj arg1, arc arg2, ajt arg3)",(Laht;Lcj;Larc;Lajt;)V,void
any,"b(aht arg0, cj arg1, arc arg2, Random arg3)","func_180650_b(World arg0, BlockPos arg1, IBlockState arg2, Random arg3)",,,,,method,"b(aht arg0, cj arg1, arc arg2, Random arg3)",(Laht;Lcj;Larc;Ljava/util/Random;)V,void
any,"a(arc arg0, Random arg1, int arg2)","func_180660_a(IBlockState arg0, Random arg1, int arg2)","getDropType(IBlockData arg0, Random arg1, int arg2)",,,,method,"a(arc arg0, Random arg1, int arg2)",(Larc;Ljava/util/Random;I)Lado;,Item
any,"a(aht arg0, cj arg1, arc arg2)","func_185473_a(World arg0, BlockPos arg1, IBlockState arg2)",,,,,method,"a(aht arg0, cj arg1, arc arg2)",(Laht;Lcj;Larc;)Ladq;,ItemStack
any,u(arc arg0),func_180643_i(IBlockState arg0),,,,,method,u(arc arg0),(Larc;)Ladq;,ItemStack
anz$a,<init>,,,,,,constructor,"(arg0, arg1)",(Lcj;J)V,public
anz,<init>,,,,,,constructor,(arg0),(Z)V,protected
anz,"a(aht arg0, cj arg1, boolean arg2)","func_176598_a(World arg0, BlockPos arg1, boolean arg2)",,,,,method,"a(aht arg0, cj arg1, boolean arg2)",(Laht;Lcj;Z)Z,boolean
anz,a(aht arg0),func_149738_a(World arg0),,,,,method,a(aht arg0),(Laht;)I,int
anz,"c(aht arg0, cj arg1, arc arg2)","func_176213_c(World arg0, BlockPos arg1, IBlockState arg2)","onPlace(World arg0, BlockPosition arg1, IBlockData arg2)",,,,method,"c(aht arg0, cj arg1, arc arg2)",(Laht;Lcj;Larc;)V,void
anz,"b(aht arg0, cj arg1, arc arg2)","func_180663_b(World arg0, BlockPos arg1, IBlockState arg2)","remove(World arg0, BlockPosition arg1, IBlockData arg2)",,,,method,"b(aht arg0, cj arg1, arc arg2)",(Laht;Lcj;Larc;)V,void
anz,"b(arc arg0, ahx arg1, cj arg2, cq arg3)","func_180656_a(IBlockState arg0, IBlockAccess arg1, BlockPos arg2, EnumFacing arg3)",,,,,method,"b(arc arg0, ahx arg1, cj arg2, cq arg3)",(Larc;Lahx;Lcj;Lcq;)I,int
anz,"g(aht arg0, cj arg1, arc arg2)","func_176597_g(World arg0, BlockPos arg1, IBlockState arg2)",,,,,method,"g(aht arg0, cj arg1, arc arg2)",(Laht;Lcj;Larc;)Z,boolean
anz,"a(aht arg0, cj arg1, arc arg2, Random arg3)","func_180645_a(World arg0, BlockPos arg1, IBlockState arg2, Random arg3)",,,,,method,"a(aht arg0, cj arg1, arc arg2, Random arg3)",(Laht;Lcj;Larc;Ljava/util/Random;)V,void
anz,"b(aht arg0, cj arg1, arc arg2, Random arg3)","func_180650_b(World arg0, BlockPos arg1, IBlockState arg2, Random arg3)",,,,,method,"b(aht arg0, cj arg1, arc arg2, Random arg3)",(Laht;Lcj;Larc;Ljava/util/Random;)V,void
anz,"a(aht arg0, cj arg1, arc arg2, ajt arg3)","func_176204_a(World arg0, BlockPos arg1, IBlockState arg2, Block arg3)","doPhysics(World arg0, BlockPosition arg1, IBlockData arg2, Block arg3)",,,,method,"a(aht arg0, cj arg1, arc arg2, ajt arg3)",(Laht;Lcj;Larc;Lajt;)V,void
anz,"c(arc arg0, ahx arg1, cj arg2, cq arg3)","func_176211_b(IBlockState arg0, IBlockAccess arg1, BlockPos arg2, EnumFacing arg3)",,,,,method,"c(arc arg0, ahx arg1, cj arg2, cq arg3)",(Larc;Lahx;Lcj;Lcq;)I,int
anz,"a(arc arg0, Random arg1, int arg2)","func_180660_a(IBlockState arg0, Random arg1, int arg2)","getDropType(IBlockData arg0, Random arg1, int arg2)",,,,method,"a(arc arg0, Random arg1, int arg2)",(Larc;Ljava/util/Random;I)Lado;,Item
anz,g(arc arg0),func_149744_f(IBlockState arg0),isPowerSource(IBlockData arg0),,,,method,g(arc arg0),(Larc;)Z,boolean
anz,"a(aht arg0, cj arg1, arc arg2)","func_185473_a(World arg0, BlockPos arg1, IBlockState arg2)",,,,,method,"a(aht arg0, cj arg1, arc arg2)",(Laht;Lcj;Larc;)Ladq;,ItemStack
anz,b(ajt arg0),func_149667_c(Block arg0),,,,,method,b(ajt arg0),(Lajt;)Z,boolean
anz,"a(arc arg0, aht arg1, cj arg2, Random arg3)","func_180655_c(IBlockState arg0, World arg1, BlockPos arg2, Random arg3)",,,,,method,"a(arc arg0, aht arg1, cj arg2, Random arg3)",(Larc;Laht;Lcj;Ljava/util/Random;)V,void
ao,<init>,,,,,,constructor,(),()V,public
ao,c(),func_71517_b(),getCommand(),,,,method,c(),()Ljava/lang/String;,String
ao,a(),func_82362_a(),,,,,method,a(),()I,int
ao,b(m arg0),func_71518_a(ICommandSender arg0),getUsage(ICommandListener arg0),,,,method,b(m arg0),(Lm;)Ljava/lang/String;,String
ao,"a(MinecraftServer arg0, m arg1, String[] arg2)","func_184881_a(MinecraftServer arg0, ICommandSender arg1, String[] arg2)","execute(MinecraftServer arg0, ICommandListener arg1, String[] arg2)",,,,method,"a(MinecraftServer arg0, m arg1, String[] arg2)",(Lnet/minecraft/server/MinecraftServer;Lm;[Ljava/lang/String;)V,void
aoa,<init>,,,,,,constructor,(),()V,protected
aoa,"a(arc arg0, ahx arg1, cj arg2)","func_185496_a(IBlockState arg0, IBlockAccess arg1, BlockPos arg2)",,,,,method,"a(arc arg0, ahx arg1, cj arg2)",(Larc;Lahx;Lcj;)Lbbh;,AxisAlignedBB
aoa,"b(aht arg0, cj arg1, arc arg2, Random arg3)","func_180650_b(World arg0, BlockPos arg1, IBlockState arg2, Random arg3)",,,,,method,"b(aht arg0, cj arg1, arc arg2, Random arg3)",(Laht;Lcj;Larc;Ljava/util/Random;)V,void
aoa,"a(aht arg0, cj arg1)","func_176196_c(World arg0, BlockPos arg1)","canPlace(World arg0, BlockPosition arg1)",,,,method,"a(aht arg0, cj arg1)",(Laht;Lcj;)Z,boolean
aoa,"a(aht arg0, cj arg1, arc arg2, ajt arg3)","func_176204_a(World arg0, BlockPos arg1, IBlockState arg2, Block arg3)","doPhysics(World arg0, BlockPosition arg1, IBlockData arg2, Block arg3)",,,,method,"a(aht arg0, cj arg1, arc arg2, ajt arg3)",(Laht;Lcj;Larc;Lajt;)V,void
aoa,"e(aht arg0, cj arg1, arc arg2)","func_176353_e(World arg0, BlockPos arg1, IBlockState arg2)",,,,,method,"e(aht arg0, cj arg1, arc arg2)",(Laht;Lcj;Larc;)Z,boolean
aoa,"b(aht arg0, cj arg1)","func_176354_d(World arg0, BlockPos arg1)",,,,,method,"b(aht arg0, cj arg1)",(Laht;Lcj;)Z,boolean
aoa,"a(arc arg0, aht arg1, cj arg2)","func_180646_a(IBlockState arg0, World arg1, BlockPos arg2)",,,,,method,"a(arc arg0, aht arg1, cj arg2)",(Larc;Laht;Lcj;)Lbbh;,AxisAlignedBB
aoa,"a(arc arg0, Random arg1, int arg2)","func_180660_a(IBlockState arg0, Random arg1, int arg2)","getDropType(IBlockData arg0, Random arg1, int arg2)",,,,method,"a(arc arg0, Random arg1, int arg2)",(Larc;Ljava/util/Random;I)Lado;,Item
aoa,b(arc arg0),func_149662_c(IBlockState arg0),,,,,method,b(arc arg0),(Larc;)Z,boolean
aoa,c(arc arg0),func_149686_d(IBlockState arg0),,,,,method,c(arc arg0),(Larc;)Z,boolean
aoa,"a(aht arg0, cj arg1, arc arg2)","func_185473_a(World arg0, BlockPos arg1, IBlockState arg2)",,,,,method,"a(aht arg0, cj arg1, arc arg2)",(Laht;Lcj;Larc;)Ladq;,ItemStack
aoa,a(int arg0),func_176203_a(int arg0),fromLegacyData(int arg0),,,,method,a(int arg0),(I)Larc;,IBlockData
aoa,e(arc arg0),func_176201_c(IBlockState arg0),toLegacyData(IBlockData arg0),,,,method,e(arc arg0),(Larc;)I,int
aoa,b(),func_180661_e(),getStateList(),,,,method,b(),()Lard;,BlockStateList
aoa,f(),func_180664_k(),,,,,method,f(),()Lahm;,BlockRenderLayer
aob,<init>,,,,,,constructor,(),()V,private
aoc,<init>,,,,,,constructor,(arg0),(Z)V,protected
aoc,c(),func_149732_F(),getName(),,,,method,c(),()Ljava/lang/String;,String
aoc,"b(arc arg0, ahx arg1, cj arg2)","func_176221_a(IBlockState arg0, IBlockAccess arg1, BlockPos arg2)","updateState(IBlockData arg0, IBlockAccess arg1, BlockPosition arg2)",,,,method,"b(arc arg0, ahx arg1, cj arg2)",(Larc;Lahx;Lcj;)Larc;,IBlockData
aoc,"a(arc arg0, aoe arg1)","func_185499_a(IBlockState arg0, Rotation arg1)",,,,,method,"a(arc arg0, aoe arg1)",(Larc;Laoe;)Larc;,IBlockData
aoc,"a(arc arg0, amr arg1)","func_185471_a(IBlockState arg0, Mirror arg1)",,,,,method,"a(arc arg0, amr arg1)",(Larc;Lamr;)Larc;,IBlockData
aoc,"a(aht arg0, cj arg1, arc arg2, zj arg3, qm arg4, adq arg5, cq arg6, float arg7, float arg8, float arg9)","func_180639_a(World arg0, BlockPos arg1, IBlockState arg2, EntityPlayer arg3, EnumHand arg4, ItemStack arg5, EnumFacing arg6, float arg7, float arg8, float arg9)","interact(World arg0, BlockPosition arg1, IBlockData arg2, EntityHuman arg3, EnumHand arg4, ItemStack arg5, EnumDirection arg6, float arg7, float arg8, float arg9)",,,,method,"a(aht arg0, cj arg1, arc arg2, zj arg3, qm arg4, adq arg5, cq arg6, float arg7, float arg8, float arg9)",(Laht;Lcj;Larc;Lzj;Lqm;Ladq;Lcq;FFF)Z,boolean
aoc,i(arc arg0),func_176403_d(IBlockState arg0),,,,,method,i(arc arg0),(Larc;)I,int
aoc,x(arc arg0),func_180674_e(IBlockState arg0),,,,,method,x(arc arg0),(Larc;)Larc;,IBlockData
aoc,y(arc arg0),func_180675_k(IBlockState arg0),,,,,method,y(arc arg0),(Larc;)Larc;,IBlockData
aoc,"a(arc arg0, Random arg1, int arg2)","func_180660_a(IBlockState arg0, Random arg1, int arg2)","getDropType(IBlockData arg0, Random arg1, int arg2)",,,,method,"a(arc arg0, Random arg1, int arg2)",(Larc;Ljava/util/Random;I)Lado;,Item
aoc,"a(aht arg0, cj arg1, arc arg2)","func_185473_a(World arg0, BlockPos arg1, IBlockState arg2)",,,,,method,"a(aht arg0, cj arg1, arc arg2)",(Laht;Lcj;Larc;)Ladq;,ItemStack
aoc,"b(ahx arg0, cj arg1, arc arg2)","func_176405_b(IBlockAccess arg0, BlockPos arg1, IBlockState arg2)",,,,,method,"b(ahx arg0, cj arg1, arc arg2)",(Lahx;Lcj;Larc;)Z,boolean
aoc,A(arc arg0),func_185545_A(IBlockState arg0),,,,,method,A(arc arg0),(Larc;)Z,boolean
aoc,"b(aht arg0, cj arg1, arc arg2)","func_180663_b(World arg0, BlockPos arg1, IBlockState arg2)","remove(World arg0, BlockPosition arg1, IBlockData arg2)",,,,method,"b(aht arg0, cj arg1, arc arg2)",(Laht;Lcj;Larc;)V,void
aoc,a(int arg0),func_176203_a(int arg0),fromLegacyData(int arg0),,,,method,a(int arg0),(I)Larc;,IBlockData
aoc,e(arc arg0),func_176201_c(IBlockState arg0),toLegacyData(IBlockData arg0),,,,method,e(arc arg0),(Larc;)I,int
aoc,b(),func_180661_e(),getStateList(),,,,method,b(),()Lard;,BlockStateList
aoc,"a(arc arg0, aht arg1, cj arg2, Random arg3)","func_180655_c(IBlockState arg0, World arg1, BlockPos arg2, Random arg3)",,,,,method,"a(arc arg0, aht arg1, cj arg2, Random arg3)",(Larc;Laht;Lcj;Ljava/util/Random;)V,void
aod,<init>,,,,,,constructor,(arg0),(Laxe;)V,protected
aod,<init>,,,,,,constructor,"(arg0, arg1)",(Laxe;Laxf;)V,protected
aod,"a(arc arg0, aoe arg1)","func_185499_a(IBlockState arg0, Rotation arg1)",,,,,method,"a(arc arg0, aoe arg1)",(Larc;Laoe;)Larc;,IBlockData
aod,a(int arg0),func_176203_a(int arg0),fromLegacyData(int arg0),,,,method,a(int arg0),(I)Larc;,IBlockData
aod,e(arc arg0),func_176201_c(IBlockState arg0),toLegacyData(IBlockData arg0),,,,method,e(arc arg0),(Larc;)I,int
aod,b(),func_180661_e(),getStateList(),,,,method,b(),()Lard;,BlockStateList
aod,u(arc arg0),func_180643_i(IBlockState arg0),,,,,method,u(arc arg0),(Larc;)Ladq;,ItemStack
aod,"a(aht arg0, cj arg1, cq arg2, float arg3, float arg4, float arg5, int arg6, sa arg7)","func_180642_a(World arg0, BlockPos arg1, EnumFacing arg2, float arg3, float arg4, float arg5, int arg6, EntityLivingBase arg7)","getPlacedState(World arg0, BlockPosition arg1, EnumDirection arg2, float arg3, float arg4, float arg5, int arg6, EntityLiving arg7)",,,,method,"a(aht arg0, cj arg1, cq arg2, float arg3, float arg4, float arg5, int arg6, sa arg7)",(Laht;Lcj;Lcq;FFFILsa;)Larc;,IBlockData
aoe,<init>,,,,,,constructor,(arg0),(Ljava/lang/String;)V,private
aoe,a(aoe arg0),func_185830_a(Rotation arg0),,,,,method,a(aoe arg0),(Laoe;)Laoe;,EnumBlockRotation
aoe,a(cq arg0),func_185831_a(EnumFacing arg0),,,,,method,a(cq arg0),(Lcq;)Lcq;,EnumDirection
aoe,"a(int arg0, int arg1)","func_185833_a(int arg0, int arg1)",,,,,method,"a(int arg0, int arg1)",(II)I,int
aof$a,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3)",(ILjava/lang/String;Ljava/lang/String;Laxf;)V,private
aof$a,a(),func_176688_a(),,,,,method,a(),()I,int
aof$a,c(),func_176687_c(),,,,,method,c(),()Laxf;,MaterialMapColor
aof$a,a(int arg0),func_176686_a(int arg0),,,,,method,a(int arg0),(I)Laof$a;,BlockSand$EnumSandVariant
aof$a,m(),func_176610_l(),getName(),,,,method,m(),()Ljava/lang/String;,String
aof$a,d(),func_176685_d(),,,,,method,d(),()Ljava/lang/String;,String
aof,<init>,,,,,,constructor,(),()V,public
aof,d(arc arg0),func_180651_a(IBlockState arg0),getDropData(IBlockData arg0),,,,method,d(arc arg0),(Larc;)I,int
aof,r(arc arg0),func_180659_g(IBlockState arg0),,,,,method,r(arc arg0),(Larc;)Laxf;,MaterialMapColor
aof,a(int arg0),func_176203_a(int arg0),fromLegacyData(int arg0),,,,method,a(int arg0),(I)Larc;,IBlockData
aof,e(arc arg0),func_176201_c(IBlockState arg0),toLegacyData(IBlockData arg0),,,,method,e(arc arg0),(Larc;)I,int
aof,b(),func_180661_e(),getStateList(),,,,method,b(),()Lard;,BlockStateList
aof,"a(ado arg0, acq arg1, List<adq> arg2)","func_149666_a(Item arg0, CreativeTabs arg1, List<ItemStack> arg2)",,,,,method,"a(ado arg0, acq arg1, List<adq> arg2)",(Lado;Lacq;Ljava/util/List;)V,void
aog$a,<init>,,,,,,constructor,"(arg0, arg1, arg2)",(ILjava/lang/String;Ljava/lang/String;)V,private
aog$a,a(),func_176675_a(),,,,,method,a(),()I,int
aog$a,a(int arg0),func_176673_a(int arg0),,,,,method,a(int arg0),(I)Laog$a;,BlockSandStone$EnumSandstoneVariant
aog$a,m(),func_176610_l(),getName(),,,,method,m(),()Ljava/lang/String;,String
aog$a,c(),func_176676_c(),,,,,method,c(),()Ljava/lang/String;,String
aog,<init>,,,,,,constructor,(),()V,public
aog,d(arc arg0),func_180651_a(IBlockState arg0),getDropData(IBlockData arg0),,,,method,d(arc arg0),(Larc;)I,int
aog,r(arc arg0),func_180659_g(IBlockState arg0),,,,,method,r(arc arg0),(Larc;)Laxf;,MaterialMapColor
aog,a(int arg0),func_176203_a(int arg0),fromLegacyData(int arg0),,,,method,a(int arg0),(I)Larc;,IBlockData
aog,e(arc arg0),func_176201_c(IBlockState arg0),toLegacyData(IBlockData arg0),,,,method,e(arc arg0),(Larc;)I,int
aog,b(),func_180661_e(),getStateList(),,,,method,b(),()Lard;,BlockStateList
aog,"a(ado arg0, acq arg1, List<adq> arg2)","func_149666_a(Item arg0, CreativeTabs arg1, List<ItemStack> arg2)",,,,,method,"a(ado arg0, acq arg1, List<adq> arg2)",(Lado;Lacq;Ljava/util/List;)V,void
aoh,<init>,,,,,,constructor,(),()V,protected
aoh,"a(arc arg0, ahx arg1, cj arg2)","func_185496_a(IBlockState arg0, IBlockAccess arg1, BlockPos arg2)",,,,,method,"a(arc arg0, ahx arg1, cj arg2)",(Larc;Lahx;Lcj;)Lbbh;,AxisAlignedBB
aoh,c(),func_149732_F(),getName(),,,,method,c(),()Ljava/lang/String;,String
aoh,"b(aht arg0, cj arg1, arc arg2, Random arg3)","func_180650_b(World arg0, BlockPos arg1, IBlockState arg2, Random arg3)",,,,,method,"b(aht arg0, cj arg1, arc arg2, Random arg3)",(Laht;Lcj;Larc;Ljava/util/Random;)V,void
aoh,"c(aht arg0, cj arg1, arc arg2, Random arg3)","func_176478_d(World arg0, BlockPos arg1, IBlockState arg2, Random arg3)","grow(World arg0, BlockPosition arg1, IBlockData arg2, Random arg3)",,,,method,"c(aht arg0, cj arg1, arc arg2, Random arg3)",(Laht;Lcj;Larc;Ljava/util/Random;)V,void
aoh,"d(aht arg0, cj arg1, arc arg2, Random arg3)","func_176476_e(World arg0, BlockPos arg1, IBlockState arg2, Random arg3)",,,,,method,"d(aht arg0, cj arg1, arc arg2, Random arg3)",(Laht;Lcj;Larc;Ljava/util/Random;)V,void
aoh,"a(aht arg0, cj arg1, int arg2, int arg3, anj$a arg4)","func_181624_a(World arg0, BlockPos arg1, int arg2, int arg3, BlockPlanks$EnumType arg4)",,,,,method,"a(aht arg0, cj arg1, int arg2, int arg3, anj$a arg4)",(Laht;Lcj;IILanj$a;)Z,boolean
aoh,"a(aht arg0, cj arg1, anj$a arg2)","func_176477_a(World arg0, BlockPos arg1, BlockPlanks$EnumType arg2)",,,,,method,"a(aht arg0, cj arg1, anj$a arg2)",(Laht;Lcj;Lanj$a;)Z,boolean
aoh,d(arc arg0),func_180651_a(IBlockState arg0),getDropData(IBlockData arg0),,,,method,d(arc arg0),(Larc;)I,int
aoh,"a(aht arg0, cj arg1, arc arg2, boolean arg3)","func_176473_a(World arg0, BlockPos arg1, IBlockState arg2, boolean arg3)",,,,,method,"a(aht arg0, cj arg1, arc arg2, boolean arg3)",(Laht;Lcj;Larc;Z)Z,boolean
aoh,"a(aht arg0, Random arg1, cj arg2, arc arg3)","func_180670_a(World arg0, Random arg1, BlockPos arg2, IBlockState arg3)",,,,,method,"a(aht arg0, Random arg1, cj arg2, arc arg3)",(Laht;Ljava/util/Random;Lcj;Larc;)Z,boolean
aoh,"b(aht arg0, Random arg1, cj arg2, arc arg3)","func_176474_b(World arg0, Random arg1, BlockPos arg2, IBlockState arg3)",,,,,method,"b(aht arg0, Random arg1, cj arg2, arc arg3)",(Laht;Ljava/util/Random;Lcj;Larc;)V,void
aoh,a(int arg0),func_176203_a(int arg0),fromLegacyData(int arg0),,,,method,a(int arg0),(I)Larc;,IBlockData
aoh,e(arc arg0),func_176201_c(IBlockState arg0),toLegacyData(IBlockData arg0),,,,method,e(arc arg0),(Larc;)I,int
aoh,b(),func_180661_e(),getStateList(),,,,method,b(),()Lard;,BlockStateList
aoh,"a(ado arg0, acq arg1, List<adq> arg2)","func_149666_a(Item arg0, CreativeTabs arg1, List<ItemStack> arg2)",,,,,method,"a(ado arg0, acq arg1, List<adq> arg2)",(Lado;Lacq;Ljava/util/List;)V,void
aoi,<init>,,,,,,constructor,(arg0),(Laxe;)V,public
aoi,a(Random arg0),func_149745_a(Random arg0),,,,,method,a(Random arg0),(Ljava/util/Random;)I,int
aoi,"a(int arg0, Random arg1)","func_149679_a(int arg0, Random arg1)","getDropCount(int arg0, Random arg1)",,,,method,"a(int arg0, Random arg1)",(ILjava/util/Random;)I,int
aoi,"a(arc arg0, Random arg1, int arg2)","func_180660_a(IBlockState arg0, Random arg1, int arg2)","getDropType(IBlockData arg0, Random arg1, int arg2)",,,,method,"a(arc arg0, Random arg1, int arg2)",(Larc;Ljava/util/Random;I)Lado;,Item
aoi,r(arc arg0),func_180659_g(IBlockState arg0),,,,,method,r(arc arg0),(Larc;)Laxf;,MaterialMapColor
aoi,o(),func_149700_E(),,,,,method,o(),()Z,boolean
aoj,<init>,,,,,,constructor,(),()V,protected
aoj,"a(arc arg0, ahx arg1, cj arg2)","func_185496_a(IBlockState arg0, IBlockAccess arg1, BlockPos arg2)",,,,,method,"a(arc arg0, ahx arg1, cj arg2)",(Larc;Lahx;Lcj;)Lbbh;,AxisAlignedBB
aoj,"a(arc arg0, aht arg1, cj arg2)","func_180646_a(IBlockState arg0, World arg1, BlockPos arg2)",,,,,method,"a(arc arg0, aht arg1, cj arg2)",(Larc;Laht;Lcj;)Lbbh;,AxisAlignedBB
aoj,c(arc arg0),func_149686_d(IBlockState arg0),,,,,method,c(arc arg0),(Larc;)Z,boolean
aoj,"b(ahx arg0, cj arg1)","func_176205_b(IBlockAccess arg0, BlockPos arg1)",,,,,method,"b(ahx arg0, cj arg1)",(Lahx;Lcj;)Z,boolean
aoj,b(arc arg0),func_149662_c(IBlockState arg0),,,,,method,b(arc arg0),(Larc;)Z,boolean
aoj,d(),func_181623_g(),,,,,method,d(),()Z,boolean
aoj,"a(aht arg0, int arg1)","func_149915_a(World arg0, int arg1)",,,,,method,"a(aht arg0, int arg1)",(Laht;I)Lapv;,TileEntity
aoj,"a(arc arg0, Random arg1, int arg2)","func_180660_a(IBlockState arg0, Random arg1, int arg2)","getDropType(IBlockData arg0, Random arg1, int arg2)",,,,method,"a(arc arg0, Random arg1, int arg2)",(Larc;Ljava/util/Random;I)Lado;,Item
aoj,"a(aht arg0, cj arg1, arc arg2)","func_185473_a(World arg0, BlockPos arg1, IBlockState arg2)",,,,,method,"a(aht arg0, cj arg1, arc arg2)",(Laht;Lcj;Larc;)Ladq;,ItemStack
aoj,"a(aht arg0, cj arg1, arc arg2, zj arg3, qm arg4, adq arg5, cq arg6, float arg7, float arg8, float arg9)","func_180639_a(World arg0, BlockPos arg1, IBlockState arg2, EntityPlayer arg3, EnumHand arg4, ItemStack arg5, EnumFacing arg6, float arg7, float arg8, float arg9)","interact(World arg0, BlockPosition arg1, IBlockData arg2, EntityHuman arg3, EnumHand arg4, ItemStack arg5, EnumDirection arg6, float arg7, float arg8, float arg9)",,,,method,"a(aht arg0, cj arg1, arc arg2, zj arg3, qm arg4, adq arg5, cq arg6, float arg7, float arg8, float arg9)",(Laht;Lcj;Larc;Lzj;Lqm;Ladq;Lcq;FFF)Z,boolean
aoj,"a(aht arg0, cj arg1)","func_176196_c(World arg0, BlockPos arg1)","canPlace(World arg0, BlockPosition arg1)",,,,method,"a(aht arg0, cj arg1)",(Laht;Lcj;)Z,boolean
aok$1,<init>,,,,,,constructor,(),()V,
aok$1,a(arf arg0),apply(BlockWorldState arg0),,,,,method,a(arf arg0),(Larf;)Z,boolean
aok,<init>,,,,,,constructor,(),()V,protected
aok,c(),func_149732_F(),getName(),,,,method,c(),()Ljava/lang/String;,String
aok,b(arc arg0),func_149662_c(IBlockState arg0),,,,,method,b(arc arg0),(Larc;)Z,boolean
aok,c(arc arg0),func_149686_d(IBlockState arg0),,,,,method,c(arc arg0),(Larc;)Z,boolean
