owner_obf,混淆的,Searge,Spigot,Mojang,Yarn,Intermediary,kind,type
ac,a,f_142912_,,SNAPSHOT,IS_DEVELOPMENT_VERSION,field_29709,field,public static final boolean
ac,b,f_142951_,,WORLD_VERSION,WORLD_VERSION,field_29732,field,public static final int
ac,c,f_183702_,,SERIES,CURRENT_SERIES,field_34373,field,public static final String
ac,d,f_142952_,,VERSION_STRING,VERSION_NAME,field_29733,field,public static final String
ac,e,f_142954_,,RELEASE_NETWORK_PROTOCOL_VERSION,RELEASE_TARGET_PROTOCOL_VERSION,field_29735,field,public static final int
ac,f,f_142955_,,SNAPSHOT_NETWORK_PROTOCOL_VERSION,field_29736,field_29736,field,public static final int
ac,g,f_142956_,,SNBT_NAG_VERSION,SNBT_TOO_OLD_THRESHOLD,field_29737,field,public static final int
ac,bm,f_142925_,,SNAPSHOT_PROTOCOL_BIT,field_29708,field_29708,field,private static final int
ac,h,f_316174_,,CRASH_EAGERLY,CRASH_ON_UNCAUGHT_THREAD_EXCEPTION,field_36325,field,public static final boolean
ac,i,f_142957_,,RESOURCE_PACK_FORMAT,RESOURCE_PACK_VERSION,field_29738,field,public static final int
ac,j,f_142958_,,DATA_PACK_FORMAT,DATA_PACK_VERSION,field_29739,field,public static final int
ac,k,f_244360_,,LANGUAGE_FORMAT,field_39963,field_39963,field,public static final int
ac,l,f_243916_,,REPORT_FORMAT_VERSION,field_39964,field_39964,field,public static final int
ac,m,f_142959_,,DATA_VERSION_TAG,DATA_VERSION_KEY,field_29740,field,public static final String
ac,n,f_142967_,,FIX_TNT_DUPE,field_29745,field_29745,field,public static final boolean
ac,o,f_142968_,,FIX_SAND_DUPE,field_33851,field_33851,field,public static final boolean
ac,p,f_142970_,,USE_DEBUG_FEATURES,field_29747,field_29747,field,public static final boolean
ac,q,f_183703_,,DEBUG_OPEN_INCOMPATIBLE_WORLDS,field_35006,field_35006,field,public static final boolean
ac,r,f_183704_,,DEBUG_ALLOW_LOW_SIM_DISTANCE,field_35563,field_35563,field,public static final boolean
ac,s,f_142972_,,DEBUG_HOTKEYS,field_29748,field_29748,field,public static final boolean
ac,t,f_142973_,,DEBUG_UI_NARRATION,field_33753,field_33753,field,public static final boolean
ac,u,f_142974_,,DEBUG_RENDER,field_29749,field_29749,field,public static final boolean
