混淆的,Searge,Spigot,Mojang,Yarn,Intermediary
aat,net/minecraft/util/datafix/fixes/PistonPushedBlock,net/minecraft/server/v1_14_R1/DataConverterPiston,net/minecraft/util/datafix/fixes/BlockEntityBlockStateFix,net/minecraft/datafixer/fix/BlockEntityBlockStateFix,net/minecraft/class_3566
aau,net/minecraft/util/datafix/fixes/CustomNameStringToComponentFixTileEntity,net/minecraft/server/v1_14_R1/DataConverterCustomNameTile,net/minecraft/util/datafix/fixes/BlockEntityCustomNameToComponentFix,net/minecraft/datafixer/fix/BlockEntityCustomNameToComponentFix,net/minecraft/class_3567
aav,net/minecraft/util/datafix/fixes/TileEntityId,net/minecraft/server/v1_14_R1/DataConverterTileEntity,net/minecraft/util/datafix/fixes/BlockEntityIdFix,net/minecraft/datafixer/fix/BlockEntityIdFix,net/minecraft/class_3571
aaw,net/minecraft/util/datafix/fixes/JukeboxRecordItem,net/minecraft/server/v1_14_R1/DataConverterJukeBox,net/minecraft/util/datafix/fixes/BlockEntityJukeboxFix,net/minecraft/datafixer/fix/BlockEntityJukeboxFix,net/minecraft/class_3573
aax,net/minecraft/util/datafix/fixes/BlockEntityKeepPacked,net/minecraft/server/v1_14_R1/DataConverterBlockEntityKeepPacked,net/minecraft/util/datafix/fixes/BlockEntityKeepPacked,net/minecraft/datafixer/fix/BlockEntityKeepPacked,net/minecraft/class_3574
aay,net/minecraft/util/datafix/fixes/ShulkerBoxTileColor,net/minecraft/server/v1_14_R1/DataConverterShulkerBoxBlock,net/minecraft/util/datafix/fixes/BlockEntityShulkerBoxColorFix,net/minecraft/datafixer/fix/BlockEntityShulkerBoxColorFix,net/minecraft/class_3575
aaz$1,net/minecraft/util/datafix/fixes/SignStrictJSON$1,net/minecraft/server/v1_14_R1/DataConverterSignText$1,net/minecraft/util/datafix/fixes/BlockEntitySignTextStrictJsonFix$1,net/minecraft/datafixer/fix/BlockEntitySignTextStrictJsonFix$1,net/minecraft/class_3577$1
aaz,net/minecraft/util/datafix/fixes/SignStrictJSON,net/minecraft/server/v1_14_R1/DataConverterSignText,net/minecraft/util/datafix/fixes/BlockEntitySignTextStrictJsonFix,net/minecraft/datafixer/fix/BlockEntitySignTextStrictJsonFix,net/minecraft/class_3577
ab,net/minecraft/advancements/IRequirementsStrategy,net/minecraft/server/v1_14_R1/AdvancementRequirements,net/minecraft/advancements/RequirementsStrategy,net/minecraft/advancement/CriteriaMerger,net/minecraft/class_193
aba,net/minecraft/util/datafix/fixes/BlockNameFlattening,net/minecraft/server/v1_14_R1/DataConverterBlockName,net/minecraft/util/datafix/fixes/BlockNameFlatteningFix,net/minecraft/datafixer/fix/BlockNameFlatteningFix,net/minecraft/class_3578
abb$1,net/minecraft/util/datafix/fixes/BlockRename$1,net/minecraft/server/v1_14_R1/DataConverterBlockRename$1,net/minecraft/util/datafix/fixes/BlockRenameFix$1,,net/minecraft/class_3579$1
abb,net/minecraft/util/datafix/fixes/BlockRename,net/minecraft/server/v1_14_R1/DataConverterBlockRename,net/minecraft/util/datafix/fixes/BlockRenameFix,net/minecraft/datafixer/fix/BlockNameFix,net/minecraft/class_3579
abc,net/minecraft/util/datafix/fixes/BlockStateFlatteningMap,net/minecraft/server/v1_14_R1/DataConverterFlattenData,net/minecraft/util/datafix/fixes/BlockStateData,net/minecraft/datafixer/fix/BlockStateFlattening,net/minecraft/class_3580
abd,net/minecraft/util/datafix/fixes/BlockStateFlattenStructures,net/minecraft/server/v1_14_R1/DataConverterFlattenState,net/minecraft/util/datafix/fixes/BlockStateStructureTemplateFix,net/minecraft/datafixer/fix/BlockStateStructureTemplateFix,net/minecraft/class_3581
abe,net/minecraft/util/datafix/fixes/CatTypeFix,net/minecraft/server/v1_14_R1/DataConverterCatType,net/minecraft/util/datafix/fixes/CatTypeFix,net/minecraft/datafixer/fix/CatTypeFix,net/minecraft/class_3903
abf,net/minecraft/util/datafix/fixes/ChunkLightRemoveFix,net/minecraft/server/v1_14_R1/DataConverterChunkLightRemove,net/minecraft/util/datafix/fixes/ChunkLightRemoveFix,net/minecraft/datafixer/fix/ChunkLightRemoveFix,net/minecraft/class_3755
abg$a,net/minecraft/util/datafix/fixes/ChunkPaletteFormat$NibbleArray,net/minecraft/server/v1_14_R1/ChunkConverterPalette$a,net/minecraft/util/datafix/fixes/ChunkPalettedStorageFix$DataLayer,net/minecraft/datafixer/fix/ChunkPalettedStorageFix$ChunkNibbleArray,net/minecraft/class_3582$class_3583
abg$b$a,net/minecraft/util/datafix/fixes/ChunkPaletteFormat$Direction$Axis,net/minecraft/server/v1_14_R1/ChunkConverterPalette$Direction$Axis,net/minecraft/util/datafix/fixes/ChunkPalettedStorageFix$Direction$Axis,net/minecraft/datafixer/fix/ChunkPalettedStorageFix$Facing$Axis,net/minecraft/class_3582$class_3584$class_3585
abg$b$b,net/minecraft/util/datafix/fixes/ChunkPaletteFormat$Direction$Offset,net/minecraft/server/v1_14_R1/ChunkConverterPalette$Direction$AxisDirection,net/minecraft/util/datafix/fixes/ChunkPalettedStorageFix$Direction$AxisDirection,net/minecraft/datafixer/fix/ChunkPalettedStorageFix$Facing$Direction,net/minecraft/class_3582$class_3584$class_3586
abg$b,net/minecraft/util/datafix/fixes/ChunkPaletteFormat$Direction,net/minecraft/server/v1_14_R1/ChunkConverterPalette$Direction,net/minecraft/util/datafix/fixes/ChunkPalettedStorageFix$Direction,net/minecraft/datafixer/fix/ChunkPalettedStorageFix$Facing,net/minecraft/class_3582$class_3584
abg$c,net/minecraft/util/datafix/fixes/ChunkPaletteFormat$Section,net/minecraft/server/v1_14_R1/ChunkConverterPalette$c,net/minecraft/util/datafix/fixes/ChunkPalettedStorageFix$Section,net/minecraft/datafixer/fix/ChunkPalettedStorageFix$Section,net/minecraft/class_3582$class_3587
abg$d,net/minecraft/util/datafix/fixes/ChunkPaletteFormat$UpgradeChunk,net/minecraft/server/v1_14_R1/ChunkConverterPalette$d,net/minecraft/util/datafix/fixes/ChunkPalettedStorageFix$UpgradeChunk,net/minecraft/datafixer/fix/ChunkPalettedStorageFix$Level,net/minecraft/class_3582$class_3588
abg,net/minecraft/util/datafix/fixes/ChunkPaletteFormat,net/minecraft/server/v1_14_R1/ChunkConverterPalette,net/minecraft/util/datafix/fixes/ChunkPalettedStorageFix,net/minecraft/datafixer/fix/ChunkPalettedStorageFix,net/minecraft/class_3582
abh,net/minecraft/util/datafix/fixes/ChunkStatusFix,net/minecraft/server/v1_14_R1/DataConverterChunkStatus,net/minecraft/util/datafix/fixes/ChunkStatusFix,net/minecraft/datafixer/fix/ChunkStatusFix,net/minecraft/class_3589
abi,net/minecraft/util/datafix/fixes/ChunkStatusFix2,net/minecraft/server/v1_14_R1/DataConverterChunkStatus2,net/minecraft/util/datafix/fixes/ChunkStatusFix2,net/minecraft/datafixer/fix/ChunkStatusFix2,net/minecraft/class_3788
abj,net/minecraft/util/datafix/fixes/ChunkStructuresTemplateRenameFix,net/minecraft/server/v1_14_R1/DataConverterChunkStructuresTemplateRename,net/minecraft/util/datafix/fixes/ChunkStructuresTemplateRenameFix,net/minecraft/datafixer/fix/ChunkStructuresTemplateRenameFix,net/minecraft/class_3590
abk,net/minecraft/util/datafix/fixes/ChunkGenStatus,net/minecraft/server/v1_14_R1/DataConverterProtoChunk,net/minecraft/util/datafix/fixes/ChunkToProtochunkFix,net/minecraft/datafixer/fix/ChunkToProtoChunkFix,net/minecraft/class_3591
abl,net/minecraft/util/datafix/fixes/ColorlessShulkerEntityFix,net/minecraft/server/v1_14_R1/DataConverterColorlessShulkerEntity,net/minecraft/util/datafix/fixes/ColorlessShulkerEntityFix,net/minecraft/datafixer/fix/ColorlessShulkerEntityFix,net/minecraft/class_3592
abm,net/minecraft/util/datafix/fixes/DyeRenameMap,net/minecraft/server/v1_14_R1/DataConverterDye,net/minecraft/util/datafix/fixes/DyeItemRenameFix,net/minecraft/datafixer/mapping/LegacyDyeItemMapping,net/minecraft/class_3593
abn,net/minecraft/util/datafix/fixes/ArmorStandSilent,net/minecraft/server/v1_14_R1/DataConverterArmorStand,net/minecraft/util/datafix/fixes/EntityArmorStandSilentFix,net/minecraft/datafixer/fix/EntityArmorStandSilentFix,net/minecraft/class_3594
abo,net/minecraft/util/datafix/fixes/BlockStateFlatternEntities,net/minecraft/server/v1_14_R1/DataConverterEntityBlockState,net/minecraft/util/datafix/fixes/EntityBlockStateFix,net/minecraft/datafixer/fix/EntityBlockStateFix,net/minecraft/class_3595
abp,net/minecraft/util/datafix/fixes/EntityCatSplitFix,net/minecraft/server/v1_14_R1/DataConverterEntityCatSplit,net/minecraft/util/datafix/fixes/EntityCatSplitFix,net/minecraft/datafixer/fix/EntityCatSplitFix,net/minecraft/class_3725
abq,net/minecraft/util/datafix/fixes/EntityCodSalmonFix,net/minecraft/server/v1_14_R1/DataConverterEntityCodSalmon,net/minecraft/util/datafix/fixes/EntityCodSalmonFix,net/minecraft/datafixer/fix/EntityCodSalmonFix,net/minecraft/class_3596
abr,net/minecraft/util/datafix/fixes/CustomNameStringToComponentEntity,net/minecraft/server/v1_14_R1/DataConverterCustomNameEntity,net/minecraft/util/datafix/fixes/EntityCustomNameToComponentFix,net/minecraft/datafixer/fix/EntityCustomNameToComponentFix,net/minecraft/class_3597
abs,net/minecraft/util/datafix/fixes/ElderGuardianSplit,net/minecraft/server/v1_14_R1/DataConverterGuardian,net/minecraft/util/datafix/fixes/EntityElderGuardianSplitFix,net/minecraft/datafixer/fix/EntityElderGuardianSplitFix,net/minecraft/class_3598
abt,net/minecraft/util/datafix/fixes/EntityArmorAndHeld,net/minecraft/server/v1_14_R1/DataConverterEquipment,net/minecraft/util/datafix/fixes/EntityEquipmentToArmorAndHandFix,net/minecraft/datafixer/fix/EntityEquipmentToArmorAndHandFix,net/minecraft/class_3599
abu,net/minecraft/util/datafix/fixes/EntityHealth,net/minecraft/server/v1_14_R1/DataConverterHealth,net/minecraft/util/datafix/fixes/EntityHealthFix,net/minecraft/datafixer/fix/EntityHealthFix,net/minecraft/class_3600
abv,net/minecraft/util/datafix/fixes/HorseSaddle,net/minecraft/server/v1_14_R1/DataConverterSaddle,net/minecraft/util/datafix/fixes/EntityHorseSaddleFix,net/minecraft/datafixer/fix/EntityHorseSaddleFix,net/minecraft/class_3601
abw,net/minecraft/util/datafix/fixes/HorseSplit,net/minecraft/server/v1_14_R1/DataConverterHorse,net/minecraft/util/datafix/fixes/EntityHorseSplitFix,net/minecraft/datafixer/fix/EntityHorseSplitFix,net/minecraft/class_3602
abx,net/minecraft/util/datafix/fixes/EntityId,net/minecraft/server/v1_14_R1/DataConverterEntity,net/minecraft/util/datafix/fixes/EntityIdFix,net/minecraft/datafixer/fix/EntityIdFix,net/minecraft/class_3603
aby,net/minecraft/util/datafix/fixes/EntityItemFrameFacing,net/minecraft/server/v1_14_R1/DataConverterItemFrame,net/minecraft/util/datafix/fixes/EntityItemFrameDirectionFix,net/minecraft/datafixer/fix/EntityItemFrameDirectionFix,net/minecraft/class_3604
abz,net/minecraft/util/datafix/fixes/MinecartEntityTypes,net/minecraft/server/v1_14_R1/DataConverterMinecart,net/minecraft/util/datafix/fixes/EntityMinecartIdentifiersFix,net/minecraft/datafixer/fix/EntityMinecartIdentifiersFix,net/minecraft/class_3605
ac,net/minecraft/advancements/AdvancementTreeNode,net/minecraft/server/v1_14_R1/AdvancementTree,net/minecraft/advancements/TreeNodePosition,net/minecraft/advancement/AdvancementPositioner,net/minecraft/class_194
aca,net/minecraft/util/datafix/fixes/PaintingDirection,net/minecraft/server/v1_14_R1/DataConverterHanging,net/minecraft/util/datafix/fixes/EntityPaintingItemFrameDirectionFix,net/minecraft/datafixer/fix/HangingEntityFix,net/minecraft/class_3606
acb,net/minecraft/util/datafix/fixes/PaintingMotive,net/minecraft/server/v1_14_R1/DataConverterPainting,net/minecraft/util/datafix/fixes/EntityPaintingMotiveFix,net/minecraft/datafixer/fix/EntityPaintingMotiveFix,net/minecraft/class_3607
acc,net/minecraft/util/datafix/fixes/PufferfishRename,net/minecraft/server/v1_14_R1/DataConverterEntityPufferfish,net/minecraft/util/datafix/fixes/EntityPufferfishRenameFix,net/minecraft/datafixer/fix/EntityPufferfishRenameFix,net/minecraft/class_3608
acd,net/minecraft/util/datafix/fixes/EntityRavagerRenameFix,net/minecraft/server/v1_14_R1/DataConverterEntityRavagerRename,net/minecraft/util/datafix/fixes/EntityRavagerRenameFix,net/minecraft/datafixer/fix/EntityRavagerRenameFix,net/minecraft/class_3983
ace,net/minecraft/util/datafix/fixes/RedundantChanceTags,net/minecraft/server/v1_14_R1/DataConverterDropChances,net/minecraft/util/datafix/fixes/EntityRedundantChanceTagsFix,net/minecraft/datafixer/fix/EntityRedundantChanceTagsFix,net/minecraft/class_1165
acf,net/minecraft/util/datafix/fixes/EntityRename,net/minecraft/server/v1_14_R1/DataConverterEntityName,net/minecraft/util/datafix/fixes/EntityRenameFix,net/minecraft/datafixer/fix/EntityTransformFix,net/minecraft/class_1167
acg,net/minecraft/util/datafix/fixes/RidingToPassengers,net/minecraft/server/v1_14_R1/DataConverterRiding,net/minecraft/util/datafix/fixes/EntityRidingToPassengersFix,net/minecraft/datafixer/fix/EntityRidingToPassengerFix,net/minecraft/class_1166
ach,net/minecraft/util/datafix/fixes/ShulkerBoxEntityColor,net/minecraft/server/v1_14_R1/DataConverterShulker,net/minecraft/util/datafix/fixes/EntityShulkerColorFix,net/minecraft/datafixer/fix/EntityShulkerColorFix,net/minecraft/class_1169
aci,net/minecraft/util/datafix/fixes/SkeletonSplit,net/minecraft/server/v1_14_R1/DataConverterSkeleton,net/minecraft/util/datafix/fixes/EntitySkeletonSplitFix,net/minecraft/datafixer/fix/EntitySkeletonSplitFix,net/minecraft/class_1168
acj,net/minecraft/util/datafix/fixes/StringToUUID,net/minecraft/server/v1_14_R1/DataConverterUUID,net/minecraft/util/datafix/fixes/EntityStringUuidFix,net/minecraft/datafixer/fix/EntityStringUuidFix,net/minecraft/class_1171
ack,net/minecraft/util/datafix/fixes/EntityRenameing1510,net/minecraft/server/v1_14_R1/DataConverterEntityRename,net/minecraft/util/datafix/fixes/EntityTheRenameningFix,net/minecraft/datafixer/fix/EntityTheRenameningBlock,net/minecraft/class_1170
acl,net/minecraft/util/datafix/fixes/TippedArrow,net/minecraft/server/v1_14_R1/DataConverterEntityTippedArrow,net/minecraft/util/datafix/fixes/EntityTippedArrowFix,net/minecraft/datafixer/fix/EntityTippedArrowFix,net/minecraft/class_1173
acm,net/minecraft/util/datafix/fixes/WolfCollarColor,net/minecraft/server/v1_14_R1/DataConverterWolf,net/minecraft/util/datafix/fixes/EntityWolfColorFix,net/minecraft/datafixer/fix/EntityWolfColorFix,net/minecraft/class_1172
acn,net/minecraft/util/datafix/fixes/ZombieSplit,net/minecraft/server/v1_14_R1/DataConverterZombieType,net/minecraft/util/datafix/fixes/EntityZombieSplitFix,net/minecraft/datafixer/fix/EntityZombieSplitFix,net/minecraft/class_1175
aco,net/minecraft/util/datafix/fixes/ZombieProfToType,net/minecraft/server/v1_14_R1/DataConverterZombie,net/minecraft/util/datafix/fixes/EntityZombieVillagerTypeFix,net/minecraft/datafixer/fix/EntityZombieVillagerTypeFix,net/minecraft/class_1174
acq,net/minecraft/util/datafix/fixes/HeightmapRenamingFix,net/minecraft/server/v1_14_R1/DataConverterHeightmapRenaming,net/minecraft/util/datafix/fixes/HeightmapRenamingFix,net/minecraft/datafixer/fix/HeightmapRenamingFix,net/minecraft/class_1177
acr,net/minecraft/util/datafix/fixes/IglooMetadataRemoval,net/minecraft/server/v1_14_R1/DataConverterIglooMetadataRemoval,net/minecraft/util/datafix/fixes/IglooMetadataRemovalFix,net/minecraft/datafixer/fix/IglooMetadataRemovalFix,net/minecraft/class_1176
acs,net/minecraft/util/datafix/fixes/BannerItemColor,net/minecraft/server/v1_14_R1/DataConverterBanner,net/minecraft/util/datafix/fixes/ItemBannerColorFix,net/minecraft/datafixer/fix/ItemBannerColorFix,net/minecraft/class_1179
act,net/minecraft/util/datafix/fixes/CustomNameStringToComponentItem,net/minecraft/server/v1_14_R1/DataConverterCustomNameItem,net/minecraft/util/datafix/fixes/ItemCustomNameToComponentFix,net/minecraft/datafixer/fix/ItemCustomNameToComponentFix,net/minecraft/class_1178
acu,net/minecraft/util/datafix/fixes/ItemIntIDToString,net/minecraft/server/v1_14_R1/DataConverterMaterialId,net/minecraft/util/datafix/fixes/ItemIdFix,net/minecraft/datafixer/fix/ItemIdFix,net/minecraft/class_1181
acv,net/minecraft/util/datafix/fixes/ItemLoreComponentizeFix,net/minecraft/server/v1_14_R1/DataConverterItemLoreComponentize,net/minecraft/util/datafix/fixes/ItemLoreFix,net/minecraft/datafixer/fix/ItemLoreToComponentFix,net/minecraft/class_1180
acw,net/minecraft/util/datafix/fixes/PotionItems,net/minecraft/server/v1_14_R1/DataConverterPotionId,net/minecraft/util/datafix/fixes/ItemPotionFix,net/minecraft/datafixer/fix/ItemPotionFix,net/minecraft/class_1183
acx$1,net/minecraft/util/datafix/fixes/ItemRename$1,net/minecraft/server/v1_14_R1/DataConverterItemName$1,net/minecraft/util/datafix/fixes/ItemRenameFix$1,,net/minecraft/class_1182$1
acx,net/minecraft/util/datafix/fixes/ItemRename,net/minecraft/server/v1_14_R1/DataConverterItemName,net/minecraft/util/datafix/fixes/ItemRenameFix,net/minecraft/datafixer/fix/ItemNameFix,net/minecraft/class_1182
acy,net/minecraft/util/datafix/fixes/ShulkerBoxItemColor,net/minecraft/server/v1_14_R1/DataConverterShulkerBoxItem,net/minecraft/util/datafix/fixes/ItemShulkerBoxColorFix,net/minecraft/datafixer/fix/ItemShulkerBoxColorFix,net/minecraft/class_1185
acz,net/minecraft/util/datafix/fixes/SpawnEggNames,net/minecraft/server/v1_14_R1/DataConverterSpawnEgg,net/minecraft/util/datafix/fixes/ItemSpawnEggFix,net/minecraft/datafixer/fix/ItemSpawnEggFix,net/minecraft/class_1184
ad,net/minecraft/advancements/criterion/CriterionInstance,net/minecraft/server/v1_14_R1/CriterionInstanceAbstract,net/minecraft/advancements/critereon/AbstractCriterionTriggerInstance,net/minecraft/advancement/criterion/AbstractCriterionConditions,net/minecraft/class_195
ada,net/minecraft/util/datafix/fixes/ItemStackEnchantmentFix,net/minecraft/server/v1_14_R1/DataConverterItemStackEnchantment,net/minecraft/util/datafix/fixes/ItemStackEnchantmentNamesFix,net/minecraft/datafixer/fix/ItemStackEnchantmentFix,net/minecraft/class_1187
adb,net/minecraft/util/datafix/fixes/ItemFilledMapMetadata,net/minecraft/server/v1_14_R1/DataConverterMap,net/minecraft/util/datafix/fixes/ItemStackMapIdFix,net/minecraft/datafixer/fix/ItemInstanceMapIdFix,net/minecraft/class_1186
adc,net/minecraft/util/datafix/fixes/ItemSpawnEggSplit,net/minecraft/server/v1_14_R1/DataConverterFlattenSpawnEgg,net/minecraft/util/datafix/fixes/ItemStackSpawnEggFix,net/minecraft/datafixer/fix/ItemInstanceSpawnEggFix,net/minecraft/class_1189
add,net/minecraft/util/datafix/fixes/ItemStackDataFlattening,net/minecraft/server/v1_14_R1/DataConverterFlatten,net/minecraft/util/datafix/fixes/ItemStackTheFlatteningFix,net/minecraft/datafixer/fix/ItemInstanceTheFlatteningFix,net/minecraft/class_1188
ade,net/minecraft/util/datafix/fixes/PotionWater,net/minecraft/server/v1_14_R1/DataConverterPotionWater,net/minecraft/util/datafix/fixes/ItemWaterPotionFix,net/minecraft/datafixer/fix/ItemWaterPotionFix,net/minecraft/class_1190
adf,net/minecraft/util/datafix/fixes/BookPagesStrictJSON,net/minecraft/server/v1_14_R1/DataConverterBook,net/minecraft/util/datafix/fixes/ItemWrittenBookPagesStrictJsonFix,net/minecraft/datafixer/fix/ItemWrittenBookPagesStrictJsonFix,net/minecraft/class_1194
adg$a,net/minecraft/util/datafix/fixes/LeavesFix$LeavesSection,net/minecraft/server/v1_14_R1/DataConverterLeaves$a,net/minecraft/util/datafix/fixes/LeavesFix$LeavesSection,,net/minecraft/class_1191$class_1192
adg$b,net/minecraft/util/datafix/fixes/LeavesFix$Section,net/minecraft/server/v1_14_R1/DataConverterLeaves$b,net/minecraft/util/datafix/fixes/LeavesFix$Section,,net/minecraft/class_1191$class_1193
adg,net/minecraft/util/datafix/fixes/LeavesFix,net/minecraft/server/v1_14_R1/DataConverterLeaves,net/minecraft/util/datafix/fixes/LeavesFix,net/minecraft/datafixer/fix/LeavesFix,net/minecraft/class_1191
adh,net/minecraft/util/datafix/fixes/LevelDataGeneratorOptionsFix,net/minecraft/server/v1_14_R1/DataConverterLevelDataGeneratorOptions,net/minecraft/util/datafix/fixes/LevelDataGeneratorOptionsFix,net/minecraft/datafixer/fix/LevelDataGeneratorOptionsFix,net/minecraft/class_1196
adi,net/minecraft/util/datafix/fixes/BlockStateFlattenGenOptions,net/minecraft/server/v1_14_R1/DataConverterWorldGenSettings,net/minecraft/util/datafix/fixes/LevelFlatGeneratorInfoFix,net/minecraft/datafixer/fix/LevelFlatGeneratorInfoFix,net/minecraft/class_1195
adj,net/minecraft/util/datafix/fixes/MapIdFix,net/minecraft/server/v1_14_R1/DataConverterMapId,net/minecraft/util/datafix/fixes/MapIdFix,net/minecraft/datafixer/fix/MapIdFix,net/minecraft/class_3970
adk,net/minecraft/util/datafix/fixes/SpawnerEntityTypes,net/minecraft/server/v1_14_R1/DataConverterMobSpawner,net/minecraft/util/datafix/fixes/MobSpawnerEntityIdentifiersFix,net/minecraft/datafixer/fix/MobSpawnerEntityIdentifiersFix,net/minecraft/class_1198
adl,net/minecraft/util/datafix/fixes/NamedEntityFix,net/minecraft/server/v1_14_R1/DataConverterNamedEntity,net/minecraft/util/datafix/fixes/NamedEntityFix,net/minecraft/datafixer/fix/ChoiceFix,net/minecraft/class_1197
adm,net/minecraft/util/datafix/fixes/NewVillageFix,net/minecraft/server/v1_14_R1/DataConverterNewVillage,net/minecraft/util/datafix/fixes/NewVillageFix,net/minecraft/datafixer/fix/NewVillageFix,net/minecraft/class_3904
adn,net/minecraft/util/datafix/fixes/ObjectiveDisplayName,net/minecraft/server/v1_14_R1/DataConverterObjectiveDisplayName,net/minecraft/util/datafix/fixes/ObjectiveDisplayNameFix,net/minecraft/datafixer/fix/ObjectiveDisplayNameFix,net/minecraft/class_1200
ado,net/minecraft/util/datafix/fixes/ObjectiveRenderType,net/minecraft/server/v1_14_R1/DataConverterObjectiveRenderType,net/minecraft/util/datafix/fixes/ObjectiveRenderTypeFix,net/minecraft/datafixer/fix/ObjectiveRenderTypeFix,net/minecraft/class_1199
adp,net/minecraft/util/datafix/fixes/OptionsAddTextBackgroundFix,net/minecraft/server/v1_14_R1/DataConverterOptionsAddTextBackground,net/minecraft/util/datafix/fixes/OptionsAddTextBackgroundFix,net/minecraft/datafixer/fix/OptionsAddTextBackgroundFix,net/minecraft/class_4092
