owner_obf,混淆的,Searge,Spigot,Mojang,Yarn,Intermediary,kind,type
aak,a,field_207592_e,,SAME,EMPTY,field_15776,field,"private static final BiFunction<Integer, com.mojang.datafixers.schemas.Schema, com.mojang.datafixers.schemas.Schema>"
aak,b,field_207593_f,,SAME_NAMESPACED,EMPTY_IDENTIFIER_NORMALIZE,field_15775,field,"private static final BiFunction<Integer, com.mojang.datafixers.schemas.Schema, com.mojang.datafixers.schemas.Schema>"
aak,c,field_210902_d,,DATA_FIXER,fixer,field_15777,field,private static final com.mojang.datafixers.DataFixer
aan,a,field_206292_a,,name,name,field_15779,field,private final String
aan,b,field_206293_b,,type,types,field_15780,field,private final com.mojang.datafixers.DSL$TypeReference
aao,a,field_209693_a,,renames,RENAMED_ADVANCEMENTS,field_15788,field,"private static final Map<String, String>"
aar,a,field_210919_a,,BIOMES,RENAMED_BIOMES,field_15810,field,"public static final Map<String, String>"
aav,a,field_191275_a,,ID_MAP,RENAMED_BLOCK_ENTITIES,field_15824,field,"private static final Map<String, String>"
aaz,a,field_188225_a,,GSON,GSON,field_15827,field,public static final com.google.gson.Gson
ab,a,field_223214_a_,AND,AND,AND,field_16882,field,RequirementsStrategy
ab,b,field_223215_b_,OR,OR,OR,field_1257,field,RequirementsStrategy
abb,a,field_206310_a,,name,name,field_15828,field,private final String
abc,a,field_199199_a,,LOGGER,LOGGER,field_15832,field,private static final org.apache.logging.log4j.Logger
abc,b,field_199200_b,,MAP,ID_TO_NEW_STATE,field_15830,field,private static final com.mojang.datafixers.Dynamic<?>[]
abc,c,field_199201_c,,ID_BY_OLD,OLD_STATE_TO_ID,field_15831,field,private static final it.unimi.dsi.fastutil.objects.Object2IntMap<com.mojang.datafixers.Dynamic<?>>
abc,d,field_199202_d,,ID_BY_OLD_NAME,OLD_BLOCK_TO_ID,field_15833,field,private static final it.unimi.dsi.fastutil.objects.Object2IntMap<String>
abg$a,a,field_210935_a,,data,contents,field_15855,field,private final byte[]
abg$b$a,a,X,X,X,X,field_15869,enum,
abg$b$a,b,Y,Y,Y,Y,field_15866,enum,
abg$b$a,c,Z,Z,Z,Z,field_15867,enum,
abg$b$b,a,POSITIVE,POSITIVE,POSITIVE,POSITIVE,field_15873,enum,
abg$b$b,b,NEGATIVE,NEGATIVE,NEGATIVE,NEGATIVE,field_15870,enum,
abg$b$b,c,field_210938_c,,step,offset,field_15872,field,private final int
abg$b,a,DOWN,DOWN,DOWN,DOWN,field_15858,enum,
abg$b,b,UP,UP,UP,UP,field_15863,enum,
abg$b,c,NORTH,NORTH,NORTH,NORTH,field_15859,enum,
abg$b,d,SOUTH,SOUTH,SOUTH,SOUTH,field_15862,enum,
abg$b,e,WEST,WEST,WEST,WEST,field_15857,enum,
abg$b,f,EAST,EAST,EAST,EAST,field_15860,enum,
abg$b,g,field_210941_g,,axis,axis,field_15864,field,private final ChunkPalettedStorageFix$Direction$Axis
abg$b,h,field_210942_h,,axisDirection,direction,field_15861,field,private final ChunkPalettedStorageFix$Direction$AxisDirection
abg$c,b,field_199210_a,,palette,paletteMap,field_15882,field,private final CrudeIncrementalIntIdentityHashBiMap<com.mojang.datafixers.Dynamic<?>>
abg$c,c,field_199211_b,,listTag,paletteData,field_15880,field,private com.mojang.datafixers.Dynamic<?>
abg$c,d,field_199213_d,,section,section,field_15878,field,private final com.mojang.datafixers.Dynamic<?>
abg$c,e,field_199214_e,,hasData,hasBlocks,field_15876,field,private final boolean
abg$c,f,field_199215_f,,toFix,seenIds,field_15881,field,private final it.unimi.dsi.fastutil.ints.Int2ObjectMap<it.unimi.dsi.fastutil.ints.IntList>
abg$c,g,field_199216_g,,update,innerPositions,field_15874,field,private final it.unimi.dsi.fastutil.ints.IntList
abg$c,a,field_199212_c,,y,y,field_15879,field,public final int
abg$c,h,field_199217_h,,seen,seenStates,field_15875,field,private final Set<com.mojang.datafixers.Dynamic<?>>
abg$c,i,field_199218_i,,buffer,states,field_15877,field,private final int[]
abg$d,a,field_199227_a,,sides,sides,field_15885,field,private int
abg$d,b,field_199228_b,,sections,sections,field_15888,field,private final ChunkPalettedStorageFix$Section[]
abg$d,c,field_199229_c,,level,level,field_15886,field,private final com.mojang.datafixers.Dynamic<?>
abg$d,d,field_199230_d,,x,xPos,field_15884,field,private final int
abg$d,e,field_199231_e,,z,yPos,field_15883,field,private final int
abg$d,f,field_199232_f,,blockEntities,blockEntities,field_15887,field,private final it.unimi.dsi.fastutil.ints.Int2ObjectMap<com.mojang.datafixers.Dynamic<?>>
abg,a,field_199145_a,,LOGGER,LOGGER,field_15844,field,private static final org.apache.logging.log4j.Logger
abg,b,field_199146_b,,VIRTUAL,,field_15842,field,private static final BitSet
abg,c,field_199147_c,,FIX,,field_15854,field,private static final BitSet
abg,d,field_199148_d,,PUMPKIN,pumpkin,field_15840,field,private static final com.mojang.datafixers.Dynamic<?>
abg,e,field_199149_e,,SNOWY_PODZOL,podzol,field_15852,field,private static final com.mojang.datafixers.Dynamic<?>
abg,f,field_199150_f,,SNOWY_GRASS,snowyGrass,field_15838,field,private static final com.mojang.datafixers.Dynamic<?>
abg,g,field_199151_g,,SNOWY_MYCELIUM,snowyMycelium,field_15850,field,private static final com.mojang.datafixers.Dynamic<?>
abg,h,field_199152_h,,UPPER_SUNFLOWER,sunflowerUpper,field_15839,field,private static final com.mojang.datafixers.Dynamic<?>
abg,i,field_199153_i,,UPPER_LILAC,lilacUpper,field_15848,field,private static final com.mojang.datafixers.Dynamic<?>
abg,j,field_199154_j,,UPPER_TALL_GRASS,grassUpper,field_15834,field,private static final com.mojang.datafixers.Dynamic<?>
abg,k,field_199155_k,,UPPER_LARGE_FERN,fernUpper,field_15845,field,private static final com.mojang.datafixers.Dynamic<?>
abg,l,field_199156_l,,UPPER_ROSE_BUSH,roseUpper,field_15835,field,private static final com.mojang.datafixers.Dynamic<?>
abg,m,field_199157_m,,UPPER_PEONY,peonyUpper,field_15847,field,private static final com.mojang.datafixers.Dynamic<?>
abg,n,field_199158_n,,FLOWER_POT_MAP,flowerPot,field_15841,field,"private static final Map<String, com.mojang.datafixers.Dynamic<?>>"
abg,o,field_199159_o,,SKULL_MAP,skull,field_15853,field,"private static final Map<String, com.mojang.datafixers.Dynamic<?>>"
abg,p,field_199160_p,,DOOR_MAP,door,field_15836,field,"private static final Map<String, com.mojang.datafixers.Dynamic<?>>"
abg,q,field_199161_q,,NOTE_BLOCK_MAP,noteblock,field_15846,field,"private static final Map<String, com.mojang.datafixers.Dynamic<?>>"
abg,r,field_199162_r,,DYE_COLOR_MAP,colors,field_15837,field,private static final it.unimi.dsi.fastutil.ints.Int2ObjectMap<String>
abg,s,field_199163_s,,BED_BLOCK_MAP,bed,field_15849,field,"private static final Map<String, com.mojang.datafixers.Dynamic<?>>"
abg,t,field_199164_t,,BANNER_BLOCK_MAP,banner,field_15851,field,"private static final Map<String, com.mojang.datafixers.Dynamic<?>>"
abg,u,field_199165_u,,AIR,air,field_15843,field,private static final com.mojang.datafixers.Dynamic<?>
abi,a,field_219825_a,,RENAMES_AND_DOWNGRADES,statusMap,field_16691,field,"private static final Map<String, String>"
abj,a,field_207912_a,,RENAMES,structures,field_15889,field,"private static final com.google.common.collect.ImmutableMap<String, com.mojang.datafixers.util.Pair<String, com.google.common.collect.ImmutableMap<String, String>>>"
abm,a,field_219828_a,,RENAMED_IDS,MAP,field_15890,field,"public static final Map<String, String>"
abo,a,field_199172_a,,MAP,BLOCK_NAME_TO_ID,field_15891,field,"private static final Map<String, Integer>"
abq,a,field_207460_a,,RENAMED_IDS,ENTITIES,field_15892,field,"public static final Map<String, String>"
abq,b,field_209759_b,,RENAMED_EGG_IDS,SPAWN_EGGS,field_15893,field,"public static final Map<String, String>"
abu,a,field_188218_a,,ENTITIES,ENTITIES,field_15894,field,private static final Set<String>
abx,a,field_191276_a,,ID_MAP,RENAMED_ENTITIES,field_15895,field,"private static final Map<String, String>"
abz,a,field_188222_a,,MINECART_BY_ID,MINECARTS,field_15896,field,private static final List<String>
ac,a,field_192328_a,,advancement,advancement,field_1263,field,private final Advancement
ac,b,field_192329_b,,parent,parent,field_1258,field,private final TreeNodePosition
ac,c,field_192330_c,,previousSibling,previousSibling,field_1260,field,private final TreeNodePosition
ac,d,field_192331_d,,childIndex,childrenSize,field_1261,field,private final int
ac,e,field_192332_e,,children,children,field_1267,field,private final List<TreeNodePosition>
ac,f,field_192333_f,,ancestor,optionalLast,field_1262,field,private TreeNodePosition
ac,g,field_192334_g,,thread,substituteChild,field_1264,field,private TreeNodePosition
ac,h,field_192335_h,,x,depth,field_1259,field,private int
ac,i,field_192336_i,,y,row,field_1269,field,private float
ac,j,field_192337_j,,mod,relativeRowInSiblings,field_1268,field,private float
ac,k,field_192338_k,,change,,field_1266,field,private float
ac,l,field_192339_l,,shift,,field_1265,field,private float
aca,a,field_210992_a,,DIRECTIONS,OFFSETS,field_15897,field,private static final int[][]
acb,a,field_201154_a,,MAP,RENAMED_MOTIVES,field_15898,field,"private static final Map<String, String>"
acc,a,field_207461_a,,RENAMED_IDS,RENAMED_FISHES,field_15899,field,"public static final Map<String, String>"
acd,a,field_219829_a,,RENAMED_IDS,ITEMS,field_17712,field,"public static final Map<String, String>"
acf,a,field_211313_a,,name,name,field_5670,field,protected final String
ack,a,field_210595_a,,RENAMED_IDS,ENTITIES,field_5671,field,"public static final Map<String, String>"
ack,b,field_210596_b,,RENAMED_BLOCKS,BLOCKS,field_5672,field,"public static final Map<String, String>"
ack,c,field_210597_c,,RENAMED_ITEMS,ITEMS,field_5673,field,"public static final Map<String, String>"
aco,a,field_190049_a,,RANDOM,RANDOM,field_5674,field,private static final Random
acu,a,field_188221_a,ID_MAPPING,ITEM_NAMES,NUMERICAL_ID_TO_STRING_ID_MAP,field_5675,field,private static final it.unimi.dsi.fastutil.ints.Int2ObjectMap<String>
acw,a,field_188223_a,,POTIONS,ID_TO_POTIONS,field_5678,field,private static final String[]
acx,a,field_206356_a,,name,name,field_5676,field,private final String
acy,a,field_191278_a,,NAMES_BY_COLOR,COLORED_SHULKER_BOX_IDS,field_5680,field,public static final String[]
acz,a,field_188226_a,ID_MAPPING,ID_TO_ENTITY,DAMAGE_TO_ENTITY_IDS,field_5679,field,private static final String[]
ad,a,field_192245_a,,criterion,id,field_1270,field,private final ResourceLocation
ada,a,field_208047_a,,MAP,ID_TO_ENCHANTMENTS_MAP,field_5681,field,private static final it.unimi.dsi.fastutil.ints.Int2ObjectMap<String>
adc,a,field_199421_a,,MAP,ENTITY_SPAWN_EGGS,field_5685,field,"private static final Map<String, String>"
add,a,field_199176_a,,MAP,FLATTENING_MAP,field_5684,field,"private static final Map<String, String>"
add,b,field_199177_b,,IDS,ORIGINAL_ITEM_NAMES,field_5683,field,private static final Set<String>
add,c,field_199178_c,,DAMAGE_IDS,DAMAGABLE_ITEMS,field_5682,field,private static final Set<String>
adg$a,e,field_212523_f,,leaveIds,,field_5689,field,private it.unimi.dsi.fastutil.ints.IntSet
adg$a,f,field_212524_g,,logIds,,field_5691,field,private it.unimi.dsi.fastutil.ints.IntSet
adg$a,g,field_212525_h,,stateToIdMap,,field_5690,field,private it.unimi.dsi.fastutil.ints.Int2IntMap
adg$b,e,field_208466_a,,blockStateType,,field_5695,field,"private final com.mojang.datafixers.types.Type<com.mojang.datafixers.util.Pair<String, com.mojang.datafixers.Dynamic<?>>>"
adg$b,a,field_208468_c,,paletteFinder,,field_5693,field,"protected final com.mojang.datafixers.OpticFinder<List<com.mojang.datafixers.util.Pair<String, com.mojang.datafixers.Dynamic<?>>>>"
adg$b,b,field_208469_d,,palette,,field_5692,field,protected final List<com.mojang.datafixers.Dynamic<?>>
adg$b,c,field_208474_i,,index,,field_5694,field,protected final int
adg$b,d,field_208470_e,,storage,,field_5696,field,protected BitStorage
adg,a,field_208425_a,,DIRECTIONS,,field_5687,field,private static final int[][]
adg,b,field_208434_j,,LEAVES,,field_5688,field,private static final it.unimi.dsi.fastutil.objects.Object2IntMap<String>
adg,c,field_208435_k,,LOGS,,field_5686,field,private static final Set<String>
adh,a,field_210553_a,,MAP,NUMERICAL_IDS_TO_BIOME_IDS,field_5702,field,"static final Map<String, String>"
adi,a,field_199181_a,,SPLITTER,SPLIT_ON_SEMICOLON,field_5700,field,private static final com.google.common.base.Splitter
adi,b,field_199182_b,,LAYER_SPLITTER,SPLIT_ON_COMMA,field_5701,field,private static final com.google.common.base.Splitter
adi,c,field_199183_c,,OLD_AMOUNT_SPLITTER,SPLIT_ON_LOWER_X,field_5699,field,private static final com.google.common.base.Splitter
adi,d,field_199184_d,,AMOUNT_SPLITTER,SPLIT_ON_ASTERISK,field_5698,field,private static final com.google.common.base.Splitter
adi,e,field_199185_e,,BLOCK_SPLITTER,SPLIT_ON_COLON,field_5697,field,private static final com.google.common.base.Splitter
adl,a,field_206373_a,,name,name,field_5703,field,private final String
adl,b,field_206374_b,,entityName,choiceName,field_5705,field,private final String
adl,c,field_206375_c,,type,type,field_5704,field,private final com.mojang.datafixers.DSL$TypeReference
adr,a,field_199186_a,,MAP,NUMERICAL_KEY_IDS_TO_KEY_NAMES,field_5706,field,private static final it.unimi.dsi.fastutil.ints.Int2ObjectMap<String>
adu,a,field_209673_a,,RECIPES,recipes,field_5708,field,"private static final Map<String, String>"
adv,a,field_211869_a,,RECIPES,recipes,field_5707,field,"private static final Map<String, String>"
adw,a,field_211285_a,,LEVEL,LEVEL,field_5710,field,public static final com.mojang.datafixers.DSL$TypeReference
adw,b,field_211286_b,PLAYER,PLAYER,PLAYER,field_5715,field,public static final com.mojang.datafixers.DSL$TypeReference
adw,c,field_211287_c,,CHUNK,CHUNK,field_5726,field,public static final com.mojang.datafixers.DSL$TypeReference
adw,d,field_211288_d,,HOTBAR,HOTBAR,field_5722,field,public static final com.mojang.datafixers.DSL$TypeReference
adw,e,field_211289_e,,OPTIONS,OPTIONS,field_5717,field,public static final com.mojang.datafixers.DSL$TypeReference
adw,f,field_211290_f,,STRUCTURE,STRUCTURE,field_5716,field,public static final com.mojang.datafixers.DSL$TypeReference
adw,g,field_211291_g,,STATS,STATS,field_5730,field,public static final com.mojang.datafixers.DSL$TypeReference
adw,h,field_211292_h,,SAVED_DATA,SAVED_DATA,field_5732,field,public static final com.mojang.datafixers.DSL$TypeReference
adw,i,field_211293_i,,ADVANCEMENTS,ADVANCEMENTS,field_5725,field,public static final com.mojang.datafixers.DSL$TypeReference
adw,j,field_219869_j,,POI_CHUNK,POI_CHUNK,field_19224,field,public static final com.mojang.datafixers.DSL$TypeReference
adw,k,field_211294_j,,BLOCK_ENTITY,BLOCK_ENTITY,field_5727,field,public static final com.mojang.datafixers.DSL$TypeReference
adw,l,field_211295_k,ITEM_STACK,ITEM_STACK,ITEM_STACK,field_5712,field,public static final com.mojang.datafixers.DSL$TypeReference
adw,m,field_211296_l,,BLOCK_STATE,BLOCK_STATE,field_5720,field,public static final com.mojang.datafixers.DSL$TypeReference
adw,n,field_211297_m,,ENTITY_NAME,ENTITY_NAME,field_5719,field,public static final com.mojang.datafixers.DSL$TypeReference
adw,o,field_211298_n,,ENTITY_TREE,ENTITY_TREE,field_5723,field,public static final com.mojang.datafixers.DSL$TypeReference
adw,p,field_211299_o,ENTITY,ENTITY,ENTITY,field_5729,field,public static final com.mojang.datafixers.DSL$TypeReference
adw,q,field_211300_p,,BLOCK_NAME,BLOCK_NAME,field_5731,field,public static final com.mojang.datafixers.DSL$TypeReference
adw,r,field_211301_q,,ITEM_NAME,ITEM_NAME,field_5713,field,public static final com.mojang.datafixers.DSL$TypeReference
adw,s,field_211302_r,,UNTAGGED_SPAWNER,UNTAGGED_SPAWNER,field_5718,field,public static final com.mojang.datafixers.DSL$TypeReference
adw,t,field_211303_s,,STRUCTURE_FEATURE,STRUCTURE_FEATURE,field_5724,field,public static final com.mojang.datafixers.DSL$TypeReference
adw,u,field_211873_t,,OBJECTIVE,OBJECTIVE,field_5721,field,public static final com.mojang.datafixers.DSL$TypeReference
adw,v,field_211874_u,,TEAM,TEAM,field_5714,field,public static final com.mojang.datafixers.DSL$TypeReference
adw,w,field_211304_t,,RECIPE,RECIPE,field_5711,field,public static final com.mojang.datafixers.DSL$TypeReference
adw,x,field_211305_u,,BIOME,BIOME,field_5728,field,public static final com.mojang.datafixers.DSL$TypeReference
adx,a,field_211870_a,,RENAMED_IDS,MAP,field_5709,field,"public static final Map<String, String>"
ady,a,field_204918_a,,RENAMED_IDS,MAP,field_5733,field,"public static final Map<String, String>"
ae$a,a,field_192344_a,,player,manager,field_1274,field,private final PlayerAdvancements
ae$a,b,field_192345_b,,listeners,conditions,field_1273,field,private final Set<CriterionTrigger$Listener<BredAnimalsTrigger$TriggerInstance>>
ae$b,a,field_192247_a,,parent,parent,field_1276,field,private final EntityPredicate
ae$b,b,field_192248_b,,partner,partner,field_1277,field,private final EntityPredicate
ae$b,c,field_192249_c,,child,child,field_1275,field,private final EntityPredicate
ae,a,field_192171_a,,ID,ID,field_1271,field,private static final ResourceLocation
ae,b,field_192172_b,,players,handlers,field_1272,field,"private final Map<PlayerAdvancements, BredAnimalsTrigger$PlayerListeners>"
aec,a,field_211312_a,,name,name,field_5734,field,private final String
aed,a,field_209682_a,,SKIP,SKIP,field_5739,field,private static final Set<String>
aed,b,field_209683_b,,CUSTOM_MAP,RENAMED_GENERAL_STATS,field_5737,field,"private static final Map<String, String>"
aed,c,field_199189_b,,ITEM_KEYS,RENAMED_ITEM_STATS,field_5738,field,"private static final Map<String, String>"
aed,d,field_209684_d,,ENTITY_KEYS,RENAMED_ENTITY_STATS,field_5736,field,"private static final Map<String, String>"
aed,e,field_209685_e,,ENTITIES,RENAMED_ENTITIES,field_5735,field,"private static final Map<String, String>"
aeg$a,e,field_212512_f,,chestIds,,field_5741,field,private it.unimi.dsi.fastutil.ints.IntSet
aeg,a,field_212536_a,,LOGGER,LOGGER,field_5740,field,private static final org.apache.logging.log4j.Logger
aei,a,field_223004_a,,LEVEL_XP_THRESHOLDS,LEVEL_TO_XP,field_19285,field,private static final int[]
aek,a,field_210598_a,,name,name,field_5742,field,private final String
aek,b,field_210599_b,,type,type,field_5743,field,private final com.mojang.datafixers.DSL$TypeReference
af$a,a,field_192350_a,,player,manager,field_9491,field,private final PlayerAdvancements
af$a,b,field_192351_b,,listeners,conditions,field_9490,field,private final Set<CriterionTrigger$Listener<BrewedPotionTrigger$TriggerInstance>>
af$b,a,field_192251_a,,potion,potion,field_9492,field,private final Potion
af,a,field_192176_a,,ID,ID,field_9488,field,private static final ResourceLocation
af,b,field_192177_b,,players,handlers,field_9489,field,"private final Map<PlayerAdvancements, BrewedPotionTrigger$PlayerListeners>"
ag$a,a,field_193235_a,,player,manager,field_9496,field,private final PlayerAdvancements
ag$a,b,field_193236_b,,listeners,conditions,field_9495,field,private final Set<CriterionTrigger$Listener<ChangeDimensionTrigger$TriggerInstance>>
ag$b,a,field_193191_a,,from,from,field_9497,field,private final DimensionType
ag$b,b,field_193192_b,,to,to,field_9498,field,private final DimensionType
ag,a,field_193144_a,,ID,ID,field_9493,field,private static final ResourceLocation
ag,b,field_193145_b,,players,handlers,field_9494,field,"private final Map<PlayerAdvancements, ChangeDimensionTrigger$PlayerListeners>"
aga,a,field_206647_b,,ITEM_TO_BLOCKENTITY,,field_5744,field,"protected static final Map<String, String>"
aga,b,field_206648_c,,ADD_NAMES,,field_5745,field,protected static final com.mojang.datafixers.types.templates.Hook$HookFunction
agb,a,field_206597_b,,ADD_NAMES,,field_5746,field,protected static final com.mojang.datafixers.types.templates.Hook$HookFunction
agd,b,field_206692_c,,LOGGER,,field_5749,field,private static final org.apache.logging.log4j.Logger
agd,c,field_206693_d,,ITEM_TO_BLOCKENTITY,,field_5748,field,"private static final Map<String, String>"
agd,a,field_206691_b,,ADD_NAMES,,field_5747,field,protected static final com.mojang.datafixers.types.templates.Hook$HookFunction
agg,a,field_219907_a,,WARNING_TIME_NANOS,TIMEOUT_NANOSECONDS,field_16267,field,private static final long
agg,b,field_151234_b,,LOGGER,LOGGER,field_15735,field,private static final org.apache.logging.log4j.Logger
agg,c,field_76325_b,,paths,path,field_15736,field,private final List<String>
agg,d,field_76326_c,,startTimes,timeList,field_15730,field,private final it.unimi.dsi.fastutil.longs.LongList
agg,e,field_76324_e,,times,nameDurationMap,field_15731,field,private final it.unimi.dsi.fastutil.objects.Object2LongMap<String>
agg,f,field_223510_f,,counts,,field_19381,field,private final it.unimi.dsi.fastutil.objects.Object2LongMap<String>
agg,g,field_219912_f,,getTickTime,,field_16266,field,private final IntSupplier
agg,h,field_219913_g,,startTimeNano,,field_15732,field,private final long
agg,i,field_219914_h,,startTimeTicks,,field_15729,field,private final int
agg,j,field_219915_i,,path,location,field_15734,field,private String
agg,k,field_219916_j,,started,tickStarted,field_15733,field,private boolean
agh,a,field_219926_a,,EMPTY,INSTANCE,field_16265,field,public static final EmptyProfileResults
agi,a,field_219930_a,,LOGGER,LOGGER,field_16279,field,private static final org.apache.logging.log4j.Logger
agi,b,field_219931_b,,times,timings,field_16277,field,"private final Map<String, Long>"
agi,c,field_223508_c,,counts,,field_19382,field,"private final Map<String, Long>"
agi,d,field_219932_c,,startTimeNano,startTime,field_16278,field,private final long
agi,e,field_219933_d,,startTimeTicks,startTick,field_16275,field,private final int
agi,f,field_219934_e,,endTimeNano,endTime,field_16276,field,private final long
agi,g,field_219935_f,,endTimeTicks,endTick,field_16274,field,private final int
agi,h,field_223509_h,,tickDuration,,field_19383,field,private final int
agj$b,a,field_219940_a,,collector,profiler,field_16272,field,protected ProfileCollector
agj,a,field_223005_a,,LOGGER,,field_19286,field,private static final org.apache.logging.log4j.Logger
agj,b,field_219901_a,,MAXIMUM_TICK_TIME_NANOS,,field_16268,field,private static final long
agj,c,field_219902_b,,getTickTime,tickSupplier,field_16269,field,private final IntSupplier
agj,d,field_219903_c,,continuous,controller,field_16270,field,private final GameProfiler$ProfilerImpl
agj,e,field_219904_d,,perTick,,field_16271,field,private final GameProfiler$ProfilerImpl
agk,a,field_219906_a,,INACTIVE,INSTANCE,field_16280,field,public static final InactiveProfiler
ago,a,field_219943_a,,percentage,parentSectionUsagePercentage,field_15739,field,public final double
ago,b,field_219944_b,,globalPercentage,totalUsagePercentage,field_15737,field,public final double
ago,c,field_223511_c,,count,,field_19384,field,public final long
ago,d,field_219945_c,,name,name,field_15738,field,public final String
agq,b,field_213171_b,,name,name,field_18318,field,private final String
agq,c,field_213172_c,,LOGGER,LOGGER,field_5751,field,private static final org.apache.logging.log4j.Logger
agq,d,field_213173_d,,pendingRunnables,tasks,field_5750,field,private final Queue<R>
agq,e,field_213174_e,,blockingCount,executionsInProgress,field_18319,field,private int
agt,b,field_213153_b,,LOGGER,LOGGER,field_17040,field,private static final org.apache.logging.log4j.Logger
agt,c,field_213154_c,,status,stateFlags,field_17041,field,private final AtomicInteger
agt,a,field_213152_a,,queue,queue,field_17039,field,"public final StrictQueue<? super T, ? extends Runnable>"
agt,d,field_213155_d,,dispatcher,executor,field_17042,field,private final Executor
agt,e,field_213156_e,,name,name,field_17043,field,private final String
agu,b,field_213183_b,depth,reentrantCount,runningTasks,field_18320,field,private int
agv$a,a,field_219949_a,,queueList,queues,field_17044,field,private final List<Queue<Runnable>>
agv$b,a,field_219951_a,,priority,priority,field_17278,field,private final int
agv$b,b,field_219952_b,,task,runnable,field_17279,field,private final Runnable
agv$c,a,field_219947_a,,queue,queue,field_17045,field,private final Queue<T>
agx,a,field_212219_a,,LOGGER,LOGGER,field_5756,field,private static final org.apache.logging.log4j.Logger
agx,b,field_212220_b,,THREAD_FACTORY,UPDATE_THREAD_FACTORY,field_5757,field,private static final ThreadFactory
agx,c,field_212237_s,,levelName,levelName,field_5758,field,private final String
agx,d,field_219957_d,,eraseCache,eraseCache,field_19225,field,private final boolean
agx,e,field_212221_c,,levelStorage,worldSaveHandler,field_5761,field,private final LevelStorage
agx,f,field_212223_e,,thread,updateThread,field_5767,field,private final Thread
agx,g,field_219958_g,,pathToWorld,worldDirectory,field_17621,field,private final File
agx,h,field_212224_f,,running,keepUpgradingChunks,field_5760,field,private volatile boolean
agx,i,field_212225_g,,finished,isDone,field_5759,field,private volatile boolean
agx,j,field_212232_n,,progress,progress,field_5763,field,private volatile float
agx,k,field_212233_o,,totalChunks,totalChunkCount,field_5768,field,private volatile int
agx,l,field_212234_p,,converted,upgradedChunkCount,field_5766,field,private volatile int
agx,m,field_212235_q,,skipped,skippedChunkCount,field_5764,field,private volatile int
agx,n,field_212544_m,,progressMap,dimensionProgress,field_5762,field,private final it.unimi.dsi.fastutil.objects.Object2FloatMap<DimensionType>
agx,o,field_212236_r,,status,status,field_5765,field,private volatile Component
agx,p,field_219959_p,,REGEX,REGION_FILE_PATTERN,field_17622,field,private static final Pattern
agx,q,field_219960_q,,overworldDataStorage,persistentStateManager,field_5755,field,private final DimensionDataStorage
agz$a,a,PINK,PINK,PINK,PINK,field_5788,enum,
agz$a,b,BLUE,BLUE,BLUE,BLUE,field_5780,enum,
agz$a,c,RED,RED,RED,RED,field_5784,enum,
agz$a,d,GREEN,GREEN,GREEN,GREEN,field_5785,enum,
agz$a,e,YELLOW,YELLOW,YELLOW,YELLOW,field_5782,enum,
agz$a,f,PURPLE,PURPLE,PURPLE,PURPLE,field_5783,enum,
agz$a,g,WHITE,WHITE,WHITE,WHITE,field_5786,enum,
agz$a,h,field_201483_h,,name,name,field_5781,field,private final String
agz$a,i,field_201484_i,,formatting,format,field_5787,field,private final ChatFormatting
agz$b,a,PROGRESS,PROGRESS,PROGRESS,PROGRESS,field_5795,enum,
