混淆的,Searge,Spigot,Mojang,Yarn,Intermediary
auu,net/minecraft/world/gen/feature/WorldGenTaiga1,net/minecraft/server/v1_9_R2/WorldGenTaiga1,,,
auv,net/minecraft/world/gen/feature/WorldGenPumpkin,net/minecraft/server/v1_9_R2/WorldGenPumpkin,,,
auw,net/minecraft/world/gen/feature/WorldGenReed,net/minecraft/server/v1_9_R2/WorldGenReed,,,
auy,net/minecraft/world/gen/feature/WorldGenCanopyTree,net/minecraft/server/v1_9_R2/WorldGenForestTree,,,
auz,net/minecraft/world/gen/feature/WorldGenSand,net/minecraft/server/v1_9_R2/WorldGenSand,,,
av,net/minecraft/command/CommandPlaySound,net/minecraft/server/v1_9_R2/CommandPlaySound,,,
ava,net/minecraft/world/gen/feature/WorldGenSavannaTree,net/minecraft/server/v1_9_R2/WorldGenAcaciaTree,,,
avb$a,net/minecraft/world/gen/feature/WorldGenSpikes$EndSpike,net/minecraft/server/v1_9_R2/WorldGenEnder$Spike,,,
avb,net/minecraft/world/gen/feature/WorldGenSpikes,net/minecraft/server/v1_9_R2/WorldGenEnder,,,
avc,net/minecraft/world/gen/feature/WorldGenLiquids,net/minecraft/server/v1_9_R2/WorldGenLiquids,,,
avd,net/minecraft/world/gen/feature/WorldGenTaiga2,net/minecraft/server/v1_9_R2/WorldGenTaiga2,,,
ave,net/minecraft/world/gen/feature/WorldGenSwamp,net/minecraft/server/v1_9_R2/WorldGenSwampTree,,,
avf,net/minecraft/world/gen/feature/WorldGenTallGrass,net/minecraft/server/v1_9_R2/WorldGenGrass,,,
avg,net/minecraft/world/gen/feature/WorldGenTrees,net/minecraft/server/v1_9_R2/WorldGenTrees,,,
avh,net/minecraft/world/gen/feature/WorldGenVines,net/minecraft/server/v1_9_R2/WorldGenVines,,,
avi,net/minecraft/world/gen/feature/WorldGenWaterlily,net/minecraft/server/v1_9_R2/WorldGenWaterLily,,,
avk,net/minecraft/world/gen/FlatGeneratorInfo,net/minecraft/server/v1_9_R2/WorldGenFlatInfo,,,
avl,net/minecraft/world/gen/FlatLayerInfo,net/minecraft/server/v1_9_R2/WorldGenFlatLayerInfo,,,
avp,net/minecraft/world/gen/structure/StructureBoundingBox,net/minecraft/server/v1_9_R2/StructureBoundingBox,,,
avq$a,net/minecraft/world/gen/structure/MapGenEndCity$Start,net/minecraft/server/v1_9_R2/WorldGenEndCity$Start,,,
avq,net/minecraft/world/gen/structure/MapGenEndCity,net/minecraft/server/v1_9_R2/WorldGenEndCity,,,
avr$1,net/minecraft/world/gen/structure/StructureEndCityPieces$1,net/minecraft/server/v1_9_R2/WorldGenEndCityPieces$1,,,
avr$2,net/minecraft/world/gen/structure/StructureEndCityPieces$2,net/minecraft/server/v1_9_R2/WorldGenEndCityPieces$2,,,
avr$3,net/minecraft/world/gen/structure/StructureEndCityPieces$3,net/minecraft/server/v1_9_R2/WorldGenEndCityPieces$3,,,
avr$4,net/minecraft/world/gen/structure/StructureEndCityPieces$4,net/minecraft/server/v1_9_R2/WorldGenEndCityPieces$4,,,
avr$a,net/minecraft/world/gen/structure/StructureEndCityPieces$CityTemplate,net/minecraft/server/v1_9_R2/WorldGenEndCityPieces$Piece,,,
avr$b,net/minecraft/world/gen/structure/StructureEndCityPieces$IGenerator,net/minecraft/server/v1_9_R2/WorldGenEndCityPieces$PieceGenerator,,,
avr,net/minecraft/world/gen/structure/StructureEndCityPieces,net/minecraft/server/v1_9_R2/WorldGenEndCityPieces,,,
avs,net/minecraft/world/gen/structure/MapGenMineshaft,net/minecraft/server/v1_9_R2/WorldGenMineshaft,,,
avt$a,net/minecraft/world/gen/structure/StructureMineshaftPieces$Corridor,net/minecraft/server/v1_9_R2/WorldGenMineshaftPieces$WorldGenMineshaftCorridor,,,
avt$b,net/minecraft/world/gen/structure/StructureMineshaftPieces$Cross,net/minecraft/server/v1_9_R2/WorldGenMineshaftPieces$WorldGenMineshaftCross,,,
avt$c,net/minecraft/world/gen/structure/StructureMineshaftPieces$Room,net/minecraft/server/v1_9_R2/WorldGenMineshaftPieces$WorldGenMineshaftRoom,,,
avt$d,net/minecraft/world/gen/structure/StructureMineshaftPieces$Stairs,net/minecraft/server/v1_9_R2/WorldGenMineshaftPieces$WorldGenMineshaftStairs,,,
avt,net/minecraft/world/gen/structure/StructureMineshaftPieces,net/minecraft/server/v1_9_R2/WorldGenMineshaftPieces,,,
avu,net/minecraft/world/gen/structure/StructureMineshaftStart,net/minecraft/server/v1_9_R2/WorldGenMineshaftStart,,,
avv$a,net/minecraft/world/gen/structure/MapGenNetherBridge$Start,net/minecraft/server/v1_9_R2/WorldGenNether$WorldGenNetherStart,,,
avv,net/minecraft/world/gen/structure/MapGenNetherBridge,net/minecraft/server/v1_9_R2/WorldGenNether,,,
avw$a,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Crossing3,net/minecraft/server/v1_9_R2/WorldGenNetherPieces$WorldGenNetherPiece1,,,
avw$b,net/minecraft/world/gen/structure/StructureNetherBridgePieces$End,net/minecraft/server/v1_9_R2/WorldGenNetherPieces$WorldGenNetherPiece2,,,
avw$c,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Straight,net/minecraft/server/v1_9_R2/WorldGenNetherPieces$WorldGenNetherPiece3,,,
avw$d,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Corridor3,net/minecraft/server/v1_9_R2/WorldGenNetherPieces$WorldGenNetherPiece4,,,
avw$e,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Corridor4,net/minecraft/server/v1_9_R2/WorldGenNetherPieces$WorldGenNetherPiece5,,,
avw$f,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Entrance,net/minecraft/server/v1_9_R2/WorldGenNetherPieces$WorldGenNetherPiece6,,,
avw$g,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Crossing2,net/minecraft/server/v1_9_R2/WorldGenNetherPieces$WorldGenNetherPiece7,,,
avw$h,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Corridor,net/minecraft/server/v1_9_R2/WorldGenNetherPieces$WorldGenNetherPiece8,,,
avw$i,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Corridor5,net/minecraft/server/v1_9_R2/WorldGenNetherPieces$WorldGenNetherPiece9,,,
avw$j,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Corridor2,net/minecraft/server/v1_9_R2/WorldGenNetherPieces$WorldGenNetherPiece10,,,
avw$k,net/minecraft/world/gen/structure/StructureNetherBridgePieces$NetherStalkRoom,net/minecraft/server/v1_9_R2/WorldGenNetherPieces$WorldGenNetherPiece11,,,
avw$l,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Throne,net/minecraft/server/v1_9_R2/WorldGenNetherPieces$WorldGenNetherPiece12,,,
avw$m,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Piece,net/minecraft/server/v1_9_R2/WorldGenNetherPieces$WorldGenNetherPiece,,,
avw$n,net/minecraft/world/gen/structure/StructureNetherBridgePieces$PieceWeight,net/minecraft/server/v1_9_R2/WorldGenNetherPieces$WorldGenNetherPieceWeight,,,
avw$o,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Crossing,net/minecraft/server/v1_9_R2/WorldGenNetherPieces$WorldGenNetherPiece13,,,
avw$p,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Stairs,net/minecraft/server/v1_9_R2/WorldGenNetherPieces$WorldGenNetherPiece14,,,
avw$q,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Start,net/minecraft/server/v1_9_R2/WorldGenNetherPieces$WorldGenNetherPiece15,,,
avw,net/minecraft/world/gen/structure/StructureNetherBridgePieces,net/minecraft/server/v1_9_R2/WorldGenNetherPieces,,,
avx$a,net/minecraft/world/gen/structure/StructureOceanMonument$StartMonument,net/minecraft/server/v1_9_R2/WorldGenMonument$WorldGenMonumentStart,,,
avx,net/minecraft/world/gen/structure/StructureOceanMonument,net/minecraft/server/v1_9_R2/WorldGenMonument,,,
avy$a,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$XDoubleRoomFitHelper,net/minecraft/server/v1_9_R2/WorldGenMonumentPieces$WorldGenMonumentPieceSelector7,,,
avy$b,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$XYDoubleRoomFitHelper,net/minecraft/server/v1_9_R2/WorldGenMonumentPieces$WorldGenMonumentPieceSelector6,,,
avy$c,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$YDoubleRoomFitHelper,net/minecraft/server/v1_9_R2/WorldGenMonumentPieces$WorldGenMonumentPieceSelector5,,,
avy$d,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$YZDoubleRoomFitHelper,net/minecraft/server/v1_9_R2/WorldGenMonumentPieces$WorldGenMonumentPieceSelector4,,,
avy$e,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$ZDoubleRoomFitHelper,net/minecraft/server/v1_9_R2/WorldGenMonumentPieces$WorldGenMonumentPieceSelector3,,,
avy$f,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$FitSimpleRoomHelper,net/minecraft/server/v1_9_R2/WorldGenMonumentPieces$WorldGenMonumentPieceSelector2,,,
avy$g,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$FitSimpleRoomTopHelper,net/minecraft/server/v1_9_R2/WorldGenMonumentPieces$WorldGenMonumentPieceSelector1,,,
avy$h,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$MonumentBuilding,net/minecraft/server/v1_9_R2/WorldGenMonumentPieces$WorldGenMonumentPiece1,,,
avy$i,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$MonumentRoomFitHelper,net/minecraft/server/v1_9_R2/WorldGenMonumentPieces$IWorldGenMonumentPieceSelector,,,
avy$j,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$MonumentCoreRoom,net/minecraft/server/v1_9_R2/WorldGenMonumentPieces$WorldGenMonumentPiece2,,,
avy$k,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$DoubleXRoom,net/minecraft/server/v1_9_R2/WorldGenMonumentPieces$WorldGenMonumentPiece3,,,
avy$l,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$DoubleXYRoom,net/minecraft/server/v1_9_R2/WorldGenMonumentPieces$WorldGenMonumentPiece4,,,
avy$m,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$DoubleYRoom,net/minecraft/server/v1_9_R2/WorldGenMonumentPieces$WorldGenMonumentPiece5,,,
avy$n,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$DoubleYZRoom,net/minecraft/server/v1_9_R2/WorldGenMonumentPieces$WorldGenMonumentPiece6,,,
avy$o,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$DoubleZRoom,net/minecraft/server/v1_9_R2/WorldGenMonumentPieces$WorldGenMonumentPiece7,,,
avy$p,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$EntryRoom,net/minecraft/server/v1_9_R2/WorldGenMonumentPieces$WorldGenMonumentPieceEntry,,,
avy$q,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$Penthouse,net/minecraft/server/v1_9_R2/WorldGenMonumentPieces$WorldGenMonumentPiecePenthouse,,,
avy$r,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$Piece,net/minecraft/server/v1_9_R2/WorldGenMonumentPieces$WorldGenMonumentPiece,,,
avy$s,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$SimpleRoom,net/minecraft/server/v1_9_R2/WorldGenMonumentPieces$WorldGenMonumentPieceSimple,,,
avy$t,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$SimpleTopRoom,net/minecraft/server/v1_9_R2/WorldGenMonumentPieces$WorldGenMonumentPieceSimpleT,,,
avy$u,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$WingRoom,net/minecraft/server/v1_9_R2/WorldGenMonumentPieces$WorldGenMonumentPiece8,,,
avy$v,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$RoomDefinition,net/minecraft/server/v1_9_R2/WorldGenMonumentPieces$WorldGenMonumentStateTracker,,,
avy,net/minecraft/world/gen/structure/StructureOceanMonumentPieces,net/minecraft/server/v1_9_R2/WorldGenMonumentPieces,,,
avz$a,net/minecraft/world/gen/structure/MapGenScatteredFeature$Start,net/minecraft/server/v1_9_R2/WorldGenLargeFeature$WorldGenLargeFeatureStart,,,
avz,net/minecraft/world/gen/structure/MapGenScatteredFeature,net/minecraft/server/v1_9_R2/WorldGenLargeFeature,,,
aw,net/minecraft/command/server/CommandPublishLocalServer,net/minecraft/server/v1_9_R2/CommandPublish,,,
awa$a,net/minecraft/world/gen/structure/ComponentScatteredFeaturePieces$DesertPyramid,net/minecraft/server/v1_9_R2/WorldGenRegistration$WorldGenPyramidPiece,,,
awa$b,net/minecraft/world/gen/structure/ComponentScatteredFeaturePieces$Igloo,net/minecraft/server/v1_9_R2/WorldGenRegistration$b,,,
awa$c$a,net/minecraft/world/gen/structure/ComponentScatteredFeaturePieces$JunglePyramid$Stones,net/minecraft/server/v1_9_R2/WorldGenRegistration$WorldGenJungleTemple$WorldGenJungleTemplePiece,,,
awa$c,net/minecraft/world/gen/structure/ComponentScatteredFeaturePieces$JunglePyramid,net/minecraft/server/v1_9_R2/WorldGenRegistration$WorldGenJungleTemple,,,
awa$d,net/minecraft/world/gen/structure/ComponentScatteredFeaturePieces$Feature,net/minecraft/server/v1_9_R2/WorldGenRegistration$WorldGenScatteredPiece,,,
awa$e,net/minecraft/world/gen/structure/ComponentScatteredFeaturePieces$SwampHut,net/minecraft/server/v1_9_R2/WorldGenRegistration$WorldGenWitchHut,,,
awa,net/minecraft/world/gen/structure/ComponentScatteredFeaturePieces,net/minecraft/server/v1_9_R2/WorldGenRegistration,,,
awb$a,net/minecraft/world/gen/structure/MapGenStronghold$Start,net/minecraft/server/v1_9_R2/WorldGenStronghold$WorldGenStronghold2Start,,,
awb,net/minecraft/world/gen/structure/MapGenStronghold,net/minecraft/server/v1_9_R2/WorldGenStronghold,,,
awc$1,net/minecraft/world/gen/structure/StructureStrongholdPieces$1,net/minecraft/server/v1_9_R2/WorldGenStrongholdPieces$1,,,
awc$2,net/minecraft/world/gen/structure/StructureStrongholdPieces$2,net/minecraft/server/v1_9_R2/WorldGenStrongholdPieces$2,,,
awc$a,net/minecraft/world/gen/structure/StructureStrongholdPieces$ChestCorridor,net/minecraft/server/v1_9_R2/WorldGenStrongholdPieces$WorldGenStrongholdChestCorridor,,,
awc$b,net/minecraft/world/gen/structure/StructureStrongholdPieces$Corridor,net/minecraft/server/v1_9_R2/WorldGenStrongholdPieces$WorldGenStrongholdCorridor,,,
awc$c,net/minecraft/world/gen/structure/StructureStrongholdPieces$Crossing,net/minecraft/server/v1_9_R2/WorldGenStrongholdPieces$WorldGenStrongholdCrossing,,,
awc$d,net/minecraft/world/gen/structure/StructureStrongholdPieces$LeftTurn,net/minecraft/server/v1_9_R2/WorldGenStrongholdPieces$WorldGenStrongholdLeftTurn,,,
awc$e,net/minecraft/world/gen/structure/StructureStrongholdPieces$Library,net/minecraft/server/v1_9_R2/WorldGenStrongholdPieces$WorldGenStrongholdLibrary,,,
awc$f,net/minecraft/world/gen/structure/StructureStrongholdPieces$PieceWeight,net/minecraft/server/v1_9_R2/WorldGenStrongholdPieces$WorldGenStrongholdPieceWeight,,,
awc$g,net/minecraft/world/gen/structure/StructureStrongholdPieces$PortalRoom,net/minecraft/server/v1_9_R2/WorldGenStrongholdPieces$WorldGenStrongholdPortalRoom,,,
awc$h,net/minecraft/world/gen/structure/StructureStrongholdPieces$Prison,net/minecraft/server/v1_9_R2/WorldGenStrongholdPieces$WorldGenStrongholdPrison,,,
awc$i,net/minecraft/world/gen/structure/StructureStrongholdPieces$RightTurn,net/minecraft/server/v1_9_R2/WorldGenStrongholdPieces$WorldGenStrongholdRightTurn,,,
awc$j,net/minecraft/world/gen/structure/StructureStrongholdPieces$RoomCrossing,net/minecraft/server/v1_9_R2/WorldGenStrongholdPieces$WorldGenStrongholdRoomCrossing,,,
awc$k,net/minecraft/world/gen/structure/StructureStrongholdPieces$Stones,net/minecraft/server/v1_9_R2/WorldGenStrongholdPieces$WorldGenStrongholdStones,,,
awc$l,net/minecraft/world/gen/structure/StructureStrongholdPieces$Stairs,net/minecraft/server/v1_9_R2/WorldGenStrongholdPieces$WorldGenStrongholdStairs2,,,
awc$m,net/minecraft/world/gen/structure/StructureStrongholdPieces$Stairs2,net/minecraft/server/v1_9_R2/WorldGenStrongholdPieces$WorldGenStrongholdStart,,,
awc$n,net/minecraft/world/gen/structure/StructureStrongholdPieces$Straight,net/minecraft/server/v1_9_R2/WorldGenStrongholdPieces$WorldGenStrongholdStairs,,,
awc$o,net/minecraft/world/gen/structure/StructureStrongholdPieces$StairsStraight,net/minecraft/server/v1_9_R2/WorldGenStrongholdPieces$WorldGenStrongholdStairsStraight,,,
awc$p$a,net/minecraft/world/gen/structure/StructureStrongholdPieces$Stronghold$Door,net/minecraft/server/v1_9_R2/WorldGenStrongholdPieces$WorldGenStrongholdPiece$WorldGenStrongholdDoorType,,,
awc$p,net/minecraft/world/gen/structure/StructureStrongholdPieces$Stronghold,net/minecraft/server/v1_9_R2/WorldGenStrongholdPieces$WorldGenStrongholdPiece,,,
awc,net/minecraft/world/gen/structure/StructureStrongholdPieces,net/minecraft/server/v1_9_R2/WorldGenStrongholdPieces,,,
awd$1,net/minecraft/world/gen/structure/MapGenStructure$1,net/minecraft/server/v1_9_R2/StructureGenerator$1,,,
awd$2,net/minecraft/world/gen/structure/MapGenStructure$2,net/minecraft/server/v1_9_R2/StructureGenerator$2,,,
awd$3,net/minecraft/world/gen/structure/MapGenStructure$3,net/minecraft/server/v1_9_R2/StructureGenerator$3,,,
awd,net/minecraft/world/gen/structure/MapGenStructure,net/minecraft/server/v1_9_R2/StructureGenerator,,,
awe,net/minecraft/world/gen/structure/MapGenStructureIO,net/minecraft/server/v1_9_R2/WorldGenFactory,,,
awf,net/minecraft/world/gen/structure/MapGenStructureData,net/minecraft/server/v1_9_R2/PersistentStructure,,,
awg$a,net/minecraft/world/gen/structure/StructureComponent$BlockSelector,net/minecraft/server/v1_9_R2/StructurePiece$StructurePieceBlockSelector,,,
awg,net/minecraft/world/gen/structure/StructureComponent,net/minecraft/server/v1_9_R2/StructurePiece,,,
awh,net/minecraft/world/gen/structure/StructureStart,net/minecraft/server/v1_9_R2/StructureStart,,,
awi,net/minecraft/world/gen/structure/StructureComponentTemplate,net/minecraft/server/v1_9_R2/DefinedStructurePiece,,,
awj$a,net/minecraft/world/gen/structure/MapGenVillage$Start,net/minecraft/server/v1_9_R2/WorldGenVillage$WorldGenVillageStart,,,
awj,net/minecraft/world/gen/structure/MapGenVillage,net/minecraft/server/v1_9_R2/WorldGenVillage,,,
awk$a,net/minecraft/world/gen/structure/StructureVillagePieces$House1,net/minecraft/server/v1_9_R2/WorldGenVillagePieces$WorldGenVillageLibrary,,,
awk$b,net/minecraft/world/gen/structure/StructureVillagePieces$Field1,net/minecraft/server/v1_9_R2/WorldGenVillagePieces$WorldGenVillageFarm2,,,
awk$c,net/minecraft/world/gen/structure/StructureVillagePieces$Field2,net/minecraft/server/v1_9_R2/WorldGenVillagePieces$WorldGenVillageFarm,,,
awk$d,net/minecraft/world/gen/structure/StructureVillagePieces$Torch,net/minecraft/server/v1_9_R2/WorldGenVillagePieces$WorldGenVillageLight,,,
awk$e,net/minecraft/world/gen/structure/StructureVillagePieces$PieceWeight,net/minecraft/server/v1_9_R2/WorldGenVillagePieces$WorldGenVillagePieceWeight,,,
awk$f,net/minecraft/world/gen/structure/StructureVillagePieces$Hall,net/minecraft/server/v1_9_R2/WorldGenVillagePieces$WorldGenVillageButcher,,,
awk$g,net/minecraft/world/gen/structure/StructureVillagePieces$House4Garden,net/minecraft/server/v1_9_R2/WorldGenVillagePieces$WorldGenVillageHouse,,,
awk$h,net/minecraft/world/gen/structure/StructureVillagePieces$WoodHut,net/minecraft/server/v1_9_R2/WorldGenVillagePieces$WorldGenVillageHut,,,
awk$i,net/minecraft/world/gen/structure/StructureVillagePieces$Church,net/minecraft/server/v1_9_R2/WorldGenVillagePieces$WorldGenVillageTemple,,,
awk$j,net/minecraft/world/gen/structure/StructureVillagePieces$House2,net/minecraft/server/v1_9_R2/WorldGenVillagePieces$WorldGenVillageBlacksmith,,,
awk$k,net/minecraft/world/gen/structure/StructureVillagePieces$Start,net/minecraft/server/v1_9_R2/WorldGenVillagePieces$WorldGenVillageStartPiece,,,
awk$l,net/minecraft/world/gen/structure/StructureVillagePieces$Path,net/minecraft/server/v1_9_R2/WorldGenVillagePieces$WorldGenVillageRoad,,,
awk$m,net/minecraft/world/gen/structure/StructureVillagePieces$House3,net/minecraft/server/v1_9_R2/WorldGenVillagePieces$WorldGenVillageHouse2,,,
awk$n,net/minecraft/world/gen/structure/StructureVillagePieces$Village,net/minecraft/server/v1_9_R2/WorldGenVillagePieces$WorldGenVillagePiece,,,
awk$o,net/minecraft/world/gen/structure/StructureVillagePieces$Road,net/minecraft/server/v1_9_R2/WorldGenVillagePieces$WorldGenVillageRoadPiece,,,
awk$p,net/minecraft/world/gen/structure/StructureVillagePieces$Well,net/minecraft/server/v1_9_R2/WorldGenVillagePieces$WorldGenVillageWell,,,
awk,net/minecraft/world/gen/structure/StructureVillagePieces,net/minecraft/server/v1_9_R2/WorldGenVillagePieces,,,
awm,net/minecraft/world/gen/structure/template/TemplateManager,net/minecraft/server/v1_9_R2/DefinedStructureManager,,,
awn,net/minecraft/world/gen/structure/template/PlacementSettings,net/minecraft/server/v1_9_R2/DefinedStructureInfo,,,
awo$1,net/minecraft/world/gen/structure/template/Template$1,net/minecraft/server/v1_9_R2/DefinedStructure$1,,,
awo$a,net/minecraft/world/gen/structure/template/Template$BlockInfo,net/minecraft/server/v1_9_R2/DefinedStructure$BlockInfo,,,
awo$b,net/minecraft/world/gen/structure/template/Template$EntityInfo,net/minecraft/server/v1_9_R2/DefinedStructure$EntityInfo,,,
awo,net/minecraft/world/gen/structure/template/Template,net/minecraft/server/v1_9_R2/DefinedStructure,,,
awt,net/minecraft/world/gen/NoiseGeneratorImproved,net/minecraft/server/v1_9_R2/NoiseGeneratorPerlin,,,
awu,net/minecraft/world/gen/NoiseGeneratorOctaves,net/minecraft/server/v1_9_R2/NoiseGeneratorOctaves,,,
awv,net/minecraft/world/gen/NoiseGeneratorPerlin,net/minecraft/server/v1_9_R2/NoiseGenerator3,,,
awy,net/minecraft/world/gen/NoiseGeneratorSimplex,net/minecraft/server/v1_9_R2/NoiseGenerator3Handler,,,
awz,net/minecraft/world/gen/NoiseGenerator,net/minecraft/server/v1_9_R2/NoiseGenerator,,,
ax,net/minecraft/command/CommandReplaceItem,net/minecraft/server/v1_9_R2/CommandReplaceItem,,,
axb,net/minecraft/block/material/MaterialLogic,net/minecraft/server/v1_9_R2/MaterialDecoration,,,
axc,net/minecraft/block/material/MaterialTransparent,net/minecraft/server/v1_9_R2/MaterialGas,,,
axd,net/minecraft/block/material/MaterialLiquid,net/minecraft/server/v1_9_R2/MaterialLiquid,,,
axe$1,net/minecraft/block/material/Material$1,net/minecraft/server/v1_9_R2/Material$1,,,
axe,net/minecraft/block/material/Material,net/minecraft/server/v1_9_R2/Material,,,
axf,net/minecraft/block/material/MapColor,net/minecraft/server/v1_9_R2/MaterialMapColor,,,
axg,net/minecraft/block/material/MaterialPortal,net/minecraft/server/v1_9_R2/MaterialPortal,,,
axh,net/minecraft/block/material/EnumPushReaction,net/minecraft/server/v1_9_R2/EnumPistonReaction,,,
axj,net/minecraft/world/gen/layer/GenLayerDeepOcean,net/minecraft/server/v1_9_R2/GenLayerDeepOcean,,,
axk$a,net/minecraft/world/gen/layer/GenLayerEdge$Mode,net/minecraft/server/v1_9_R2/GenLayerSpecial$EnumGenLayerSpecial,,,
axk,net/minecraft/world/gen/layer/GenLayerEdge,net/minecraft/server/v1_9_R2/GenLayerSpecial,,,
axl,net/minecraft/world/gen/layer/GenLayerAddIsland,net/minecraft/server/v1_9_R2/GenLayerIsland,,,
axm,net/minecraft/world/gen/layer/GenLayerAddMushroomIsland,net/minecraft/server/v1_9_R2/GenLayerMushroomIsland,,,
axn,net/minecraft/world/gen/layer/GenLayerAddSnow,net/minecraft/server/v1_9_R2/GenLayerTopSoil,,,
axo,net/minecraft/world/gen/layer/GenLayerBiomeEdge,net/minecraft/server/v1_9_R2/GenLayerDesert,,,
axp,net/minecraft/world/gen/layer/GenLayerBiome,net/minecraft/server/v1_9_R2/GenLayerBiome,,,
axr,net/minecraft/world/gen/layer/GenLayerFuzzyZoom,net/minecraft/server/v1_9_R2/GenLayerZoomFuzzy,,,
axt,net/minecraft/world/gen/layer/IntCache,net/minecraft/server/v1_9_R2/IntCache,,,
axu,net/minecraft/world/gen/layer/GenLayerIsland,net/minecraft/server/v1_9_R2/LayerIsland,,,
axv,net/minecraft/world/gen/layer/GenLayer,net/minecraft/server/v1_9_R2/GenLayer,,,
axw,net/minecraft/world/gen/layer/GenLayerRareBiome,net/minecraft/server/v1_9_R2/GenLayerPlains,,,
axx,net/minecraft/world/gen/layer/GenLayerHills,net/minecraft/server/v1_9_R2/GenLayerRegionHills,,,
axy,net/minecraft/world/gen/layer/GenLayerRemoveTooMuchOcean,net/minecraft/server/v1_9_R2/GenLayerIcePlains,,,
axz,net/minecraft/world/gen/layer/GenLayerRiverInit,net/minecraft/server/v1_9_R2/GenLayerCleaner,,,
ay,net/minecraft/command/server/CommandSaveAll,net/minecraft/server/v1_9_R2/CommandSaveAll,,,
aya,net/minecraft/world/gen/layer/GenLayerRiver,net/minecraft/server/v1_9_R2/GenLayerRiver,,,
ayb,net/minecraft/world/gen/layer/GenLayerRiverMix,net/minecraft/server/v1_9_R2/GenLayerRiverMix,,,
ayc,net/minecraft/world/gen/layer/GenLayerShore,net/minecraft/server/v1_9_R2/GenLayerMushroomShore,,,
ayd,net/minecraft/world/gen/layer/GenLayerSmooth,net/minecraft/server/v1_9_R2/GenLayerSmooth,,,
ayh,net/minecraft/world/gen/layer/GenLayerVoronoiZoom,net/minecraft/server/v1_9_R2/GenLayerZoomVoronoi,,,
ayi,net/minecraft/world/gen/layer/GenLayerZoom,net/minecraft/server/v1_9_R2/GenLayerZoom,,,
ayl,net/minecraft/pathfinding/PathHeap,net/minecraft/server/v1_9_R2/Path,,,
aym,net/minecraft/pathfinding/PathNodeType,net/minecraft/server/v1_9_R2/PathType,,,
ayn,net/minecraft/pathfinding/PathPoint,net/minecraft/server/v1_9_R2/PathPoint,,,
ayo,net/minecraft/pathfinding/NodeProcessor,net/minecraft/server/v1_9_R2/PathfinderAbstract,,,
ayp,net/minecraft/pathfinding/Path,net/minecraft/server/v1_9_R2/PathEntity,,,
ayq,net/minecraft/pathfinding/PathFinder,net/minecraft/server/v1_9_R2/Pathfinder,,,
ayr,net/minecraft/pathfinding/SwimNodeProcessor,net/minecraft/server/v1_9_R2/PathfinderWater,,,
ays,net/minecraft/pathfinding/WalkNodeProcessor,net/minecraft/server/v1_9_R2/PathfinderNormal,,,
ayw,net/minecraft/world/WorldSavedDataCallableSave,net/minecraft/server/v1_9_R2/RunnableSaveScoreboard,,,
ayx,net/minecraft/world/WorldSavedData,net/minecraft/server/v1_9_R2/PersistentBase,,,
ayy,net/minecraft/util/math/Vec4b,net/minecraft/server/v1_9_R2/MapIcon,,,
ayz$a,net/minecraft/world/storage/MapData$MapInfo,net/minecraft/server/v1_9_R2/WorldMap$WorldMapHumanTracker,,,
ayz,net/minecraft/world/storage/MapData,net/minecraft/server/v1_9_R2/WorldMap,,,
az,net/minecraft/command/server/CommandSaveOff,net/minecraft/server/v1_9_R2/CommandSaveOff,,,
