混淆的,Searge,Spigot,Mojang,Yarn,Intermediary
ps,net/minecraft/src/C_141813_,,net/minecraft/data/tags/GameEventTagsProvider,net/minecraft/data/tag/vanilla/VanillaGameEventTagProvider,net/minecraft/class_5746
pp,net/minecraft/src/C_4848_,,net/minecraft/data/tags/EntityTypeTagsProvider,net/minecraft/data/tag/vanilla/VanillaEntityTypeTagProvider,net/minecraft/class_2467
pk,net/minecraft/src/C_207053_,,net/minecraft/data/tags/BiomeTagsProvider,net/minecraft/data/tag/vanilla/VanillaBiomeTagProvider,net/minecraft/class_6957
qe,net/minecraft/src/C_243512_,,net/minecraft/data/tags/VanillaItemTagsProvider,net/minecraft/data/tag/vanilla/VanillaItemTagProvider,net/minecraft/class_2471
pj,net/minecraft/src/C_213481_,,net/minecraft/data/tags/BannerPatternTagsProvider,net/minecraft/data/tag/vanilla/VanillaBannerPatternTagProvider,net/minecraft/class_7458
pw,net/minecraft/src/C_213485_,,net/minecraft/data/tags/PaintingVariantTagsProvider,net/minecraft/data/tag/vanilla/VanillaPaintingVariantTagProvider,net/minecraft/class_7416
pu,net/minecraft/src/C_254572_,,net/minecraft/data/tags/IntrinsicHolderTagsProvider,net/minecraft/data/tag/ValueLookupTagProvider,net/minecraft/class_7889
pm,net/minecraft/src/C_268374_,,net/minecraft/data/tags/DamageTypeTagsProvider,net/minecraft/data/tag/vanilla/VanillaDamageTypeTagProvider,net/minecraft/class_8142
px,net/minecraft/src/C_213486_,,net/minecraft/data/tags/PoiTypeTagsProvider,net/minecraft/data/tag/vanilla/VanillaPointOfInterestTypeTagProvider,net/minecraft/class_7491
qb,net/minecraft/src/C_336477_,,net/minecraft/data/tags/TradeRebalanceEnchantmentTagsProvider,net/minecraft/data/tag/rebalance/TradeRebalanceEnchantmentTagProvider,net/minecraft/class_9758
qf,net/minecraft/src/C_213488_,,net/minecraft/data/tags/WorldPresetTagsProvider,net/minecraft/data/tag/vanilla/VanillaWorldPresetTagProvider,net/minecraft/class_7230
pz$1,net/minecraft/src/C_398244_$C_398336_,,net/minecraft/data/tags/TagAppender$1,net/minecraft/data/tag/ProvidedTagBuilder$1,net/minecraft/class_11389$1
pv,net/minecraft/src/C_398425_,,net/minecraft/data/tags/KeyTagProvider,net/minecraft/data/tag/SimpleTagProvider,net/minecraft/class_11388
qe$1,net/minecraft/src/C_243512_$C_398233_,,net/minecraft/data/tags/VanillaItemTagsProvider$1,net/minecraft/data/tag/vanilla/VanillaItemTagProvider$1,net/minecraft/class_2471$1
qd,net/minecraft/src/C_313712_,,net/minecraft/data/tags/VanillaEnchantmentTagsProvider,net/minecraft/data/tag/vanilla/VanillaEnchantmentTagProvider,net/minecraft/class_9676
pt,net/minecraft/src/C_213484_,,net/minecraft/data/tags/InstrumentTagsProvider,net/minecraft/data/tag/vanilla/VanillaInstrumentTagProvider,net/minecraft/class_7459
py,net/minecraft/src/C_213487_,,net/minecraft/data/tags/StructureTagsProvider,net/minecraft/data/tag/vanilla/VanillaStructureTagProvider,net/minecraft/class_7071
pz,net/minecraft/src/C_398244_,,net/minecraft/data/tags/TagAppender,net/minecraft/data/tag/ProvidedTagBuilder,net/minecraft/class_11389
qa$b,net/minecraft/src/C_4851_$C_273794_,,net/minecraft/data/tags/TagsProvider$TagLookup,net/minecraft/data/tag/TagProvider$TagLookup,net/minecraft/class_2474$class_8211
qa$a,net/minecraft/src/C_4851_$C_273810_,,net/minecraft/data/tags/TagsProvider$1CombinedData,net/minecraft/data/tag/TagProvider$RegistryInfo,net/minecraft/class_2474$class_8210
qc$1,net/minecraft/src/C_243475_$C_398473_,,net/minecraft/data/tags/VanillaBlockTagsProvider$1,net/minecraft/data/tag/vanilla/VanillaBlockTagProvider$1,net/minecraft/class_2466$1
qe$a,net/minecraft/src/C_243512_$C_398444_,,net/minecraft/data/tags/VanillaItemTagsProvider$BlockToItemConverter,net/minecraft/data/tag/vanilla/VanillaItemTagProvider$ItemTagBuilder,net/minecraft/class_2471$class_11390
ok,net/minecraft/src/C_141809_,,net/minecraft/data/recipes/RecipeBuilder,net/minecraft/data/recipe/CraftingRecipeJsonBuilder,net/minecraft/class_5797
or,net/minecraft/src/C_4836_,,net/minecraft/data/recipes/SingleItemRecipeBuilder,net/minecraft/data/recipe/StonecuttingRecipeJsonBuilder,net/minecraft/class_3981
ou,net/minecraft/src/C_4838_,,net/minecraft/data/recipes/SpecialRecipeBuilder,net/minecraft/data/recipe/ComplexRecipeJsonBuilder,net/minecraft/class_2456
om,net/minecraft/src/C_290160_,,net/minecraft/data/recipes/RecipeOutput,net/minecraft/data/recipe/RecipeExporter,net/minecraft/class_8790
os,net/minecraft/src/C_265802_,,net/minecraft/data/recipes/SmithingTransformRecipeBuilder,net/minecraft/data/recipe/SmithingTransformRecipeJsonBuilder,net/minecraft/class_8074
ov,net/minecraft/src/C_345723_,,net/minecraft/data/recipes/TransmuteRecipeBuilder,net/minecraft/data/recipe/TransmuteRecipeJsonBuilder,net/minecraft/class_10243
oq,net/minecraft/src/C_4834_,,net/minecraft/data/recipes/SimpleCookingRecipeBuilder,net/minecraft/data/recipe/CookingRecipeJsonBuilder,net/minecraft/class_2454
on$a,net/minecraft/src/C_4829_$C_346185_,,net/minecraft/data/recipes/RecipeProvider$FamilyRecipeProvider,net/minecraft/data/recipe/RecipeGenerator$BlockFamilyRecipeFactory,net/minecraft/class_2446$class_10113
on$b$1,net/minecraft/src/C_4829_$C_346039_$C_345870_,,net/minecraft/data/recipes/RecipeProvider$Runner$1,net/minecraft/data/recipe/RecipeGenerator$RecipeProvider$1,net/minecraft/class_2446$class_10114$1
ox$b,net/minecraft/src/C_243499_$C_302009_,,net/minecraft/data/recipes/packs/VanillaRecipeProvider$TrimTemplate,net/minecraft/data/recipe/VanillaRecipeGenerator$SmithingTemplate,net/minecraft/class_7803$class_8905
ox,net/minecraft/src/C_243499_,,net/minecraft/data/recipes/packs/VanillaRecipeProvider,net/minecraft/data/recipe/VanillaRecipeGenerator,net/minecraft/class_7803
ox$a,net/minecraft/src/C_243499_$C_345879_,,net/minecraft/data/recipes/packs/VanillaRecipeProvider$Runner,net/minecraft/data/recipe/VanillaRecipeGenerator$Provider,net/minecraft/class_7803$class_10116
on$b,net/minecraft/src/C_4829_$C_346039_,,net/minecraft/data/recipes/RecipeProvider$Runner,net/minecraft/data/recipe/RecipeGenerator$RecipeProvider,net/minecraft/class_2446$class_10114
ot,net/minecraft/src/C_265812_,,net/minecraft/data/recipes/SmithingTrimRecipeBuilder,net/minecraft/data/recipe/SmithingTrimRecipeJsonBuilder,net/minecraft/class_8076
oo,net/minecraft/src/C_4830_,,net/minecraft/data/recipes/ShapedRecipeBuilder,net/minecraft/data/recipe/ShapedRecipeJsonBuilder,net/minecraft/class_2447
on,net/minecraft/src/C_4829_,,net/minecraft/data/recipes/RecipeProvider,net/minecraft/data/recipe/RecipeGenerator,net/minecraft/class_2446
ol,net/minecraft/src/C_243442_,,net/minecraft/data/recipes/RecipeCategory,net/minecraft/recipe/book/RecipeCategory,net/minecraft/class_7800
op,net/minecraft/src/C_4832_,,net/minecraft/data/recipes/ShapelessRecipeBuilder,net/minecraft/data/recipe/ShapelessRecipeJsonBuilder,net/minecraft/class_2450
mv$a,net/minecraft/src/C_243603_$C_243406_,net/minecraft/data/PackOutput$a,net/minecraft/data/PackOutput$PathProvider,net/minecraft/data/DataOutput$PathResolver,net/minecraft/class_7784$class_7489
mu,net/minecraft/src/C_4766_,,net/minecraft/data/HashCache,net/minecraft/data/DataCache,net/minecraft/class_2408
net/minecraft/data/Main,net/minecraft/data/Main,,net/minecraft/data/Main,net/minecraft/data/Main,net/minecraft/data/Main
mt$a,net/minecraft/src/C_4765_$C_252378_,net/minecraft/data/DebugReportProvider$a,net/minecraft/data/DataProvider$Factory,net/minecraft/data/DataProvider$Factory,net/minecraft/class_2405$class_7857
mu$a,net/minecraft/src/C_4766_$C_213478_,,net/minecraft/data/HashCache$CacheUpdater,net/minecraft/data/DataCache$CachedDataWriter,net/minecraft/class_2408$class_7404
mq,net/minecraft/src/C_141796_,,net/minecraft/data/BlockFamily,net/minecraft/data/family/BlockFamily,net/minecraft/class_5794
mv,net/minecraft/src/C_243603_,net/minecraft/data/PackOutput,net/minecraft/data/PackOutput,net/minecraft/data/DataOutput,net/minecraft/class_7784
mx,net/minecraft/src/C_243410_,,net/minecraft/data/advancements/AdvancementSubProvider,net/minecraft/data/advancement/AdvancementTabGenerator,net/minecraft/class_7785
na,net/minecraft/src/C_243527_,,net/minecraft/data/advancements/packs/VanillaAdventureAdvancements,net/minecraft/data/advancement/vanilla/VanillaAdventureTabAdvancementGenerator,net/minecraft/class_2412
nc,net/minecraft/src/C_243497_,,net/minecraft/data/advancements/packs/VanillaNetherAdvancements,net/minecraft/data/advancement/vanilla/VanillaNetherTabAdvancementGenerator,net/minecraft/class_2416
nb,net/minecraft/src/C_243485_,,net/minecraft/data/advancements/packs/VanillaHusbandryAdvancements,net/minecraft/data/advancement/vanilla/VanillaHusbandryTabAdvancementGenerator,net/minecraft/class_2414
mz,net/minecraft/src/C_243428_,,net/minecraft/data/advancements/packs/VanillaAdvancementProvider,net/minecraft/data/advancement/vanilla/VanillaAdvancementProviders,net/minecraft/class_7786
nd,net/minecraft/src/C_243557_,,net/minecraft/data/advancements/packs/VanillaStoryAdvancements,net/minecraft/data/advancement/vanilla/VanillaStoryTabAdvancementGenerator,net/minecraft/class_2417
ne,net/minecraft/src/C_243595_,,net/minecraft/data/advancements/packs/VanillaTheEndAdvancements,net/minecraft/data/advancement/vanilla/VanillaEndTabAdvancementGenerator,net/minecraft/class_2419
mw,net/minecraft/src/C_4767_,,net/minecraft/data/advancements/AdvancementProvider,net/minecraft/data/advancement/AdvancementProvider,net/minecraft/class_2409
mu$e,net/minecraft/src/C_4766_$C_252367_,,net/minecraft/data/HashCache$UpdateResult,net/minecraft/data/DataCache$RunResult,net/minecraft/class_2408$class_7860
ms$a,net/minecraft/src/C_4764_$C_252361_,,net/minecraft/data/DataGenerator$PackGenerator,net/minecraft/data/DataGenerator$Pack,net/minecraft/class_2403$class_7856
nq$b,net/minecraft/src/C_4784_$C_243482_,,net/minecraft/data/loot/LootTableProvider$SubProviderEntry,net/minecraft/data/loottable/LootTableProvider$LootTypeGenerator,net/minecraft/class_2438$class_7790
nq$a,net/minecraft/src/C_4784_$C_398486_,,net/minecraft/data/loot/LootTableProvider$MissingTableProblem,net/minecraft/data/loottable/LootTableProvider$MissingTableError,net/minecraft/class_2438$class_11386
np,net/minecraft/src/C_243464_,,net/minecraft/data/loot/EntityLootSubProvider,net/minecraft/data/loottable/EntityLootTableGenerator,net/minecraft/class_7789
nq,net/minecraft/src/C_4784_,,net/minecraft/data/loot/LootTableProvider,net/minecraft/data/loottable/LootTableProvider,net/minecraft/class_2438
oe,net/minecraft/src/C_243600_,,net/minecraft/data/loot/packs/VanillaPiglinBarterLoot,net/minecraft/data/loottable/vanilla/VanillaBarterLootTableGenerator,net/minecraft/class_4845
of,net/minecraft/src/C_313573_,,net/minecraft/data/loot/packs/VanillaShearingLoot,net/minecraft/data/loottable/vanilla/VanillaShearingLootTableGenerator,net/minecraft/class_9340
oc,net/minecraft/src/C_243459_,,net/minecraft/data/loot/packs/VanillaGiftLoot,net/minecraft/data/loottable/vanilla/VanillaGiftLootTableGenerator,net/minecraft/class_3714
nt,net/minecraft/src/C_345884_,,net/minecraft/data/loot/packs/LootData,net/minecraft/data/loottable/LootTableData,net/minecraft/class_10112
ob,net/minecraft/src/C_243460_,,net/minecraft/data/loot/packs/VanillaFishingLoot,net/minecraft/data/loottable/vanilla/VanillaFishingLootTableGenerator,net/minecraft/class_2437
nz,net/minecraft/src/C_243615_,,net/minecraft/data/loot/packs/VanillaEntityLoot,net/minecraft/data/loottable/vanilla/VanillaEntityLootTableGenerator,net/minecraft/class_2434
ny,net/minecraft/src/C_243409_,,net/minecraft/data/loot/packs/VanillaChestLoot,net/minecraft/data/loottable/vanilla/VanillaChestLootTableGenerator,net/minecraft/class_2432
od,net/minecraft/src/C_243452_,,net/minecraft/data/loot/packs/VanillaLootTableProvider,net/minecraft/data/loottable/vanilla/VanillaLootTableProviders,net/minecraft/class_7794
nx,net/minecraft/src/C_243498_,,net/minecraft/data/loot/packs/VanillaBlockLoot,net/minecraft/data/loottable/vanilla/VanillaBlockLootTableGenerator,net/minecraft/class_2430
nu,net/minecraft/src/C_290071_,,net/minecraft/data/loot/packs/TradeRebalanceChestLoot,net/minecraft/data/loottable/rebalance/TradeRebalanceChestLootTableGenerator,net/minecraft/class_8794
nw,net/minecraft/src/C_276378_,,net/minecraft/data/loot/packs/VanillaArchaeologyLoot,net/minecraft/data/loottable/vanilla/VanillaArchaeologyLootTableGenerator,net/minecraft/class_8255
oa,net/minecraft/src/C_313827_,,net/minecraft/data/loot/packs/VanillaEquipmentLoot,net/minecraft/data/loottable/vanilla/VanillaEquipmentLootTableGenerator,net/minecraft/class_9486
nv,net/minecraft/src/C_290104_,,net/minecraft/data/loot/packs/TradeRebalanceLootTableProvider,net/minecraft/data/loottable/rebalance/TradeRebalanceLootTableProviders,net/minecraft/class_8795
nr,net/minecraft/src/C_243432_,,net/minecraft/data/loot/LootTableSubProvider,net/minecraft/data/loottable/LootTableGenerator,net/minecraft/class_7791
no,net/minecraft/src/C_243556_,,net/minecraft/data/loot/BlockLootSubProvider,net/minecraft/data/loottable/BlockLootTableGenerator,net/minecraft/class_7788
pg$b,net/minecraft/src/C_4843_$C_141811_,,net/minecraft/data/structures/SnbtToNbt$StructureConversionException,net/minecraft/data/SnbtProvider$CompressionException,net/minecraft/class_2463$class_5621
ph,net/minecraft/src/C_4846_,,net/minecraft/data/structures/StructureUpdater,net/minecraft/data/validate/StructureValidatorProvider,net/minecraft/class_3843
pf,net/minecraft/src/C_290242_,,net/minecraft/data/structures/SnbtDatafixer,net/minecraft/structure/StructureUpdateEntrypoint,net/minecraft/class_8796
pg$a,net/minecraft/src/C_4843_$C_4844_,,net/minecraft/data/structures/SnbtToNbt$Filter,net/minecraft/data/SnbtProvider$Tweaker,net/minecraft/class_2463$class_4460
pg,net/minecraft/src/C_4843_,,net/minecraft/data/structures/SnbtToNbt,net/minecraft/data/SnbtProvider,net/minecraft/class_2463
pe,net/minecraft/src/C_4842_,net/minecraft/data/structures/DebugReportNBT,net/minecraft/data/structures/NbtToSnbt,net/minecraft/data/dev/NbtProvider,net/minecraft/class_2461
pg$c,net/minecraft/src/C_4843_$C_4845_,,net/minecraft/data/structures/SnbtToNbt$TaskResult,net/minecraft/data/SnbtProvider$CompressedData,net/minecraft/class_2463$class_4511
mu$1,net/minecraft/src/C_4766_$C_313835_,,net/minecraft/data/HashCache$1,net/minecraft/data/DataCache$1,net/minecraft/class_2408$1
mq$b,net/minecraft/src/C_141796_$C_141798_,,net/minecraft/data/BlockFamily$Variant,net/minecraft/data/family/BlockFamily$Variant,net/minecraft/class_5794$class_5796
nj$c,net/minecraft/src/C_345684_$C_345841_,,net/minecraft/data/info/DatapackStructureReport$Format,net/minecraft/data/report/DataPackStructureProvider$Format,net/minecraft/class_10107$class_10110
nk,net/minecraft/src/C_313389_,,net/minecraft/data/info/ItemListReport,net/minecraft/data/report/ItemListProvider,net/minecraft/class_9338
nj$d,net/minecraft/src/C_345684_$C_346174_,,net/minecraft/data/info/DatapackStructureReport$Report,net/minecraft/data/report/DataPackStructureProvider$Registries,net/minecraft/class_10107$class_10111
ng,net/minecraft/src/C_213480_,,net/minecraft/data/info/BiomeParametersDumpReport,net/minecraft/data/report/BiomeParametersProvider,net/minecraft/class_7228
nh,net/minecraft/src/C_4773_,,net/minecraft/data/info/BlockListReport,net/minecraft/data/report/BlockListProvider,net/minecraft/class_2422
ni,net/minecraft/src/C_4774_,,net/minecraft/data/info/CommandsReport,net/minecraft/data/report/CommandSyntaxProvider,net/minecraft/class_2425
nl,net/minecraft/src/C_336479_,,net/minecraft/data/info/PacketReport,net/minecraft/data/report/PacketReportProvider,net/minecraft/class_9827
nj$a,net/minecraft/src/C_345684_$C_345961_,,net/minecraft/data/info/DatapackStructureReport$CustomPackEntry,net/minecraft/data/report/DataPackStructureProvider$FakeRegistry,net/minecraft/class_10107$class_10108
nm,net/minecraft/src/C_4775_,,net/minecraft/data/info/RegistryDumpReport,net/minecraft/data/report/RegistryDumpProvider,net/minecraft/class_2427
nj,net/minecraft/src/C_345684_,,net/minecraft/data/info/DatapackStructureReport,net/minecraft/data/report/DataPackStructureProvider,net/minecraft/class_10107
nj$b,net/minecraft/src/C_345684_$C_346131_,,net/minecraft/data/info/DatapackStructureReport$Entry,net/minecraft/data/report/DataPackStructureProvider$Entry,net/minecraft/class_10107$class_10109
mq$a,net/minecraft/src/C_141796_$C_141797_,,net/minecraft/data/BlockFamily$Builder,net/minecraft/data/family/BlockFamily$Builder,net/minecraft/class_5794$class_5795
ra,net/minecraft/src/C_4873_,net/minecraft/data/worldgen/WorldGenFeatureVillageSnowy,net/minecraft/data/worldgen/SnowyVillagePools,net/minecraft/structure/SnowyVillageData,net/minecraft/class_3836
rr,net/minecraft/src/C_183088_,net/minecraft/data/worldgen/features/FeatureUtils,net/minecraft/data/worldgen/features/FeatureUtils,net/minecraft/world/gen/feature/ConfiguredFeatures,net/minecraft/class_6803
rx,net/minecraft/src/C_183094_,net/minecraft/data/worldgen/features/VegetationFeatures,net/minecraft/data/worldgen/features/VegetationFeatures,net/minecraft/world/gen/feature/VegetationConfiguredFeatures,net/minecraft/class_6809
ru,net/minecraft/src/C_183091_,net/minecraft/data/worldgen/features/OreFeatures,net/minecraft/data/worldgen/features/OreFeatures,net/minecraft/world/gen/feature/OreConfiguredFeatures,net/minecraft/class_6806
rv,net/minecraft/src/C_183092_,net/minecraft/data/worldgen/features/PileFeatures,net/minecraft/data/worldgen/features/PileFeatures,net/minecraft/world/gen/feature/PileConfiguredFeatures,net/minecraft/class_6807
rw,net/minecraft/src/C_183093_,net/minecraft/data/worldgen/features/TreeFeatures,net/minecraft/data/worldgen/features/TreeFeatures,net/minecraft/world/gen/feature/TreeConfiguredFeatures,net/minecraft/class_6808
rt,net/minecraft/src/C_183090_,net/minecraft/data/worldgen/features/NetherFeatures,net/minecraft/data/worldgen/features/NetherFeatures,net/minecraft/world/gen/feature/NetherConfiguredFeatures,net/minecraft/class_6805
rp,net/minecraft/src/C_183086_,net/minecraft/data/worldgen/features/CaveFeatures,net/minecraft/data/worldgen/features/CaveFeatures,net/minecraft/world/gen/feature/UndergroundConfiguredFeatures,net/minecraft/class_6801
rs,net/minecraft/src/C_183089_,net/minecraft/data/worldgen/features/MiscOverworldFeatures,net/minecraft/data/worldgen/features/MiscOverworldFeatures,net/minecraft/world/gen/feature/MiscConfiguredFeatures,net/minecraft/class_6804
rq,net/minecraft/src/C_183087_,net/minecraft/data/worldgen/features/EndFeatures,net/minecraft/data/worldgen/features/EndFeatures,net/minecraft/world/gen/feature/EndConfiguredFeatures,net/minecraft/class_6802
ro,net/minecraft/src/C_183085_,net/minecraft/data/worldgen/features/AquaticFeatures,net/minecraft/data/worldgen/features/AquaticFeatures,net/minecraft/world/gen/feature/OceanConfiguredFeatures,net/minecraft/class_6800
qz,net/minecraft/src/C_4872_,net/minecraft/data/worldgen/WorldGenFeatureVillageSavanna,net/minecraft/data/worldgen/SavannaVillagePools,net/minecraft/structure/SavannaVillageData,net/minecraft/class_3834
qk,net/minecraft/src/C_4855_,net/minecraft/data/worldgen/WorldGenFeatureBastionHoglinStable,net/minecraft/data/worldgen/BastionHoglinStablePools,net/minecraft/structure/BastionHoglinStableData,net/minecraft/class_5177
qr,net/minecraft/src/C_4862_,net/minecraft/data/worldgen/WorldGenCarvers,net/minecraft/data/worldgen/Carvers,net/minecraft/world/gen/carver/ConfiguredCarvers,net/minecraft/class_5463
qt,net/minecraft/src/C_213491_,net/minecraft/data/worldgen/DimensionTypes,net/minecraft/data/worldgen/DimensionTypes,net/minecraft/world/dimension/DimensionTypeRegistrar,net/minecraft/class_7231
qq,net/minecraft/src/C_313275_,net/minecraft/data/worldgen/BootstrapContext,net/minecraft/data/worldgen/BootstrapContext,net/minecraft/registry/Registerable,net/minecraft/class_7891
qy,net/minecraft/src/C_4871_,net/minecraft/data/worldgen/ProcessorLists,net/minecraft/data/worldgen/ProcessorLists,net/minecraft/structure/processor/StructureProcessorLists,net/minecraft/class_5469
rf,net/minecraft/src/C_183081_,net/minecraft/data/worldgen/TerrainProvider,net/minecraft/data/worldgen/TerrainProvider,net/minecraft/world/biome/source/util/VanillaTerrainParametersCreator,net/minecraft/class_6765
qx,net/minecraft/src/C_4870_,net/minecraft/data/worldgen/WorldGenFeaturePieces,net/minecraft/data/worldgen/Pools,net/minecraft/structure/pool/StructurePools,net/minecraft/class_5468
rd,net/minecraft/src/C_183080_,net/minecraft/data/worldgen/SurfaceRuleData,net/minecraft/data/worldgen/SurfaceRuleData,net/minecraft/world/gen/surfacebuilder/VanillaSurfaceRules,net/minecraft/class_6725
qp,net/minecraft/src/C_4861_,net/minecraft/data/worldgen/BiomeSettings,net/minecraft/data/worldgen/BiomeDefaultFeatures,net/minecraft/world/gen/feature/DefaultBiomeFeatures,net/minecraft/class_3864
qw,net/minecraft/src/C_4869_,net/minecraft/data/worldgen/WorldGenFeatureVillagePlain,net/minecraft/data/worldgen/PlainVillagePools,net/minecraft/structure/PlainsVillageData,net/minecraft/class_3815
qv,net/minecraft/src/C_4868_,net/minecraft/data/worldgen/WorldGenFeaturePillagerOutpostPieces,net/minecraft/data/worldgen/PillagerOutpostPools,net/minecraft/structure/PillagerOutpostGenerator,net/minecraft/class_3791
rb,net/minecraft/src/C_207055_,net/minecraft/data/worldgen/StructureSets,net/minecraft/data/worldgen/StructureSets,net/minecraft/structure/StructureSets,net/minecraft/class_7072
rh,net/minecraft/src/C_302152_,net/minecraft/data/worldgen/TrialChambersStructurePools,net/minecraft/data/worldgen/TrialChambersStructurePools,net/minecraft/structure/TrialChamberData,net/minecraft/class_8998
rg,net/minecraft/src/C_276389_,net/minecraft/data/worldgen/TrailRuinsStructurePools,net/minecraft/data/worldgen/TrailRuinsStructurePools,net/minecraft/structure/TrailRuinsGenerator,net/minecraft/class_8256
ql,net/minecraft/src/C_4857_,net/minecraft/data/worldgen/WorldGenFeatureBastionUnits,net/minecraft/data/worldgen/BastionHousingUnitsPools,net/minecraft/structure/BastionUnitsData,net/minecraft/class_5178
qn,net/minecraft/src/C_4859_,net/minecraft/data/worldgen/WorldGenFeatureBastionExtra,net/minecraft/data/worldgen/BastionSharedPools,net/minecraft/structure/BastionData,net/minecraft/class_5181
qu,net/minecraft/src/C_183079_,net/minecraft/data/worldgen/NoiseData,net/minecraft/data/worldgen/NoiseData,net/minecraft/world/gen/noise/BuiltinNoiseParameters,net/minecraft/class_6736
qi,net/minecraft/src/C_213490_,net/minecraft/data/worldgen/AncientCityStructurePools,net/minecraft/data/worldgen/AncientCityStructurePools,net/minecraft/structure/AncientCityOutskirtsGenerator,net/minecraft/class_7313
ri,net/minecraft/src/C_4877_,net/minecraft/data/worldgen/WorldGenFeatureVillages,net/minecraft/data/worldgen/VillagePools,net/minecraft/structure/VillageGenerator,net/minecraft/class_3813
qo,net/minecraft/src/C_4860_,net/minecraft/data/worldgen/WorldGenFeatureBastionTreasure,net/minecraft/data/worldgen/BastionTreasureRoomPools,net/minecraft/structure/BastionTreasureData,net/minecraft/class_5182
rc,net/minecraft/src/C_213492_,net/minecraft/data/worldgen/Structures,net/minecraft/data/worldgen/Structures,net/minecraft/world/gen/structure/Structures,net/minecraft/class_5470
sg,net/minecraft/src/C_183103_,net/minecraft/data/worldgen/placement/PlacementUtils,net/minecraft/data/worldgen/placement/PlacementUtils,net/minecraft/world/gen/feature/PlacedFeatures,net/minecraft/class_6817
sj,net/minecraft/src/C_196117_,net/minecraft/data/worldgen/placement/VillagePlacements,net/minecraft/data/worldgen/placement/VillagePlacements,net/minecraft/world/gen/feature/VillagePlacedFeatures,net/minecraft/class_6825
sf,net/minecraft/src/C_183102_,net/minecraft/data/worldgen/placement/OrePlacements,net/minecraft/data/worldgen/placement/OrePlacements,net/minecraft/world/gen/feature/OrePlacedFeatures,net/minecraft/class_6816
sd,net/minecraft/src/C_183100_,net/minecraft/data/worldgen/placement/MiscOverworldPlacements,net/minecraft/data/worldgen/placement/MiscOverworldPlacements,net/minecraft/world/gen/feature/MiscPlacedFeatures,net/minecraft/class_6814
sc,net/minecraft/src/C_183099_,net/minecraft/data/worldgen/placement/EndPlacements,net/minecraft/data/worldgen/placement/EndPlacements,net/minecraft/world/gen/feature/EndPlacedFeatures,net/minecraft/class_6813
se,net/minecraft/src/C_183101_,net/minecraft/data/worldgen/placement/NetherPlacements,net/minecraft/data/worldgen/placement/NetherPlacements,net/minecraft/world/gen/feature/NetherPlacedFeatures,net/minecraft/class_6815
sb,net/minecraft/src/C_183098_,net/minecraft/data/worldgen/placement/CavePlacements,net/minecraft/data/worldgen/placement/CavePlacements,net/minecraft/world/gen/feature/UndergroundPlacedFeatures,net/minecraft/class_6812
