混淆的,Searge,Spigot,Mojang,Yarn,Intermediary
abj$b,net/minecraft/item/crafting/RecipesBanners$RecipeDuplicatePattern,,,,
abk,net/minecraft/item/crafting/RecipeBookCloning,,,,
abl,net/minecraft/item/crafting/RecipesDyes,,,,
abm,net/minecraft/item/crafting/RecipeFireworks,,,,
abn,net/minecraft/item/crafting/RecipesFood,,,,
abo,net/minecraft/item/crafting/FurnaceRecipes,,,,
abp,net/minecraft/item/crafting/RecipesMapCloning,,,,
abq,net/minecraft/item/crafting/RecipesMapExtending,,,,
abr,net/minecraft/item/crafting/RecipesIngots,,,,
abs,net/minecraft/item/crafting/IRecipe,,,,
abt,net/minecraft/item/crafting/CraftingManager,,,,
abt$1,net/minecraft/item/crafting/CraftingManager$1,,,,
abu,net/minecraft/item/crafting/RecipeRepairItem,,,,
abv,net/minecraft/item/crafting/ShapedRecipes,,,,
abw,net/minecraft/item/crafting/ShapelessRecipes,,,,
abx,net/minecraft/item/crafting/RecipesCrafting,,,,
aby,net/minecraft/item/crafting/RecipesTools,,,,
abz,net/minecraft/item/crafting/RecipesWeapons,,,,
ac,net/minecraft/command/CommandEntityData,,,,
acb,net/minecraft/enchantment/EnchantmentArrowDamage,,,,
acc,net/minecraft/enchantment/EnchantmentArrowFire,,,,
acd,net/minecraft/enchantment/EnchantmentArrowInfinite,,,,
ace,net/minecraft/enchantment/EnchantmentArrowKnockback,,,,
acf,net/minecraft/enchantment/EnchantmentDamage,,,,
acg,net/minecraft/enchantment/EnchantmentDurability,,,,
ach,net/minecraft/enchantment/EnchantmentDigging,,,,
aci,net/minecraft/enchantment/Enchantment,,,,
acj,net/minecraft/enchantment/EnumEnchantmentType,,,,
ack,net/minecraft/enchantment/EnchantmentHelper,,,,
ack$1,net/minecraft/enchantment/EnchantmentHelper$1,,,,
ack$a,net/minecraft/enchantment/EnchantmentHelper$DamageIterator,,,,
ack$b,net/minecraft/enchantment/EnchantmentHelper$HurtIterator,,,,
ack$c,net/minecraft/enchantment/EnchantmentHelper$IModifier,,,,
ack$d,net/minecraft/enchantment/EnchantmentHelper$ModifierLiving,,,,
ack$e,net/minecraft/enchantment/EnchantmentHelper$ModifierDamage,,,,
acl,net/minecraft/enchantment/EnchantmentData,,,,
acm,net/minecraft/enchantment/EnchantmentFireAspect,,,,
acn,net/minecraft/enchantment/EnchantmentFishingSpeed,,,,
aco,net/minecraft/enchantment/EnchantmentKnockback,,,,
acp,net/minecraft/enchantment/EnchantmentLootBonus,,,,
acq,net/minecraft/enchantment/EnchantmentOxygen,,,,
acr,net/minecraft/enchantment/EnchantmentProtection,,,,
acs,net/minecraft/enchantment/EnchantmentThorns,,,,
act,net/minecraft/enchantment/EnchantmentUntouching,,,,
acu,net/minecraft/enchantment/EnchantmentWaterWalker,,,,
acv,net/minecraft/enchantment/EnchantmentWaterWorker,,,,
acy,net/minecraft/entity/IMerchant,,,,
acz,net/minecraft/village/MerchantRecipe,,,,
ad,net/minecraft/command/CommandExecuteAt,,,,
ad$1,net/minecraft/command/CommandExecuteAt$1,,,,
ada,net/minecraft/village/MerchantRecipeList,,,,
adc,net/minecraft/command/server/CommandBlockLogic,,,,
adc$1,net/minecraft/command/server/CommandBlockLogic$1,,,,
adc$2,net/minecraft/command/server/CommandBlockLogic$2,,,,
add,net/minecraft/tileentity/MobSpawnerBaseLogic,,,,
add$a,net/minecraft/tileentity/MobSpawnerBaseLogic$WeightedRandomMinecart,,,,
ade,net/minecraft/block/BlockEventData,,,,
adf,net/minecraft/util/EnumWorldBlockLayer,,,,
adg,net/minecraft/world/ChunkCoordIntPair,,,,
adi,net/minecraft/world/Explosion,,,,
adj,net/minecraft/world/ColorizerFoliage,,,,
adk,net/minecraft/world/GameRules,,,,
adk$a,net/minecraft/world/GameRules$Value,,,,
adk$b,net/minecraft/world/GameRules$ValueType,,,,
adl,net/minecraft/world/ColorizerGrass,,,,
adm,net/minecraft/world/World,,,,
adm$1,net/minecraft/world/World$1,,,,
adm$2,net/minecraft/world/World$2,,,,
adm$3,net/minecraft/world/World$3,,,,
adm$4,net/minecraft/world/World$4,,,,
adn,net/minecraft/world/MinecraftException,,,,
ado,net/minecraft/world/IWorldAccess,,,,
adp,net/minecraft/world/WorldSettings,,,,
adp$a,net/minecraft/world/WorldSettings$GameType,,,,
adq,net/minecraft/world/IBlockAccess,,,,
adr,net/minecraft/world/WorldType,,,,
ads,net/minecraft/world/EnumSkyBlock,,,,
adt,net/minecraft/world/SpawnerAnimals,,,,
adu,net/minecraft/world/Teleporter,,,,
adu$a,net/minecraft/world/Teleporter$PortalPosition,,,,
adv,net/minecraft/world/ChunkCache,,,,
adw,net/minecraft/world/NextTickListEntry,,,,
adx,net/minecraft/world/biome/BiomeGenBeach,,,,
ady,net/minecraft/world/biome/BiomeGenBase,,,,
ady$1,net/minecraft/world/biome/BiomeGenBase$1,,,,
ady$a,net/minecraft/world/biome/BiomeGenBase$Height,,,,
ady$b,net/minecraft/world/biome/BiomeGenBase$TempCategory,,,,
ady$c,net/minecraft/world/biome/BiomeGenBase$SpawnListEntry,,,,
adz,net/minecraft/world/biome/BiomeCache,,,,
adz$a,net/minecraft/world/biome/BiomeCache$Block,,,,
ae,net/minecraft/command/CommandXP,,,,
aea,net/minecraft/world/biome/BiomeColorHelper,,,,
aea$1,net/minecraft/world/biome/BiomeColorHelper$1,,,,
aea$2,net/minecraft/world/biome/BiomeColorHelper$2,,,,
aea$3,net/minecraft/world/biome/BiomeColorHelper$3,,,,
aea$a,net/minecraft/world/biome/BiomeColorHelper$ColorResolver,,,,
aeb,net/minecraft/world/biome/BiomeDecorator,,,,
aec,net/minecraft/world/biome/WorldChunkManager,,,,
aed,net/minecraft/world/biome/BiomeGenDesert,,,,
aee,net/minecraft/world/biome/BiomeGenHills,,,,
aef,net/minecraft/world/biome/WorldChunkManagerHell,,,,
aeg,net/minecraft/world/biome/BiomeGenForest,,,,
aeg$1,net/minecraft/world/biome/BiomeGenForest$2,,,,
aeg$2,net/minecraft/world/biome/BiomeGenForest$1,,,,
aeh,net/minecraft/world/biome/BiomeGenHell,,,,
aei,net/minecraft/world/biome/BiomeGenSnow,,,,
aej,net/minecraft/world/biome/BiomeGenJungle,,,,
aek,net/minecraft/world/biome/BiomeGenMesa,,,,
ael,net/minecraft/world/biome/BiomeGenMushroomIsland,,,,
aem,net/minecraft/world/biome/BiomeGenMutated,,,,
aen,net/minecraft/world/biome/BiomeGenOcean,,,,
aeo,net/minecraft/world/biome/BiomeGenPlains,,,,
aeq,net/minecraft/world/biome/BiomeGenRiver,,,,
aer,net/minecraft/world/biome/BiomeGenSavanna,,,,
aer$a,net/minecraft/world/biome/BiomeGenSavanna$Mutated,,,,
aes,net/minecraft/world/biome/BiomeGenStoneBeach,,,,
aet,net/minecraft/world/biome/BiomeGenSwamp,,,,
aeu,net/minecraft/world/biome/BiomeGenTaiga,,,,
aev,net/minecraft/world/biome/BiomeGenEnd,,,,
aew,net/minecraft/world/biome/BiomeEndDecorator,,,,
aey,net/minecraft/block/BlockAir,,,,
aez,net/minecraft/block/BlockAnvil,,,,
aez$a,net/minecraft/block/BlockAnvil$Anvil,,,,
af,net/minecraft/command/CommandFill,,,,
afa,net/minecraft/block/BlockBanner,,,,
afa$1,net/minecraft/block/BlockBanner$1,,,,
afa$a,net/minecraft/block/BlockBanner$BlockBannerStanding,,,,
afa$b,net/minecraft/block/BlockBanner$BlockBannerHanging,,,,
afb,net/minecraft/block/BlockBarrier,,,,
afc,net/minecraft/block/BlockContainer,,,,
afd,net/minecraft/block/BlockBasePressurePlate,,,,
afe,net/minecraft/block/BlockRailBase,,,,
afe$1,net/minecraft/block/BlockRailBase$1,,,,
afe$a,net/minecraft/block/BlockRailBase$Rail,,,,
afe$b,net/minecraft/block/BlockRailBase$EnumRailDirection,,,,
aff,net/minecraft/block/BlockBeacon,,,,
aff$1,net/minecraft/block/BlockBeacon$1,,,,
aff$1$1,net/minecraft/block/BlockBeacon$1$1,,,,
afg,net/minecraft/block/BlockBed,,,,
afg$a,net/minecraft/block/BlockBed$EnumPartType,,,,
afh,net/minecraft/block/Block,,,,
afh$1,net/minecraft/block/Block$1,,,,
afh$2,net/minecraft/block/Block$2,,,,
afh$3,net/minecraft/block/Block$3,,,,
afh$4,net/minecraft/block/Block$4,,,,
afh$a,net/minecraft/block/Block$EnumOffsetType,,,,
afh$b,net/minecraft/block/Block$SoundType,,,,
afi,net/minecraft/init/Blocks,,,,
afj,net/minecraft/block/IGrowable,,,,
afk,net/minecraft/block/BlockBookshelf,,,,
afl,net/minecraft/block/BlockBrewingStand,,,,
afm,net/minecraft/block/BlockBush,,,,
afn,net/minecraft/block/BlockButton,,,,
afn$1,net/minecraft/block/BlockButton$1,,,,
afo,net/minecraft/block/BlockCactus,,,,
afp,net/minecraft/block/BlockCake,,,,
afq,net/minecraft/block/BlockCarrot,,,,
afr,net/minecraft/block/BlockCauldron,,,,
afs,net/minecraft/block/BlockChest,,,,
aft,net/minecraft/block/BlockClay,,,,
afu,net/minecraft/block/BlockCocoa,,,,
afu$1,net/minecraft/block/BlockCocoa$1,,,,
afv,net/minecraft/block/BlockColored,,,,
afw,net/minecraft/block/BlockCommandBlock,,,,
afx,net/minecraft/block/BlockRedstoneComparator,,,,
afx$1,net/minecraft/block/BlockRedstoneComparator$1,,,,
afx$a,net/minecraft/block/BlockRedstoneComparator$Mode,,,,
afy,net/minecraft/block/BlockWorkbench,,,,
afy$a,net/minecraft/block/BlockWorkbench$InterfaceCraftingTable,,,,
afz,net/minecraft/block/BlockCrops,,,,
ag,net/minecraft/command/CommandDifficulty,,,,
aga,net/minecraft/block/BlockDaylightDetector,,,,
agb,net/minecraft/block/BlockDeadBush,,,,
agc,net/minecraft/block/BlockRailDetector,,,,
agc$1,net/minecraft/block/BlockRailDetector$1,,,,
agd,net/minecraft/block/BlockRedstoneDiode,,,,
age,net/minecraft/block/BlockDirectional,,,,
agf,net/minecraft/block/BlockDirt,,,,
agf$a,net/minecraft/block/BlockDirt$DirtType,,,,
agg,net/minecraft/block/BlockDispenser,,,,
agh,net/minecraft/block/BlockDoor,,,,
agh$a,net/minecraft/block/BlockDoor$EnumDoorHalf,,,,
agh$b,net/minecraft/block/BlockDoor$EnumHingePosition,,,,
agi,net/minecraft/block/BlockDoublePlant,,,,
agi$a,net/minecraft/block/BlockDoublePlant$EnumBlockHalf,,,,
agi$b,net/minecraft/block/BlockDoublePlant$EnumPlantType,,,,
agj,net/minecraft/block/BlockDragonEgg,,,,
agk,net/minecraft/block/BlockDropper,,,,
agl,net/minecraft/block/BlockDynamicLiquid,,,,
agm,net/minecraft/block/BlockEnchantmentTable,,,,
agn,net/minecraft/block/BlockEndPortal,,,,
ago,net/minecraft/block/BlockEndPortalFrame,,,,
agp,net/minecraft/block/BlockEnderChest,,,,
agq,net/minecraft/block/ITileEntityProvider,,,,
agr,net/minecraft/block/BlockFalling,,,,
ags,net/minecraft/block/BlockFarmland,,,,
ags$1,net/minecraft/block/BlockFarmland$1,,,,
agt,net/minecraft/block/BlockFence,,,,
agu,net/minecraft/block/BlockFenceGate,,,,
agv,net/minecraft/block/BlockFire,,,,
agw,net/minecraft/block/BlockFlower,,,,
agw$1,net/minecraft/block/BlockFlower$1,,,,
agw$a,net/minecraft/block/BlockFlower$EnumFlowerType,,,,
agw$a$1,net/minecraft/block/BlockFlower$EnumFlowerType$1,,,,
agw$b,net/minecraft/block/BlockFlower$EnumFlowerColor,,,,
agx,net/minecraft/block/BlockFlowerPot,,,,
agx$1,net/minecraft/block/BlockFlowerPot$1,,,,
agx$a,net/minecraft/block/BlockFlowerPot$EnumFlowerType,,,,
agy,net/minecraft/block/BlockDoubleStoneSlabNew,,,,
agz,net/minecraft/block/BlockDoubleStoneSlab,,,,
ah,net/minecraft/command/CommandGameMode,,,,
aha,net/minecraft/block/BlockDoubleWoodSlab,,,,
ahb,net/minecraft/block/BlockFurnace,,,,
ahb$1,net/minecraft/block/BlockFurnace$1,,,,
ahc,net/minecraft/block/BlockGlass,,,,
ahd,net/minecraft/block/BlockGlowstone,,,,
ahe,net/minecraft/block/BlockGrass,,,,
ahf,net/minecraft/block/BlockGravel,,,,
ahg,net/minecraft/block/BlockHalfStoneSlabNew,,,,
ahh,net/minecraft/block/BlockSlab,,,,
ahh$a,net/minecraft/block/BlockSlab$EnumBlockHalf,,,,
ahi,net/minecraft/block/BlockHalfStoneSlab,,,,
ahj,net/minecraft/block/BlockBreakable,,,,
ahk,net/minecraft/block/BlockHalfWoodSlab,,,,
ahl,net/minecraft/block/BlockHardenedClay,,,,
ahm,net/minecraft/block/BlockHay,,,,
ahn,net/minecraft/block/BlockHopper,,,,
ahn$1,net/minecraft/block/BlockHopper$1,,,,
aho,net/minecraft/block/BlockHugeMushroom,,,,
aho$1,net/minecraft/block/BlockHugeMushroom$1,,,,
aho$a,net/minecraft/block/BlockHugeMushroom$EnumType,,,,
ahp,net/minecraft/block/BlockIce,,,,
ahq,net/minecraft/block/BlockJukebox,,,,
ahq$a,net/minecraft/block/BlockJukebox$TileEntityJukebox,,,,
ahr,net/minecraft/block/BlockLadder,,,,
ahr$1,net/minecraft/block/BlockLadder$1,,,,
ahs,net/minecraft/block/BlockLeaves,,,,
ahu,net/minecraft/block/BlockLever,,,,
ahu$1,net/minecraft/block/BlockLever$1,,,,
ahu$a,net/minecraft/block/BlockLever$EnumOrientation,,,,
ahv,net/minecraft/block/BlockLiquid,,,,
ahw,net/minecraft/block/BlockLog,,,,
ahw$1,net/minecraft/block/BlockLog$1,,,,
ahw$a,net/minecraft/block/BlockLog$EnumAxis,,,,
ahx,net/minecraft/block/BlockMelon,,,,
ahy,net/minecraft/block/BlockMobSpawner,,,,
ahz,net/minecraft/block/BlockSilverfish,,,,
ahz$1,net/minecraft/block/BlockSilverfish$1,,,,
ahz$a,net/minecraft/block/BlockSilverfish$EnumType,,,,
ahz$a$1,net/minecraft/block/BlockSilverfish$EnumType$1,,,,
ahz$a$2,net/minecraft/block/BlockSilverfish$EnumType$2,,,,
ahz$a$3,net/minecraft/block/BlockSilverfish$EnumType$3,,,,
ahz$a$4,net/minecraft/block/BlockSilverfish$EnumType$4,,,,
ahz$a$5,net/minecraft/block/BlockSilverfish$EnumType$5,,,,
ahz$a$6,net/minecraft/block/BlockSilverfish$EnumType$6,,,,
ai,net/minecraft/command/CommandGameRule,,,,
aia,net/minecraft/block/BlockMushroom,,,,
aib,net/minecraft/block/BlockMycelium,,,,
aic,net/minecraft/block/BlockNetherBrick,,,,
aid,net/minecraft/block/BlockNetherWart,,,,
aie,net/minecraft/block/BlockNetherrack,,,,
aif,net/minecraft/block/BlockNewLeaf,,,,
aif$1,net/minecraft/block/BlockNewLeaf$1,,,,
aig,net/minecraft/block/BlockNewLog,,,,
aig$1,net/minecraft/block/BlockNewLog$1,,,,
aig$2,net/minecraft/block/BlockNewLog$2,,,,
aih,net/minecraft/block/BlockStoneSlabNew,,,,
aih$a,net/minecraft/block/BlockStoneSlabNew$EnumType,,,,
aii,net/minecraft/block/BlockNote,,,,
aij,net/minecraft/block/BlockObsidian,,,,
aik,net/minecraft/block/BlockOldLeaf,,,,
aik$1,net/minecraft/block/BlockOldLeaf$1,,,,
ail,net/minecraft/block/BlockOldLog,,,,
ail$1,net/minecraft/block/BlockOldLog$1,,,,
ail$2,net/minecraft/block/BlockOldLog$2,,,,
aim,net/minecraft/block/BlockOre,,,,
ain,net/minecraft/block/BlockPackedIce,,,,
aio,net/minecraft/block/BlockPlanks,,,,
aio$a,net/minecraft/block/BlockPlanks$EnumType,,,,
aip,net/minecraft/block/BlockPortal,,,,
aip$a,net/minecraft/block/BlockPortal$Size,,,,
aiq,net/minecraft/block/BlockPotato,,,,
air,net/minecraft/block/BlockCompressedPowered,,,,
ais,net/minecraft/block/BlockRailPowered,,,,
ais$1,net/minecraft/block/BlockRailPowered$1,,,,
ais$2,net/minecraft/block/BlockRailPowered$2,,,,
ait,net/minecraft/block/BlockPressurePlate,,,,
ait$1,net/minecraft/block/BlockPressurePlate$1,,,,
ait$a,net/minecraft/block/BlockPressurePlate$Sensitivity,,,,
aiu,net/minecraft/block/BlockPrismarine,,,,
aiu$a,net/minecraft/block/BlockPrismarine$EnumType,,,,
aiv,net/minecraft/block/BlockPumpkin,,,,
aiv$1,net/minecraft/block/BlockPumpkin$1,,,,
aiw,net/minecraft/block/BlockQuartz,,,,
aiw$1,net/minecraft/block/BlockQuartz$1,,,,
aiw$a,net/minecraft/block/BlockQuartz$EnumType,,,,
aix,net/minecraft/block/BlockRail,,,,
aiy,net/minecraft/block/BlockRedFlower,,,,
aiz,net/minecraft/block/BlockRedSandstone,,,,
aiz$a,net/minecraft/block/BlockRedSandstone$EnumType,,,,
aj,net/minecraft/command/CommandGive,,,,
aja,net/minecraft/block/BlockRedstoneOre,,,,
ajb,net/minecraft/block/BlockRedstoneWire,,,,
ajb$a,net/minecraft/block/BlockRedstoneWire$EnumAttachPosition,,,,
ajc,net/minecraft/block/BlockRedstoneLight,,,,
ajd,net/minecraft/block/BlockRedstoneTorch,,,,
ajd$a,net/minecraft/block/BlockRedstoneTorch$Toggle,,,,
aje,net/minecraft/block/BlockReed,,,,
ajf,net/minecraft/block/BlockRedstoneRepeater,,,,
ajg,net/minecraft/block/BlockRotatedPillar,,,,
ajh,net/minecraft/block/BlockSand,,,,
ajh$a,net/minecraft/block/BlockSand$EnumType,,,,
aji,net/minecraft/block/BlockSandStone,,,,
aji$a,net/minecraft/block/BlockSandStone$EnumType,,,,
ajj,net/minecraft/block/BlockSapling,,,,
ajj$1,net/minecraft/block/BlockSapling$1,,,,
ajk,net/minecraft/block/BlockSeaLantern,,,,
ajl,net/minecraft/block/BlockSign,,,,
ajm,net/minecraft/block/BlockSkull,,,,
ajm$1,net/minecraft/block/BlockSkull$1,,,,
ajm$2,net/minecraft/block/BlockSkull$2,,,,
ajn,net/minecraft/block/BlockSlime,,,,
ajo,net/minecraft/block/BlockSnowBlock,,,,
ajp,net/minecraft/block/BlockSnow,,,,
ajq,net/minecraft/block/BlockSoulSand,,,,
ajr,net/minecraft/block/BlockSponge,,,,
ajs,net/minecraft/block/BlockStainedGlass,,,,
ajt,net/minecraft/block/BlockStainedGlassPane,,,,
aju,net/minecraft/block/BlockStairs,,,,
aju$a,net/minecraft/block/BlockStairs$EnumHalf,,,,
aju$b,net/minecraft/block/BlockStairs$EnumShape,,,,
ajv,net/minecraft/block/BlockStandingSign,,,,
ajw,net/minecraft/block/BlockStaticLiquid,,,,
ajx,net/minecraft/block/BlockStem,,,,
ajx$1,net/minecraft/block/BlockStem$1,,,,
ajy,net/minecraft/block/BlockStone,,,,
ajy$a,net/minecraft/block/BlockStone$EnumType,,,,
ajz,net/minecraft/block/BlockStoneBrick,,,,
ajz$a,net/minecraft/block/BlockStoneBrick$EnumType,,,,
ak,net/minecraft/command/CommandHelp,,,,
aka,net/minecraft/block/BlockButtonStone,,,,
akb,net/minecraft/block/BlockStoneSlab,,,,
akb$a,net/minecraft/block/BlockStoneSlab$EnumType,,,,
akc,net/minecraft/block/BlockTallGrass,,,,
akc$a,net/minecraft/block/BlockTallGrass$EnumType,,,,
akd,net/minecraft/block/BlockPane,,,,
ake,net/minecraft/block/BlockTNT,,,,
akf,net/minecraft/block/BlockTorch,,,,
akf$1,net/minecraft/block/BlockTorch$1,,,,
akf$2,net/minecraft/block/BlockTorch$2,,,,
akg,net/minecraft/block/BlockLeavesBase,,,,
akh,net/minecraft/block/BlockTrapDoor,,,,
akh$1,net/minecraft/block/BlockTrapDoor$1,,,,
akh$a,net/minecraft/block/BlockTrapDoor$DoorHalf,,,,
aki,net/minecraft/block/BlockTripWire,,,,
akj,net/minecraft/block/BlockTripWireHook,,,,
akj$1,net/minecraft/block/BlockTripWireHook$1,,,,
akk,net/minecraft/block/BlockVine,,,,
akk$1,net/minecraft/block/BlockVine$1,,,,
akl,net/minecraft/block/BlockWall,,,,
akl$a,net/minecraft/block/BlockWall$EnumType,,,,
akm,net/minecraft/block/BlockWallSign,,,,
akm$1,net/minecraft/block/BlockWallSign$1,,,,
akn,net/minecraft/block/BlockLilyPad,,,,
ako,net/minecraft/block/BlockWeb,,,,
akp,net/minecraft/block/BlockPressurePlateWeighted,,,,
akq,net/minecraft/block/BlockButtonWood,,,,
akr,net/minecraft/block/BlockWoodSlab,,,,
aks,net/minecraft/block/BlockCarpet,,,,
akt,net/minecraft/block/BlockYellowFlower,,,,
aku,net/minecraft/tileentity/TileEntityBanner,,,,
aku$a,net/minecraft/tileentity/TileEntityBanner$EnumBannerPattern,,,,
akv,net/minecraft/tileentity/TileEntityBeacon,,,,
akv$a,net/minecraft/tileentity/TileEntityBeacon$BeamSegment,,,,
akw,net/minecraft/tileentity/TileEntity,,,,
akw$1,net/minecraft/tileentity/TileEntity$1,,,,
akw$2,net/minecraft/tileentity/TileEntity$2,,,,
akw$3,net/minecraft/tileentity/TileEntity$3,,,,
akx,net/minecraft/tileentity/TileEntityBrewingStand,,,,
aky,net/minecraft/tileentity/TileEntityChest,,,,
aky$1,net/minecraft/tileentity/TileEntityChest$1,,,,
akz,net/minecraft/tileentity/TileEntityCommandBlock,,,,
akz$1,net/minecraft/tileentity/TileEntityCommandBlock$1,,,,
al,net/minecraft/command/CommandServerKick,,,,
ala,net/minecraft/tileentity/TileEntityComparator,,,,
alb,net/minecraft/tileentity/TileEntityDaylightDetector,,,,
alc,net/minecraft/tileentity/TileEntityDispenser,,,,
ald,net/minecraft/tileentity/TileEntityDropper,,,,
ale,net/minecraft/tileentity/TileEntityEnchantmentTable,,,,
alf,net/minecraft/tileentity/TileEntityEnderChest,,,,
alg,net/minecraft/tileentity/TileEntityFlowerPot,,,,
alh,net/minecraft/tileentity/TileEntityFurnace,,,,
ali,net/minecraft/tileentity/IHopper,,,,
alj,net/minecraft/tileentity/TileEntityHopper,,,,
alk,net/minecraft/tileentity/TileEntityLockable,,,,
all,net/minecraft/tileentity/TileEntityMobSpawner,,,,
all$1,net/minecraft/tileentity/TileEntityMobSpawner$1,,,,
alm,net/minecraft/tileentity/TileEntityNote,,,,
aln,net/minecraft/tileentity/TileEntitySign,,,,
aln$1,net/minecraft/tileentity/TileEntitySign$1,,,,
aln$2,net/minecraft/tileentity/TileEntitySign$2,,,,
alo,net/minecraft/tileentity/TileEntitySkull,,,,
alp,net/minecraft/tileentity/TileEntityEndPortal,,,,
als,net/minecraft/block/BlockPistonBase,,,,
als$1,net/minecraft/block/BlockPistonBase$1,,,,
alt,net/minecraft/block/BlockPistonExtension,,,,
alt$1,net/minecraft/block/BlockPistonExtension$1,,,,
alt$a,net/minecraft/block/BlockPistonExtension$EnumPistonType,,,,
alu,net/minecraft/tileentity/TileEntityPiston,,,,
alu$1,net/minecraft/tileentity/TileEntityPiston$1,,,,
alv,net/minecraft/block/BlockPistonMoving,,,,
alw,net/minecraft/block/state/BlockPistonStructureHelper,,,,
aly,net/minecraft/block/state/BlockStateBase,,,,
aly$1,net/minecraft/block/state/BlockStateBase$1,,,,
alz,net/minecraft/block/state/IBlockState,,,,
am,net/minecraft/command/CommandKill,,,,
ama,net/minecraft/block/state/BlockState,,,,
ama$1,net/minecraft/block/state/BlockState$1,,,,
ama$2,net/minecraft/block/state/BlockState$2,,,,
ama$a,net/minecraft/block/state/BlockState$StateImplementation,,,,
amc,net/minecraft/block/state/BlockWorldState,,,,
amc$1,net/minecraft/block/state/BlockWorldState$1,,,,
amd,net/minecraft/block/state/pattern/BlockPattern,,,,
amd$a,net/minecraft/block/state/pattern/BlockPattern$CacheLoader,,,,
amd$b,net/minecraft/block/state/pattern/BlockPattern$PatternHelper,,,,
ame,net/minecraft/block/state/pattern/FactoryBlockPattern,,,,
amg,net/minecraft/block/state/pattern/BlockHelper,,,,
amh,net/minecraft/block/state/pattern/BlockStateHelper,,,,
amj,net/minecraft/block/properties/PropertyHelper,,,,
amk,net/minecraft/block/properties/PropertyBool,,,,
aml,net/minecraft/block/properties/PropertyDirection,,,,
amm,net/minecraft/block/properties/PropertyEnum,,,,
amn,net/minecraft/block/properties/PropertyInteger,,,,
amo,net/minecraft/block/properties/IProperty,,,,
amq,net/minecraft/world/border/IBorderListener,,,,
amr,net/minecraft/world/border/EnumBorderStatus,,,,
ams,net/minecraft/world/border/WorldBorder,,,,
amv,net/minecraft/world/chunk/IChunkProvider,,,,
amw,net/minecraft/world/chunk/NibbleArray,,,,
amx,net/minecraft/world/chunk/EmptyChunk,,,,
amy,net/minecraft/world/chunk/Chunk,,,,
amy$1,net/minecraft/world/chunk/Chunk$1,,,,
amy$2,net/minecraft/world/chunk/Chunk$2,,,,
amy$3,net/minecraft/world/chunk/Chunk$3,,,,
amy$a,net/minecraft/world/chunk/Chunk$EnumCreateEntityType,,,,
amz,net/minecraft/world/chunk/storage/ExtendedBlockStorage,,,,
an,net/minecraft/command/server/CommandListBans,,,,
ana,net/minecraft/world/chunk/storage/NibbleArrayReader,,,,
and,net/minecraft/world/chunk/storage/IChunkLoader,,,,
ang,net/minecraft/world/chunk/storage/ChunkLoader,,,,
ang$a,net/minecraft/world/chunk/storage/ChunkLoader$AnvilConverterData,,,,
anh,net/minecraft/world/chunk/storage/RegionFile,,,,
anh$a,net/minecraft/world/chunk/storage/RegionFile$ChunkBuffer,,,,
ani,net/minecraft/world/chunk/storage/RegionFileCache,,,,
anj,net/minecraft/world/chunk/storage/AnvilChunkLoader,,,,
anm,net/minecraft/world/WorldProvider,,,,
ann,net/minecraft/world/WorldProviderHell,,,,
ann$1,net/minecraft/world/WorldProviderHell$1,,,,
