owner_obf,混淆的,Searge,Spigot,Mojang,Yarn,Intermediary,kind,type
f,al,f_56479_,,invertZ,flipZ,field_23294,field,private final boolean
f,am,f_56480_,,permutation,axisTransformation,field_23295,field,private final SymmetricGroup3
f,an,f_382689_,,CAYLEY_TABLE,COMBINATIONS,field_56956,field,private static final OctahedralGroup[][]
f,ao,f_380677_,,INVERSE_TABLE,INVERSES,field_56957,field,private static final OctahedralGroup[]
i,c,f_121078_,,matrix,matrix,field_20900,field,private final org.joml.Matrix4fc
i,a,f_268453_,,CODEC,CODEC,field_42532,field,public static final com.mojang.serialization.Codec<Transformation>
i,b,f_268620_,,EXTENDED_CODEC,ANY_CODEC,field_42533,field,public static final com.mojang.serialization.Codec<Transformation>
i,d,f_121079_,,decomposed,initialized,field_20901,field,private boolean
i,e,f_121080_,,translation,translation,field_20902,field,private org.joml.Vector3fc
i,f,f_121081_,,leftRotation,leftRotation,field_20903,field,private org.joml.Quaternionfc
i,g,f_121082_,,scale,scale,field_20904,field,private org.joml.Vector3fc
i,h,f_121083_,,rightRotation,rightRotation,field_20905,field,private org.joml.Quaternionfc
i,i,f_121084_,,IDENTITY,IDENTITY,field_20906,field,private static final Transformation
b,a,f_142767_,,PI,PI,field_29658,field,public static final float
b,b,f_142768_,,RAD_TO_DEG,DEGREES_PER_RADIAN,field_29659,field,public static final float
b,c,f_142769_,,DEG_TO_RAD,RADIANS_PER_DEGREE,field_29660,field,public static final float
b,d,f_142770_,,EPSILON,EPSILON,field_29661,field,public static final float
a,a,f_252495_,,XN,NEGATIVE_X,field_40713,field,Axis
a,b,f_252529_,,XP,POSITIVE_X,field_40714,field,Axis
a,c,f_252392_,,YN,NEGATIVE_Y,field_40715,field,Axis
a,d,f_252436_,,YP,POSITIVE_Y,field_40716,field,Axis
a,e,f_252393_,,ZN,NEGATIVE_Z,field_40717,field,Axis
a,f,f_252403_,,ZP,POSITIVE_Z,field_40718,field,Axis
d,a,f_276143_,,sinHalf,sinHalf,comp_1317,field,private final float
d,b,f_276137_,,cosHalf,cosHalf,comp_1318,field,private final float
vc,c,f_380034_,,value,value,comp_3819,field,private final float
vc,v,f_263444_,,SELF_SIZE_IN_BYTES,SIZE,field_41722,field,private static final int
vc,a,f_128559_,,ZERO,ZERO,field_21034,field,public static final FloatTag
vc,b,f_128560_,,TYPE,TYPE,field_21035,field,public static final TagType<FloatTag>
vh,b,f_379491_,,value,value,comp_3821,field,private final long
vh,c,f_263435_,,SELF_SIZE_IN_BYTES,SIZE,field_41727,field,private static final int
vh,a,f_128873_,,TYPE,TYPE,field_21041,field,public static final TagType<LongTag>
vs,b,f_380283_,,value,value,comp_3822,field,private final short
vs,c,f_263431_,,SELF_SIZE_IN_BYTES,SIZE,field_41728,field,private static final int
vs,a,f_129244_,,TYPE,TYPE,field_21043,field,public static final TagType<ShortTag>
vb,c,f_263430_,,SELF_SIZE_IN_BYTES,SIZE,field_41721,field,private static final int
vb,a,f_128533_,,TYPE,TYPE,field_21032,field,public static final TagType<EndTag>
vb,b,f_128534_,,INSTANCE,INSTANCE,field_21033,field,public static final EndTag
wc,a,f_129395_,,TYPES,VALUES,field_21048,field,private static final TagType<?>[]
vt$a,a,BYTE,,BYTE,BYTE,field_58002,enum,
vt$a,b,INT,,INT,INT,field_58003,enum,
vt$a,c,LONG,,LONG,LONG,field_58004,enum,
vt$a,d,f_379591_,,defaultType,elementType,field_58005,field,private final SnbtGrammar$TypeSuffix
vt$a,e,f_382390_,,additionalTypes,castableTypes,field_58006,field,private final Set<SnbtGrammar$TypeSuffix>
uy$1,b,f_381278_,,index,current,field_57976,field,private int
vy,a,f_380407_,,UNQUOTED_KEY_MATCH,QUOTATION_UNNECESSARY_PATTERN,field_58027,field,private static final Pattern
vy,b,f_178156_,,builder,result,field_27830,field,private final StringBuilder
vd,b,f_263434_,,SELF_SIZE_IN_BYTES,SIZE,field_41723,field,private static final int
vd,a,f_128599_,,TYPE,TYPE,field_21036,field,public static final TagType<IntArrayTag>
vd,c,f_128600_,,data,value,field_11524,field,private int[]
ux$a,a,f_128301_,,cache,VALUES,field_21028,field,static final ByteTag[]
vz,d,f_178189_,,OBJECT_HEADER,field_33246,field_33246,field,int
vz,e,f_178190_,,ARRAY_HEADER,field_33247,field_33247,field,int
vz,f,f_178191_,,OBJECT_REFERENCE,field_33248,field_33248,field,int
vz,g,f_178192_,,STRING_SIZE,field_33249,field_33249,field,int
vz,h,f_178193_,,TAG_END,END_TYPE,field_33250,field,byte
vz,i,f_178194_,,TAG_BYTE,BYTE_TYPE,field_33251,field,byte
vz,j,f_178195_,,TAG_SHORT,SHORT_TYPE,field_33252,field,byte
vz,k,f_178196_,,TAG_INT,INT_TYPE,field_33253,field,byte
vz,l,f_178197_,,TAG_LONG,LONG_TYPE,field_33254,field,byte
vz,m,f_178198_,,TAG_FLOAT,FLOAT_TYPE,field_33255,field,byte
vz,n,f_178199_,,TAG_DOUBLE,DOUBLE_TYPE,field_33256,field,byte
vz,o,f_178200_,,TAG_BYTE_ARRAY,BYTE_ARRAY_TYPE,field_33257,field,byte
vz,p,f_178201_,,TAG_STRING,STRING_TYPE,field_33258,field,byte
vz,q,f_178202_,,TAG_LIST,LIST_TYPE,field_33259,field,byte
vz,r,f_178203_,,TAG_COMPOUND,COMPOUND_TYPE,field_33260,field,byte
vz,s,f_178204_,,TAG_INT_ARRAY,INT_ARRAY_TYPE,field_33261,field,byte
vz,t,f_178205_,,TAG_LONG_ARRAY,LONG_ARRAY_TYPE,field_33262,field,byte
vz,u,f_178207_,,MAX_DEPTH,MAX_DEPTH,field_33264,field,int
vn$a,a,f_243771_,,values,list,field_40668,field,private final it.unimi.dsi.fastutil.bytes.ByteArrayList
we,a,f_178229_,,LOGGER,LOGGER,field_27831,field,private static final org.slf4j.Logger
we,b,f_178230_,,INLINE_LIST_THRESHOLD,field_33271,field_33271,field,private static final int
we,c,f_316829_,,MAX_DEPTH,field_51497,field_51497,field,private static final int
we,d,f_336868_,,MAX_LENGTH,field_51921,field_51921,field,private static final int
we,e,f_178232_,,SYNTAX_HIGHLIGHTING_KEY,NAME_COLOR,field_27833,field,private static final ChatFormatting
we,f,f_178233_,,SYNTAX_HIGHLIGHTING_STRING,STRING_COLOR,field_27834,field,private static final ChatFormatting
we,g,f_178234_,,SYNTAX_HIGHLIGHTING_NUMBER,NUMBER_COLOR,field_27835,field,private static final ChatFormatting
we,h,f_178235_,,SYNTAX_HIGHLIGHTING_NUMBER_TYPE,TYPE_SUFFIX_COLOR,field_27836,field,private static final ChatFormatting
we,i,f_178236_,,SIMPLE_VALUE,SIMPLE_NAME,field_27837,field,private static final Pattern
we,j,f_178239_,,LIST_OPEN,SQUARE_OPEN_BRACKET,field_33272,field,private static final String
we,k,f_178240_,,LIST_CLOSE,SQUARE_CLOSE_BRACKET,field_33273,field,private static final String
we,l,f_178241_,,LIST_TYPE_SEPARATOR,SEMICOLON,field_33274,field,private static final String
we,m,f_178242_,,ELEMENT_SPACING,SPACE,field_33275,field,private static final String
we,n,f_178243_,,STRUCT_OPEN,CURLY_OPEN_BRACKET,field_33276,field,private static final String
we,o,f_178244_,,STRUCT_CLOSE,CURLY_CLOSE_BRACKET,field_33277,field,private static final String
we,p,f_178245_,,NEWLINE,NEW_LINE,field_33278,field,private static final String
we,q,f_178237_,,NAME_VALUE_SEPARATOR,COLON_WITH_SPACE,field_51922,field,private static final String
we,r,f_178238_,,ELEMENT_SEPARATOR,ENTRY_SEPARATOR,field_27839,field,private static final String
we,s,f_337729_,,WRAPPED_ELEMENT_SEPARATOR,ENTRY_SEPARATOR_WITH_NEW_LINE,field_51923,field,private static final String
we,t,f_336896_,,SPACED_ELEMENT_SEPARATOR,ENTRY_SEPARATOR_WITH_SPACE,field_51924,field,private static final String
we,u,f_337349_,,FOLDED,ELLIPSIS,field_51925,field,private static final Component
we,v,f_336626_,,BYTE_TYPE,BYTE_TYPE_SUFFIX,field_51926,field,private static final Component
we,w,f_337428_,,SHORT_TYPE,SHORT_TYPE_SUFFIX,field_51927,field,private static final Component
we,x,f_336761_,,INT_TYPE,INT_TYPE_SUFFIX,field_51928,field,private static final Component
we,y,f_337355_,,LONG_TYPE,LONG_TYPE_SUFFIX,field_51929,field,private static final Component
we,z,f_337623_,,FLOAT_TYPE,FLOAT_TYPE_SUFFIX,field_51918,field,private static final Component
we,A,f_337460_,,DOUBLE_TYPE,DOUBLE_TYPE_SUFFIX,field_51919,field,private static final Component
we,B,f_336796_,,BYTE_ARRAY_TYPE,ARRAY_BYTE_TYPE_SUFFIX,field_51920,field,private static final Component
we,C,f_178246_,,indentation,prefix,field_27840,field,private final String
we,D,f_316357_,,indentDepth,indentationLevel,field_51499,field,private int
we,E,f_178247_,,depth,depth,field_27841,field,private int
we,F,f_178248_,,result,result,field_27842,field,private final MutableComponent
vw$b,a,CONTINUE,,CONTINUE,CONTINUE,field_36253,enum,
vw$b,b,BREAK,,BREAK,BREAK,field_36254,enum,
vw$b,c,HALT,,HALT,HALT,field_36255,enum,
vt$g,a,SIGNED,,SIGNED,SIGNED,field_58017,enum,
vt$g,b,UNSIGNED,,UNSIGNED,UNSIGNED,field_58018,enum,
vt$i,a,FLOAT,,FLOAT,FLOAT,field_58020,enum,
vt$i,b,DOUBLE,,DOUBLE,DOUBLE,field_58021,enum,
vt$i,c,BYTE,,BYTE,BYTE,field_58022,enum,
vt$i,d,SHORT,,SHORT,SHORT,field_58023,enum,
vt$i,e,INT,,INT,INT,field_58024,enum,
vt$i,f,LONG,,LONG,LONG,field_58025,enum,
vx,b,f_382711_,,value,value,comp_3831,field,private final String
vx,c,f_263432_,,SELF_SIZE_IN_BYTES,SIZE,field_41729,field,private static final int
vx,a,f_129288_,,TYPE,TYPE,field_21045,field,public static final TagType<StringTag>
vx,v,f_129289_,,EMPTY,EMPTY,field_21046,field,private static final StringTag
vx,w,f_178149_,,DOUBLE_QUOTE,DOUBLE_QUOTE,field_33242,field,private static final char
vx,x,f_178150_,,SINGLE_QUOTE,SINGLE_QUOTE,field_33243,field,private static final char
vx,y,f_178151_,,ESCAPE,BACKSLASH,field_33244,field,private static final char
vx,z,f_178152_,,NOT_SET,NULL,field_33245,field,private static final char
vu$a,a,f_380011_,,id,id,comp_3835,field,private final String
vu$a,b,f_382195_,,argCount,argCount,comp_3836,field,private final int
vn$c,a,f_244530_,,values,list,field_40672,field,private final it.unimi.dsi.fastutil.ints.IntArrayList
vg,b,f_263437_,,SELF_SIZE_IN_BYTES,SIZE,field_41726,field,private static final int
vg,a,f_128800_,,TYPE,TYPE,field_21040,field,public static final TagType<LongArrayTag>
vg,c,f_128801_,,data,value,field_11552,field,private long[]
vt$f,a,f_381060_,,sign,sign,comp_3829,field,private final SnbtGrammar$Sign
vt$f,b,f_381192_,,value,value,comp_3830,field,final T
vn,a,f_128958_,,INSTANCE,INSTANCE,field_11560,field,public static final NbtOps
vn$b,a,f_381051_,,result,list,field_40669,field,private final ListTag
vu,e,f_382186_,,ERROR_EXPECTED_STRING_UUID,EXPECTED_STRING_UUID_EXCEPTION,field_58065,field,static final DelayedException<com.mojang.brigadier.exceptions.CommandSyntaxException>
vu,f,f_381165_,,ERROR_EXPECTED_NUMBER_OR_BOOLEAN,EXPECTED_NUMBER_OR_BOOLEAN_EXCEPTION,field_58066,field,static final DelayedException<com.mojang.brigadier.exceptions.CommandSyntaxException>
vu,a,f_382608_,,BUILTIN_TRUE,TRUE,field_58061,field,public static final String
vu,b,f_380462_,,BUILTIN_FALSE,FALSE,field_58062,field,public static final String
vu,c,f_381882_,,BUILTIN_OPERATIONS,OPERATIONS,field_58063,field,"public static final Map<SnbtOperations$BuiltinKey, SnbtOperations$BuiltinOperation>"
vu,d,f_380950_,,BUILTIN_IDS,SUGGESTIONS,field_58064,field,public static final SuggestionSupplier<com.mojang.brigadier.StringReader>
vn$e,a,f_244231_,,values,list,field_40673,field,private final it.unimi.dsi.fastutil.longs.LongArrayList
vt$d,b,f_382039_,,signed,signed,comp_3827,field,final SnbtGrammar$SignedPrefix
vt$d,c,f_382007_,,type,type,comp_3828,field,final SnbtGrammar$TypeSuffix
vt$d,a,f_380224_,,EMPTY,DEFAULT,field_58013,field,public static final SnbtGrammar$IntegerSuffix
vs$a,b,f_178085_,,HIGH,MAX,field_33232,field,private static final int
vs$a,c,f_178086_,,LOW,MIN,field_33233,field,private static final int
vs$a,a,f_129286_,,cache,VALUES,field_21044,field,static final ShortTag[]
vv,a,f_178088_,,KEY_ORDER,ENTRY_ORDER_OVERRIDES,field_27820,field,"private static final Map<String, List<String>>"
vv,b,f_178089_,,NO_INDENTATION,IGNORED_PATHS,field_27821,field,private static final Set<String>
vv,c,f_178090_,,SIMPLE_VALUE,SIMPLE_NAME,field_27822,field,private static final Pattern
vv,d,f_178091_,,NAME_VALUE_SEPARATOR,KEY_VALUE_SEPARATOR,field_27823,field,private static final String
vv,e,f_178092_,,ELEMENT_SEPARATOR,ENTRY_SEPARATOR,field_27824,field,private static final String
vv,f,f_178093_,,LIST_OPEN,SQUARE_OPEN_BRACKET,field_33234,field,private static final String
vv,g,f_178094_,,LIST_CLOSE,SQUARE_CLOSE_BRACKET,field_33235,field,private static final String
vv,h,f_178095_,,LIST_TYPE_SEPARATOR,SEMICOLON,field_33236,field,private static final String
vv,i,f_178096_,,ELEMENT_SPACING,SPACE,field_33237,field,private static final String
vv,j,f_178097_,,STRUCT_OPEN,CURLY_OPEN_BRACKET,field_33238,field,private static final String
vv,k,f_178098_,,STRUCT_CLOSE,CURLY_CLOSE_BRACKET,field_33239,field,private static final String
vv,l,f_178099_,,NEWLINE,NEW_LINE,field_33240,field,private static final String
vv,m,f_178100_,,indentation,prefix,field_27825,field,private final String
vv,n,f_178101_,,depth,indentationLevel,field_27826,field,private final int
vv,o,f_178102_,,path,pathParts,field_27827,field,private final List<String>
vv,p,f_178103_,,result,result,field_27828,field,private String
vt$a$1,d,f_382489_,,EMPTY_BUFFER,EMPTY_BUFFER,field_58008,field,private static final ByteBuffer
vu$3,a,f_381434_,,keys,values,field_58067,field,private final Set<String>
uw,b,f_263438_,,SELF_SIZE_IN_BYTES,SIZE,field_41716,field,private static final int
uw,a,f_128185_,,TYPE,TYPE,field_21024,field,public static final TagType<ByteArrayTag>
uw,c,f_128186_,,data,value,field_11493,field,private byte[]
ve$a,b,f_177985_,,HIGH,MAX,field_33197,field,private static final int
ve$a,c,f_177986_,,LOW,MIN,field_33198,field,private static final int
ve$a,a,f_128712_,,cache,VALUES,field_21038,field,static final IntTag[]
ux,v,f_379709_,,value,value,comp_3817,field,private final byte
ux,w,f_263439_,,SELF_SIZE_IN_BYTES,SIZE,field_41717,field,private static final int
ux,a,f_128255_,,TYPE,TYPE,field_21025,field,public static final TagType<ByteTag>
ux,b,f_128256_,,ZERO,ZERO,field_21026,field,public static final ByteTag
ux,c,f_128257_,,ONE,ONE,field_21027,field,public static final ByteTag
va,c,f_381075_,,value,value,comp_3818,field,private final double
va,v,f_263442_,,SELF_SIZE_IN_BYTES,SIZE,field_41720,field,private static final int
va,a,f_128493_,,ZERO,ZERO,field_21030,field,public static final DoubleTag
va,b,f_128494_,,TYPE,TYPE,field_21031,field,public static final TagType<DoubleTag>
wh$a,a,f_380494_,,compound,value,field_58031,field,private final CompoundTag
wh$a,b,f_380526_,,lastId,key,field_58032,field,private String
wh$d,a,f_381155_,,result,value,field_58034,field,private Tag
wg,a,f_197602_,,fieldsToGetCount,queriesLeft,field_36258,field,private int
wg,b,f_197603_,,wantedTypes,allPossibleTypes,field_36259,field,private final Set<TagType<?>>
wg,c,f_197604_,,stack,selectionStack,field_36260,field,private final Deque<FieldTree>
wj,a,f_202523_,,depth,depth,comp_315,field,private final int
wj,b,f_202524_,,selectedFields,selectedFields,comp_323,field,"private final Map<String, TagType<?>>"
wj,c,f_202525_,,fieldsToRecurse,fieldsToRecurse,comp_317,field,"private final Map<String, FieldTree>"
wi,a,f_202497_,,path,path,comp_318,field,private final List<String>
wi,b,f_202498_,,type,type,comp_319,field,private final TagType<?>
wi,c,f_202499_,,name,key,comp_320,field,private final String
wh,a,f_380438_,,containerStack,queue,field_58030,field,private final Deque<CollectToTag$ContainerBuilder>
wh$c,a,f_382447_,,list,value,field_58033,field,private final ListTag
wl,a,f_202547_,,stack,treeStack,field_36378,field,private final Deque<FieldTree>
wk,a,f_197715_,,INSTANCE,NOOP,field_36264,field,SkipAll
vm,a,f_302613_,,SYNC_OUTPUT_OPTIONS,OPEN_OPTIONS,field_47513,field,private static final OpenOption[]
vw$a,a,ENTER,,ENTER,ENTER,field_36248,enum,
vw$a,b,SKIP,,SKIP,SKIP,field_36249,enum,
vw$a,c,BREAK,,BREAK,BREAK,field_36250,enum,
vw$a,d,HALT,,HALT,HALT,field_36251,enum,
vi,a,f_436675_,,DEFAULT_NBT_QUOTA,PACKET_MAX_SIZE,field_64681,field,public static final int
vi,b,f_437060_,,UNCOMPRESSED_NBT_QUOTA,LEVEL_MAX_SIZE,field_64682,field,public static final int
vi,c,f_301619_,,MAX_STACK_DEPTH,DEFAULT_MAX_DEPTH,field_46208,field,private static final int
vi,d,f_128918_,,quota,maxBytes,field_11557,field,private final long
vi,e,f_128919_,,usage,allocatedBytes,field_11555,field,private long
vi,f,f_301621_,,maxDepth,maxDepth,field_46209,field,private final int
vi,g,f_301623_,,depth,depth,field_46210,field,private int
vo,b,f_178008_,,YXZ_LISTTAG_INT_COMPARATOR,BLOCK_POS_COMPARATOR,field_27816,field,private static final Comparator<ListTag>
vo,c,f_178009_,,YXZ_LISTTAG_DOUBLE_COMPARATOR,ENTITY_POS_COMPARATOR,field_27817,field,private static final Comparator<ListTag>
vo,d,f_381132_,,BLOCK_NAME_CODEC,BLOCK_KEY_CODEC,field_57978,field,private static final com.mojang.serialization.Codec<ResourceKey<Block>>
vo,a,f_178007_,,SNBT_DATA_TAG,DATA_KEY,field_33224,field,public static final String
vo,e,f_178010_,,PROPERTIES_START,LEFT_CURLY_BRACKET,field_33225,field,private static final char
vo,f,f_178011_,,PROPERTIES_END,RIGHT_CURLY_BRACKET,field_33226,field,private static final char
vo,g,f_178012_,,ELEMENT_SEPARATOR,COMMA,field_33227,field,private static final String
vo,h,f_178013_,,KEY_VALUE_SEPARATOR,COLON,field_33228,field,private static final char
vo,i,f_178014_,,COMMA_SPLITTER,COMMA_SPLITTER,field_27818,field,private static final com.google.common.base.Splitter
vo,j,f_178015_,,COLON_SPLITTER,COLON_SPLITTER,field_27819,field,private static final com.google.common.base.Splitter
vo,k,f_129200_,,LOGGER,LOGGER,field_11582,field,private static final org.slf4j.Logger
vo,l,f_178016_,,INDENT,field_33229,field_33229,field,private static final int
vo,m,f_178017_,,NOT_FOUND,field_33230,field_33230,field,private static final int
ve,b,f_381452_,,value,value,comp_3820,field,private final int
ve,c,f_263440_,,SELF_SIZE_IN_BYTES,SIZE,field_41724,field,private static final int
ve,a,f_128670_,,TYPE,TYPE,field_21037,field,public static final TagType<IntTag>
vf,b,f_382288_,,WRAPPER_MARKER,HOMOGENIZED_ENTRY_KEY,field_57977,field,private static final String
vf,c,f_263445_,,SELF_SIZE_IN_BYTES,SIZE,field_41725,field,private static final int
vf,a,f_128714_,,TYPE,TYPE,field_21039,field,public static final TagType<ListTag>
vf,v,f_128716_,,list,value,field_11550,field,private final List<Tag>
vh$a,b,f_177999_,,HIGH,MAX,field_33202,field,private static final int
vh$a,c,f_178000_,,LOW,MIN,field_33203,field,private static final int
vh$a,a,f_128915_,,cache,VALUES,field_21042,field,static final LongTag[]
vt$c,a,f_381100_,,sign,sign,comp_3823,field,private final SnbtGrammar$Sign
vt$c,b,f_380776_,,base,base,comp_3824,field,private final SnbtGrammar$Base
