混淆的,Searge,Spigot,Mojang,Yarn,Intermediary
azc,net/minecraft/inventory/container/PlayerContainer,net/minecraft/server/v1_14_R1/ContainerPlayer,,net/minecraft/container/PlayerContainer,net/minecraft/class_1723
azd$1,net/minecraft/inventory/container/LecternContainer$1,net/minecraft/server/v1_14_R1/ContainerLectern$1,,net/minecraft/container/LecternContainer$1,net/minecraft/class_3916$1
azd,net/minecraft/inventory/container/LecternContainer,net/minecraft/server/v1_14_R1/ContainerLectern,,net/minecraft/container/LecternContainer,net/minecraft/class_3916
aze$1,net/minecraft/inventory/container/LoomContainer$1,net/minecraft/server/v1_14_R1/ContainerLoom$1,,net/minecraft/container/LoomContainer$1,net/minecraft/class_1726$1
aze$2,net/minecraft/inventory/container/LoomContainer$2,net/minecraft/server/v1_14_R1/ContainerLoom$2,,net/minecraft/container/LoomContainer$2,net/minecraft/class_1726$2
aze$3,net/minecraft/inventory/container/LoomContainer$3,net/minecraft/server/v1_14_R1/ContainerLoom$3,,net/minecraft/container/LoomContainer$3,net/minecraft/class_1726$3
aze$4,net/minecraft/inventory/container/LoomContainer$4,net/minecraft/server/v1_14_R1/ContainerLoom$4,,net/minecraft/container/LoomContainer$4,net/minecraft/class_1726$4
aze$5,net/minecraft/inventory/container/LoomContainer$5,net/minecraft/server/v1_14_R1/ContainerLoom$5,,net/minecraft/container/LoomContainer$5,net/minecraft/class_1726$5
aze$6,net/minecraft/inventory/container/LoomContainer$6,net/minecraft/server/v1_14_R1/ContainerLoom$6,,net/minecraft/container/LoomContainer$6,net/minecraft/class_1726$6
aze,net/minecraft/inventory/container/LoomContainer,net/minecraft/server/v1_14_R1/ContainerLoom,,net/minecraft/container/LoomContainer,net/minecraft/class_1726
azf,net/minecraft/inventory/container/IContainerProvider,net/minecraft/server/v1_14_R1/ITileEntityContainer,,net/minecraft/container/ContainerProvider,net/minecraft/class_1270
azg$a,net/minecraft/inventory/container/ContainerType$IFactory,net/minecraft/server/v1_14_R1/Containers$Supplier,,net/minecraft/container/ContainerType$Factory,net/minecraft/class_3917$class_3918
azg,net/minecraft/inventory/container/ContainerType,net/minecraft/server/v1_14_R1/Containers,,net/minecraft/container/ContainerType,net/minecraft/class_3917
azh,net/minecraft/inventory/MerchantInventory,net/minecraft/server/v1_14_R1/InventoryMerchant,,net/minecraft/village/TraderInventory,net/minecraft/class_1725
azi,net/minecraft/inventory/container/MerchantContainer,net/minecraft/server/v1_14_R1/ContainerMerchant,,net/minecraft/container/MerchantContainer,net/minecraft/class_1728
azj,net/minecraft/inventory/container/MerchantResultSlot,net/minecraft/server/v1_14_R1/SlotMerchantResult,,net/minecraft/container/TradeOutputSlot,net/minecraft/class_1727
azk,net/minecraft/inventory/EnderChestInventory,net/minecraft/server/v1_14_R1/InventoryEnderChest,,net/minecraft/inventory/EnderChestInventory,net/minecraft/class_1730
azl,net/minecraft/inventory/container/RecipeBookContainer,net/minecraft/server/v1_14_R1/ContainerRecipeBook,,net/minecraft/container/CraftingContainer,net/minecraft/class_1729
azm,net/minecraft/inventory/IRecipeHolder,net/minecraft/server/v1_14_R1/RecipeHolder,,net/minecraft/recipe/RecipeUnlocker,net/minecraft/class_1732
azn,net/minecraft/inventory/CraftResultInventory,net/minecraft/server/v1_14_R1/InventoryCraftResult,,net/minecraft/inventory/CraftingResultInventory,net/minecraft/class_1731
azo,net/minecraft/inventory/container/CraftingResultSlot,net/minecraft/server/v1_14_R1/SlotResult,,net/minecraft/container/CraftingResultSlot,net/minecraft/class_1734
azp,net/minecraft/inventory/container/ShulkerBoxContainer,net/minecraft/server/v1_14_R1/ContainerShulkerBox,,net/minecraft/container/ShulkerBoxContainer,net/minecraft/class_1733
azq,net/minecraft/inventory/container/ShulkerBoxSlot,net/minecraft/server/v1_14_R1/SlotShulkerBox,,net/minecraft/container/ShulkerBoxSlot,net/minecraft/class_1736
azr,net/minecraft/util/IntArray,net/minecraft/server/v1_14_R1/ContainerProperties,,net/minecraft/container/ArrayPropertyDelegate,net/minecraft/class_3919
azs,net/minecraft/inventory/container/Slot,net/minecraft/server/v1_14_R1/Slot,,net/minecraft/container/Slot,net/minecraft/class_1735
azt,net/minecraft/inventory/container/SmokerContainer,net/minecraft/server/v1_14_R1/ContainerSmoker,,net/minecraft/container/SmokerContainer,net/minecraft/class_3706
azu,net/minecraft/inventory/IRecipeHelperPopulator,net/minecraft/server/v1_14_R1/AutoRecipeOutput,,net/minecraft/recipe/RecipeInputProvider,net/minecraft/class_1737
azv$1,net/minecraft/inventory/container/StonecutterContainer$1,net/minecraft/server/v1_14_R1/ContainerStonecutter$1,,net/minecraft/container/StonecutterContainer$1,net/minecraft/class_3971$1
azv$2,net/minecraft/inventory/container/StonecutterContainer$2,net/minecraft/server/v1_14_R1/ContainerStonecutter$2,,net/minecraft/container/StonecutterContainer$2,net/minecraft/class_3971$2
azv,net/minecraft/inventory/container/StonecutterContainer,net/minecraft/server/v1_14_R1/ContainerStonecutter,,net/minecraft/container/StonecutterContainer,net/minecraft/class_3971
azx,net/minecraft/item/AirItem,net/minecraft/server/v1_14_R1/ItemAir,,net/minecraft/item/AirBlockItem,net/minecraft/class_1739
azy$1,net/minecraft/item/ArmorItem$1,net/minecraft/server/v1_14_R1/ItemArmor$1,,net/minecraft/item/ArmorItem$1,net/minecraft/class_1738$1
azy,net/minecraft/item/ArmorItem,net/minecraft/server/v1_14_R1/ItemArmor,,net/minecraft/item/ArmorItem,net/minecraft/class_1738
azz,net/minecraft/item/IArmorMaterial,net/minecraft/server/v1_14_R1/ArmorMaterial,,net/minecraft/item/ArmorMaterial,net/minecraft/class_1741
b,net/minecraft/client/renderer/Vector3f,net/minecraft/server/v1_14_R1/Vector3fa,,net/minecraft/client/util/math/Vector3f,net/minecraft/class_1160
ba$a,net/minecraft/advancements/criterion/InventoryChangeTrigger$Listeners,net/minecraft/server/v1_14_R1/CriterionTriggerInventoryChanged$a,,net/minecraft/advancement/criterion/InventoryChangedCriterion$Handler,net/minecraft/class_2066$class_2067
ba$b,net/minecraft/advancements/criterion/InventoryChangeTrigger$Instance,net/minecraft/server/v1_14_R1/CriterionTriggerInventoryChanged$b,,net/minecraft/advancement/criterion/InventoryChangedCriterion$Conditions,net/minecraft/class_2066$class_2068
ba,net/minecraft/advancements/criterion/InventoryChangeTrigger,net/minecraft/server/v1_14_R1/CriterionTriggerInventoryChanged,,net/minecraft/advancement/criterion/InventoryChangedCriterion,net/minecraft/class_2066
baa,net/minecraft/item/ArmorMaterial,net/minecraft/server/v1_14_R1/EnumArmorMaterial,,net/minecraft/item/ArmorMaterials,net/minecraft/class_1740
bab,net/minecraft/item/ArmorStandItem,net/minecraft/server/v1_14_R1/ItemArmorStand,,net/minecraft/item/ArmorStandItem,net/minecraft/class_1742
bac,net/minecraft/item/ArrowItem,net/minecraft/server/v1_14_R1/ItemArrow,,net/minecraft/item/ArrowItem,net/minecraft/class_1744
bad,net/minecraft/item/AxeItem,net/minecraft/server/v1_14_R1/ItemAxe,,net/minecraft/item/AxeItem,net/minecraft/class_1743
bae,net/minecraft/item/BannerItem,net/minecraft/server/v1_14_R1/ItemBanner,,net/minecraft/item/BannerItem,net/minecraft/class_1746
baf,net/minecraft/item/BannerPatternItem,net/minecraft/server/v1_14_R1/ItemBannerPattern,,net/minecraft/item/BannerPatternItem,net/minecraft/class_1745
bag,net/minecraft/item/BedItem,net/minecraft/server/v1_14_R1/ItemBed,,net/minecraft/item/BedItem,net/minecraft/class_1748
bah,net/minecraft/item/BlockItem,net/minecraft/server/v1_14_R1/ItemBlock,,net/minecraft/item/BlockItem,net/minecraft/class_1747
bai,net/minecraft/item/BlockItemUseContext,net/minecraft/server/v1_14_R1/BlockActionContext,,net/minecraft/item/ItemPlacementContext,net/minecraft/class_1750
baj,net/minecraft/item/BoatItem,net/minecraft/server/v1_14_R1/ItemBoat,,net/minecraft/item/BoatItem,net/minecraft/class_1749
bak,net/minecraft/item/BoneMealItem,net/minecraft/server/v1_14_R1/ItemBoneMeal,,net/minecraft/item/BoneMealItem,net/minecraft/class_1752
bal,net/minecraft/item/BookItem,net/minecraft/server/v1_14_R1/ItemBook,,net/minecraft/item/BookItem,net/minecraft/class_1751
bam,net/minecraft/item/GlassBottleItem,net/minecraft/server/v1_14_R1/ItemGlassBottle,,net/minecraft/item/GlassBottleItem,net/minecraft/class_1754
ban,net/minecraft/item/BowItem,net/minecraft/server/v1_14_R1/ItemBow,,net/minecraft/item/BowItem,net/minecraft/class_1753
bao,net/minecraft/item/SoupItem,net/minecraft/server/v1_14_R1/ItemSoup,,net/minecraft/item/MushroomStewItem,net/minecraft/class_1756
bap,net/minecraft/item/BucketItem,net/minecraft/server/v1_14_R1/ItemBucket,,net/minecraft/item/BucketItem,net/minecraft/class_1755
baq,net/minecraft/item/CarrotOnAStickItem,net/minecraft/server/v1_14_R1/ItemCarrotStick,,net/minecraft/item/CarrotOnAStickItem,net/minecraft/class_1758
bar,net/minecraft/item/ChorusFruitItem,net/minecraft/server/v1_14_R1/ItemChorusFruit,,net/minecraft/item/ChorusFruitItem,net/minecraft/class_1757
bas$1,net/minecraft/item/ClockItem$1,net/minecraft/server/v1_14_R1/ItemClock$1,,net/minecraft/item/ClockItem$1,net/minecraft/class_1760$1
bas,net/minecraft/item/ClockItem,net/minecraft/server/v1_14_R1/ItemClock,,net/minecraft/item/ClockItem,net/minecraft/class_1760
bat$1,net/minecraft/item/CompassItem$1,net/minecraft/server/v1_14_R1/ItemCompass$1,,net/minecraft/item/CompassItem$1,net/minecraft/class_1759$1
bat,net/minecraft/item/CompassItem,net/minecraft/server/v1_14_R1/ItemCompass,,net/minecraft/item/CompassItem,net/minecraft/class_1759
bau,net/minecraft/item/AbstractMapItem,net/minecraft/server/v1_14_R1/ItemWorldMapBase,,net/minecraft/item/NetworkSyncedItem,net/minecraft/class_1762
bav$1,net/minecraft/item/ItemGroup$1,net/minecraft/server/v1_14_R1/CreativeModeTab$1,,net/minecraft/item/ItemGroup$1,net/minecraft/class_1761$1
bav$10,net/minecraft/item/ItemGroup$7,net/minecraft/server/v1_14_R1/CreativeModeTab$10,,net/minecraft/item/ItemGroup$10,net/minecraft/class_1761$10
bav$11,net/minecraft/item/ItemGroup$8,net/minecraft/server/v1_14_R1/CreativeModeTab$11,,net/minecraft/item/ItemGroup$11,net/minecraft/class_1761$11
bav$12,net/minecraft/item/ItemGroup$9,net/minecraft/server/v1_14_R1/CreativeModeTab$12,,net/minecraft/item/ItemGroup$12,net/minecraft/class_1761$12
bav$2,net/minecraft/item/ItemGroup$10,net/minecraft/server/v1_14_R1/CreativeModeTab$2,,net/minecraft/item/ItemGroup$2,net/minecraft/class_1761$2
bav$3,net/minecraft/item/ItemGroup$11,net/minecraft/server/v1_14_R1/CreativeModeTab$3,,net/minecraft/item/ItemGroup$3,net/minecraft/class_1761$3
bav$4,net/minecraft/item/ItemGroup$12,net/minecraft/server/v1_14_R1/CreativeModeTab$4,,net/minecraft/item/ItemGroup$4,net/minecraft/class_1761$4
bav$5,net/minecraft/item/ItemGroup$2,net/minecraft/server/v1_14_R1/CreativeModeTab$5,,net/minecraft/item/ItemGroup$5,net/minecraft/class_1761$5
bav$6,net/minecraft/item/ItemGroup$3,net/minecraft/server/v1_14_R1/CreativeModeTab$6,,net/minecraft/item/ItemGroup$6,net/minecraft/class_1761$6
bav$7,net/minecraft/item/ItemGroup$4,net/minecraft/server/v1_14_R1/CreativeModeTab$7,,net/minecraft/item/ItemGroup$7,net/minecraft/class_1761$7
bav$8,net/minecraft/item/ItemGroup$5,net/minecraft/server/v1_14_R1/CreativeModeTab$8,,net/minecraft/item/ItemGroup$8,net/minecraft/class_1761$8
bav$9,net/minecraft/item/ItemGroup$6,net/minecraft/server/v1_14_R1/CreativeModeTab$9,,net/minecraft/item/ItemGroup$9,net/minecraft/class_1761$9
bav,net/minecraft/item/ItemGroup,net/minecraft/server/v1_14_R1/CreativeModeTab,,net/minecraft/item/ItemGroup,net/minecraft/class_1761
baw,net/minecraft/item/CrossbowItem,net/minecraft/server/v1_14_R1/ItemCrossbow,,net/minecraft/item/CrossbowItem,net/minecraft/class_1764
bax,net/minecraft/item/DebugStickItem,net/minecraft/server/v1_14_R1/ItemDebugStick,,net/minecraft/item/DebugStickItem,net/minecraft/class_1763
bay,net/minecraft/item/ToolItem,net/minecraft/server/v1_14_R1/ItemTool,,net/minecraft/item/MiningToolItem,net/minecraft/class_1766
baz,net/minecraft/item/DirectionalPlaceContext,net/minecraft/server/v1_14_R1/BlockActionContextDirectional,,net/minecraft/item/AutomaticItemPlacementContext,net/minecraft/class_2968
bb$a,net/minecraft/advancements/criterion/ItemDurabilityTrigger$Listeners,net/minecraft/server/v1_14_R1/CriterionTriggerItemDurabilityChanged$a,,net/minecraft/advancement/criterion/ItemDurabilityChangedCriterion$Handler,net/minecraft/class_2069$class_2070
bb$b,net/minecraft/advancements/criterion/ItemDurabilityTrigger$Instance,net/minecraft/server/v1_14_R1/CriterionTriggerItemDurabilityChanged$b,,net/minecraft/advancement/criterion/ItemDurabilityChangedCriterion$Conditions,net/minecraft/class_2069$class_2071
bb,net/minecraft/advancements/criterion/ItemDurabilityTrigger,net/minecraft/server/v1_14_R1/CriterionTriggerItemDurabilityChanged,,net/minecraft/advancement/criterion/ItemDurabilityChangedCriterion,net/minecraft/class_2069
bba,net/minecraft/item/TallBlockItem,net/minecraft/server/v1_14_R1/ItemBisected,,net/minecraft/item/TallBlockItem,net/minecraft/class_1765
bbb,net/minecraft/item/DyeColor,net/minecraft/server/v1_14_R1/EnumColor,,net/minecraft/util/DyeColor,net/minecraft/class_1767
bbc,net/minecraft/item/DyeItem,net/minecraft/server/v1_14_R1/ItemDye,,net/minecraft/item/DyeItem,net/minecraft/class_1769
bbd,net/minecraft/item/DyeableArmorItem,net/minecraft/server/v1_14_R1/ItemArmorColorable,,net/minecraft/item/DyeableArmorItem,net/minecraft/class_4057
bbe,net/minecraft/item/DyeableHorseArmorItem,net/minecraft/server/v1_14_R1/ItemHorseArmorDyeable,,net/minecraft/item/DyeableHorseArmorItem,net/minecraft/class_4058
bbf,net/minecraft/item/IDyeableArmorItem,net/minecraft/server/v1_14_R1/IDyeable,,net/minecraft/item/DyeableItem,net/minecraft/class_1768
bbg,net/minecraft/item/EggItem,net/minecraft/server/v1_14_R1/ItemEgg,,net/minecraft/item/EggItem,net/minecraft/class_1771
bbh,net/minecraft/item/ElytraItem,net/minecraft/server/v1_14_R1/ItemElytra,,net/minecraft/item/ElytraItem,net/minecraft/class_1770
bbi,net/minecraft/item/MapItem,net/minecraft/server/v1_14_R1/ItemMapEmpty,,net/minecraft/item/EmptyMapItem,net/minecraft/class_1773
bbj,net/minecraft/item/EnchantedBookItem,net/minecraft/server/v1_14_R1/ItemEnchantedBook,,net/minecraft/item/EnchantedBookItem,net/minecraft/class_1772
bbk,net/minecraft/item/EnchantedGoldenAppleItem,net/minecraft/server/v1_14_R1/ItemGoldenAppleEnchanted,,net/minecraft/item/EnchantedGoldenAppleItem,net/minecraft/class_1775
bbl,net/minecraft/item/EnderCrystalItem,net/minecraft/server/v1_14_R1/ItemEndCrystal,,net/minecraft/item/EndCrystalItem,net/minecraft/class_1774
bbm,net/minecraft/item/EnderEyeItem,net/minecraft/server/v1_14_R1/ItemEnderEye,,net/minecraft/item/EnderEyeItem,net/minecraft/class_1777
bbn,net/minecraft/item/EnderPearlItem,net/minecraft/server/v1_14_R1/ItemEnderPearl,,net/minecraft/item/EnderPearlItem,net/minecraft/class_1776
bbo,net/minecraft/item/ExperienceBottleItem,net/minecraft/server/v1_14_R1/ItemExpBottle,,net/minecraft/item/ExperienceBottleItem,net/minecraft/class_1779
bbp,net/minecraft/item/FireChargeItem,net/minecraft/server/v1_14_R1/ItemFireball,,net/minecraft/item/FireChargeItem,net/minecraft/class_1778
bbq$a,net/minecraft/item/FireworkRocketItem$Shape,net/minecraft/server/v1_14_R1/ItemFireworks$EffectType,,net/minecraft/item/FireworkItem$Type,net/minecraft/class_1781$class_1782
bbq,net/minecraft/item/FireworkRocketItem,net/minecraft/server/v1_14_R1/ItemFireworks,,net/minecraft/item/FireworkItem,net/minecraft/class_1781
bbr,net/minecraft/item/FireworkStarItem,net/minecraft/server/v1_14_R1/ItemFireworksCharge,,net/minecraft/item/FireworkChargeItem,net/minecraft/class_1780
bbs,net/minecraft/item/FishBucketItem,net/minecraft/server/v1_14_R1/ItemFishBucket,,net/minecraft/item/FishBucketItem,net/minecraft/class_1785
bbt,net/minecraft/item/FishingRodItem,net/minecraft/server/v1_14_R1/ItemFishingRod,,net/minecraft/item/FishingRodItem,net/minecraft/class_1787
bbu,net/minecraft/item/FlintAndSteelItem,net/minecraft/server/v1_14_R1/ItemFlintAndSteel,,net/minecraft/item/FlintAndSteelItem,net/minecraft/class_1786
bbv,net/minecraft/item/OperatorOnlyItem,net/minecraft/server/v1_14_R1/ItemRestricted,,net/minecraft/item/CommandBlockItem,net/minecraft/class_1788
bbw,net/minecraft/item/HangingEntityItem,net/minecraft/server/v1_14_R1/ItemHanging,,net/minecraft/item/DecorationItem,net/minecraft/class_1790
bbx,net/minecraft/item/HoeItem,net/minecraft/server/v1_14_R1/ItemHoe,,net/minecraft/item/HoeItem,net/minecraft/class_1794
bby,net/minecraft/item/HorseArmorItem,net/minecraft/server/v1_14_R1/ItemHorseArmor,,net/minecraft/item/HorseArmorItem,net/minecraft/class_4059
bbz$a,net/minecraft/item/Item$Properties,net/minecraft/server/v1_14_R1/Item$Info,,net/minecraft/item/Item$Settings,net/minecraft/class_1792$class_1793
bbz,net/minecraft/item/Item,net/minecraft/server/v1_14_R1/Item,,net/minecraft/item/Item,net/minecraft/class_1792
bc$a,net/minecraft/advancements/criterion/ItemPredicate$Builder,net/minecraft/server/v1_14_R1/CriterionConditionItem$a,,net/minecraft/predicate/item/ItemPredicate$Builder,net/minecraft/class_2073$class_2074
bc,net/minecraft/advancements/criterion/ItemPredicate,net/minecraft/server/v1_14_R1/CriterionConditionItem,,net/minecraft/predicate/item/ItemPredicate,net/minecraft/class_2073
bca$a,net/minecraft/util/CooldownTracker$Cooldown,net/minecraft/server/v1_14_R1/ItemCooldown$Info,,net/minecraft/entity/player/ItemCooldownManager$Entry,net/minecraft/class_1796$class_1797
bca,net/minecraft/util/CooldownTracker,net/minecraft/server/v1_14_R1/ItemCooldown,,net/minecraft/entity/player/ItemCooldownManager,net/minecraft/class_1796
bcb,net/minecraft/item/ItemFrameItem,net/minecraft/server/v1_14_R1/ItemItemFrame,,net/minecraft/item/ItemFrameItem,net/minecraft/class_1795
bcc,net/minecraft/item/BlockNamedItem,net/minecraft/server/v1_14_R1/ItemNamedBlock,,net/minecraft/item/AliasedBlockItem,net/minecraft/class_1798
bcd,net/minecraft/item/IItemPropertyGetter,net/minecraft/server/v1_14_R1/IDynamicTexture,,net/minecraft/item/ItemPropertyGetter,net/minecraft/class_1800
bce,net/minecraft/item/ItemStack,net/minecraft/server/v1_14_R1/ItemStack,,net/minecraft/item/ItemStack,net/minecraft/class_1799
bcf,net/minecraft/item/Items,net/minecraft/server/v1_14_R1/Items,,net/minecraft/item/Items,net/minecraft/class_1802
bcg,net/minecraft/item/KnowledgeBookItem,net/minecraft/server/v1_14_R1/ItemKnowledgeBook,,net/minecraft/item/KnowledgeBookItem,net/minecraft/class_1801
bch,net/minecraft/item/LeadItem,net/minecraft/server/v1_14_R1/ItemLeash,,net/minecraft/item/LeadItem,net/minecraft/class_1804
bci,net/minecraft/item/LingeringPotionItem,net/minecraft/server/v1_14_R1/ItemLingeringPotion,,net/minecraft/item/LingeringPotionItem,net/minecraft/class_1803
bcj,net/minecraft/item/FilledMapItem,net/minecraft/server/v1_14_R1/ItemWorldMap,,net/minecraft/item/FilledMapItem,net/minecraft/class_1806
bck,net/minecraft/item/MilkBucketItem,net/minecraft/server/v1_14_R1/ItemMilkBucket,,net/minecraft/item/MilkBucketItem,net/minecraft/class_1805
bcl$1,net/minecraft/item/MinecartItem$1,net/minecraft/server/v1_14_R1/ItemMinecart$1,,net/minecraft/item/MinecartItem$1,net/minecraft/class_1808$1
bcl,net/minecraft/item/MinecartItem,net/minecraft/server/v1_14_R1/ItemMinecart,,net/minecraft/item/MinecartItem,net/minecraft/class_1808
bcm,net/minecraft/item/NameTagItem,net/minecraft/server/v1_14_R1/ItemNameTag,,net/minecraft/item/NameTagItem,net/minecraft/class_1807
bcn,net/minecraft/item/PickaxeItem,net/minecraft/server/v1_14_R1/ItemPickaxe,,net/minecraft/item/PickaxeItem,net/minecraft/class_1810
bco,net/minecraft/item/SkullItem,net/minecraft/server/v1_14_R1/ItemSkullPlayer,,net/minecraft/item/SkullItem,net/minecraft/class_1809
bcp,net/minecraft/item/PotionItem,net/minecraft/server/v1_14_R1/ItemPotion,,net/minecraft/item/PotionItem,net/minecraft/class_1812
bcq,net/minecraft/item/ShootableItem,net/minecraft/server/v1_14_R1/ItemProjectileWeapon,,net/minecraft/item/RangedWeaponItem,net/minecraft/class_1811
bcr,net/minecraft/item/Rarity,net/minecraft/server/v1_14_R1/EnumItemRarity,,net/minecraft/util/Rarity,net/minecraft/class_1814
bcs,net/minecraft/item/MusicDiscItem,net/minecraft/server/v1_14_R1/ItemRecord,,net/minecraft/item/MusicDiscItem,net/minecraft/class_1813
bct,net/minecraft/item/SaddleItem,net/minecraft/server/v1_14_R1/ItemSaddle,,net/minecraft/item/SaddleItem,net/minecraft/class_1816
bcu,net/minecraft/item/ScaffoldingItem,net/minecraft/server/v1_14_R1/ItemScaffolding,,net/minecraft/item/ScaffoldingItem,net/minecraft/class_3734
bcv,net/minecraft/util/ServerCooldownTracker,net/minecraft/server/v1_14_R1/ItemCooldownPlayer,,net/minecraft/server/network/ServerItemCooldownManager,net/minecraft/class_1817
bcw,net/minecraft/item/ShearsItem,net/minecraft/server/v1_14_R1/ItemShears,,net/minecraft/item/ShearsItem,net/minecraft/class_1820
bcx,net/minecraft/item/ShieldItem,net/minecraft/server/v1_14_R1/ItemShield,,net/minecraft/item/ShieldItem,net/minecraft/class_1819
bcy,net/minecraft/item/ShovelItem,net/minecraft/server/v1_14_R1/ItemSpade,,net/minecraft/item/ShovelItem,net/minecraft/class_1821
bcz,net/minecraft/item/SignItem,net/minecraft/server/v1_14_R1/ItemSign,,net/minecraft/item/SignItem,net/minecraft/class_1822
bd$a,net/minecraft/advancements/criterion/KilledByCrossbowTrigger$Listeners,net/minecraft/server/v1_14_R1/CriterionTriggerKilledByCrossbow$a,,net/minecraft/advancement/criterion/KilledByCrossbowCriterion$Handler,net/minecraft/class_2076$class_2077
bd$b,net/minecraft/advancements/criterion/KilledByCrossbowTrigger$Instance,net/minecraft/server/v1_14_R1/CriterionTriggerKilledByCrossbow$b,,net/minecraft/advancement/criterion/KilledByCrossbowCriterion$Conditions,net/minecraft/class_2076$class_2078
bd,net/minecraft/advancements/criterion/KilledByCrossbowTrigger,net/minecraft/server/v1_14_R1/CriterionTriggerKilledByCrossbow,,net/minecraft/advancement/criterion/KilledByCrossbowCriterion,net/minecraft/class_2076
bda,net/minecraft/item/SimpleFoiledItem,net/minecraft/server/v1_14_R1/ItemNetherStar,,net/minecraft/item/NetherStarItem,net/minecraft/class_1824
bdb,net/minecraft/item/SnowballItem,net/minecraft/server/v1_14_R1/ItemSnowball,,net/minecraft/item/SnowballItem,net/minecraft/class_1823
bdc,net/minecraft/item/SpawnEggItem,net/minecraft/server/v1_14_R1/ItemMonsterEgg,,net/minecraft/item/SpawnEggItem,net/minecraft/class_1826
bdd,net/minecraft/item/SpectralArrowItem,net/minecraft/server/v1_14_R1/ItemSpectralArrow,,net/minecraft/item/SpectralArrowItem,net/minecraft/class_1825
bde,net/minecraft/item/SplashPotionItem,net/minecraft/server/v1_14_R1/ItemSplashPotion,,net/minecraft/item/SplashPotionItem,net/minecraft/class_1828
bdf,net/minecraft/item/WallOrFloorItem,net/minecraft/server/v1_14_R1/ItemBlockWallable,,net/minecraft/item/WallStandingBlockItem,net/minecraft/class_1827
bdg,net/minecraft/item/SuspiciousStewItem,net/minecraft/server/v1_14_R1/ItemSuspiciousStew,,net/minecraft/item/SuspiciousStewItem,net/minecraft/class_1830
bdh,net/minecraft/item/SwordItem,net/minecraft/server/v1_14_R1/ItemSword,,net/minecraft/item/SwordItem,net/minecraft/class_1829
bdi,net/minecraft/item/IItemTier,net/minecraft/server/v1_14_R1/ToolMaterial,,net/minecraft/item/ToolMaterial,net/minecraft/class_1832
bdj,net/minecraft/item/TieredItem,net/minecraft/server/v1_14_R1/ItemToolMaterial,,net/minecraft/item/ToolItem,net/minecraft/class_1831
bdk,net/minecraft/item/ItemTier,net/minecraft/server/v1_14_R1/EnumToolMaterial,,net/minecraft/item/ToolMaterials,net/minecraft/class_1834
bdl,net/minecraft/item/TippedArrowItem,net/minecraft/server/v1_14_R1/ItemTippedArrow,,net/minecraft/item/TippedArrowItem,net/minecraft/class_1833
bdn,net/minecraft/item/TridentItem,net/minecraft/server/v1_14_R1/ItemTrident,,net/minecraft/item/TridentItem,net/minecraft/class_1835
bdo,net/minecraft/item/UseAction,net/minecraft/server/v1_14_R1/EnumAnimation,,net/minecraft/util/UseAction,net/minecraft/class_1839
bdp,net/minecraft/item/ItemUseContext,net/minecraft/server/v1_14_R1/ItemActionContext,,net/minecraft/item/ItemUsageContext,net/minecraft/class_1838
bdq,net/minecraft/item/LilyPadItem,net/minecraft/server/v1_14_R1/ItemWaterLily,,net/minecraft/item/LilyPadItem,net/minecraft/class_1841
bdr,net/minecraft/item/WritableBookItem,net/minecraft/server/v1_14_R1/ItemBookAndQuill,,net/minecraft/item/WritableBookItem,net/minecraft/class_1840
bds,net/minecraft/item/WrittenBookItem,net/minecraft/server/v1_14_R1/ItemWrittenBook,,net/minecraft/item/WrittenBookItem,net/minecraft/class_1843
bdt,net/minecraft/potion/Potion,net/minecraft/server/v1_14_R1/PotionRegistry,,net/minecraft/potion/Potion,net/minecraft/class_1842
bdu$a,net/minecraft/potion/PotionBrewing$MixPredicate,net/minecraft/server/v1_14_R1/PotionBrewer$PredicatedCombination,,net/minecraft/recipe/BrewingRecipeRegistry$Recipe,net/minecraft/class_1845$class_1846
bdu,net/minecraft/potion/PotionBrewing,net/minecraft/server/v1_14_R1/PotionBrewer,,net/minecraft/recipe/BrewingRecipeRegistry,net/minecraft/class_1845
bdv,net/minecraft/potion/PotionUtils,net/minecraft/server/v1_14_R1/PotionUtil,,net/minecraft/potion/PotionUtil,net/minecraft/class_1844
bdw,net/minecraft/potion/Potions,net/minecraft/server/v1_14_R1/Potions,,net/minecraft/potion/Potions,net/minecraft/class_1847
bdy,net/minecraft/item/crafting/AbstractCookingRecipe,net/minecraft/server/v1_14_R1/RecipeCooking,,net/minecraft/recipe/AbstractCookingRecipe,net/minecraft/class_1874
bdz,net/minecraft/item/crafting/ArmorDyeRecipe,net/minecraft/server/v1_14_R1/RecipeArmorDye,,net/minecraft/recipe/ArmorDyeRecipe,net/minecraft/class_1849
be$a,net/minecraft/advancements/criterion/KilledTrigger$Listeners,net/minecraft/server/v1_14_R1/CriterionTriggerKilled$a,,net/minecraft/advancement/criterion/OnKilledCriterion$Handler,net/minecraft/class_2080$class_2082
be$b,net/minecraft/advancements/criterion/KilledTrigger$Instance,net/minecraft/server/v1_14_R1/CriterionTriggerKilled$b,,net/minecraft/advancement/criterion/OnKilledCriterion$Conditions,net/minecraft/class_2080$class_2083
be,net/minecraft/advancements/criterion/KilledTrigger,net/minecraft/server/v1_14_R1/CriterionTriggerKilled,,net/minecraft/advancement/criterion/OnKilledCriterion,net/minecraft/class_2080
