owner_obf,混淆的,Searge,Spigot,Mojang,Yarn,Intermediary,kind,signature,descriptor,return_type
avj,e(),func_192400_c(),,,,,method,e(),()Lez;,NonNullList<RecipeItemStack>
avj,c(),func_192399_d(),,,,,method,c(),()Z,boolean
avj,b(),func_199560_c(),getKey(),,,,method,b(),()Lpc;,MinecraftKey
avj,a(),func_199559_b(),,,,,method,a(),()Lavl;,RecipeSerializer<?>
avj,"a(int arg0, int arg1)","func_194133_a(int arg0, int arg1)",,,,,method,"a(int arg0, int arg1)",(II)Z,boolean
avj,f(),func_193358_e(),,,,,method,f(),()Ljava/lang/String;,String
avk,<init>,,,,,,constructor,(),()V,public
avk,a(vf arg0),func_195410_a(IResourceManager arg0),,,,,method,a(vf arg0),(Lvf;)V,void
avk,a(avj arg0),func_199509_a(IRecipe arg0),,,,,method,a(avj arg0),(Lavj;)V,void
avk,"a(ade arg0, axx arg1)","func_199514_a(IInventory arg0, World arg1)","craft(IInventory arg0, World arg1)",,,,method,"a(ade arg0, axx arg1)",(Lade;Laxx;)Latd;,ItemStack
avk,"b(ade arg0, axx arg1)","func_199515_b(IInventory arg0, World arg1)",,,,,method,"b(ade arg0, axx arg1)",(Lade;Laxx;)Lavj;,IRecipe
avk,"c(ade arg0, axx arg1)","func_199513_c(IInventory arg0, World arg1)",,,,,method,"c(ade arg0, axx arg1)",(Lade;Laxx;)Lez;,NonNullList<ItemStack>
avk,a(pc arg0),func_199517_a(ResourceLocation arg0),,,,,method,a(pc arg0),(Lpc;)Lavj;,IRecipe
avk,b(),func_199510_b(),,,,,method,b(),()Ljava/util/Collection;,Collection<IRecipe>
avk,c(),func_199511_c(),,,,,method,c(),()Ljava/util/Collection;,Collection<MinecraftKey>
avk,d(),func_199518_d(),,,,,method,d(),()V,void
avl,"a(pc arg0, com.google.gson.JsonObject arg1)","func_199425_a_(ResourceLocation arg0, com.google.gson.JsonObject arg1)",,,,,method,"a(pc arg0, com.google.gson.JsonObject arg1)",(Lpc;Lcom/google/gson/JsonObject;)Ljava/lang/Object;,T
avl,"a(pc arg0, hy arg1)","func_199426_a_(ResourceLocation arg0, PacketBuffer arg1)",,,,,method,"a(pc arg0, hy arg1)",(Lpc;Lhy;)Ljava/lang/Object;,T
avl,"a(hy arg0, T arg1)","func_199427_a_(PacketBuffer arg0, T arg1)",,,,,method,"a(hy arg0, T arg1)",(Lhy;Ljava/lang/Object;)V,void
avl,a(),func_199567_a(),,,,,method,a(),()Ljava/lang/String;,String
avm$a,<init>,,,,,,constructor,"(arg0, arg1)",(Ljava/lang/String;Ljava/util/function/Function;)V,public
avm$a,"a(pc arg0, com.google.gson.JsonObject arg1)","func_199425_a_(ResourceLocation arg0, com.google.gson.JsonObject arg1)",,,,,method,"a(pc arg0, com.google.gson.JsonObject arg1)",(Lpc;Lcom/google/gson/JsonObject;)Ljava/lang/Object;,T
avm$a,"a(pc arg0, hy arg1)","func_199426_a_(ResourceLocation arg0, PacketBuffer arg1)",,,,,method,"a(pc arg0, hy arg1)",(Lpc;Lhy;)Ljava/lang/Object;,T
avm$a,"a(hy arg0, T arg1)","func_199427_a_(PacketBuffer arg0, T arg1)",,,,,method,"a(hy arg0, T arg1)",(Lhy;Ljava/lang/Object;)V,void
avm$a,a(),func_199567_a(),,,,,method,a(),()Ljava/lang/String;,String
avm,a(S arg0),func_199573_a(S arg0),,,,,method,a(S arg0),(Ljava/lang/Object;)Lavl;,"<S extends RecipeSerializer<T>, T extends IRecipe> S"
avm,"a(pc arg0, com.google.gson.JsonObject arg1)","func_199572_a(ResourceLocation arg0, com.google.gson.JsonObject arg1)",,,,,method,"a(pc arg0, com.google.gson.JsonObject arg1)",(Lpc;Lcom/google/gson/JsonObject;)Lavj;,IRecipe
avm,a(hy arg0),func_199571_a(PacketBuffer arg0),,,,,method,a(hy arg0),(Lhy;)Lavj;,IRecipe
avm,"a(T arg0, hy arg1)","func_199574_a(T arg0, PacketBuffer arg1)",,,,,method,"a(T arg0, hy arg1)",(Ljava/lang/Object;Lhy;)Lavj;,<T extends IRecipe> void
avn,<init>,,,,,,constructor,(arg0),(Lpc;)V,public
avn,"a(ade arg0, axx arg1)","func_77569_a(IInventory arg0, World arg1)",,,,,method,"a(ade arg0, axx arg1)",(Lade;Laxx;)Z,boolean
avn,a(ade arg0),func_77572_b(IInventory arg0),craftItem(IInventory arg0),,,,method,a(ade arg0),(Lade;)Latd;,ItemStack
avn,a(),func_199559_b(),,,,,method,a(),()Lavl;,RecipeSerializer<?>
avn,"a(int arg0, int arg1)","func_194133_a(int arg0, int arg1)",,,,,method,"a(int arg0, int arg1)",(II)Z,boolean
avo$a,<init>,,,,,,constructor,(),()V,public
avo$a,"b(pc arg0, com.google.gson.JsonObject arg1)","func_199425_a_(ResourceLocation arg0, com.google.gson.JsonObject arg1)",,,,,method,"b(pc arg0, com.google.gson.JsonObject arg1)",(Lpc;Lcom/google/gson/JsonObject;)Lavo;,ShapedRecipes
avo$a,a(),func_199567_a(),,,,,method,a(),()Ljava/lang/String;,String
avo$a,"b(pc arg0, hy arg1)","func_199426_a_(ResourceLocation arg0, PacketBuffer arg1)",,,,,method,"b(pc arg0, hy arg1)",(Lpc;Lhy;)Lavo;,ShapedRecipes
avo$a,"a(hy arg0, avo arg1)","func_199427_a_(PacketBuffer arg0, ShapedRecipe arg1)",,,,,method,"a(hy arg0, avo arg1)",(Lhy;Lavo;)V,void
avo,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3, arg4, arg5)",(Lpc;Ljava/lang/String;IILez;Latd;)V,public
avo,b(),func_199560_c(),getKey(),,,,method,b(),()Lpc;,MinecraftKey
avo,a(),func_199559_b(),,,,,method,a(),()Lavl;,RecipeSerializer<?>
avo,d(),func_77571_b(),,,,,method,d(),()Latd;,ItemStack
avo,e(),func_192400_c(),,,,,method,e(),()Lez;,NonNullList<RecipeItemStack>
avo,"a(ade arg0, axx arg1)","func_77569_a(IInventory arg0, World arg1)",,,,,method,"a(ade arg0, axx arg1)",(Lade;Laxx;)Z,boolean
avo,"a(ade arg0, int arg1, int arg2, boolean arg3)","func_77573_a(IInventory arg0, int arg1, int arg2, boolean arg3)",,,,,method,"a(ade arg0, int arg1, int arg2, boolean arg3)",(Lade;IIZ)Z,boolean
avo,a(ade arg0),func_77572_b(IInventory arg0),craftItem(IInventory arg0),,,,method,a(ade arg0),(Lade;)Latd;,ItemStack
avo,g(),func_192403_f(),,,,,method,g(),()I,int
avo,h(),func_192404_g(),,,,,method,h(),()I,int
avo,"b(String[] arg0, Map<String, avg> arg1, int arg2, int arg3)","func_192402_a(String[] arg0, Map<String, Ingredient> arg1, int arg2, int arg3)",,,,,method,"b(String[] arg0, Map<String, avg> arg1, int arg2, int arg3)",([Ljava/lang/String;Ljava/util/Map;II)Lez;,NonNullList<RecipeItemStack>
avo,a(String... arg0),func_194134_a(String... arg0),,,,,method,a(String... arg0),([Ljava/lang/String;)[Ljava/lang/String;,String[]
avo,a(String arg0),func_194135_a(String arg0),,,,,method,a(String arg0),(Ljava/lang/String;)I,int
avo,b(String arg0),func_194136_b(String arg0),,,,,method,b(String arg0),(Ljava/lang/String;)I,int
avo,b(com.google.gson.JsonArray arg0),func_192407_a(com.google.gson.JsonArray arg0),,,,,method,b(com.google.gson.JsonArray arg0),(Lcom/google/gson/JsonArray;)[Ljava/lang/String;,String[]
avo,c(com.google.gson.JsonObject arg0),func_192408_a(com.google.gson.JsonObject arg0),,,,,method,c(com.google.gson.JsonObject arg0),(Lcom/google/gson/JsonObject;)Ljava/util/Map;,"Map<String, RecipeItemStack>"
avo,a(com.google.gson.JsonObject arg0),func_199798_a(com.google.gson.JsonObject arg0),,,,,method,a(com.google.gson.JsonObject arg0),(Lcom/google/gson/JsonObject;)Latd;,ItemStack
avo,f(),func_193358_e(),,,,,method,f(),()Ljava/lang/String;,String
avo,"a(int arg0, int arg1)","func_194133_a(int arg0, int arg1)",,,,,method,"a(int arg0, int arg1)",(II)Z,boolean
avp$a,<init>,,,,,,constructor,(),()V,public
avp$a,"b(pc arg0, com.google.gson.JsonObject arg1)","func_199425_a_(ResourceLocation arg0, com.google.gson.JsonObject arg1)",,,,,method,"b(pc arg0, com.google.gson.JsonObject arg1)",(Lpc;Lcom/google/gson/JsonObject;)Lavp;,ShapelessRecipes
avp$a,a(com.google.gson.JsonArray arg0),func_199568_a(com.google.gson.JsonArray arg0),,,,,method,a(com.google.gson.JsonArray arg0),(Lcom/google/gson/JsonArray;)Lez;,NonNullList<RecipeItemStack>
avp$a,a(),func_199567_a(),,,,,method,a(),()Ljava/lang/String;,String
avp$a,"b(pc arg0, hy arg1)","func_199426_a_(ResourceLocation arg0, PacketBuffer arg1)",,,,,method,"b(pc arg0, hy arg1)",(Lpc;Lhy;)Lavp;,ShapelessRecipes
avp$a,"a(hy arg0, avp arg1)","func_199427_a_(PacketBuffer arg0, ShapelessRecipe arg1)",,,,,method,"a(hy arg0, avp arg1)",(Lhy;Lavp;)V,void
avp,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3)",(Lpc;Ljava/lang/String;Latd;Lez;)V,public
avp,b(),func_199560_c(),getKey(),,,,method,b(),()Lpc;,MinecraftKey
avp,a(),func_199559_b(),,,,,method,a(),()Lavl;,RecipeSerializer<?>
avp,d(),func_77571_b(),,,,,method,d(),()Latd;,ItemStack
avp,e(),func_192400_c(),,,,,method,e(),()Lez;,NonNullList<RecipeItemStack>
avp,"a(ade arg0, axx arg1)","func_77569_a(IInventory arg0, World arg1)",,,,,method,"a(ade arg0, axx arg1)",(Lade;Laxx;)Z,boolean
avp,a(ade arg0),func_77572_b(IInventory arg0),craftItem(IInventory arg0),,,,method,a(ade arg0),(Lade;)Latd;,ItemStack
avp,f(),func_193358_e(),,,,,method,f(),()Ljava/lang/String;,String
avp,"a(int arg0, int arg1)","func_194133_a(int arg0, int arg1)",,,,,method,"a(int arg0, int arg1)",(II)Z,boolean
avq,<init>,,,,,,constructor,(arg0),(Lpc;)V,public
avq,"a(ade arg0, axx arg1)","func_77569_a(IInventory arg0, World arg1)",,,,,method,"a(ade arg0, axx arg1)",(Lade;Laxx;)Z,boolean
avq,a(ade arg0),func_77572_b(IInventory arg0),craftItem(IInventory arg0),,,,method,a(ade arg0),(Lade;)Latd;,ItemStack
avq,a(),func_199559_b(),,,,,method,a(),()Lavl;,RecipeSerializer<?>
avq,"a(int arg0, int arg1)","func_194133_a(int arg0, int arg1)",,,,,method,"a(int arg0, int arg1)",(II)Z,boolean
avr,<init>,,,,,,constructor,(arg0),(Lpc;)V,public
avr,"a(ade arg0, axx arg1)","func_77569_a(IInventory arg0, World arg1)",,,,,method,"a(ade arg0, axx arg1)",(Lade;Laxx;)Z,boolean
avr,a(ade arg0),func_77572_b(IInventory arg0),craftItem(IInventory arg0),,,,method,a(ade arg0),(Lade;)Latd;,ItemStack
avr,a(),func_199559_b(),,,,,method,a(),()Lavl;,RecipeSerializer<?>
avr,"a(int arg0, int arg1)","func_194133_a(int arg0, int arg1)",,,,,method,"a(int arg0, int arg1)",(II)Z,boolean
avs$a,<init>,,,,,,constructor,(),()V,public
avs$a,"b(pc arg0, com.google.gson.JsonObject arg1)","func_199425_a_(ResourceLocation arg0, com.google.gson.JsonObject arg1)",,,,,method,"b(pc arg0, com.google.gson.JsonObject arg1)",(Lpc;Lcom/google/gson/JsonObject;)Lavs;,FurnaceRecipe
avs$a,"b(pc arg0, hy arg1)","func_199426_a_(ResourceLocation arg0, PacketBuffer arg1)",,,,,method,"b(pc arg0, hy arg1)",(Lpc;Lhy;)Lavs;,FurnaceRecipe
avs$a,"a(hy arg0, avs arg1)","func_199427_a_(PacketBuffer arg0, FurnaceRecipe arg1)",,,,,method,"a(hy arg0, avs arg1)",(Lhy;Lavs;)V,void
avs$a,a(),func_199567_a(),,,,,method,a(),()Ljava/lang/String;,String
avs,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3, arg4, arg5)",(Lpc;Ljava/lang/String;Lavg;Latd;FI)V,public
avs,"a(ade arg0, axx arg1)","func_77569_a(IInventory arg0, World arg1)",,,,,method,"a(ade arg0, axx arg1)",(Lade;Laxx;)Z,boolean
avs,a(ade arg0),func_77572_b(IInventory arg0),craftItem(IInventory arg0),,,,method,a(ade arg0),(Lade;)Latd;,ItemStack
avs,a(),func_199559_b(),,,,,method,a(),()Lavl;,RecipeSerializer<?>
avs,e(),func_192400_c(),,,,,method,e(),()Lez;,NonNullList<RecipeItemStack>
avs,g(),func_201831_g(),,,,,method,g(),()F,float
avs,d(),func_77571_b(),,,,,method,d(),()Latd;,ItemStack
avs,h(),func_201830_h(),,,,,method,h(),()I,int
avs,b(),func_199560_c(),getKey(),,,,method,b(),()Lpc;,MinecraftKey
avs,"a(int arg0, int arg1)","func_194133_a(int arg0, int arg1)",,,,,method,"a(int arg0, int arg1)",(II)Z,boolean
avs,f(),func_193358_e(),,,,,method,f(),()Ljava/lang/String;,String
avt,<init>,,,,,,constructor,(arg0),(Lpc;)V,public
avt,"a(ade arg0, axx arg1)","func_77569_a(IInventory arg0, World arg1)",,,,,method,"a(ade arg0, axx arg1)",(Lade;Laxx;)Z,boolean
avt,a(ade arg0),func_77572_b(IInventory arg0),craftItem(IInventory arg0),,,,method,a(ade arg0),(Lade;)Latd;,ItemStack
avt,a(),func_199559_b(),,,,,method,a(),()Lavl;,RecipeSerializer<?>
avt,"a(int arg0, int arg1)","func_194133_a(int arg0, int arg1)",,,,,method,"a(int arg0, int arg1)",(II)Z,boolean
avv,<init>,,,,,,constructor,"(arg0, arg1)",(Lawd$a;[Laew;)V,public
avv,a(int arg0),func_77321_a(int arg0),,,,,method,a(int arg0),(I)I,int
avv,b(int arg0),func_77317_b(int arg0),,,,,method,b(int arg0),(I)I,int
avv,a(),func_77325_b(),getMaxLevel(),,,,method,a(),()I,int
avw,<init>,,,,,,constructor,"(arg0, arg1)",(Lawd$a;[Laew;)V,public
avw,a(int arg0),func_77321_a(int arg0),,,,,method,a(int arg0),(I)I,int
avw,b(int arg0),func_77317_b(int arg0),,,,,method,b(int arg0),(I)I,int
avw,a(),func_77325_b(),getMaxLevel(),,,,method,a(),()I,int
avx,<init>,,,,,,constructor,"(arg0, arg1)",(Lawd$a;[Laew;)V,public
avx,a(int arg0),func_77321_a(int arg0),,,,,method,a(int arg0),(I)I,int
avx,b(int arg0),func_77317_b(int arg0),,,,,method,b(int arg0),(I)I,int
avx,a(),func_77325_b(),getMaxLevel(),,,,method,a(),()I,int
avx,a(awd arg0),func_77326_a(Enchantment arg0),,,,,method,a(awd arg0),(Lawd;)Z,boolean
avy,<init>,,,,,,constructor,"(arg0, arg1)",(Lawd$a;[Laew;)V,public
avy,a(int arg0),func_77321_a(int arg0),,,,,method,a(int arg0),(I)I,int
avy,b(int arg0),func_77317_b(int arg0),,,,,method,b(int arg0),(I)I,int
avy,a(),func_77325_b(),getMaxLevel(),,,,method,a(),()I,int
avz,<init>,,,,,,constructor,"(arg0, arg1)",(Lawd$a;[Laew;)V,public
avz,a(int arg0),func_77321_a(int arg0),,,,,method,a(int arg0),(I)I,int
avz,b(int arg0),func_77317_b(int arg0),,,,,method,b(int arg0),(I)I,int
avz,a(),func_77325_b(),getMaxLevel(),,,,method,a(),()I,int
avz,b(),func_185261_e(),isTreasure(),,,,method,b(),()Z,boolean
avz,c(),func_190936_d(),,,,,method,c(),()Z,boolean
aw$a,<init>,,,,,,constructor,(arg0),(Lpm;)V,public
aw$a,a(),func_192502_a(),,,,,method,a(),()Z,boolean
aw$a,a(s$a<aw$b> arg0),func_192504_a(ICriterionTrigger$Listener<KilledTrigger$Instance> arg0),,,,,method,a(s$a<aw$b> arg0),(Ls$a;)V,void
aw$a,b(s$a<aw$b> arg0),func_192501_b(ICriterionTrigger$Listener<KilledTrigger$Instance> arg0),,,,,method,b(s$a<aw$b> arg0),(Ls$a;)V,void
aw$a,"a(tf arg0, aer arg1, aea arg2)","func_192503_a(EntityPlayerMP arg0, Entity arg1, DamageSource arg2)",,,,,method,"a(tf arg0, aer arg1, aea arg2)",(Ltf;Laer;Laea;)V,void
aw$b,<init>,,,,,,constructor,"(arg0, arg1, arg2)",(Lpc;Lao;Lah;)V,public
aw$b,a(ao$a arg0),func_203928_a(EntityPredicate$Builder arg0),,,,,method,a(ao$a arg0),(Lao$a;)Law$b;,CriterionTriggerKilled$b
aw$b,c(),func_203927_c(),,,,,method,c(),()Law$b;,CriterionTriggerKilled$b
aw$b,"a(ao$a arg0, ah$a arg1)","func_203929_a(EntityPredicate$Builder arg0, DamageSourcePredicate$Builder arg1)",,,,,method,"a(ao$a arg0, ah$a arg1)",(Lao$a;Lah$a;)Law$b;,CriterionTriggerKilled$b
aw$b,d(),func_203926_d(),,,,,method,d(),()Law$b;,CriterionTriggerKilled$b
aw$b,"a(tf arg0, aer arg1, aea arg2)","func_192270_a(EntityPlayerMP arg0, Entity arg1, DamageSource arg2)",,,,,method,"a(tf arg0, aer arg1, aea arg2)",(Ltf;Laer;Laea;)Z,boolean
aw$b,b(),func_200288_b(),,,,,method,b(),()Lcom/google/gson/JsonElement;,com.google.gson.JsonElement
aw,<init>,,,,,,constructor,(arg0),(Lpc;)V,public
aw,a(),func_192163_a(),,,,,method,a(),()Lpc;,MinecraftKey
aw,"a(pm arg0, s$a<aw$b> arg1)","func_192165_a(PlayerAdvancements arg0, ICriterionTrigger$Listener<KilledTrigger$Instance> arg1)",,,,,method,"a(pm arg0, s$a<aw$b> arg1)",(Lpm;Ls$a;)V,void
aw,"b(pm arg0, s$a<aw$b> arg1)","func_192164_b(PlayerAdvancements arg0, ICriterionTrigger$Listener<KilledTrigger$Instance> arg1)",,,,,method,"b(pm arg0, s$a<aw$b> arg1)",(Lpm;Ls$a;)V,void
aw,a(pm arg0),func_192167_a(PlayerAdvancements arg0),,,,,method,a(pm arg0),(Lpm;)V,void
aw,"b(com.google.gson.JsonObject arg0, com.google.gson.JsonDeserializationContext arg1)","func_192166_a(com.google.gson.JsonObject arg0, com.google.gson.JsonDeserializationContext arg1)",,,,,method,"b(com.google.gson.JsonObject arg0, com.google.gson.JsonDeserializationContext arg1)",(Lcom/google/gson/JsonObject;Lcom/google/gson/JsonDeserializationContext;)Law$b;,CriterionTriggerKilled$b
aw,"a(tf arg0, aer arg1, aea arg2)","func_192211_a(EntityPlayerMP arg0, Entity arg1, DamageSource arg2)",,,,,method,"a(tf arg0, aer arg1, aea arg2)",(Ltf;Laer;Laea;)V,void
awa,<init>,,,,,,constructor,"(arg0, arg1, arg2)",(Lawd$a;I[Laew;)V,public
awa,a(int arg0),func_77321_a(int arg0),,,,,method,a(int arg0),(I)I,int
awa,b(int arg0),func_77317_b(int arg0),,,,,method,b(int arg0),(I)I,int
awa,a(),func_77325_b(),getMaxLevel(),,,,method,a(),()I,int
awa,"a(int arg0, afd arg1)","func_152376_a(int arg0, CreatureAttribute arg1)",,,,,method,"a(int arg0, afd arg1)",(ILafd;)F,float
awa,a(awd arg0),func_77326_a(Enchantment arg0),,,,,method,a(awd arg0),(Lawd;)Z,boolean
awa,a(atd arg0),func_92089_a(ItemStack arg0),canEnchant(ItemStack arg0),,,,method,a(atd arg0),(Latd;)Z,boolean
awa,"a(afa arg0, aer arg1, int arg2)","func_151368_a(EntityLivingBase arg0, Entity arg1, int arg2)",,,,,method,"a(afa arg0, aer arg1, int arg2)",(Lafa;Laer;I)V,void
awb,<init>,,,,,,constructor,"(arg0, arg1)",(Lawd$a;[Laew;)V,protected
awb,a(int arg0),func_77321_a(int arg0),,,,,method,a(int arg0),(I)I,int
awb,b(int arg0),func_77317_b(int arg0),,,,,method,b(int arg0),(I)I,int
awb,a(),func_77325_b(),getMaxLevel(),,,,method,a(),()I,int
awb,a(atd arg0),func_92089_a(ItemStack arg0),canEnchant(ItemStack arg0),,,,method,a(atd arg0),(Latd;)Z,boolean
awb,"a(atd arg0, int arg1, Random arg2)","func_92097_a(ItemStack arg0, int arg1, Random arg2)",,,,,method,"a(atd arg0, int arg1, Random arg2)",(Latd;ILjava/util/Random;)Z,boolean
awc,<init>,,,,,,constructor,"(arg0, arg1)",(Lawd$a;[Laew;)V,protected
awc,a(int arg0),func_77321_a(int arg0),,,,,method,a(int arg0),(I)I,int
awc,b(int arg0),func_77317_b(int arg0),,,,,method,b(int arg0),(I)I,int
awc,a(),func_77325_b(),getMaxLevel(),,,,method,a(),()I,int
awc,a(atd arg0),func_92089_a(ItemStack arg0),canEnchant(ItemStack arg0),,,,method,a(atd arg0),(Latd;)Z,boolean
awd$a,<init>,,,,,,constructor,(arg0),(I)V,private
awd$a,a(),func_185270_a(),,,,,method,a(),()I,int
awd,<init>,,,,,,constructor,"(arg0, arg1, arg2)",(Lawd$a;Lawe;[Laew;)V,protected
awd,a(afa arg0),func_185260_a(EntityLivingBase arg0),,,,,method,a(afa arg0),(Lafa;)Ljava/util/List;,List<ItemStack>
awd,d(),func_77324_c(),,,,,method,d(),()Lawd$a;,Enchantment$Rarity
awd,e(),func_77319_d(),getStartLevel(),,,,method,e(),()I,int
awd,a(),func_77325_b(),getMaxLevel(),,,,method,a(),()I,int
awd,a(int arg0),func_77321_a(int arg0),,,,,method,a(int arg0),(I)I,int
awd,b(int arg0),func_77317_b(int arg0),,,,,method,b(int arg0),(I)I,int
awd,"a(int arg0, aea arg1)","func_77318_a(int arg0, DamageSource arg1)",,,,,method,"a(int arg0, aea arg1)",(ILaea;)I,int
awd,"a(int arg0, afd arg1)","func_152376_a(int arg0, CreatureAttribute arg1)",,,,,method,"a(int arg0, afd arg1)",(ILafd;)F,float
awd,b(awd arg0),func_191560_c(Enchantment arg0),,,,,method,b(awd arg0),(Lawd;)Z,boolean
awd,a(awd arg0),func_77326_a(Enchantment arg0),,,,,method,a(awd arg0),(Lawd;)Z,boolean
awd,f(),func_210771_f(),,,,,method,f(),()Ljava/lang/String;,String
awd,g(),func_77320_a(),,,,,method,g(),()Ljava/lang/String;,String
awd,d(int arg0),func_200305_d(int arg0),,,,,method,d(int arg0),(I)Lij;,IChatBaseComponent
awd,a(atd arg0),func_92089_a(ItemStack arg0),canEnchant(ItemStack arg0),,,,method,a(atd arg0),(Latd;)Z,boolean
awd,"a(afa arg0, aer arg1, int arg2)","func_151368_a(EntityLivingBase arg0, Entity arg1, int arg2)",,,,,method,"a(afa arg0, aer arg1, int arg2)",(Lafa;Laer;I)V,void
awd,"b(afa arg0, aer arg1, int arg2)","func_151367_b(EntityLivingBase arg0, Entity arg1, int arg2)",,,,,method,"b(afa arg0, aer arg1, int arg2)",(Lafa;Laer;I)V,void
awd,b(),func_185261_e(),isTreasure(),,,,method,b(),()Z,boolean
awd,c(),func_190936_d(),,,,,method,c(),()Z,boolean
awd,h(),func_185257_f(),,,,,method,h(),()V,void
awd,"a(String arg0, awd arg1)","func_210770_a(String arg0, Enchantment arg1)",,,,,method,"a(String arg0, awd arg1)",(Ljava/lang/String;Lawd;)V,void
awd,c(int arg0),func_185262_c(int arg0),,,,,method,c(int arg0),(I)Lawd;,Enchantment
awe$1,<init>,,,,,,constructor,"(arg0, arg1)",(Ljava/lang/String;I)V,
awe$1,a(asz arg0),func_77557_a(Item arg0),canEnchant(Item arg0),,,,method,a(asz arg0),(Lasz;)Z,boolean
awe$10,<init>,,,,,,constructor,"(arg0, arg1)",(Ljava/lang/String;I)V,
awe$10,a(asz arg0),func_77557_a(Item arg0),canEnchant(Item arg0),,,,method,a(asz arg0),(Lasz;)Z,boolean
awe$11,<init>,,,,,,constructor,"(arg0, arg1)",(Ljava/lang/String;I)V,
awe$11,a(asz arg0),func_77557_a(Item arg0),canEnchant(Item arg0),,,,method,a(asz arg0),(Lasz;)Z,boolean
awe$12,<init>,,,,,,constructor,"(arg0, arg1)",(Ljava/lang/String;I)V,
awe$12,a(asz arg0),func_77557_a(Item arg0),canEnchant(Item arg0),,,,method,a(asz arg0),(Lasz;)Z,boolean
awe$13,<init>,,,,,,constructor,"(arg0, arg1)",(Ljava/lang/String;I)V,
awe$13,a(asz arg0),func_77557_a(Item arg0),canEnchant(Item arg0),,,,method,a(asz arg0),(Lasz;)Z,boolean
awe$2,<init>,,,,,,constructor,"(arg0, arg1)",(Ljava/lang/String;I)V,
awe$2,a(asz arg0),func_77557_a(Item arg0),canEnchant(Item arg0),,,,method,a(asz arg0),(Lasz;)Z,boolean
awe$3,<init>,,,,,,constructor,"(arg0, arg1)",(Ljava/lang/String;I)V,
awe$3,a(asz arg0),func_77557_a(Item arg0),canEnchant(Item arg0),,,,method,a(asz arg0),(Lasz;)Z,boolean
awe$4,<init>,,,,,,constructor,"(arg0, arg1)",(Ljava/lang/String;I)V,
awe$4,a(asz arg0),func_77557_a(Item arg0),canEnchant(Item arg0),,,,method,a(asz arg0),(Lasz;)Z,boolean
awe$5,<init>,,,,,,constructor,"(arg0, arg1)",(Ljava/lang/String;I)V,
awe$5,a(asz arg0),func_77557_a(Item arg0),canEnchant(Item arg0),,,,method,a(asz arg0),(Lasz;)Z,boolean
awe$6,<init>,,,,,,constructor,"(arg0, arg1)",(Ljava/lang/String;I)V,
awe$6,a(asz arg0),func_77557_a(Item arg0),canEnchant(Item arg0),,,,method,a(asz arg0),(Lasz;)Z,boolean
awe$7,<init>,,,,,,constructor,"(arg0, arg1)",(Ljava/lang/String;I)V,
awe$7,a(asz arg0),func_77557_a(Item arg0),canEnchant(Item arg0),,,,method,a(asz arg0),(Lasz;)Z,boolean
awe$8,<init>,,,,,,constructor,"(arg0, arg1)",(Ljava/lang/String;I)V,
awe$8,a(asz arg0),func_77557_a(Item arg0),canEnchant(Item arg0),,,,method,a(asz arg0),(Lasz;)Z,boolean
awe$9,<init>,,,,,,constructor,"(arg0, arg1)",(Ljava/lang/String;I)V,
awe$9,a(asz arg0),func_77557_a(Item arg0),canEnchant(Item arg0),,,,method,a(asz arg0),(Lasz;)Z,boolean
awe,<init>,,,,,,constructor,(),()V,private
awe,a(asz arg0),func_77557_a(Item arg0),canEnchant(Item arg0),,,,method,a(asz arg0),(Lasz;)Z,boolean
awf$a,"accept(awd arg0, int arg1)","accept(Enchantment arg0, int arg1)",,,,,method,"accept(awd arg0, int arg1)",(Lawd;I)V,void
awf,"a(awd arg0, atd arg1)","func_77506_a(Enchantment arg0, ItemStack arg1)","getEnchantmentLevel(Enchantment arg0, ItemStack arg1)",,,,method,"a(awd arg0, atd arg1)",(Lawd;Latd;)I,int
awf,a(atd arg0),func_82781_a(ItemStack arg0),,,,,method,a(atd arg0),(Latd;)Ljava/util/Map;,"Map<Enchantment, Integer>"
awf,"a(Map<awd, Integer> arg0, atd arg1)","func_82782_a(Map<Enchantment, Integer> arg0, ItemStack arg1)",,,,,method,"a(Map<awd, Integer> arg0, atd arg1)",(Ljava/util/Map;Latd;)V,void
awf,"a(awf$a arg0, atd arg1)","func_77518_a(EnchantmentHelper$IEnchantmentVisitor arg0, ItemStack arg1)",,,,,method,"a(awf$a arg0, atd arg1)",(Lawf$a;Latd;)V,void
awf,"a(awf$a arg0, Iterable<atd> arg1)","func_77516_a(EnchantmentHelper$IEnchantmentVisitor arg0, Iterable<ItemStack> arg1)",,,,,method,"a(awf$a arg0, Iterable<atd> arg1)",(Lawf$a;Ljava/lang/Iterable;)V,void
awf,"a(Iterable<atd> arg0, aea arg1)","func_77508_a(Iterable<ItemStack> arg0, DamageSource arg1)",,,,,method,"a(Iterable<atd> arg0, aea arg1)",(Ljava/lang/Iterable;Laea;)I,int
awf,"a(atd arg0, afd arg1)","func_152377_a(ItemStack arg0, CreatureAttribute arg1)",,,,,method,"a(atd arg0, afd arg1)",(Latd;Lafd;)F,float
awf,a(afa arg0),func_191527_a(EntityLivingBase arg0),,,,,method,a(afa arg0),(Lafa;)F,float
