混淆的,Searge,Spigot,Mojang,Yarn,Intermediary
aaw,net/minecraft/resources/FallbackResourceManager,net/minecraft/server/v1_16_R1/ResourceManagerFallback,net/minecraft/server/packs/resources/FallbackResourceManager,net/minecraft/resource/NamespaceResourceManager,net/minecraft/class_3294
aax$a,net/minecraft/resources/IFutureReloadListener$IStage,net/minecraft/server/v1_16_R1/IReloadListener$a,net/minecraft/server/packs/resources/PreparableReloadListener$PreparationBarrier,net/minecraft/resource/ResourceReloadListener$Synchronizer,net/minecraft/class_3302$class_4045
aax,net/minecraft/resources/IFutureReloadListener,net/minecraft/server/v1_16_R1/IReloadListener,net/minecraft/server/packs/resources/PreparableReloadListener,net/minecraft/resource/ResourceReloadListener,net/minecraft/class_3302
aay$a,net/minecraft/resources/DebugAsyncReloader$DataPoint,net/minecraft/server/v1_16_R1/ReloadableProfiled$a,net/minecraft/server/packs/resources/ProfiledReloadInstance$State,net/minecraft/resource/ProfilingResourceReloader$Summary,net/minecraft/class_4010$class_4046
aay,net/minecraft/resources/DebugAsyncReloader,net/minecraft/server/v1_16_R1/ReloadableProfiled,net/minecraft/server/packs/resources/ProfiledReloadInstance,net/minecraft/resource/ProfilingResourceReloader,net/minecraft/class_4010
aaz,net/minecraft/resources/IAsyncReloader,net/minecraft/server/v1_16_R1/IReloadable,net/minecraft/server/packs/resources/ReloadInstance,net/minecraft/resource/ResourceReloadMonitor,net/minecraft/class_4011
ab,net/minecraft/advancements/Criterion,net/minecraft/server/v1_16_R1/Criterion,net/minecraft/advancements/Criterion,net/minecraft/advancement/AdvancementCriterion,net/minecraft/class_175
aba,net/minecraft/resources/IReloadableResourceManager,net/minecraft/server/v1_16_R1/IReloadableResourceManager,net/minecraft/server/packs/resources/ReloadableResourceManager,net/minecraft/resource/ReloadableResourceManager,net/minecraft/class_3296
abb,net/minecraft/resources/IResource,net/minecraft/server/v1_16_R1/IResource,net/minecraft/server/packs/resources/Resource,net/minecraft/resource/Resource,net/minecraft/class_3298
abc$a,net/minecraft/resources/IResourceManager$Instance,net/minecraft/server/v1_16_R1/IResourceManager$Empty,net/minecraft/server/packs/resources/ResourceManager$Empty,net/minecraft/resource/ResourceManager$Empty,net/minecraft/class_3300$class_5353
abc,net/minecraft/resources/IResourceManager,net/minecraft/server/v1_16_R1/IResourceManager,net/minecraft/server/packs/resources/ResourceManager,net/minecraft/resource/ResourceManager,net/minecraft/class_3300
abd,net/minecraft/resources/IResourceManagerReloadListener,,net/minecraft/server/packs/resources/ResourceManagerReloadListener,net/minecraft/resource/SynchronousResourceReloadListener,net/minecraft/class_4013
abe,net/minecraft/client/resources/JsonReloadListener,net/minecraft/server/v1_16_R1/ResourceDataJson,net/minecraft/server/packs/resources/SimpleJsonResourceReloadListener,net/minecraft/resource/JsonDataLoader,net/minecraft/class_4309
abf,net/minecraft/client/resources/ReloadListener,net/minecraft/server/v1_16_R1/ResourceDataAbstract,net/minecraft/server/packs/resources/SimplePreparableReloadListener,net/minecraft/resource/SinglePreparationResourceReloadListener,net/minecraft/class_4080
abg$1,net/minecraft/resources/AsyncReloader$1,net/minecraft/server/v1_16_R1/Reloadable$1,net/minecraft/server/packs/resources/SimpleReloadInstance$1,net/minecraft/resource/ResourceReloader$1,net/minecraft/class_4014$1
abg$a,net/minecraft/resources/AsyncReloader$IStateFactory,net/minecraft/server/v1_16_R1/Reloadable$a,net/minecraft/server/packs/resources/SimpleReloadInstance$StateFactory,net/minecraft/resource/ResourceReloader$Factory,net/minecraft/class_4014$class_4047
abg,net/minecraft/resources/AsyncReloader,net/minecraft/server/v1_16_R1/Reloadable,net/minecraft/server/packs/resources/SimpleReloadInstance,net/minecraft/resource/ResourceReloader,net/minecraft/class_4014
abh$a,net/minecraft/resources/SimpleReloadableResourceManager$FailedPackReloader,net/minecraft/server/v1_16_R1/ResourceManager$a,net/minecraft/server/packs/resources/SimpleReloadableResourceManager$FailingReloadInstance,net/minecraft/resource/ReloadableResourceManagerImpl$FailedResourceReloadMonitor,net/minecraft/class_3304$class_4742
abh$b,net/minecraft/resources/SimpleReloadableResourceManager$FailedPackException,net/minecraft/server/v1_16_R1/ResourceManager$b,net/minecraft/server/packs/resources/SimpleReloadableResourceManager$ResourcePackLoadingFailure,net/minecraft/resource/ReloadableResourceManagerImpl$PackAdditionFailedException,net/minecraft/class_3304$class_4743
abh,net/minecraft/resources/SimpleReloadableResourceManager,net/minecraft/server/v1_16_R1/ResourceManager,net/minecraft/server/packs/resources/SimpleReloadableResourceManager,net/minecraft/resource/ReloadableResourceManagerImpl,net/minecraft/class_3304
abi,net/minecraft/resources/SimpleResource,net/minecraft/server/v1_16_R1/Resource,net/minecraft/server/packs/resources/SimpleResource,net/minecraft/resource/ResourceImpl,net/minecraft/class_3306
abk,net/minecraft/server/management/BanEntry,net/minecraft/server/v1_16_R1/ExpirableListEntry,net/minecraft/server/players/BanListEntry,net/minecraft/server/BanEntry,net/minecraft/class_3309
abl$1,net/minecraft/server/management/PlayerProfileCache$1,net/minecraft/server/v1_16_R1/UserCache$1,net/minecraft/server/players/GameProfileCache$1,net/minecraft/util/UserCache$1,net/minecraft/class_3312$1
abl$2,net/minecraft/server/management/PlayerProfileCache$2,net/minecraft/server/v1_16_R1/UserCache$2,net/minecraft/server/players/GameProfileCache$2,net/minecraft/util/UserCache$2,net/minecraft/class_3312$2
abl$a,net/minecraft/server/management/PlayerProfileCache$ProfileEntry,net/minecraft/server/v1_16_R1/UserCache$UserCacheEntry,net/minecraft/server/players/GameProfileCache$GameProfileInfo,net/minecraft/util/UserCache$Entry,net/minecraft/class_3312$class_3313
abl$b,net/minecraft/server/management/PlayerProfileCache$Serializer,net/minecraft/server/v1_16_R1/UserCache$BanEntrySerializer,net/minecraft/server/players/GameProfileCache$Serializer,net/minecraft/util/UserCache$JsonConverter,net/minecraft/class_3312$class_3314
abl,net/minecraft/server/management/PlayerProfileCache,net/minecraft/server/v1_16_R1/UserCache,net/minecraft/server/players/GameProfileCache,net/minecraft/util/UserCache,net/minecraft/class_3312
abm,net/minecraft/server/management/IPBanList,net/minecraft/server/v1_16_R1/IpBanList,net/minecraft/server/players/IpBanList,net/minecraft/server/BannedIpList,net/minecraft/class_3317
abn,net/minecraft/server/management/IPBanEntry,net/minecraft/server/v1_16_R1/IpBanEntry,net/minecraft/server/players/IpBanListEntry,net/minecraft/server/BannedIpEntry,net/minecraft/class_3320
abo$1,net/minecraft/server/management/PreYggdrasilConverter$1,net/minecraft/server/v1_16_R1/NameReferencingFileConverter$1,net/minecraft/server/players/OldUsersConverter$1,net/minecraft/server/ServerConfigHandler$1,net/minecraft/class_3321$1
abo$2,net/minecraft/server/management/PreYggdrasilConverter$2,net/minecraft/server/v1_16_R1/NameReferencingFileConverter$2,net/minecraft/server/players/OldUsersConverter$2,net/minecraft/server/ServerConfigHandler$2,net/minecraft/class_3321$2
abo$3,net/minecraft/server/management/PreYggdrasilConverter$3,net/minecraft/server/v1_16_R1/NameReferencingFileConverter$3,net/minecraft/server/players/OldUsersConverter$3,net/minecraft/server/ServerConfigHandler$3,net/minecraft/class_3321$3
abo$4,net/minecraft/server/management/PreYggdrasilConverter$4,net/minecraft/server/v1_16_R1/NameReferencingFileConverter$4,net/minecraft/server/players/OldUsersConverter$4,net/minecraft/server/ServerConfigHandler$4,net/minecraft/class_3321$4
abo$5,net/minecraft/server/management/PreYggdrasilConverter$5,net/minecraft/server/v1_16_R1/NameReferencingFileConverter$5,net/minecraft/server/players/OldUsersConverter$5,net/minecraft/server/ServerConfigHandler$5,net/minecraft/class_3321$5
abo$a,net/minecraft/server/management/PreYggdrasilConverter$ConversionError,net/minecraft/server/v1_16_R1/NameReferencingFileConverter$FileConversionException,net/minecraft/server/players/OldUsersConverter$ConversionError,net/minecraft/server/ServerConfigHandler$ServerConfigException,net/minecraft/class_3321$class_3322
abo,net/minecraft/server/management/PreYggdrasilConverter,net/minecraft/server/v1_16_R1/NameReferencingFileConverter,net/minecraft/server/players/OldUsersConverter,net/minecraft/server/ServerConfigHandler,net/minecraft/class_3321
abp$1,net/minecraft/server/management/PlayerList$1,net/minecraft/server/v1_16_R1/PlayerList$1,net/minecraft/server/players/PlayerList$1,net/minecraft/server/PlayerManager$1,net/minecraft/class_3324$1
abp,net/minecraft/server/management/PlayerList,net/minecraft/server/v1_16_R1/PlayerList,net/minecraft/server/players/PlayerList,net/minecraft/server/PlayerManager,net/minecraft/class_3324
abq,net/minecraft/server/management/OpList,net/minecraft/server/v1_16_R1/OpList,net/minecraft/server/players/ServerOpList,net/minecraft/server/OperatorList,net/minecraft/class_3326
abr,net/minecraft/server/management/OpEntry,net/minecraft/server/v1_16_R1/OpListEntry,net/minecraft/server/players/ServerOpListEntry,net/minecraft/server/OperatorEntry,net/minecraft/class_3327
abs,net/minecraft/server/management/UserListEntry,net/minecraft/server/v1_16_R1/JsonListEntry,net/minecraft/server/players/StoredUserEntry,net/minecraft/server/ServerConfigEntry,net/minecraft/class_3330
abt,net/minecraft/server/management/UserList,net/minecraft/server/v1_16_R1/JsonList,net/minecraft/server/players/StoredUserList,net/minecraft/server/ServerConfigList,net/minecraft/class_3331
abu,net/minecraft/server/management/BanList,net/minecraft/server/v1_16_R1/GameProfileBanList,net/minecraft/server/players/UserBanList,net/minecraft/server/BannedPlayerList,net/minecraft/class_3335
abv,net/minecraft/server/management/ProfileBanEntry,net/minecraft/server/v1_16_R1/GameProfileBanEntry,net/minecraft/server/players/UserBanListEntry,net/minecraft/server/BannedPlayerEntry,net/minecraft/class_3336
abw,net/minecraft/server/management/WhiteList,net/minecraft/server/v1_16_R1/WhiteList,net/minecraft/server/players/UserWhiteList,net/minecraft/server/Whitelist,net/minecraft/class_3337
abx,net/minecraft/server/management/WhitelistEntry,net/minecraft/server/v1_16_R1/WhiteListEntry,net/minecraft/server/players/UserWhiteListEntry,net/minecraft/server/WhitelistEntry,net/minecraft/class_3340
abz,net/minecraft/network/rcon/RConOutputStream,net/minecraft/server/v1_16_R1/RemoteStatusReply,net/minecraft/server/rcon/NetworkDataOutputStream,net/minecraft/server/rcon/DataStreamHelper,net/minecraft/class_3345
ac,net/minecraft/advancements/CriterionProgress,net/minecraft/server/v1_16_R1/CriterionProgress,net/minecraft/advancements/CriterionProgress,net/minecraft/advancement/criterion/CriterionProgress,net/minecraft/class_178
aca,net/minecraft/network/rcon/RConUtils,net/minecraft/server/v1_16_R1/StatusChallengeUtils,net/minecraft/server/rcon/PktUtils,net/minecraft/server/rcon/BufferHelper,net/minecraft/class_3347
acb,net/minecraft/network/rcon/RConConsoleSource,net/minecraft/server/v1_16_R1/RemoteControlCommandListener,net/minecraft/server/rcon/RconConsoleSource,net/minecraft/server/rcon/RconCommandOutput,net/minecraft/class_3350
acd,net/minecraft/network/rcon/RConThread,net/minecraft/server/v1_16_R1/RemoteConnectionThread,net/minecraft/server/rcon/thread/GenericThread,net/minecraft/server/rcon/RconBase,net/minecraft/class_3359
ace$a,net/minecraft/network/rcon/QueryThread$Auth,net/minecraft/server/v1_16_R1/RemoteStatusListener$RemoteStatusChallenge,net/minecraft/server/rcon/thread/QueryThreadGs4$RequestChallenge,net/minecraft/server/rcon/QueryResponseHandler$Query,net/minecraft/class_3364$class_3365
ace,net/minecraft/network/rcon/QueryThread,net/minecraft/server/v1_16_R1/RemoteStatusListener,net/minecraft/server/rcon/thread/QueryThreadGs4,net/minecraft/server/rcon/QueryResponseHandler,net/minecraft/class_3364
acf,net/minecraft/network/rcon/ClientThread,net/minecraft/server/v1_16_R1/RemoteControlSession,net/minecraft/server/rcon/thread/RconClient,net/minecraft/server/rcon/RconClient,net/minecraft/class_3389
acg,net/minecraft/network/rcon/MainThread,net/minecraft/server/v1_16_R1/RemoteControlListener,net/minecraft/server/rcon/thread/RconThread,net/minecraft/server/rcon/RconListener,net/minecraft/class_3408
aci,net/minecraft/client/audio/BackgroundMusicSelector,net/minecraft/server/v1_16_R1/Music,net/minecraft/sounds/Music,net/minecraft/sound/MusicSound,net/minecraft/class_5195
acj,net/minecraft/client/audio/BackgroundMusicTracks,net/minecraft/server/v1_16_R1/Musics,net/minecraft/sounds/Musics,net/minecraft/client/sound/MusicType,net/minecraft/class_1143
ack,net/minecraft/util/SoundEvent,net/minecraft/server/v1_16_R1/SoundEffect,net/minecraft/sounds/SoundEvent,net/minecraft/sound/SoundEvent,net/minecraft/class_3414
acl,net/minecraft/util/SoundEvents,net/minecraft/server/v1_16_R1/SoundEffects,net/minecraft/sounds/SoundEvents,net/minecraft/sound/SoundEvents,net/minecraft/class_3417
acm,net/minecraft/util/SoundCategory,net/minecraft/server/v1_16_R1/SoundCategory,net/minecraft/sounds/SoundSource,net/minecraft/sound/SoundCategory,net/minecraft/class_3419
aco,net/minecraft/item/crafting/RecipeBook,net/minecraft/server/v1_16_R1/RecipeBook,net/minecraft/stats/RecipeBook,net/minecraft/recipe/book/RecipeBook,net/minecraft/class_3439
acp,net/minecraft/item/crafting/ServerRecipeBook,net/minecraft/server/v1_16_R1/RecipeBookServer,net/minecraft/stats/ServerRecipeBook,net/minecraft/server/network/ServerRecipeBook,net/minecraft/class_3441
acq,net/minecraft/stats/ServerStatisticsManager,net/minecraft/server/v1_16_R1/ServerStatisticManager,net/minecraft/stats/ServerStatsCounter,net/minecraft/stat/ServerStatHandler,net/minecraft/class_3442
acr,net/minecraft/stats/Stat,net/minecraft/server/v1_16_R1/Statistic,net/minecraft/stats/Stat,net/minecraft/stat/Stat,net/minecraft/class_3445
acs,net/minecraft/stats/IStatFormatter,net/minecraft/server/v1_16_R1/Counter,net/minecraft/stats/StatFormatter,net/minecraft/stat/StatFormatter,net/minecraft/class_3446
act,net/minecraft/stats/StatType,net/minecraft/server/v1_16_R1/StatisticWrapper,net/minecraft/stats/StatType,net/minecraft/stat/StatType,net/minecraft/class_3448
acu,net/minecraft/stats/Stats,net/minecraft/server/v1_16_R1/StatisticList,net/minecraft/stats/Stats,net/minecraft/stat/Stats,net/minecraft/class_3468
acv,net/minecraft/stats/StatisticsManager,net/minecraft/server/v1_16_R1/StatisticManager,net/minecraft/stats/StatsCounter,net/minecraft/stat/StatHandler,net/minecraft/class_3469
acx,net/minecraft/tags/BlockTags,net/minecraft/server/v1_16_R1/TagsBlock,net/minecraft/tags/BlockTags,net/minecraft/tag/BlockTags,net/minecraft/class_3481
acy,net/minecraft/tags/EntityTypeTags,net/minecraft/server/v1_16_R1/TagsEntity,net/minecraft/tags/EntityTypeTags,net/minecraft/tag/EntityTypeTags,net/minecraft/class_3483
acz,net/minecraft/tags/FluidTags,net/minecraft/server/v1_16_R1/TagsFluid,net/minecraft/tags/FluidTags,net/minecraft/tag/FluidTags,net/minecraft/class_3486
ad$a,net/minecraft/advancements/ICriterionTrigger$Listener,net/minecraft/server/v1_16_R1/CriterionTrigger$a,net/minecraft/advancements/CriterionTrigger$Listener,net/minecraft/advancement/criterion/Criterion$ConditionsContainer,net/minecraft/class_179$class_180
ad,net/minecraft/advancements/ICriterionTrigger,net/minecraft/server/v1_16_R1/CriterionTrigger,net/minecraft/advancements/CriterionTrigger,net/minecraft/advancement/criterion/Criterion,net/minecraft/class_179
ada,net/minecraft/tags/ItemTags,net/minecraft/server/v1_16_R1/TagsItem,net/minecraft/tags/ItemTags,net/minecraft/tag/ItemTags,net/minecraft/class_3489
adb,net/minecraft/tags/TagCollectionManager,net/minecraft/server/v1_16_R1/TagsInstance,net/minecraft/tags/SerializationTags,net/minecraft/tag/TagContainers,net/minecraft/class_5323
adc,net/minecraft/tags/Tag,net/minecraft/server/v1_16_R1/TagSet,net/minecraft/tags/SetTag,net/minecraft/tag/SetTag,net/minecraft/class_5394
add$a,net/minecraft/tags/TagRegistry$NamedTag,net/minecraft/server/v1_16_R1/TagUtil$a,net/minecraft/tags/StaticTagHelper$Wrapper,net/minecraft/tag/GlobalTagAccessor$CachedTag,net/minecraft/class_5120$class_5121
add,net/minecraft/tags/TagRegistry,net/minecraft/server/v1_16_R1/TagUtil,net/minecraft/tags/StaticTagHelper,net/minecraft/tag/GlobalTagAccessor,net/minecraft/class_5120
ade,net/minecraft/tags/NetworkTagCollection,net/minecraft/server/v1_16_R1/TagsServer,net/minecraft/tags/SynchronizableTagCollection,net/minecraft/tag/RegistryTagContainer,net/minecraft/class_3493
adf$a,net/minecraft/tags/ITag$Builder,net/minecraft/server/v1_16_R1/Tag$a,net/minecraft/tags/Tag$Builder,net/minecraft/tag/Tag$Builder,net/minecraft/class_3494$class_3495
adf$b,net/minecraft/tags/ITag$Proxy,net/minecraft/server/v1_16_R1/Tag$b,net/minecraft/tags/Tag$BuilderEntry,net/minecraft/tag/Tag$TrackedEntry,net/minecraft/class_3494$class_5145
adf$c,net/minecraft/tags/ITag$ItemEntry,net/minecraft/server/v1_16_R1/Tag$c,net/minecraft/tags/Tag$ElementEntry,net/minecraft/tag/Tag$ObjectEntry,net/minecraft/class_3494$class_5122
adf$d,net/minecraft/tags/ITag$ITagEntry,net/minecraft/server/v1_16_R1/Tag$d,net/minecraft/tags/Tag$Entry,net/minecraft/tag/Tag$Entry,net/minecraft/class_3494$class_3496
adf$e,net/minecraft/tags/ITag$INamedTag,net/minecraft/server/v1_16_R1/Tag$e,net/minecraft/tags/Tag$Named,net/minecraft/tag/Tag$Identified,net/minecraft/class_3494$class_5123
adf$f,net/minecraft/tags/ITag$TagEntry,net/minecraft/server/v1_16_R1/Tag$f,net/minecraft/tags/Tag$TagEntry,net/minecraft/tag/Tag$TagEntry,net/minecraft/class_3494$class_3497
adf,net/minecraft/tags/ITag,net/minecraft/server/v1_16_R1/Tag,net/minecraft/tags/Tag,net/minecraft/tag/Tag,net/minecraft/class_3494
adg,net/minecraft/tags/TagCollection,net/minecraft/server/v1_16_R1/Tags,net/minecraft/tags/TagCollection,net/minecraft/tag/TagContainer,net/minecraft/class_3503
adh,net/minecraft/tags/NetworkTagManager,net/minecraft/server/v1_16_R1/TagRegistry,net/minecraft/tags/TagManager,net/minecraft/tag/RegistryTagManager,net/minecraft/class_3505
adj,net/minecraft/util/BitArray,net/minecraft/server/v1_16_R1/DataBits,net/minecraft/util/BitStorage,net/minecraft/util/collection/PackedIntegerArray,net/minecraft/class_3508
adk,net/minecraft/util/ClassInheritanceMultiMap,net/minecraft/server/v1_16_R1/EntitySlice,net/minecraft/util/ClassInstanceMultiMap,net/minecraft/util/collection/TypeFilterableList,net/minecraft/class_3509
adl$1,net/minecraft/util/datafix/codec/RangeCodec$1,net/minecraft/server/v1_16_R1/Codecs$1,net/minecraft/util/Codecs$1,net/minecraft/util/dynamic/NumberCodecs$1,net/minecraft/class_5324$1
adl$2,net/minecraft/util/datafix/codec/RangeCodec$2,net/minecraft/server/v1_16_R1/Codecs$2,net/minecraft/util/Codecs$2,net/minecraft/util/dynamic/NumberCodecs$2,net/minecraft/class_5324$2
adl$3,net/minecraft/util/datafix/codec/RangeCodec$3,net/minecraft/server/v1_16_R1/Codecs$3,net/minecraft/util/Codecs$3,net/minecraft/util/dynamic/NumberCodecs$3,net/minecraft/class_5324$3
adl$a,net/minecraft/util/datafix/codec/RangeCodec$ICodecModifier,net/minecraft/server/v1_16_R1/Codecs$a,net/minecraft/util/Codecs$ResultFunction,net/minecraft/util/dynamic/NumberCodecs$class_5395,net/minecraft/class_5324$class_5395
adl,net/minecraft/util/datafix/codec/RangeCodec,net/minecraft/server/v1_16_R1/Codecs,net/minecraft/util/Codecs,net/minecraft/util/dynamic/NumberCodecs,net/minecraft/class_5324
adm,net/minecraft/util/IntIdentityHashBiMap,net/minecraft/server/v1_16_R1/RegistryID,net/minecraft/util/CrudeIncrementalIntIdentityHashBiMap,net/minecraft/util/collection/Int2ObjectBiMap,net/minecraft/class_3513
adn,net/minecraft/util/CryptManager,net/minecraft/server/v1_16_R1/MinecraftEncryption,net/minecraft/util/Crypt,net/minecraft/network/NetworkEncryptionUtils,net/minecraft/class_3515
ado$a,net/minecraft/util/CSVWriter$Builder,net/minecraft/server/v1_16_R1/CSVWriter$a,net/minecraft/util/CsvOutput$Builder,net/minecraft/util/profiler/CsvWriter$Header,net/minecraft/class_4456$class_4457
ado,net/minecraft/util/CSVWriter,net/minecraft/server/v1_16_R1/CSVWriter,net/minecraft/util/CsvOutput,net/minecraft/util/profiler/CsvWriter,net/minecraft/class_4456
adp$a,net/minecraft/server/SessionLockManager$AlreadyLockedException,net/minecraft/server/v1_16_R1/SessionLock$ExceptionWorldConflict,net/minecraft/util/DirectoryLock$LockException,net/minecraft/world/level/storage/SessionLock$AlreadyLockedException,net/minecraft/class_5125$class_5126
adp,net/minecraft/server/SessionLockManager,net/minecraft/server/v1_16_R1/SessionLock,net/minecraft/util/DirectoryLock,net/minecraft/world/level/storage/SessionLock,net/minecraft/class_5125
adq,net/minecraft/world/chunk/storage/SuppressedExceptions,net/minecraft/server/v1_16_R1/ExceptionSuppressor,net/minecraft/util/ExceptionCollector,net/minecraft/util/ThrowableDeliverer,net/minecraft/class_5127
adr$a,net/minecraft/util/ColorHelper$PackedColor,net/minecraft/server/v1_16_R1/ColorUtil$a,net/minecraft/util/FastColor$ARGB32,net/minecraft/client/gui/hud/BackgroundHelper$ColorMixer,net/minecraft/class_5253$class_5254
adr,net/minecraft/util/ColorHelper,net/minecraft/server/v1_16_R1/ColorUtil,net/minecraft/util/FastColor,net/minecraft/client/gui/hud/BackgroundHelper,net/minecraft/class_5253
ads,net/minecraft/util/FrameTimer,net/minecraft/server/v1_16_R1/CircularTimer,net/minecraft/util/FrameTimer,net/minecraft/util/MetricsData,net/minecraft/class_3517
adt,net/minecraft/util/JSONUtils,net/minecraft/server/v1_16_R1/ChatDeserializer,net/minecraft/util/GsonHelper,net/minecraft/util/JsonHelper,net/minecraft/class_3518
adv,net/minecraft/util/HTTPUtil,net/minecraft/server/v1_16_R1/HttpUtilities,net/minecraft/util/HttpUtil,net/minecraft/client/util/NetworkUtils,net/minecraft/class_3521
adx,net/minecraft/util/RangedInteger,net/minecraft/server/v1_16_R1/IntRange,net/minecraft/util/IntRange,net/minecraft/util/math/IntRange,net/minecraft/class_4801
ady,net/minecraft/util/LazyValue,net/minecraft/server/v1_16_R1/LazyInitVar,net/minecraft/util/LazyLoadedValue,net/minecraft/util/Lazy,net/minecraft/class_3528
ae,net/minecraft/advancements/ICriterionInstance,net/minecraft/server/v1_16_R1/CriterionInstance,net/minecraft/advancements/CriterionTriggerInstance,net/minecraft/advancement/criterion/CriterionConditions,net/minecraft/class_184
aea,net/minecraft/util/FastRandom,net/minecraft/server/v1_16_R1/LinearCongruentialGenerator,net/minecraft/util/LinearCongruentialGenerator,net/minecraft/world/biome/source/SeedMixer,net/minecraft/class_4540
aeb$1,net/minecraft/util/EnumTypeAdapterFactory$1,net/minecraft/server/v1_16_R1/ChatTypeAdapterFactory$1,net/minecraft/util/LowerCaseEnumTypeAdapterFactory$1,net/minecraft/util/LowercaseEnumTypeAdapterFactory$1,net/minecraft/class_3530$1
