owner_obf,混淆的,Searge,Spigot,Mojang,Yarn,Intermediary,kind,type
a,j,field_226106_j_,,G,THREE_PLUS_TWO_SQRT_TWO,field_20860,field,private static final float
a,k,field_226107_k_,,CS,COS_PI_OVER_EIGHT,field_20861,field,private static final float
a,l,field_226108_l_,,SS,SIN_PI_OVER_EIGHT,field_20862,field,private static final float
a,m,field_226109_m_,,SQ2,SQRT_HALF,field_20863,field,private static final float
a,a,field_226097_a_,,m00,a00,field_21633,field,protected float
a,b,field_226098_b_,,m01,a01,field_21634,field,protected float
a,c,field_226099_c_,,m02,a02,field_21635,field,protected float
a,d,field_226100_d_,,m10,a10,field_21636,field,protected float
a,e,field_226101_e_,,m11,a11,field_21637,field,protected float
a,f,field_226102_f_,,m12,a12,field_21638,field,protected float
a,g,field_226103_g_,,m20,a20,field_21639,field,protected float
a,h,field_226104_h_,,m21,a21,field_21640,field,protected float
a,i,field_226105_i_,,m22,a22,field_21641,field,protected float
aa,Q,field_192139_s,,CRITERIA,VALUES,field_1205,field,"private static final Map<ResourceLocation, CriterionTrigger<?>>"
aa,a,field_192121_a,,IMPOSSIBLE,IMPOSSIBLE,field_1184,field,public static final ImpossibleTrigger
aa,b,field_192122_b,,PLAYER_KILLED_ENTITY,PLAYER_KILLED_ENTITY,field_1192,field,public static final KilledTrigger
aa,c,field_192123_c,,ENTITY_KILLED_PLAYER,ENTITY_KILLED_PLAYER,field_1188,field,public static final KilledTrigger
aa,d,field_192124_d,,ENTER_BLOCK,ENTER_BLOCK,field_1180,field,public static final EnterBlockTrigger
aa,e,field_192125_e,,INVENTORY_CHANGED,INVENTORY_CHANGED,field_1195,field,public static final InventoryChangeTrigger
aa,f,field_192126_f,,RECIPE_UNLOCKED,RECIPE_UNLOCKED,field_1207,field,public static final RecipeUnlockedTrigger
aa,g,field_192127_g,,PLAYER_HURT_ENTITY,PLAYER_HURT_ENTITY,field_1199,field,public static final PlayerHurtEntityTrigger
aa,h,field_192128_h,,ENTITY_HURT_PLAYER,ENTITY_HURT_PLAYER,field_1209,field,public static final EntityHurtPlayerTrigger
aa,i,field_192129_i,,ENCHANTED_ITEM,ENCHANTED_ITEM,field_1181,field,public static final EnchantedItemTrigger
aa,j,field_204813_j,,FILLED_BUCKET,FILLED_BUCKET,field_1208,field,public static final FilledBucketTrigger
aa,k,field_192130_j,,BREWED_POTION,BREWED_POTION,field_1213,field,public static final BrewedPotionTrigger
aa,l,field_192131_k,,CONSTRUCT_BEACON,CONSTRUCT_BEACON,field_1189,field,public static final ConstructBeaconTrigger
aa,m,field_192132_l,,USED_ENDER_EYE,USED_ENDER_EYE,field_1186,field,public static final UsedEnderEyeTrigger
aa,n,field_192133_m,,SUMMONED_ENTITY,SUMMONED_ENTITY,field_1182,field,public static final SummonedEntityTrigger
aa,o,field_192134_n,,BRED_ANIMALS,BRED_ANIMALS,field_1190,field,public static final BredAnimalsTrigger
aa,p,field_192135_o,,LOCATION,LOCATION,field_1194,field,public static final LocationTrigger
aa,q,field_192136_p,,SLEPT_IN_BED,SLEPT_IN_BED,field_1212,field,public static final LocationTrigger
aa,r,field_192137_q,,CURED_ZOMBIE_VILLAGER,CURED_ZOMBIE_VILLAGER,field_1210,field,public static final CuredZombieVillagerTrigger
aa,s,field_192138_r,,TRADE,VILLAGER_TRADE,field_1206,field,public static final TradeTrigger
aa,t,field_193132_s,,ITEM_DURABILITY_CHANGED,ITEM_DURABILITY_CHANGED,field_1185,field,public static final ItemDurabilityTrigger
aa,u,field_193133_t,,LEVITATION,LEVITATION,field_1200,field,public static final LevitationTrigger
aa,v,field_193134_u,,CHANGED_DIMENSION,CHANGED_DIMENSION,field_1183,field,public static final ChangeDimensionTrigger
aa,w,field_193135_v,,TICK,TICK,field_1187,field,public static final TickTrigger
aa,x,field_193136_w,,TAME_ANIMAL,TAME_ANIMAL,field_1201,field,public static final TameAnimalTrigger
aa,y,field_193137_x,,PLACED_BLOCK,PLACED_BLOCK,field_1191,field,public static final PlacedBlockTrigger
aa,z,field_193138_y,,CONSUME_ITEM,CONSUME_ITEM,field_1198,field,public static final ConsumeItemTrigger
aa,A,field_193139_z,,EFFECTS_CHANGED,EFFECTS_CHANGED,field_1193,field,public static final EffectsChangedTrigger
aa,B,field_193130_A,,USED_TOTEM,USED_TOTEM,field_1204,field,public static final UsedTotemTrigger
aa,C,field_193131_B,,NETHER_TRAVEL,NETHER_TRAVEL,field_1211,field,public static final NetherTravelTrigger
aa,D,field_204811_D,,FISHING_ROD_HOOKED,FISHING_ROD_HOOKED,field_1203,field,public static final FishingRodHookedTrigger
aa,E,field_204812_E,,CHANNELED_LIGHTNING,CHANNELED_LIGHTNING,field_1202,field,public static final ChanneledLightningTrigger
aa,F,field_215099_F,,SHOT_CROSSBOW,SHOT_CROSSBOW,field_1196,field,public static final ShotCrossbowTrigger
aa,G,field_215100_G,,KILLED_BY_CROSSBOW,KILLED_BY_CROSSBOW,field_1197,field,public static final KilledByCrossbowTrigger
aa,H,field_215101_H,,RAID_WIN,HERO_OF_THE_VILLAGE,field_19250,field,public static final LocationTrigger
aa,I,field_215102_I,,BAD_OMEN,VOLUNTARY_EXILE,field_19251,field,public static final LocationTrigger
aa,J,field_229864_K_,,HONEY_BLOCK_SLIDE,SLIDE_DOWN_BLOCK,field_21628,field,public static final SlideDownBlockTrigger
aa,K,field_229865_L_,,BEE_NEST_DESTROYED,BEE_NEST_DESTROYED,field_21629,field,public static final BeeNestDestroyedTrigger
aa,L,field_232606_L_,,TARGET_BLOCK_HIT,TARGET_HIT,field_22450,field,public static final TargetBlockTrigger
aa,M,field_232607_M_,,ITEM_USED_ON_BLOCK,ITEM_USED_ON_BLOCK,field_24478,field,public static final ItemUsedOnBlockTrigger
aa,N,field_232608_N_,,GENERATE_LOOT,PLAYER_GENERATES_CONTAINER_LOOT,field_24479,field,public static final LootTableTrigger
aa,O,field_232609_O_,,ITEM_PICKED_UP_BY_ENTITY,THROWN_ITEM_PICKED_UP_BY_ENTITY,field_24480,field,public static final ItemPickedUpByEntityTrigger
aa,P,field_241276_P_,,PLAYER_INTERACTED_WITH_ENTITY,PLAYER_INTERACTED_WITH_ENTITY,field_25694,field,public static final PlayerInteractTrigger
aab,b,field_195772_b,,LOGGER,LOGGER,field_14182,field,private static final org.apache.logging.log4j.Logger
aab,a,field_195771_a,,file,base,field_14181,field,protected final File
aac,b,field_195774_b,,SPLITTER,TYPE_NAMESPACE_SPLITTER,field_14183,field,public static final com.google.common.base.Splitter
aac,c,field_195775_c,,zipFile,file,field_14184,field,private ZipFile
aad,b,field_200699_b,,LOGGER,LOGGER,field_14187,field,private static final org.apache.logging.log4j.Logger
aad,c,field_195779_b,,ON_WINDOWS,IS_WINDOWS,field_14186,field,private static final boolean
aad,d,field_195780_c,,BACKSLASH_MATCHER,BACKSLASH_MATCHER,field_14185,field,private static final com.google.common.base.CharMatcher
aaf,a,CLIENT_RESOURCES,CLIENT_RESOURCES,CLIENT_RESOURCES,CLIENT_RESOURCES,field_14188,enum,
aaf,b,SERVER_DATA,SERVER_DATA,SERVER_DATA,SERVER_DATA,field_14190,enum,
aaf,c,field_198960_c,,directory,directory,field_14189,field,private final String
aah,a,field_199754_a,,generatedDir,resourcePath,field_14196,field,public static Path
aah,d,field_195784_b,,LOGGER,LOGGER,field_14195,field,private static final org.apache.logging.log4j.Logger
aah,b,field_211688_b,,clientObject,resourceClass,field_14194,field,public static Class<?>
aah,e,field_217810_e,,JAR_FILESYSTEM_BY_TYPE,typeToFileSystem,field_17917,field,"private static final Map<PackType, FileSystem>"
aah,c,field_195783_a,,namespaces,namespaces,field_14193,field,public final Set<String>
aaj,a,field_198964_a,,SERIALIZER,READER,field_14202,field,public static final PackMetadataSectionSerializer
aaj,b,field_198965_b,,description,description,field_14203,field,private final Component
aaj,c,field_198966_c,,packFormat,packFormat,field_14201,field,private final int
aao,a,field_195735_a,,RESOURCEPACK_FILTER,POSSIBLE_PACK,field_14217,field,private static final FileFilter
aao,b,field_195736_b,file,folder,packsFolder,field_14218,field,private final File
aao,c,field_232610_c_,,packSource,field_25345,field_25345,field,private final PackSource
aap$b,a,TOP,TOP,TOP,TOP,field_14280,enum,
aap$b,b,BOTTOM,BOTTOM,BOTTOM,BOTTOM,field_14281,enum,
aap,a,field_195799_a,,LOGGER,LOGGER,field_14279,field,private static final org.apache.logging.log4j.Logger
aap,b,field_212500_b,,BROKEN_ASSETS_FALLBACK,BROKEN_PACK_META,field_14276,field,private static final PackMetadataSection
aap,c,field_195800_b,,id,name,field_14272,field,private final String
aap,d,field_195801_c,,supplier,packGetter,field_14273,field,private final Supplier<PackResources>
aap,e,field_195802_d,,title,displayName,field_14274,field,private final Component
aap,f,field_195803_e,,description,description,field_14275,field,private final Component
